age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
52,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States
41,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
43,Self-emp-not-inc,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
41,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,10203,0,51,United-States
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,2897,0,37,United-States
38,Private,Masters,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
31,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States
34,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States
45,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States
50,State-gov,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
27,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,19,United-States
27,Private,Bachelors,8,Never-married,Sales,Unmarried,White,Female,0,0,36,United-States
57,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,57,United-States
50,Private,Prof-school,15,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
47,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
45,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
36,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States
19,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10345,0,50,United-States
59,Self-emp-inc,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
45,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States
26,Private,Bachelors,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States
51,Private,10th,6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3536,0,40,United-States
63,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,37,United-States
63,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
60,Private,11th,7,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
29,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
28,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
45,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,61,United-States
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
30,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
59,Private,HS-grad,9,Divorced,Sales,Own-child,White,Female,0,0,40,United-States
55,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
50,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
51,Self-emp-not-inc,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,51,United-States
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
21,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico
39,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
36,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
58,Private,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States
65,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1886,33,United-States
35,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,56,United-States
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
50,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,50,United-States
60,Private,Some-college,10,Widowed,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
22,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,37,United-States
18,Private,10th,6,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,57,United-States
33,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
36,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
20,Private,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,38,United-States
42,Private,Assoc-voc,11,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
21,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,56,United-States
49,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States
33,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,3299,0,40,United-States
54,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,59,United-States
20,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
24,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
23,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States
37,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,United-States
50,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
22,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,57,United-States
23,Private,9th,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico
21,Private,Bachelors,12,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,21,United-States
28,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
58,Local-gov,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
29,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,58,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
61,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
32,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,54,United-States
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
22,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States
19,Private,Bachelors,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,22,United-States
40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
27,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,40,United-States
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,49,United-States
32,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
38,Private,12th,8,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
51,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1926,40,United-States
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
36,Private,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States
53,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1926,40,United-States
57,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
56,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,2018,0,49,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
47,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
51,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
35,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,1548,40,United-States
61,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,2520,0,40,United-States
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
47,Private,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States
35,Private,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
56,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,59,United-States
53,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
44,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
46,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
19,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4782,0,70,United-States
24,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
38,Private,Prof-school,15,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
36,Federal-gov,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
36,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
40,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
18,Private,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States
53,Private,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States
39,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States
40,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
48,State-gov,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
47,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,60,United-States
59,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
46,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,56,United-States
44,Private,Bachelors,12,Separated,Sales,Unmarried,White,Female,0,0,40,United-States
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1950,50,United-States
55,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
25,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States
35,Private,Bachelors,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
55,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
21,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
21,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,59,United-States
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
41,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,49,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
45,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,3632,0,40,United-States
59,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,14228,0,50,United-States
54,Private,HS-grad,9,Divorced,Priv-house-serv,Own-child,White,Female,0,0,18,United-States
23,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,17,United-States
47,Private,HS-grad,9,Divorced,Sales,Other-relative,Black,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States
23,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
33,Private,10th,6,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
24,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
60,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3414,0,37,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
25,Private,Bachelors,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
26,Self-emp-not-inc,Bachelors,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,58,United-States
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
26,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States
22,Private,Bachelors,8,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
36,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
64,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
35,Private,Bachelors,7,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,1359,40,United-States
24,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States
30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico
31,Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
46,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
25,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,32,United-States
64,Self-emp-not-inc,10th,6,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States
34,Private,Bachelors,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
54,Private,Doctorate,16,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,57,United-States
32,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
49,Self-emp-not-inc,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,36,United-States
76,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,21,United-States
24,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States
41,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
54,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,57,United-States
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2042,49,United-States
33,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Mexico
35,Private,Bachelors,13,Married-AF-spouse,Prof-specialty,Own-child,White,Female,0,0,60,United-States
27,Private,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
29,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,62,United-States
18,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
23,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,2842,0,40,United-States
31,Private,Masters,15,Separated,Exec-managerial,Not-in-family,White,Male,0,1944,61,United-States
37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
29,Private,Doctorate,12,Divorced,Exec-managerial,Own-child,White,Female,0,0,35,United-States
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40,United-States
46,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
25,Private,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
53,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,9563,0,58,United-States
35,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States
35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,49,United-States
19,Private,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,34,United-States
25,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
52,Private,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
43,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
26,Private,7th-8th,4,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
49,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
32,Private,11th,7,Divorced,Sales,Unmarried,White,Female,0,1679,40,United-States
30,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States
48,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
