original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
59,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,35,United-States,1,0
59,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,35,United-States,1,0
59,64,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,1,0
77,27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,1,0
77,27,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
83,28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,30,United-States,1,0
83,28,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,30,United-States,1,0
84,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,40,United-States,0,1
84,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,0,1
96,44,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
100,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,70,United-States,0,1
109,30,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Female,4787,0,50,United-States,1,0
109,30,Private,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,Other,Female,4787,0,50,United-States,1,0
120,47,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
125,42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,0,1
133,55,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Female,0,0,40,United-States,1,0
133,55,State-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
140,34,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
141,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,United-States,1,0
152,52,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
158,30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,1,0
158,30,Private,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,60,United-States,1,0
176,51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Black,Male,0,0,40,United-States,1,0
180,37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,1,0
180,37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,48,United-States,1,0
181,34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,2051,40,United-States,0,1
186,44,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,1,0
186,44,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
186,44,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,1,0
189,46,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,65,United-States,1,0
202,46,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,38,United-States,1,0
208,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,50,United-States,1,0
208,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,50,United-States,1,0
209,30,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,1,0
209,30,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Not-in-family,Other,Female,0,0,45,United-States,1,0
209,30,Self-emp-not-inc,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,1,0
223,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,16,United-States,1,0
226,52,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,Philippines,0,1
226,52,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Philippines,0,1
227,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
227,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
229,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,45,United-States,1,0
229,42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
237,36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,50,United-States,1,0
237,36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,1,0
245,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
245,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
248,53,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,42,United-States,1,0
252,39,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,99,Japan,1,0
252,39,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,99,Japan,1,0
263,74,Self-emp-not-inc,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,1,0
263,74,Self-emp-not-inc,Doctorate,16,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,0,0,25,United-States,1,0
264,66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,15,United-States,1,0
264,66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,15,United-States,1,0
264,66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,15,United-States,1,0
273,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
275,34,Private,Masters,14,Divorced,Prof-specialty,Own-child,White,Male,0,0,60,United-States,1,0
275,34,Private,Masters,14,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
291,53,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,40,United-States,0,1
297,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1,0
301,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,45,United-States,0,1
301,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States,0,1
320,36,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,1,0
320,36,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,60,United-States,1,0
320,36,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,60,United-States,1,0
321,52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,1,0
322,48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
324,53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,0,1
324,53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,0,1
331,28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,1,0
331,28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
331,28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,50,United-States,1,0
334,44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
334,44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
351,42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,37,United-States,1,0
351,42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Other,Male,0,0,37,United-States,1,0
355,37,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,0,1
355,37,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,70,United-States,0,1
360,50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
360,50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
363,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
363,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,58,United-States,1,0
363,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,58,United-States,1,0
385,38,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,0,1
391,53,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,1,0
391,53,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
391,53,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
396,50,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Other,Female,0,0,55,United-States,1,0
396,50,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,55,United-States,1,0
403,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,65,United-States,1,0
403,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,65,United-States,1,0
403,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,65,United-States,1,0
404,27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,68,United-States,0,1
405,59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
405,59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,40,United-States,1,0
405,59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
419,31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,47,United-States,1,0
419,31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,47,United-States,1,0
421,36,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,40,United-States,1,0
431,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,3103,0,40,United-States,1,0
431,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,3103,0,40,United-States,1,0
446,33,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1564,52,United-States,1,0
446,33,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,1564,52,United-States,1,0
446,33,Local-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,1564,52,United-States,1,0
463,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,0,1
466,37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
477,55,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,1,0
477,55,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
492,56,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
496,55,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,0,1
496,55,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,40,United-States,0,1
498,36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,48,United-States,1,0
503,51,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
510,35,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
513,55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,0,1
516,40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,United-States,1,0
516,40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Other,Male,0,0,40,United-States,1,0
520,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
520,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
520,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,1,0
523,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,32,United-States,1,0
523,36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,32,United-States,1,0
533,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,45,United-States,0,1
537,44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,44,United-States,1,0
540,60,Private,7th-8th,4,Never-married,Transport-moving,Not-in-family,White,Female,0,0,48,United-States,1,0
540,60,Private,7th-8th,4,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,48,United-States,1,0
540,60,Private,7th-8th,4,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,48,United-States,1,0
542,37,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,50,United-States,1,0
557,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,1,0
566,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,United-States,1,0
566,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,United-States,1,0
566,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,0,0,40,United-States,1,0
567,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,45,United-States,1,0
575,46,Private,11th,7,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1,0
575,46,Private,11th,7,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,1,0
575,46,Private,11th,7,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,1,0
577,57,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,1,0
577,57,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
577,57,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,1,0
595,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,43,United-States,1,0
595,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,43,United-States,1,0
595,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,43,United-States,1,0
599,44,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,1,0
599,44,Private,Bachelors,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,44,United-States,1,0
599,44,Private,Bachelors,13,Divorced,Sales,Unmarried,Black,Male,0,0,44,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,43,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,43,United-States,1,0
608,44,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1,0
608,44,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
611,60,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,1,0
611,60,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,Other,Female,0,0,50,United-States,1,0
615,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,41,United-States,1,0
615,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,41,United-States,1,0
616,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,60,United-States,1,0
616,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,60,United-States,1,0
616,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
627,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,1,0
627,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
627,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
638,27,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,48,United-States,0,1
645,54,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
645,54,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,50,Germany,1,0
653,59,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,60,United-States,1,0
653,59,Private,HS-grad,9,Divorced,Tech-support,Unmarried,Black,Female,0,0,60,United-States,1,0
659,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
659,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
681,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
681,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,60,United-States,1,0
681,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,0
683,69,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,2282,40,United-States,1,0
683,69,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Black,Female,0,2282,40,United-States,1,0
687,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,48,United-States,1,0
687,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,1,0
688,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,1,0
688,33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,40,United-States,1,0
704,38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,45,United-States,1,0
704,38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,1,0
707,48,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
730,26,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,50,United-States,1,0
730,26,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
730,26,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
764,31,Private,10th,6,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,1,0
764,31,Private,10th,6,Married-civ-spouse,Tech-support,Husband,Other,Female,0,0,40,United-States,1,0
772,39,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,White,Female,0,0,60,United-States,1,0
772,39,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
772,39,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,0
780,43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
787,50,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,1,0
787,50,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
787,50,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,60,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States,1,0
800,56,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,1
802,38,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,48,United-States,1,0
804,38,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,37,United-States,0,1
804,38,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,37,United-States,0,1
810,49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0,1
824,60,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
826,33,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,50,United-States,0,1
829,32,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,45,United-States,1,0
844,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
844,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,40,United-States,1,0
844,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,1,0
879,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
882,32,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,55,United-States,1,0
882,32,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,1,0
884,48,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,Mexico,1,0
884,48,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,Mexico,1,0
885,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
894,46,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,4787,0,25,United-States,1,0
894,46,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,4787,0,25,United-States,1,0
896,26,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,65,United-States,1,0
899,39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
901,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,48,United-States,1,0
910,45,Private,12th,8,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,3103,0,40,United-States,1,0
910,45,Private,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States,1,0
