original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
447,43,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1887,40,United-States,1,0
447,43,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,1887,40,United-States,1,0
457,42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,1,0
457,42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,50,United-States,1,0
465,49,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,United-States,1,0
465,49,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,40,United-States,1,0
465,49,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
475,51,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,1564,70,United-States,0,1
475,51,Federal-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,1564,70,United-States,0,1
476,40,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Female,5178,0,40,Mexico,1,0
476,40,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5178,0,40,Mexico,1,0
476,40,Private,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5178,0,40,Mexico,1,0
480,51,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,5178,0,45,United-States,1,0
480,51,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Black,Female,5178,0,45,United-States,1,0
567,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,1,0
567,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
567,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,45,United-States,1,0
572,41,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
572,41,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
582,46,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,2824,40,United-States,1,0
582,46,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2824,40,United-States,1,0
592,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,7688,0,55,United-States,1,0
592,49,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,7688,0,55,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,43,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,43,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,43,United-States,1,0
624,49,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,5178,0,40,United-States,1,0
640,27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
640,27,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,Germany,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,50,Germany,1,0
683,69,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,2282,40,United-States,1,0
683,69,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2282,40,United-States,1,0
723,40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
723,40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
779,36,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,60,United-States,1,0
810,49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
810,49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,1,0
825,51,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
866,70,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,0,1
866,70,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,55,United-States,0,1
869,51,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
935,45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
935,45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
935,45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
979,42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
989,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,55,United-States,1,0
989,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,55,United-States,1,0
1007,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1023,51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1023,51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
1023,51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1049,57,Self-emp-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,Other,Female,0,0,60,United-States,1,0
1068,33,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
1069,46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
1069,46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,40,United-States,1,0
1069,46,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,United-States,1,0
1103,57,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,1
1121,31,Private,Masters,14,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1129,41,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1129,41,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
1129,41,State-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1131,51,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,1,0
1131,51,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,40,United-States,1,0
1131,51,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1144,31,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,1740,40,United-States,1,0
1171,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,55,India,1,0
1176,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,1,0
1176,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,50,United-States,1,0
1199,46,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,45,United-States,1,0
1200,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,25,United-States,0,1
1200,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,0,0,25,United-States,0,1
1205,37,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,75,Thailand,1,0
1221,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,United-States,1,0
1221,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
1221,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Other,Male,0,0,60,United-States,1,0
1325,57,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1352,59,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1354,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,1485,70,United-States,1,0
1354,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Female,0,1485,70,United-States,1,0
1384,42,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
1392,42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,Philippines,1,0
1412,34,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Other,Female,0,2042,10,United-States,1,0
1437,59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
1437,59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,1,0
1437,59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1440,45,Local-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Female,7298,0,40,United-States,1,0
1440,45,Local-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,7298,0,40,United-States,1,0
1502,74,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,30,United-States,1,0
1502,74,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,30,United-States,1,0
1520,30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1520,30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
1520,30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1613,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,1,0
1613,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,45,United-States,1,0
1613,32,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,45,United-States,1,0
1617,49,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,27828,0,60,United-States,0,1
1617,49,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,0,1
1639,48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1639,48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
1674,41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,1887,55,United-States,1,0
1674,41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Female,0,1887,55,United-States,1,0
1674,41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,1887,55,United-States,1,0
1696,41,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,65,United-States,1,0
1696,41,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,65,United-States,1,0
1698,45,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,37,United-States,1,0
1698,45,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,37,United-States,1,0
1698,45,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,37,United-States,1,0
1704,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1704,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
1704,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
1716,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Female,0,0,47,United-States,1,0
1721,41,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,1,0
1721,41,Private,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,40,United-States,1,0
1732,38,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,3908,0,70,United-States,1,0
1732,38,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,3908,0,70,United-States,1,0
1759,43,Federal-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,0,0,53,United-States,1,0
1767,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,South,1,0
1767,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,60,South,1,0
1833,35,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,1,0
1833,35,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,40,United-States,1,0
1852,64,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1852,64,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
1922,24,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,0,1
1943,32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,44,United-States,1,0
1943,32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,44,United-States,1,0
1964,54,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,United-States,1,0
1964,54,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
1964,54,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Male,0,0,45,United-States,1,0
1973,40,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1973,40,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
1976,34,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,1485,40,United-States,1,0
1976,34,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Female,0,1485,40,United-States,1,0
1985,28,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
1985,28,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
1996,26,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2031,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
2031,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,60,United-States,1,0
2031,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States,1,0
2046,43,State-gov,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,25236,0,64,United-States,1,0
2046,43,State-gov,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,25236,0,64,United-States,1,0
2083,43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,45,United-States,1,0
2083,43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
2083,43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,1,0
2111,35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,7298,0,50,United-States,1,0
2191,52,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Female,5013,0,40,United-States,1,0
2191,52,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Black,Female,5013,0,40,United-States,1,0
2263,43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,48,United-States,1,0
2263,43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,48,United-States,1,0
2263,43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,48,United-States,1,0
2278,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,1,0
2278,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
2278,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
2297,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
2297,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,40,United-States,1,0
2301,67,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,6514,0,7,United-States,1,0
2338,50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1902,40,United-States,1,0
2338,50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,1902,40,United-States,1,0
2338,50,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1902,40,United-States,1,0
2350,28,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,60,United-States,1,0
2350,28,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,60,United-States,1,0
2350,28,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,60,United-States,1,0
2351,33,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,1,0
2351,33,Local-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,60,United-States,1,0
2369,47,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,5178,0,50,United-States,1,0
2369,47,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Female,5178,0,50,United-States,1,0
2372,24,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,50,United-States,0,1
2388,55,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2425,30,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,0,1
2425,30,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
2446,60,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Female,0,1977,40,United-States,1,0
2483,55,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
2483,55,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
2483,55,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1,0
2514,35,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,0,1
2534,57,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2536,31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
2536,31,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2567,41,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,40,United-States,0,1
2567,41,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Black,Male,0,0,40,United-States,0,1
2592,43,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,1,0
2592,43,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
2594,45,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,25236,0,36,United-States,1,0
2594,45,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Unmarried,Other,Female,25236,0,36,United-States,1,0
2597,59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
