original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
245,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4172,0,57,United-States,0,1
246,53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,4120,0,60,United-States,1,0
247,28,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,6255,0,30,United-States,1,0
254,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4907,0,74,United-States,0,1
260,44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,56,United-States,0,1
260,44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,56,United-States,0,1
261,41,Private,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,3342,0,40,United-States,1,0
261,41,Private,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,3342,0,40,United-States,1,0
261,41,Private,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3342,0,40,United-States,1,0
267,22,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,57,United-States,1,0
276,31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,58,United-States,1,0
281,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,61,United-States,1,0
281,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,61,United-States,1,0
281,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,61,United-States,1,0
282,66,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,58,United-States,1,0
282,66,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,58,United-States,1,0
283,55,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,1,0
283,55,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,50,United-States,1,0
283,55,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,1,0
285,34,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,0,1
285,34,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Other,Male,0,0,40,United-States,0,1
294,44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,2034,58,United-States,0,1
298,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,2953,0,40,United-States,0,1
298,57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2953,0,40,United-States,0,1
308,40,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,4053,0,40,United-States,1,0
308,40,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,Black,Female,4053,0,40,United-States,1,0
308,40,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,4053,0,40,United-States,1,0
315,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,4035,0,40,United-States,0,1
316,37,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,2928,0,40,United-States,1,0
316,37,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Female,2928,0,40,United-States,1,0
335,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,4779,0,40,United-States,0,1
345,62,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,54,United-States,1,0
345,62,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,54,United-States,1,0
345,62,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,54,United-States,1,0
353,50,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,59,United-States,1,0
357,36,Private,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,36,United-States,0,1
372,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,62,United-States,1,0
372,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,62,United-States,1,0
372,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,62,United-States,1,0
374,46,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0,1
399,34,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
399,34,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
404,43,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,56,United-States,0,1
424,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,3710,0,40,United-States,0,1
429,25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,41,United-States,0,1
456,26,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
456,26,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
474,37,Private,Masters,14,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,1
494,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,3462,0,40,United-States,1,0
494,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,3462,0,40,United-States,1,0
502,40,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,0
502,40,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
516,30,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,Black,Male,6101,0,40,United-States,0,1
516,30,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Female,6101,0,40,United-States,0,1
516,30,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,White,Male,6101,0,40,United-States,0,1
534,31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,61,United-States,0,1
534,31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,61,United-States,0,1
563,26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,57,United-States,0,1
566,58,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2061,55,United-States,0,1
582,33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,3090,0,40,United-States,1,0
582,33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,3090,0,40,United-States,1,0
582,33,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3090,0,40,United-States,1,0
609,32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
609,32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
609,32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0
630,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,58,United-States,0,1
643,48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,56,United-States,1,0
643,48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,56,United-States,1,0
666,23,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,58,United-States,0,1
668,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
668,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,60,United-States,1,0
668,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
671,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
671,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
671,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,0
677,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
677,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,60,United-States,1,0
677,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,0
697,67,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,1,0
697,67,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
701,53,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1794,50,United-States,1,0
713,40,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,58,United-States,0,1
722,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,2691,0,60,United-States,1,0
722,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,2691,0,60,United-States,1,0
722,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2691,0,60,United-States,1,0
727,54,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,32,United-States,1,0
727,54,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,32,United-States,1,0
727,54,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,32,United-States,1,0
729,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
729,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
729,43,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,1,0
730,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,1816,34,United-States,1,0
730,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,1816,34,United-States,1,0
730,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,1816,34,United-States,1,0
750,42,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,4302,0,40,United-States,1,0
750,42,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Female,4302,0,40,United-States,1,0
756,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,2110,0,59,United-States,1,0
756,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,2110,0,59,United-States,1,0
756,53,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,2110,0,59,United-States,1,0
765,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,2308,0,45,United-States,1,0
771,29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,61,United-States,1,0
771,29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Female,0,0,61,United-States,1,0
778,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,63,United-States,0,1
778,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,63,United-States,0,1
778,29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,63,United-States,0,1
783,29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
783,29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
784,40,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
802,48,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,56,United-States,1,0
814,45,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
816,50,Private,Masters,16,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
825,37,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,59,United-States,1,0
825,37,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,59,United-States,1,0
826,56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,56,United-States,1,0
826,56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,56,United-States,1,0
826,56,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,56,United-States,1,0
827,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,59,United-States,1,0
827,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,59,United-States,1,0
827,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,59,United-States,1,0
831,29,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,56,United-States,0,1
833,32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,56,United-States,1,0
838,65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,United-States,1,0
839,51,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
842,26,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,0,1
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,59,United-States,1,0
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,59,United-States,1,0
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,59,United-States,1,0
866,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
870,59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,3230,0,40,United-States,1,0
870,59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,3230,0,40,United-States,1,0
882,35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
882,35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
882,35,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1,0
886,42,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,1
886,42,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,40,United-States,0,1
903,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,4959,0,60,United-States,0,1
913,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,4872,0,40,United-States,0,1
913,35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,4872,0,40,United-States,0,1
933,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,3217,0,40,United-States,1,0
933,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,3217,0,40,United-States,1,0
933,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3217,0,40,United-States,1,0
939,30,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,55,United-States,0,1
939,30,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,55,United-States,0,1
983,41,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,4474,0,67,United-States,0,1
1000,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
1000,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
1000,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,60,United-States,1,0
1001,39,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,40,United-States,1,0
1005,48,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,34,United-States,1,0
1005,48,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,34,United-States,1,0
1026,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,38,United-States,1,0
1026,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,38,United-States,1,0
1026,60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,38,United-States,1,0
1027,32,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
1049,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,56,United-States,0,1
1049,32,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,56,United-States,0,1
1051,33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
1056,45,Private,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,1,0
1056,45,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Other,Female,0,0,40,United-States,1,0
1056,45,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,1,0
1060,43,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
1079,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,50,United-States,0,1
1079,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,0,1
1079,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,0,1
1088,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,61,United-States,0,1
1091,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,1,0
1091,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,54,United-States,1,0
1091,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,54,United-States,1,0
1093,32,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,5851,0,40,United-States,1,0
