original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
411,24,Self-emp-not-inc,Prof-school,14,Married-AF-spouse,Armed-Forces,Husband,White,Female,3103,1816,47,France,1,0
411,24,Self-emp-not-inc,Prof-school,14,Married-AF-spouse,Armed-Forces,Husband,Amer-Indian-Eskimo,Female,3103,1816,47,France,1,0
442,29,State-gov,Doctorate,11,Married-civ-spouse,Protective-serv,Other-relative,Other,Male,4386,2462,47,China,0,1
442,29,State-gov,Doctorate,11,Married-civ-spouse,Protective-serv,Other-relative,White,Male,4386,2462,47,China,0,1
445,26,Federal-gov,10th,8,Never-married,Adm-clerical,Other-relative,White,Female,12099,2462,35,China,1,0
445,26,Federal-gov,10th,8,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,12099,2462,35,China,1,0
474,37,Never-worked,Doctorate,13,Never-married,Protective-serv,Husband,Asian-Pac-Islander,Male,4386,1894,47,Yugoslavia,0,1
474,37,Never-worked,Doctorate,13,Never-married,Protective-serv,Husband,White,Female,4386,1894,47,Yugoslavia,0,1
480,26,Never-worked,12th,13,Divorced,Other-service,Own-child,White,Female,12099,1894,42,Yugoslavia,1,0
480,26,Never-worked,12th,13,Divorced,Other-service,Own-child,Other,Female,12099,1894,42,Yugoslavia,1,0
510,34,Without-pay,1st-4th,15,Never-married,Exec-managerial,Husband,White,Female,3103,2200,69,Outlying-US(Guam-USVI-etc),0,1
510,34,Without-pay,1st-4th,15,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,3103,2200,69,Outlying-US(Guam-USVI-etc),0,1
510,34,Without-pay,1st-4th,15,Never-married,Exec-managerial,Husband,White,Male,3103,2200,69,Outlying-US(Guam-USVI-etc),0,1
554,37,Without-pay,Doctorate,13,Never-married,Protective-serv,Wife,White,Female,4386,1828,51,Greece,0,1
556,29,Self-emp-inc,5th-6th,13,Married-civ-spouse,Priv-house-serv,Husband,White,Female,3103,2462,47,Greece,1,0
556,29,Self-emp-inc,5th-6th,13,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,3103,2462,47,Greece,1,0
575,90,Local-gov,Preschool,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3820,1828,6,Nicaragua,0,1
607,90,Federal-gov,Preschool,14,Widowed,Farming-fishing,Not-in-family,White,Male,3820,2462,42,Hong,0,1
633,24,Never-worked,7th-8th,14,Married-civ-spouse,Tech-support,Other-relative,White,Female,3103,2462,69,Hungary,1,0
633,24,Never-worked,7th-8th,14,Married-civ-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,3103,2462,69,Hungary,1,0
633,24,Never-worked,7th-8th,14,Married-civ-spouse,Tech-support,Other-relative,White,Male,3103,2462,69,Hungary,1,0
636,22,Private,5th-6th,11,Separated,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,12099,1894,1,Hungary,0,1
636,22,Private,5th-6th,11,Separated,Priv-house-serv,Unmarried,White,Female,12099,1894,1,Hungary,0,1
636,22,Private,5th-6th,11,Separated,Priv-house-serv,Unmarried,White,Male,12099,1894,1,Hungary,0,1
650,90,State-gov,Doctorate,14,Married-spouse-absent,Protective-serv,Not-in-family,Black,Male,3820,2200,69,Holand-Netherlands,1,0
669,34,Self-emp-not-inc,Assoc-acdm,11,Married-civ-spouse,Transport-moving,Wife,White,Female,0,115,6,United-States,0,1
