original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
224,26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Male,0,0,40,United-States,0,1
232,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,45,United-States,1,0
232,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
247,46,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
248,53,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,42,United-States,1,0
248,53,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,42,United-States,1,0
252,39,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,99,Japan,1,0
252,39,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,99,Japan,1,0
256,65,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,United-States,1,0
256,65,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
256,65,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1,0
261,39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,1,0
261,39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
261,39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,45,United-States,1,0
280,51,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Female,4064,0,55,United-States,1,0
280,51,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Female,4064,0,55,United-States,1,0
286,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,1,0
286,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
301,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,45,United-States,1,0
301,41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
315,41,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Other,Male,0,0,90,United-States,0,1
315,41,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,90,United-States,0,1
321,52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
321,52,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
324,53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,1,0
324,53,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
338,57,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
343,39,Local-gov,12th,8,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,1,0
343,39,Local-gov,12th,8,Married-civ-spouse,Tech-support,Husband,Other,Female,0,0,50,United-States,1,0
345,63,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,South,1,0
345,63,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,South,1,0
351,42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,37,United-States,1,0
355,37,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,0,1
355,37,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,70,United-States,0,1
360,50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
360,50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,1,0
363,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
363,46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,58,United-States,1,0
367,46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
367,46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
368,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,1672,60,United-States,1,0
375,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,1,0
375,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
396,50,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,1,0
396,50,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,55,United-States,1,0
404,27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,68,United-States,1,0
404,27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,0,68,United-States,1,0
406,26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,3942,0,45,United-States,1,0
406,26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,3942,0,45,United-States,1,0
406,26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3942,0,45,United-States,1,0
411,60,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
411,60,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,40,United-States,1,0
411,60,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
412,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
412,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
420,46,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,1408,40,United-States,0,1
429,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,60,United-States,1,0
429,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
431,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,3103,0,40,United-States,1,0
431,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,3103,0,40,United-States,1,0
436,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5013,0,60,United-States,1,0
436,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5013,0,60,United-States,1,0
436,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5013,0,60,United-States,1,0
443,31,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,1,0
443,31,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Other,Female,0,0,40,United-States,1,0
463,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,50,United-States,1,0
463,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
463,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,50,United-States,1,0
466,37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,0,1
477,55,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,1,0
477,55,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
478,69,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,25,United-States,1,0
478,69,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,25,United-States,1,0
485,56,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,48,United-States,1,0
485,56,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,48,United-States,1,0
492,56,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
492,56,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
498,36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,48,United-States,1,0
498,36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,48,United-States,1,0
519,62,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,1,0
519,62,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,70,United-States,1,0
520,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
520,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
522,39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
522,39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
524,43,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,55,United-States,1,0
524,43,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,1,0
552,51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,50,United-States,1,0
552,51,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,50,United-States,1,0
565,45,Local-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States,0,1
566,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,40,United-States,0,1
566,42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
567,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,1,0
572,41,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
572,41,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,40,United-States,1,0
580,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5178,0,40,United-States,1,0
580,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5178,0,40,United-States,1,0
586,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
586,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
586,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
589,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,52,United-States,0,1
589,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,0,0,52,United-States,0,1
591,48,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,80,United-States,0,1
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,43,United-States,1,0
606,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,0,43,United-States,1,0
608,44,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1,0
608,44,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
616,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,60,United-States,1,0
616,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
627,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,40,United-States,0,1
627,37,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
636,43,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,1,0
636,43,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Other,Female,0,0,50,United-States,1,0
637,42,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2407,0,40,United-States,1,0
637,42,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,2407,0,40,United-States,1,0
645,54,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
645,54,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,Germany,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,50,Germany,1,0
651,31,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,50,Germany,1,0
659,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
659,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
664,44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,60,United-States,1,0
664,44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
683,69,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2282,40,United-States,1,0
686,60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,55,United-States,1,0
686,60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,1,0
687,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,0,1
695,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,60,United-States,1,0
695,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,60,United-States,1,0
699,49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,30,United-States,0,1
699,49,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,0,0,30,United-States,0,1
703,22,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,44,United-States,0,1
705,39,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
705,39,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,40,United-States,1,0
723,40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
723,40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
741,31,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Male,0,0,35,United-States,0,1
741,31,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Other,Male,0,0,35,United-States,0,1
780,43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
780,43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
789,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
805,31,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
805,31,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,0,1
807,32,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1887,40,Ireland,1,0
807,32,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,1887,40,Ireland,1,0
810,49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
810,49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,40,United-States,1,0
824,60,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
824,60,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,40,United-States,1,0
825,51,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
826,33,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,1,0
826,33,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,50,United-States,1,0
838,36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1887,40,United-States,1,0
838,36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Female,0,1887,40,United-States,1,0
841,51,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
847,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,3103,0,45,United-States,1,0
853,35,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
853,35,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
866,70,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,0,1
866,70,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Unmarried,Other,Male,0,0,55,United-States,0,1
872,74,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,1,0
872,74,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,1,0
874,46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,United-States,1,0
874,46,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,45,United-States,1,0
879,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,60,United-States,1,0
879,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,60,United-States,1,0
885,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
885,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
885,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
901,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,48,United-States,1,0
901,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Female,0,0,48,United-States,1,0
912,33,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,1,0
912,33,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,50,United-States,1,0
