original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
135,38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,3568,0,45,United-States,1,0
135,38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,3568,0,45,United-States,1,0
137,46,State-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
137,46,State-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
142,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4396,0,40,United-States,1,0
145,24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
145,24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,58,United-States,1,0
155,49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States,1,0
155,49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,58,United-States,1,0
159,29,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,4914,0,40,United-States,1,0
159,29,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,4914,0,40,United-States,1,0
160,29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,2992,0,45,United-States,1,0
160,29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,2992,0,45,United-States,1,0
161,55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,59,United-States,1,0
161,55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,59,United-States,1,0
164,48,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,49,United-States,0,1
192,63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,4898,0,40,United-States,1,0
192,63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Female,4898,0,40,United-States,1,0
198,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,4651,0,45,United-States,1,0
198,54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,4651,0,45,United-States,1,0
200,56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,2960,0,40,United-States,1,0
200,56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,2960,0,40,United-States,1,0
201,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
201,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
206,24,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,5850,0,50,United-States,1,0
206,24,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,5850,0,50,United-States,1,0
207,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,3957,0,40,United-States,1,0
209,52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
209,52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,40,United-States,1,0
209,52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
211,47,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,59,United-States,1,0
211,47,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,Black,Female,0,0,59,United-States,1,0
218,31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
218,31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,58,United-States,1,0
227,43,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,1869,58,United-States,1,0
241,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,58,United-States,1,0
241,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,58,United-States,1,0
247,46,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,4667,0,40,United-States,1,0
252,37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,61,United-States,0,1
252,37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Male,0,0,61,United-States,0,1
254,59,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Female,7803,0,40,United-States,1,0
254,59,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,7803,0,40,United-States,1,0
264,40,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,3834,0,40,United-States,0,1
265,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
265,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
271,37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,4266,0,60,United-States,1,0
271,37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,4266,0,60,United-States,1,0
273,40,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,48,United-States,1,0
273,40,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,48,United-States,1,0
281,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
281,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
288,29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,55,United-States,1,0
288,29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,1,0
288,29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,1,0
290,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
291,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
291,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,1,0
292,65,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,39,United-States,0,1
292,65,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,39,United-States,0,1
315,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1876,40,United-States,1,0
315,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,1876,40,United-States,1,0
318,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5258,0,60,United-States,1,0
318,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5258,0,60,United-States,1,0
318,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5258,0,60,United-States,1,0
326,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,5146,0,58,United-States,1,0
326,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,5146,0,58,United-States,1,0
326,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5146,0,58,United-States,1,0
328,37,Private,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,3764,0,40,United-States,1,0
328,37,Private,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,3764,0,40,United-States,1,0
328,37,Private,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,Other,Male,3764,0,40,United-States,1,0
389,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,54,United-States,0,1
389,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,54,United-States,0,1
390,30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,4908,0,57,United-States,1,0
390,30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,4908,0,57,United-States,1,0
392,44,Private,Assoc-voc,7,Married-civ-spouse,Craft-repair,Husband,White,Female,3097,0,40,United-States,1,0
392,44,Private,Assoc-voc,7,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,3097,0,40,United-States,1,0
403,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,1,0
403,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
403,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,45,United-States,1,0
404,56,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
408,26,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,59,United-States,1,0
408,26,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,59,United-States,1,0
408,26,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,59,United-States,1,0
409,46,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,36,United-States,1,0
410,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
410,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
420,50,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0,1
438,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,4145,0,59,United-States,1,0
438,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,4145,0,59,United-States,1,0
438,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,4145,0,59,United-States,1,0
443,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1904,40,United-States,1,0
443,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,1904,40,United-States,1,0
446,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,4137,0,57,United-States,1,0
446,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,4137,0,57,United-States,1,0
446,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,4137,0,57,United-States,1,0
454,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,5687,0,56,United-States,1,0
454,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,5687,0,56,United-States,1,0
454,27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,5687,0,56,United-States,1,0
457,49,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
457,49,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
464,35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,2146,0,59,United-States,1,0
464,35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,2146,0,59,United-States,1,0
464,35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2146,0,59,United-States,1,0
465,57,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
473,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
473,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
488,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
488,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
489,37,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,United-States,1,0
489,37,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,35,United-States,1,0
502,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,4134,0,60,United-States,1,0
502,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,4134,0,60,United-States,1,0
502,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,4134,0,60,United-States,1,0
510,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5017,0,57,United-States,1,0
510,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5017,0,57,United-States,1,0
510,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,5017,0,57,United-States,1,0
511,58,Federal-gov,10th,11,Married-civ-spouse,Other-service,Husband,White,Female,6003,0,40,United-States,1,0
511,58,Federal-gov,10th,11,Married-civ-spouse,Other-service,Husband,Black,Female,6003,0,40,United-States,1,0
519,34,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,4943,0,40,United-States,1,0
519,34,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,4943,0,40,United-States,1,0
520,47,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,2929,0,40,United-States,1,0
520,47,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,2929,0,40,United-States,1,0
525,27,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,United-States,0,1
525,27,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,0,0,50,United-States,0,1
527,24,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,3991,0,61,United-States,1,0
527,24,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,3991,0,61,United-States,1,0
527,24,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,3991,0,61,United-States,1,0
557,48,Private,Prof-school,15,Separated,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,0,1
557,48,Private,Prof-school,15,Separated,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
566,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5512,0,64,United-States,1,0
566,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,5512,0,64,United-States,1,0
574,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,6058,0,55,United-States,1,0
585,59,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Other,Female,0,0,40,United-States,1,0
592,51,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,3082,0,40,United-States,1,0
592,51,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,3082,0,40,United-States,1,0
594,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
601,39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
601,39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
607,30,Private,Assoc-voc,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,4514,0,40,United-States,1,0
607,30,Private,Assoc-voc,15,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,4514,0,40,United-States,1,0
612,55,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,0,56,United-States,0,1
612,55,Private,Bachelors,13,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,56,United-States,0,1
617,29,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
617,29,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,1,0
626,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1947,40,United-States,1,0
626,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,1947,40,United-States,1,0
628,61,Private,1st-4th,2,Married-civ-spouse,Adm-clerical,Wife,Other,Male,5700,0,40,United-States,0,1
628,61,Private,1st-4th,2,Married-civ-spouse,Adm-clerical,Wife,White,Male,5700,0,40,United-States,0,1
630,44,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Female,6721,0,58,United-States,1,0
631,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,3761,0,57,United-States,1,0
631,36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,3761,0,57,United-States,1,0
641,51,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
641,51,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,40,United-States,1,0
644,47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
651,65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,1,0
651,65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
658,82,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,31,United-States,1,0
658,82,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,31,United-States,1,0
667,57,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
672,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
672,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
674,40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,56,United-States,1,0
674,40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,56,United-States,1,0
696,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,5501,0,56,United-States,1,0
696,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Female,5501,0,56,United-States,1,0
710,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,4205,0,57,United-States,1,0
710,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,4205,0,57,United-States,1,0
712,35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,3597,0,40,United-States,1,0
712,35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,3597,0,40,United-States,1,0
713,58,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
713,58,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,40,United-States,1,0
716,22,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,35,United-States,0,1
716,22,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,35,United-States,0,1
721,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
721,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
721,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0
759,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,3923,0,63,United-States,1,0
759,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,3923,0,63,United-States,1,0
761,45,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
761,45,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
776,41,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,4311,0,37,United-States,1,0
776,41,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,4311,0,37,United-States,1,0
777,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,60,United-States,1,0
777,46,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,60,United-States,1,0
783,32,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,4133,0,40,United-States,1,0
783,32,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Female,4133,0,40,United-States,1,0
784,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,4621,0,40,United-States,1,0
784,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,4621,0,40,United-States,1,0
785,48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,United-States,1,0
785,48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Female,0,0,60,United-States,1,0
787,29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,62,United-States,1,0
787,29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,62,United-States,1,0
794,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,57,United-States,1,0
794,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,57,United-States,1,0
