original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
470,25,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,1,0
470,25,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,50,United-States,1,0
473,35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,4771,0,40,United-States,1,0
473,35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4771,0,40,United-States,1,0
489,37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,7173,0,40,United-States,1,0
489,37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,7173,0,40,United-States,1,0
493,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,7704,0,40,United-States,1,0
493,56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,7704,0,40,United-States,1,0
494,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,3462,0,40,United-States,1,0
494,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,3462,0,40,United-States,1,0
494,36,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3462,0,40,United-States,1,0
499,32,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,5494,0,49,United-States,1,0
499,32,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,5494,0,49,United-States,1,0
505,67,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,2006,57,United-States,1,0
505,67,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2006,57,United-States,1,0
521,23,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,5518,0,50,United-States,1,0
521,23,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,5518,0,50,United-States,1,0
527,46,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,8316,0,40,United-States,1,0
527,46,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Black,Female,8316,0,40,United-States,1,0
556,31,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,5884,0,56,United-States,1,0
556,31,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Other,Female,5884,0,56,United-States,1,0
566,58,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,2061,55,United-States,0,1
566,58,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,2061,55,United-States,0,1
587,39,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,4120,0,40,United-States,1,0
587,39,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Black,Female,4120,0,40,United-States,1,0
587,39,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Black,Male,4120,0,40,United-States,1,0
616,29,Private,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,5773,0,40,United-States,1,0
616,29,Private,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,5773,0,40,United-States,1,0
692,51,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Female,6099,0,40,United-States,1,0
692,51,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Black,Female,6099,0,40,United-States,1,0
714,59,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,7144,0,40,United-States,1,0
714,59,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Other,Female,7144,0,40,United-States,1,0
763,41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,12876,0,50,United-States,1,0
765,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,2308,0,45,United-States,1,0
784,40,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,40,United-States,1,0
792,69,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,60,United-States,1,0
803,60,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,1,0
803,60,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
806,20,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,60,United-States,1,0
806,20,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,1,0
813,61,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,3234,0,14,United-States,0,1
829,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
829,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
830,32,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
830,32,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,40,United-States,1,0
831,29,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,56,United-States,1,0
831,29,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,56,United-States,1,0
831,29,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,56,United-States,1,0
832,61,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,18,United-States,1,0
832,61,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,18,United-States,1,0
835,25,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
835,25,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
835,25,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,0
844,23,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
844,23,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,59,United-States,1,0
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,59,United-States,1,0
854,64,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,59,United-States,1,0
858,18,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,53,United-States,1,0
898,32,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,3073,0,40,United-States,1,0
898,32,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,3073,0,40,United-States,1,0
900,32,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4906,0,40,United-States,0,1
916,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,13272,0,57,United-States,1,0
916,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,13272,0,57,United-States,1,0
916,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,13272,0,57,United-States,1,0
938,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,49,United-States,1,0
938,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,49,United-States,1,0
938,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,49,United-States,1,0
939,30,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,55,United-States,1,0
939,30,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,55,United-States,1,0
951,32,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,7215,0,40,United-States,1,0
969,24,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,1
1025,68,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1025,68,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
1051,33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Female,0,0,60,United-States,1,0
1080,64,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Other,Female,9454,0,40,United-States,1,0
1083,31,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,6410,0,49,United-States,1,0
1083,31,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Other,Female,6410,0,49,United-States,1,0
