age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1958,45,United-States
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15246,0,40,United-States
58,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,6254,0,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7629,0,50,United-States
22,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,6413,0,60,United-States
31,Private,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4587,0,57,United-States
60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6705,0,58,United-States
26,Private,9th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,34,United-States
42,Private,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,8242,0,50,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States
62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37,Private,Bachelors,12,Divorced,Sales,Unmarried,Black,Female,0,0,33,United-States
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,40,United-States
47,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,10919,0,62,United-States
30,Private,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3868,0,57,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States
69,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,13,United-States
41,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
19,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,0,0,19,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8340,0,54,United-States
61,Self-emp-not-inc,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,6180,0,24,United-States
48,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,27689,0,50,United-States
41,Private,HS-grad,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3718,0,50,United-States
49,Private,Assoc-voc,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3195,0,40,United-States
28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,58,United-States
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8655,0,63,United-States
57,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1969,40,United-States
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2142,40,United-States
65,Self-emp-not-inc,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,16,United-States
71,Self-emp-not-inc,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,10,United-States
48,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,2905,0,23,United-States
45,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5669,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7453,0,58,United-States
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,59,United-States
20,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
37,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
24,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico
49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,55,United-States
50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,11498,0,56,United-States
33,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,5955,0,40,United-States
74,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,34240,0,40,United-States
18,Private,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,8,United-States
30,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,2210,40,United-States
53,Local-gov,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,1979,65,United-States
19,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5874,0,57,United-States
34,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States
55,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,41855,0,40,United-States
34,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,38725,0,40,United-States
42,Self-emp-inc,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2100,40,United-States
33,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2095,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
35,Local-gov,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1951,40,United-States
52,Self-emp-not-inc,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,17,United-States
20,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,8,United-States
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
57,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4694,0,59,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3168,0,59,United-States
25,Private,10th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
74,Self-emp-inc,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,10823,0,40,United-States
64,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,7314,0,40,United-States
20,Local-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,15,United-States
20,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3239,0,57,United-States
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5151,0,53,United-States
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9619,0,50,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,28,United-States
22,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States
36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,6575,0,40,United-States
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7649,0,58,United-States
53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10262,0,58,United-States
24,Private,9th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
38,Self-emp-not-inc,HS-grad,5,Married-civ-spouse,Other-service,Husband,White,Male,4488,0,50,United-States
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,26,United-States
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
36,Private,Masters,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
30,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,52714,0,40,United-States
39,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Black,Female,7489,0,40,United-States
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3154,0,58,United-States
45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6467,0,61,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8350,0,60,United-States
33,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States
33,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3738,0,40,United-States
33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,6004,0,50,United-States
66,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-States
58,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,40,United-States
49,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,1887,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,5928,0,59,United-States
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,12712,0,55,United-States
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,48204,0,40,United-States
53,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,44847,0,40,United-States
28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2083,40,United-States
23,Private,Masters,14,Never-married,Exec-managerial,Other-relative,White,Male,0,2072,40,United-States
48,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1934,40,United-States
44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
27,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,2962,0,56,United-States
32,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,5202,0,40,United-States
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8653,0,56,United-States
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,58,United-States
47,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2174,40,United-States
21,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,Haiti
22,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3813,0,55,United-States
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10618,0,60,United-States
20,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,17,United-States
58,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,58835,0,40,United-States
34,Local-gov,Doctorate,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
48,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,34,United-States
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
38,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States
43,State-gov,Masters,14,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
48,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,54357,0,40,United-States
34,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5162,0,59,United-States
58,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
26,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
23,Private,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Female,0,0,34,United-States
36,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,11512,0,64,United-States
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5008,0,58,United-States
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5539,0,60,United-States
48,Private,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
38,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
26,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5628,0,57,United-States
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7571,0,40,United-States
28,Private,9th,6,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6440,0,40,United-States
45,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
25,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2071,40,United-States
64,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,15354,0,40,United-States
24,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,59,United-States
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,11177,0,57,United-States
29,Private,Bachelors,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States
28,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,Black,Male,8802,0,40,United-States
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13086,0,61,United-States
22,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,59,United-States
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1949,40,United-States
54,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2076,40,United-States
60,Self-emp-not-inc,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
38,Private,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9466,0,53,United-States
27,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,56,United-States
38,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3049,0,40,United-States
45,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5583,0,50,United-States
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
24,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,13,United-States
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
38,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5196,0,59,United-States
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3315,0,61,United-States
26,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,United-States
63,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,59916,0,58,United-States
37,Private,Some-college,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States
67,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,6674,0,40,United-States
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,4619,0,40,United-States
32,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4154,0,40,United-States
33,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11927,0,57,United-States
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,59,United-States
54,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
34,Local-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2048,40,United-States
60,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,4,United-States
49,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Haiti
21,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
61,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,7,United-States
69,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States
44,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,56,United-States
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,9593,0,58,United-States
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7361,0,43,United-States
49,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,3605,0,40,United-States
25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
53,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States
45,Self-emp-not-inc,Bachelors,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States
39,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,21702,0,40,United-States
42,Private,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Female,0,2291,60,United-States
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4087,0,60,United-States
17,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,15,United-States
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States
65,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3173,0,57,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3156,0,58,United-States
33,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,39,United-States
45,Private,10th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6941,0,40,United-States
45,Private,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Haiti
50,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,40,United-States
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
56,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3280,0,57,United-States
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5331,0,57,United-States
38,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5382,0,40,United-States
24,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,62,United-States
33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States
66,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,13,United-States
60,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
35,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3900,0,40,United-States
52,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7000,0,40,United-States
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8903,0,40,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
24,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,13,United-States
43,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
51,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1904,58,United-States
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7297,0,46,United-States
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6296,0,40,United-States
36,Private,Bachelors,9,Married-civ-spouse,Other-service,Wife,Black,Female,5621,0,40,United-States
36,Private,Bachelors,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7927,0,40,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,59,United-States
