age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4396,0,40,United-States
57,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,46562,0,50,United-States
41,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3138,0,40,United-States
24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,55,United-States
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
19,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,33,United-States
36,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
57,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,6121,0,50,United-States
35,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,3517,0,40,United-States
52,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,10802,0,40,United-States
47,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
34,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States
43,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,61,United-States
38,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,7078,0,40,United-States
26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7086,0,40,United-States
29,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4914,0,40,United-States
29,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2992,0,45,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States
28,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
31,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Black,Male,0,0,20,United-States
48,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States
40,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States
59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12157,0,40,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4589,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,3850,0,40,United-States
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2079,56,United-States
20,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,70,United-States
56,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,2248,57,United-States
50,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,7203,0,30,United-States
23,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,22,United-States
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7617,0,45,United-States
23,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6902,0,40,United-States
43,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4130,0,40,United-States
34,Private,9th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States
31,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,1942,59,United-States
22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,59,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,1974,40,United-States
58,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7860,0,40,United-States
23,Private,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
55,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,2526,0,40,United-States
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States
47,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
24,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1778,56,United-States
57,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,49,United-States
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,6477,0,37,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6155,0,40,United-States
38,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3427,0,40,United-States
63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,4898,0,40,United-States
52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States
26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
32,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,54,United-States
38,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4651,0,45,United-States
24,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3730,0,40,United-States
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,2960,0,40,United-States
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
21,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,60,United-States
40,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
19,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
19,Private,Bachelors,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,16,United-States
24,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5850,0,50,United-States
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3957,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States
52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
29,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States
47,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,59,United-States
22,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7381,0,40,United-States
54,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,9169,0,40,United-States
26,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,4857,0,45,United-States
61,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,16181,0,40,United-States
42,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States
43,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
59,Private,Prof-school,15,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States
22,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5354,0,40,United-States
54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8323,0,40,United-States
32,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,2499,0,40,United-States
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States
69,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
43,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,1869,58,United-States
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,16466,0,58,United-States
29,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
30,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,6382,0,40,United-States
30,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,5461,0,51,United-States
34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2785,0,40,United-States
31,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,2089,59,United-States
28,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,1936,56,United-States
32,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States
30,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,2286,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,7484,0,40,United-States
53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6566,0,57,United-States
45,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4477,0,40,United-States
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,United-States
18,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1978,59,United-States
17,Private,9th,4,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
19,Private,1st-4th,2,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
19,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
46,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4667,0,40,United-States
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,63,United-States
30,Self-emp-not-inc,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,61,United-States
35,Private,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,36,United-States
59,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7803,0,40,United-States
60,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6771,0,34,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
18,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,6,United-States
19,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,30,United-States
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,59,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5411,0,57,United-States
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4445,0,57,United-States
40,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Male,3834,0,40,United-States
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,45,United-States
44,Federal-gov,Some-college,10,Divorced,Exec-managerial,Own-child,Black,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
27,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6828,0,40,United-States
25,Private,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,6644,0,58,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4266,0,60,United-States
52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,11077,0,54,United-States
40,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States
29,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
34,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
