age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,59,United-States
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,20527,0,40,United-States
50,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4621,0,40,United-States
25,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3793,0,50,United-States
63,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,10911,0,23,United-States
32,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States
29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,63,United-States
48,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,61,United-States
32,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
33,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,6486,0,50,United-States
31,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3144,0,40,United-States
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8280,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
62,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India
53,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Own-child,White,Male,0,0,51,United-States
44,Private,Prof-school,15,Divorced,Prof-specialty,Own-child,Black,Female,0,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15590,0,60,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6544,0,40,United-States
28,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,3198,0,40,United-States
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,13394,0,50,United-States
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
27,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2136,40,United-States
35,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2076,40,United-States
19,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,23,United-States
25,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
65,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8954,0,40,United-States
29,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4853,0,40,United-States
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4789,0,51,United-States
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
39,Local-gov,HS-grad,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,49,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,59,United-States
17,Private,9th,6,Married-civ-spouse,Other-service,Wife,White,Female,6108,0,27,United-States
21,Private,10th,5,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States
21,Private,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4007,0,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,29,United-States
46,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4455,0,33,United-States
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,56,United-States
19,Private,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,23,United-States
19,Private,10th,6,Married-civ-spouse,Other-service,Own-child,Black,Female,0,0,40,United-States
28,Private,10th,5,Married-civ-spouse,Other-service,Own-child,Black,Female,0,0,40,United-States
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6980,0,40,United-States
56,Private,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3350,0,40,United-States
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7566,0,34,United-States
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
27,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
31,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,18,United-States
21,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,36,United-States
54,Self-emp-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7942,0,49,United-States
40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2770,0,59,United-States
63,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4811,0,40,United-States
53,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
60,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1828,40,United-States
63,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
51,Private,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
22,Private,Some-college,10,Never-married,Exec-managerial,Other-relative,Black,Female,0,0,40,United-States
86,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Black,Male,10309,0,40,United-States
35,Private,Assoc-voc,7,Married-civ-spouse,Sales,Husband,Black,Male,4137,0,40,United-States
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3558,0,57,United-States
49,Private,Bachelors,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States
41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,69,United-States
43,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
19,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,6057,0,40,United-States
60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,17082,0,58,United-States
