age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
54,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1899,40,United-States
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12731,0,56,United-States
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,72,United-States
22,Private,9th,6,Married-civ-spouse,Other-service,Wife,White,Female,7389,0,34,United-States
52,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7262,0,59,United-States
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,33,United-States
57,Private,Bachelors,14,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,Haiti
48,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1904,18,United-States
40,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,17895,0,55,United-States
39,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4870,0,59,United-States
22,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
24,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States
46,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,56,United-States
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6130,0,58,United-States
73,Self-emp-not-inc,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,5787,0,36,United-States
38,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2761,0,55,United-States
66,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4218,0,59,United-States
48,Private,Assoc-voc,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3047,0,40,United-States
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,57,United-States
37,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,14577,0,58,United-States
72,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1904,40,United-States
58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,6120,0,34,United-States
19,Private,9th,5,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States
18,Private,HS-grad,10,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,16,United-States
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4068,0,40,United-States
41,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5938,0,40,United-States
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15374,0,59,United-States
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,59,United-States
45,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
38,Private,Bachelors,13,Never-married,Protective-serv,Other-relative,White,Male,0,2051,40,United-States
28,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Mexico
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,7534,0,56,United-States
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5771,0,55,United-States
36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,13773,0,58,United-States
42,State-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,37525,0,40,United-States
24,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
53,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2067,40,United-States
49,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,1849,54,United-States
25,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4891,0,56,United-States
42,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,61,United-States
30,Private,Prof-school,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3493,0,57,United-States
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1918,32,United-States
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States
20,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,31901,0,19,United-States
43,Private,Bachelors,13,Divorced,Protective-serv,Own-child,White,Male,0,0,40,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13996,0,53,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2938,0,60,United-States
27,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
67,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,8920,0,40,United-States
18,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,12,United-States
31,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,31,United-States
25,Private,Bachelors,13,Never-married,Protective-serv,Other-relative,White,Male,0,0,40,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10426,0,58,United-States
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4306,0,61,United-States
44,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,8389,0,56,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,Black,Female,0,0,29,United-States
38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
39,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
24,State-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,18,United-States
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,63,United-States
49,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9527,0,56,United-States
24,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2283,0,40,United-States
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4567,0,59,United-States
24,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2872,0,6,United-States
56,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
53,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States
55,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,47875,0,40,United-States
18,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,23,United-States
33,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3350,0,59,United-States
23,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,57,United-States
52,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,8525,0,58,United-States
46,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
36,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,2845,0,40,United-States
35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4416,0,58,United-States
18,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,23,United-States
65,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3179,0,40,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,40,United-States
27,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States
27,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5823,0,57,United-States
69,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,48278,0,40,United-States
65,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15536,0,57,United-States
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,2110,40,United-States
68,Local-gov,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,1911,40,United-States
56,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,35,United-States
47,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3273,0,49,United-States
52,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,5918,0,40,United-States
39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,18114,0,58,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,17570,0,57,United-States
65,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
74,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2219,38,United-States
20,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3535,0,55,United-States
33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10337,0,57,United-States
40,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States
31,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,6123,0,40,United-States
40,State-gov,Doctorate,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1875,40,United-States
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,22,United-States
24,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States
31,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
53,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,44025,0,40,United-States
50,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,49,United-States
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,58,United-States
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4256,0,60,United-States
31,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
27,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
67,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States
49,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States
26,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States
33,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,7610,0,45,United-States
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3080,0,59,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,62,United-States
62,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4250,0,56,United-States
43,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,6387,0,59,United-States
17,Private,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,17,United-States
34,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,39,United-States
58,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6913,0,59,United-States
33,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,5124,0,40,United-States
34,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,59,United-States
53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8487,0,58,United-States
33,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,6396,0,58,United-States
40,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,6114,0,40,United-States
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16477,0,59,United-States
30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,58,United-States
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,2111,40,United-States
57,Private,1st-4th,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,2085,40,United-States
57,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,6346,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7285,0,58,United-States
22,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,57,United-States
61,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3369,0,50,United-States
42,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4421,0,46,United-States
36,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
29,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
43,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4190,0,60,United-States
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2726,0,59,United-States
35,Private,Prof-school,15,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6231,0,57,United-States
46,Private,Some-college,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States
23,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States
51,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,6417,0,40,United-States
29,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4546,0,40,United-States
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,21563,0,56,United-States
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States
46,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2211,40,United-States
21,Private,5th-6th,3,Never-married,Adm-clerical,Own-child,Black,Male,0,0,22,United-States
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
18,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,21,United-States
31,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,17,United-States
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
32,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6266,0,56,United-States
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,7593,0,54,United-States
52,Local-gov,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,4441,0,40,United-States
22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,34,United-States
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
19,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
50,Self-emp-not-inc,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1891,19,United-States
71,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,22250,0,40,United-States
40,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,2212,62,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2565,0,55,United-States
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4403,0,50,United-States
28,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
21,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
22,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,6,United-States
57,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1966,45,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4172,0,57,United-States
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4120,0,60,United-States
28,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,6255,0,30,United-States
31,Private,10th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5219,0,40,United-States
67,Private,11th,7,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,40,United-States
64,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,68,United-States
42,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11135,0,58,United-States
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4907,0,74,United-States
36,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
28,Private,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
52,Private,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,59,United-States
45,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,58,United-States
21,Private,Bachelors,11,Never-married,Adm-clerical,Own-child,Black,Male,0,0,29,United-States
44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States
41,Private,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,3342,0,40,United-States
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8534,0,40,United-States
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6298,0,40,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,41,United-States
26,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States
52,Private,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,24,United-States
22,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8849,0,55,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,6949,0,40,United-States
17,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,22,United-States
51,Private,Bachelors,3,Married-civ-spouse,Adm-clerical,Husband,Black,Male,6207,0,40,United-States
18,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States
29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
71,Private,Prof-school,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,17746,0,40,United-States
