age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
26,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
76,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2243,45,United-States
17,Private,5th-6th,2,Never-married,Adm-clerical,Own-child,Black,Female,0,0,18,United-States
21,Private,10th,6,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
29,Private,HS-grad,9,Divorced,Protective-serv,Own-child,Black,Female,0,0,40,United-States
47,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
36,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States
61,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,30451,0,15,United-States
47,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8719,0,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5082,0,61,United-States
19,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
21,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
50,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1904,44,United-States
37,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12743,0,61,United-States
24,Private,Prof-school,15,Never-married,Prof-specialty,Husband,White,Male,0,0,21,United-States
62,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,10075,0,39,United-States
53,Local-gov,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,4085,0,40,United-States
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
77,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,18,United-States
32,Private,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
44,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,16354,0,40,United-States
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10112,0,63,United-States
35,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,9920,0,40,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4570,0,59,United-States
18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States
22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,17,United-States
39,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
20,Private,Bachelors,13,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16633,0,57,United-States
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3844,0,60,United-States
50,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5679,0,28,United-States
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States
54,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,4636,0,40,United-States
56,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
37,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7235,0,49,United-States
33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,10759,0,58,United-States
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,6924,0,40,United-States
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2276,35,United-States
18,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,20,United-States
25,Private,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,21,United-States
52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
53,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,6377,0,61,United-States
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9265,0,59,United-States
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5803,0,57,United-States
34,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
33,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States
39,Private,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
57,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
47,Self-emp-not-inc,Bachelors,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,9919,0,40,United-States
24,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,61,United-States
32,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,35108,0,40,United-States
51,State-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
27,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,49,United-States
51,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,2285,40,United-States
51,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,1860,40,United-States
26,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States
52,Private,Bachelors,6,Married-civ-spouse,Sales,Husband,White,Male,7941,0,49,United-States
21,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States
37,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40970,0,40,United-States
27,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1897,40,United-States
48,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2306,40,United-States
23,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,United-States
41,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,43,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,7,United-States
26,Private,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States
44,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15033,0,56,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2183,58,United-States
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7521,0,61,United-States
49,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,36508,0,50,United-States
29,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,17,United-States
27,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,34,United-States
31,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4845,0,60,United-States
61,Local-gov,9th,4,Married-civ-spouse,Other-service,Husband,White,Male,3851,0,40,United-States
34,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,4805,0,40,United-States
20,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States
44,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,8,United-States
30,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7179,0,54,United-States
49,Local-gov,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,6161,0,35,United-States
22,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,2758,0,40,United-States
59,Self-emp-not-inc,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States
20,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,21,United-States
65,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States
35,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
21,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States
61,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,13581,0,40,United-States
44,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,9836,0,40,United-States
45,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,56,United-States
20,Private,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3828,0,56,United-States
41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7532,0,59,United-States
33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11937,0,60,United-States
29,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States
51,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2092,40,United-States
22,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States
47,Private,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Female,0,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6318,0,57,United-States
30,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,19,United-States
68,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,48372,0,40,United-States
72,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,33050,0,15,United-States
24,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
37,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,2264,40,United-States
51,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States
34,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
56,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5566,0,40,United-States
35,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13535,0,58,United-States
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,21015,0,58,United-States
30,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
57,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,6622,0,34,United-States
35,Private,9th,5,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
24,Private,7th-8th,4,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3982,0,61,United-States
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
24,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15790,0,60,United-States
26,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,21,United-States
48,Private,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,31,United-States
29,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,2279,40,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,13,United-States
56,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Protective-serv,Other-relative,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,45,United-States
39,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
56,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,11990,0,40,United-States
53,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,10913,0,40,United-States
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States
36,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3714,0,40,United-States
26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Haiti
48,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
41,Private,Assoc-acdm,12,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
41,Private,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
35,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,17786,0,60,United-States
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3788,0,56,United-States
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4012,0,58,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States
29,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
36,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
22,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States
25,Private,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5504,0,61,United-States
61,Private,9th,6,Married-civ-spouse,Other-service,Husband,White,Male,3443,0,40,United-States
35,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,6052,0,40,United-States
19,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
51,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1885,40,United-States
46,Local-gov,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
47,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,47622,0,40,United-States
26,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,6386,0,40,United-States
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3841,0,57,United-States
54,Self-emp-not-inc,11th,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,11218,0,40,United-States
32,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,3170,0,40,United-States
51,Self-emp-inc,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,43289,0,40,United-States
28,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57,United-States
60,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1867,40,United-States
36,Private,Bachelors,13,Divorced,Protective-serv,Own-child,Black,Male,0,0,40,United-States
50,Private,1st-4th,2,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4520,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2820,0,57,United-States
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5406,0,56,United-States
52,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12391,0,56,United-States
39,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
28,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,2121,49,United-States
42,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,3588,0,40,United-States
24,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,United-States
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4690,0,60,United-States
39,Private,Bachelors,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States
64,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,47674,0,40,United-States
33,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
41,Private,Bachelors,13,Never-married,Protective-serv,Unmarried,White,Female,0,0,40,United-States
25,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,15,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,33,United-States
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States
34,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3751,0,50,United-States
39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16500,0,61,United-States
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,16557,0,59,United-States
32,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,45,United-States
66,Private,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
22,Private,Bachelors,2,Never-married,Adm-clerical,Own-child,Black,Male,0,0,18,United-States
50,Private,Bachelors,9,Never-married,Machine-op-inspct,Husband,Black,Male,0,0,40,Haiti
23,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,23,United-States
18,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,0,0,22,United-States
30,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States
60,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,9274,0,50,United-States
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3553,0,58,United-States
62,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,6796,0,44,United-States
45,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
42,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,United-States
27,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,15768,0,40,United-States
47,Local-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,14572,0,40,United-States
69,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,9565,0,56,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5006,0,50,United-States
18,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,34,Haiti
25,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States
20,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,8,United-States
30,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Male,0,0,45,United-States
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3711,0,56,United-States
52,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,59,United-States
43,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,9359,0,31,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,61,United-States
36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
44,Private,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,5581,0,40,United-States
31,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,68,United-States
25,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5531,0,66,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,57,United-States
35,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5661,0,40,United-States
26,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,49,United-States
20,Private,11th,7,Never-married,Sales,Not-in-family,Black,Female,0,0,32,United-States
19,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,24,United-States
59,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
51,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,9471,0,40,United-States
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2894,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7109,0,45,United-States
18,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
39,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,58,United-States
18,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,68,United-States
27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,61,United-States
59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7427,0,40,United-States
60,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,2252,0,40,United-States
34,Private,5th-6th,4,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5714,0,22,United-States
42,Private,1st-4th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3671,0,40,United-States
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,55,United-States
34,Private,12th,8,Never-married,Sales,Own-child,White,Male,0,0,49,United-States
32,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6701,0,40,United-States
42,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines
25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2483,0,40,United-States
