age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
58,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4946,0,50,United-States
34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4859,0,40,United-States
34,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,5045,0,40,United-States
38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,58,United-States
26,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,56,United-States
45,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
56,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,40372,0,51,United-States
19,Private,Bachelors,12,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States
33,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,6802,0,45,United-States
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7217,0,58,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2772,0,60,United-States
60,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States
42,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,59,United-States
58,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1897,40,United-States
41,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
53,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,3131,0,13,United-States
52,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7616,0,51,United-States
36,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,3348,0,40,United-States
43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,61,United-States
25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
71,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,45520,0,40,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1896,77,United-States
47,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
59,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5142,0,56,United-States
25,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,11869,0,60,United-States
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13580,0,60,United-States
20,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,62,United-States
21,Local-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
29,Private,Bachelors,6,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,Haiti
51,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
40,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,6285,0,40,United-States
44,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4004,0,40,United-States
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,11369,0,40,United-States
57,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,11005,0,49,United-States
27,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States
56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,13,United-States
20,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
57,Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,Black,Male,5990,0,49,United-States
43,Private,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
32,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
63,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,4227,0,40,United-States
21,Private,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,2153,40,United-States
23,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,58,United-States
43,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States
59,Private,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,9409,0,40,United-States
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
55,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5923,0,45,United-States
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3189,0,61,United-States
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2943,0,40,United-States
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
33,Federal-gov,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1918,59,United-States
22,Private,Prof-school,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3748,0,57,United-States
34,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,4448,0,40,United-States
19,Private,Some-college,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,28,United-States
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,58,United-States
21,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
30,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
31,Local-gov,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4268,0,40,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,57,United-States
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8697,0,59,United-States
42,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Black,Male,7576,0,40,United-States
46,Private,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,12649,0,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3379,0,58,United-States
23,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,United-States
59,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,2459,0,18,United-States
36,Local-gov,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States
30,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,5296,0,44,United-States
59,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,13814,0,40,United-States
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,59,United-States
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3279,0,40,United-States
30,Private,10th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2062,55,United-States
61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,1889,40,United-States
62,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7799,0,56,United-States
35,Private,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3899,0,40,United-States
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5240,0,60,United-States
47,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,57,United-States
51,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2015,13,United-States
23,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,2229,40,United-States
73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,7,United-States
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2542,0,55,United-States
27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
50,Private,Prof-school,15,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
40,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,5230,0,40,United-States
31,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,2110,40,United-States
23,Local-gov,9th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
26,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
71,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,9509,0,17,United-States
46,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States
63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,57,United-States
18,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,59,United-States
52,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3278,0,40,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4367,0,54,United-States
34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3729,0,40,United-States
67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
29,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
44,State-gov,Prof-school,15,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
38,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,14131,0,49,United-States
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,40,United-States
67,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5582,0,58,United-States
40,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,62,United-States
26,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,Black,Male,0,0,40,United-States
67,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
62,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,14032,0,57,United-States
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6603,0,45,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4795,0,49,United-States
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3804,0,49,United-States
18,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,17,United-States
49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13896,0,40,United-States
35,Private,Prof-school,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,12960,0,40,United-States
57,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,2020,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2740,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,61,United-States
28,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States
44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,5892,0,40,United-States
21,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,59,United-States
48,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,9081,0,59,United-States
55,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,13887,0,40,United-States
32,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2137,40,United-States
49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4721,0,60,United-States
28,State-gov,10th,11,Never-married,Other-service,Not-in-family,White,Male,0,0,31,United-States
22,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,64,United-States
27,Private,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
42,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,White,Female,7409,0,40,United-States
77,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,50606,0,40,United-States
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1959,55,United-States
45,Private,7th-8th,4,Never-married,Other-service,Unmarried,Black,Male,0,0,40,United-States
25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,9762,0,58,United-States
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,5745,0,40,United-States
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5691,0,40,United-States
18,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,49,United-States
42,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,59,United-States
53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1911,40,United-States
63,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
28,Private,Bachelors,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
50,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
28,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
37,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
64,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7825,0,40,United-States
49,Private,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
37,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3405,0,40,United-States
19,Private,Bachelors,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
34,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,59,United-States
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
70,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,18,United-States
40,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
39,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
22,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
64,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Wife,White,Female,15154,0,12,United-States
41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,9517,0,56,United-States
18,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,57,United-States
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6803,0,57,United-States
45,Private,10th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2399,0,40,United-States
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
22,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
26,Private,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,62,United-States
46,State-gov,Prof-school,15,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
49,Private,HS-grad,2,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,36,United-States
23,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
36,State-gov,Masters,14,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States
26,Private,Prof-school,15,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
20,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States
25,Private,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,61,United-States
55,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
60,Private,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,5896,0,40,United-States
32,Private,Assoc-voc,7,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States
23,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
22,Private,Prof-school,15,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,59,United-States
26,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2672,0,60,United-States
51,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
20,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
24,Private,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States
56,Self-emp-not-inc,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,13,United-States
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States
47,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,55,United-States
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
48,Private,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,40,United-States
31,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,17903,0,50,United-States
24,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,5938,0,40,United-States
22,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,47,United-States
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4501,0,40,United-States
50,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,6338,0,40,United-States
65,Private,Bachelors,4,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,Haiti
41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,8652,0,40,United-States
54,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3709,0,40,United-States
19,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States
64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,58,United-States
26,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
18,Private,Prof-school,15,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
23,Private,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,31,United-States
37,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,40,United-States
46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,62,United-States
53,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,40,United-States
38,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States
54,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
59,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5921,0,55,United-States
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3847,0,61,United-States
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5483,0,40,United-States
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5581,0,40,United-States
21,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,2567,0,40,United-States
17,Private,10th,5,Never-married,Sales,Own-child,White,Female,0,0,9,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3909,0,58,United-States
63,Private,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3342,0,40,United-States
60,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
42,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,57,United-States
66,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
32,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,55,United-States
30,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States
22,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,56,United-States
57,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,57,United-States
41,Private,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,60,United-States
27,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,6941,0,40,United-States
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4597,0,40,United-States
53,Private,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4599,0,58,United-States
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3365,0,40,United-States
18,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
45,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,5547,0,40,United-States
61,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3636,0,40,United-States
52,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States
18,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,58,United-States
29,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,49,United-States
62,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,15,United-States
32,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
27,Private,Prof-school,15,Never-married,Tech-support,Own-child,White,Male,0,0,33,United-States
