Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,42,A34,A41,2420,A65,A75,4,Male,A101,2,A123,40,A141,A152,2,A172,2,A191,A201
A12,9,A32,A43,817,A61,A75,4,Male,A101,3,A123,33,A141,A152,1,A172,1,A191,A201
A14,34,A32,A41,3882,A65,A74,2,Female,A101,4,A122,23,A141,A151,1,A172,1,A191,A201
A14,11,A32,A43,2060,A61,A74,1,Male,A101,2,A122,32,A143,A151,1,A173,1,A191,A201
A12,13,A32,A43,1753,A61,A75,4,Male,A101,1,A121,55,A141,A152,1,A172,1,A191,A201
A12,32,A32,A41,10907,A61,A71,2,Male,A101,2,A122,52,A143,A152,2,A174,1,A192,A201
A12,12,A32,A42,2569,A61,A75,1,Male,A101,4,A123,26,A143,A152,1,A173,1,A192,A201
A12,21,A32,A41,2028,A62,A75,4,Male,A101,2,A122,33,A141,A151,2,A173,1,A191,A201
A12,9,A34,A40,1976,A65,A73,1,Male,A101,3,A121,30,A143,A152,1,A173,1,A191,A201
A14,17,A34,A43,1196,A64,A73,4,Male,A101,3,A123,60,A143,A152,2,A173,1,A191,A201
A11,51,A34,A41,5471,A61,A72,2,Female,A101,4,A123,34,A143,A151,2,A173,1,A191,A201
A12,17,A32,A42,414,A61,A75,4,Female,A101,4,A122,30,A143,A151,1,A173,1,A191,A201
A14,11,A34,A41,1556,A61,A75,2,Male,A101,1,A121,58,A143,A152,2,A172,2,A191,A201
A14,35,A32,A41,3095,A61,A73,2,Male,A101,2,A124,20,A143,A152,2,A173,1,A191,A201
A11,23,A32,A40,1659,A61,A75,4,Male,A101,3,A122,38,A143,A152,1,A173,1,A191,A201
A12,18,A32,A40,6900,A65,A73,1,Male,A101,1,A123,27,A143,A152,2,A173,1,A192,A201
A11,10,A32,A42,2136,A61,A73,2,Female,A102,3,A124,23,A143,A151,1,A173,1,A191,A202
A12,33,A33,A49,3053,A65,A73,4,Male,A101,4,A121,48,A143,A152,1,A172,1,A191,A201
A12,25,A32,A41,5995,A65,A75,4,Male,A101,1,A123,26,A143,A152,1,A173,1,A192,A201
A11,34,A34,A41,4541,A61,A75,3,Male,A101,3,A123,34,A143,A152,2,A173,2,A192,A201
A11,10,A32,A43,2215,A62,A75,4,Male,A101,2,A124,25,A143,A152,1,A173,1,A191,A201
A12,20,A32,A40,6560,A62,A73,1,Male,A101,1,A121,28,A143,A152,1,A173,1,A191,A201
A12,45,A33,A40,4188,A61,A73,2,Male,A101,3,A124,32,A143,A151,2,A173,2,A191,A201
A11,13,A32,A43,1097,A61,A73,4,Male,A101,4,A121,59,A143,A152,1,A173,1,A191,A201
A12,21,A32,A43,3351,A61,A75,2,Male,A101,1,A123,21,A142,A152,1,A173,1,A191,A201
A13,12,A34,A40,2113,A61,A73,2,Male,A101,1,A121,45,A143,A151,2,A173,1,A191,A202
A12,13,A31,A40,6427,A61,A73,1,Female,A101,4,A122,27,A143,A152,2,A173,1,A191,A201
A11,23,A31,A40,3294,A62,A73,3,Female,A101,4,A123,29,A141,A152,3,A173,1,A192,A201
A14,12,A34,A40,648,A61,A75,4,Male,A101,3,A123,51,A143,A152,3,A174,1,A192,A201
A14,18,A32,A41,6536,A65,A75,3,Male,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A14,38,A32,A41,1656,A61,A73,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A14,9,A34,A42,1411,A61,A75,4,Female,A101,4,A122,21,A143,A151,1,A173,1,A191,A201
A14,43,A34,A42,4110,A61,A74,4,Female,A101,4,A123,30,A143,A152,2,A173,1,A192,A201
A11,35,A33,A42,4189,A61,A75,2,Male,A101,4,A122,33,A143,A152,2,A173,1,A192,A201
A12,12,A32,A40,3256,A65,A73,4,Female,A101,2,A124,34,A143,A152,1,A173,1,A191,A201
A12,45,A32,A41,10383,A62,A75,1,Male,A101,1,A123,27,A143,A151,1,A173,1,A192,A201
A11,18,A32,A43,2804,A61,A75,4,Male,A101,1,A123,39,A141,A152,1,A173,1,A192,A201
A12,11,A34,A40,1366,A61,A73,1,Male,A101,1,A121,35,A143,A152,1,A173,1,A191,A202
A12,20,A31,A40,1014,A65,A73,1,Female,A101,2,A122,28,A141,A151,1,A173,1,A191,A201
A12,12,A32,A42,1212,A65,A75,1,Female,A101,2,A122,29,A143,A152,1,A173,1,A191,A201
A14,15,A33,A43,1378,A61,A73,1,Female,A101,2,A121,42,A143,A152,2,A172,1,A191,A201
A14,18,A34,A41,3661,A61,A73,4,Male,A101,2,A122,29,A143,A152,2,A173,1,A191,A201
A11,15,A34,A40,1264,A61,A75,4,Female,A101,4,A123,30,A143,A152,2,A174,1,A192,A201
A11,6,A32,A43,893,A61,A75,3,Male,A101,4,A123,56,A143,A152,1,A173,2,A191,A201
A14,31,A34,A43,8225,A65,A72,2,Male,A101,3,A122,28,A143,A152,2,A173,1,A191,A201
A11,24,A31,A40,1918,A61,A75,4,Female,A101,4,A124,44,A141,A151,1,A172,1,A191,A201
A12,19,A32,A41,2493,A61,A73,1,Female,A101,4,A123,24,A143,A151,1,A173,1,A191,A201
A11,15,A34,A40,1898,A61,A75,4,Male,A101,4,A124,37,A143,A151,2,A172,1,A191,A201
A14,14,A32,A43,931,A61,A75,4,Female,A101,3,A123,28,A143,A152,1,A172,1,A191,A201
A11,21,A32,A42,1235,A61,A75,3,Male,A101,1,A123,31,A141,A152,1,A173,1,A191,A201
A11,38,A32,A40,8329,A61,A75,4,Male,A101,4,A124,72,A143,A153,1,A174,1,A192,A201
A12,25,A33,A41,15806,A65,A75,3,Female,A101,4,A122,33,A141,A151,2,A174,1,A192,A201
A14,40,A34,A43,797,A65,A75,4,Male,A101,4,A122,23,A141,A152,2,A173,1,A191,A201
A11,22,A32,A42,2493,A61,A72,1,Female,A101,4,A123,20,A143,A151,1,A173,1,A191,A201
A12,17,A32,A41,665,A61,A74,3,Male,A101,3,A121,31,A141,A152,1,A172,1,A191,A201
A11,25,A31,A41,2946,A61,A75,4,Male,A101,2,A124,31,A141,A151,2,A173,1,A191,A201
A11,19,A32,A41,1183,A61,A72,3,Female,A101,1,A122,27,A143,A152,1,A172,1,A192,A201
A12,17,A34,A42,1326,A65,A72,4,Female,A101,3,A122,32,A143,A151,2,A173,1,A191,A201
A11,10,A32,A40,423,A61,A75,4,Female,A101,4,A122,53,A143,A152,1,A173,1,A191,A201
A14,23,A34,A43,3102,A61,A75,4,Male,A101,4,A124,31,A143,A152,2,A173,2,A191,A201
A11,6,A31,A40,784,A65,A73,1,Female,A101,2,A121,29,A141,A152,1,A173,2,A191,A201
A11,8,A32,A41,501,A61,A73,4,Male,A101,4,A121,68,A143,A152,1,A172,1,A191,A201
A14,28,A33,A49,4019,A65,A75,4,Male,A101,2,A121,36,A141,A152,2,A172,1,A191,A201
A14,40,A33,A41,4156,A65,A73,2,Female,A101,4,A122,24,A143,A151,2,A173,1,A191,A201
A14,42,A34,A43,2154,A65,A75,4,Female,A101,2,A123,25,A141,A152,2,A173,1,A191,A201
A11,9,A32,A41,385,A61,A72,3,Female,A101,4,A124,23,A143,A151,1,A172,1,A191,A201
A12,23,A32,A41,7565,A61,A74,3,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201
A14,11,A32,A40,1584,A61,A75,4,Male,A101,4,A123,47,A143,A152,1,A173,1,A191,A201
A14,22,A34,A41,5489,A61,A74,3,Male,A101,4,A123,30,A143,A152,2,A173,1,A192,A201
A11,13,A34,A41,1537,A65,A75,4,Male,A101,4,A124,45,A143,A153,2,A173,2,A192,A201
A11,8,A34,A41,1933,A61,A75,2,Female,A101,4,A124,52,A141,A153,2,A172,2,A191,A201
A14,8,A32,A41,3526,A65,A73,1,Female,A101,4,A121,61,A143,A152,1,A173,1,A191,A201
A12,13,A32,A40,5225,A62,A73,1,Male,A101,2,A121,41,A143,A152,2,A173,1,A191,A201
A14,7,A32,A40,2429,A62,A73,3,Male,A101,2,A121,24,A143,A151,1,A172,1,A191,A202
A11,11,A32,A43,487,A61,A72,4,Male,A101,4,A122,24,A143,A151,1,A173,1,A191,A201
A12,13,A32,A43,5435,A61,A73,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A191,A201
A12,26,A32,A41,1981,A61,A75,4,Female,A101,4,A123,22,A143,A152,1,A174,1,A192,A201
A11,5,A34,A40,3297,A61,A75,2,Male,A101,3,A121,45,A143,A152,2,A172,2,A191,A201
A11,27,A34,A43,855,A63,A75,4,Male,A101,4,A123,63,A143,A152,2,A173,1,A192,A201
A11,12,A32,A42,6703,A61,A75,1,Female,A101,4,A122,32,A141,A151,1,A173,1,A192,A201
A14,14,A32,A42,1676,A61,A75,2,Female,A101,4,A123,20,A143,A151,1,A173,1,A191,A201
A14,42,A33,A49,2261,A65,A75,4,Male,A101,2,A124,40,A141,A152,2,A173,1,A191,A201
A12,14,A32,A42,1036,A61,A74,3,Female,A101,4,A124,34,A143,A151,1,A173,1,A191,A201
A12,39,A33,A49,7261,A61,A73,1,Female,A101,4,A124,27,A143,A152,2,A173,1,A192,A201
A12,17,A32,A41,1214,A61,A71,4,Female,A101,1,A121,28,A143,A151,1,A173,1,A191,A201
A13,12,A32,A43,2415,A61,A73,3,Male,A101,1,A123,24,A143,A152,1,A173,1,A191,A201
A11,8,A34,A40,1966,A61,A73,1,Male,A103,2,A121,39,A143,A152,1,A172,2,A191,A202
A11,15,A32,A41,936,A61,A73,4,Male,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A14,46,A34,A43,2890,A61,A75,4,Male,A101,3,A123,21,A143,A152,2,A173,1,A192,A201
A14,11,A32,A40,1650,A62,A73,1,Male,A101,2,A121,43,A143,A152,2,A173,1,A191,A201
A14,7,A32,A41,1403,A65,A72,2,Female,A101,4,A121,61,A143,A151,1,A173,1,A192,A201
A14,31,A34,A43,14415,A65,A75,4,Male,A101,2,A122,51,A141,A152,2,A172,2,A191,A201
A14,22,A34,A41,6650,A65,A75,2,Male,A101,2,A124,26,A143,A151,2,A173,1,A191,A201
A12,24,A30,A41,4452,A61,A73,2,Male,A101,4,A121,28,A142,A152,1,A172,1,A191,A201
A12,39,A32,A43,2802,A61,A73,1,Female,A101,2,A123,26,A143,A151,2,A173,1,A192,A201
A12,22,A32,A42,1560,A61,A72,1,Female,A101,4,A122,23,A143,A151,1,A173,1,A191,A201
A12,40,A33,A41,7509,A61,A75,3,Male,A101,2,A122,31,A143,A152,2,A173,2,A191,A201
A11,30,A32,A43,2369,A61,A73,3,Male,A101,2,A121,52,A143,A152,1,A173,1,A192,A201
A11,15,A32,A40,1491,A61,A75,4,Male,A101,2,A121,41,A143,A152,2,A172,2,A191,A201
A11,12,A32,A43,514,A61,A73,4,Male,A101,2,A121,27,A143,A152,1,A172,1,A191,A201
A14,11,A32,A42,3406,A65,A75,1,Male,A101,2,A122,58,A143,A152,1,A173,1,A192,A201
A11,16,A32,A40,1303,A65,A72,4,Male,A101,3,A124,27,A143,A151,1,A173,1,A191,A201
A11,19,A34,A41,2592,A61,A75,4,Male,A101,4,A123,46,A143,A152,2,A173,1,A191,A201
A12,24,A34,A41,6238,A65,A75,2,Male,A101,3,A124,42,A143,A152,2,A174,2,A192,A201
A14,20,A32,A42,2433,A61,A74,4,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A12,14,A34,A40,1299,A61,A75,4,Male,A101,4,A122,49,A143,A152,2,A172,1,A191,A201
A11,11,A32,A42,1217,A61,A72,4,Female,A101,4,A123,21,A143,A151,1,A173,1,A191,A201
A14,28,A32,A41,7591,A61,A75,4,Male,A101,4,A123,30,A143,A152,1,A174,1,A192,A201
A14,15,A32,A42,2339,A61,A73,2,Female,A101,4,A123,22,A143,A151,1,A173,1,A191,A201
A14,16,A32,A41,4190,A61,A74,4,Male,A101,3,A123,38,A143,A152,1,A173,1,A192,A201
A11,22,A33,A41,5581,A65,A75,4,Male,A101,4,A122,29,A143,A151,1,A173,1,A192,A201
A11,13,A34,A40,931,A61,A75,4,Male,A101,4,A123,40,A143,A152,2,A173,1,A192,A201
A14,11,A34,A41,1178,A61,A75,4,Female,A101,2,A124,25,A143,A152,2,A173,1,A192,A201
A11,43,A34,A41,6003,A61,A73,4,Male,A101,3,A124,35,A143,A152,2,A173,2,A192,A201
A11,11,A32,A40,689,A61,A75,4,Male,A101,4,A123,55,A143,A152,2,A173,2,A191,A201
A13,13,A32,A43,3464,A61,A73,2,Male,A101,2,A123,30,A143,A152,1,A173,1,A191,A201
A14,18,A32,A41,6537,A61,A75,3,Male,A101,2,A124,42,A143,A152,1,A174,1,A192,A201
A14,18,A34,A40,829,A61,A73,4,Female,A101,2,A122,27,A143,A152,2,A173,1,A191,A201
A14,40,A34,A41,7506,A65,A73,4,Female,A101,2,A123,26,A143,A152,1,A174,1,A192,A201
A11,13,A32,A40,2392,A61,A75,4,Male,A101,2,A123,40,A141,A152,1,A173,1,A191,A201
A12,30,A32,A41,4566,A62,A73,2,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A11,10,A32,A41,2278,A61,A74,2,Male,A101,4,A122,32,A143,A152,1,A173,1,A191,A201
A12,14,A33,A41,1008,A61,A73,4,Male,A101,4,A124,26,A143,A151,2,A173,1,A191,A201
A11,15,A32,A40,2564,A61,A73,2,Male,A101,3,A122,26,A143,A151,1,A173,1,A191,A201
A12,11,A32,A42,1658,A61,A72,1,Female,A101,4,A124,36,A143,A153,1,A173,1,A191,A201
A11,13,A34,A40,1252,A61,A73,4,Female,A101,3,A123,31,A143,A152,1,A173,1,A192,A201
A11,27,A32,A43,6994,A61,A73,2,Male,A101,1,A123,22,A142,A152,1,A173,1,A191,A201
A13,16,A32,A43,1512,A61,A73,3,Male,A101,1,A121,54,A143,A152,1,A172,1,A191,A201
A12,33,A33,A46,7925,A61,A73,1,Male,A101,4,A124,33,A143,A152,1,A173,1,A192,A201
A11,24,A32,A42,1924,A61,A75,2,Male,A101,4,A122,28,A141,A152,2,A172,1,A191,A201
A14,20,A34,A49,4556,A61,A75,3,Male,A101,4,A121,38,A143,A152,1,A173,1,A192,A201
A11,13,A32,A40,1024,A61,A75,4,Male,A101,4,A124,67,A143,A153,1,A173,1,A192,A201
A11,20,A34,A41,1341,A61,A75,4,Male,A101,4,A123,38,A143,A152,1,A173,1,A191,A201
A14,33,A32,A43,5512,A63,A73,2,Male,A101,1,A123,25,A141,A152,1,A173,1,A191,A201
A14,13,A33,A41,3600,A61,A73,2,Male,A101,2,A124,39,A143,A153,2,A173,2,A191,A201
A11,12,A32,A40,2169,A61,A75,2,Male,A103,3,A124,51,A143,A152,1,A173,1,A191,A201
A11,17,A32,A42,1231,A65,A72,3,Female,A101,4,A123,25,A143,A151,1,A173,1,A191,A201
A14,9,A34,A43,2119,A65,A75,1,Male,A102,4,A121,56,A143,A152,1,A173,1,A191,A201
A14,27,A34,A41,15286,A65,A75,4,Male,A101,4,A124,59,A143,A153,2,A174,1,A192,A201
A11,34,A32,A41,3809,A65,A75,2,Female,A101,4,A124,58,A143,A151,1,A172,1,A191,A201
A12,11,A32,A43,2541,A61,A75,4,Male,A101,3,A123,31,A141,A152,1,A173,1,A191,A201
A14,21,A34,A43,1394,A61,A75,4,Male,A101,4,A123,45,A143,A152,3,A173,1,A191,A201
A14,38,A32,A43,3382,A65,A73,3,Male,A101,2,A122,35,A143,A151,1,A172,1,A191,A201
A11,21,A32,A40,2336,A65,A75,4,Female,A101,4,A123,22,A143,A151,2,A173,1,A191,A201
A14,19,A32,A40,1259,A65,A75,4,Male,A101,4,A122,24,A143,A152,1,A173,1,A191,A201
A14,9,A32,A43,754,A65,A75,4,Male,A101,4,A121,32,A143,A152,1,A173,1,A191,A201
A14,36,A33,A46,1784,A65,A75,4,Male,A101,4,A124,36,A143,A153,2,A172,1,A191,A201
A11,26,A31,A41,3708,A61,A75,3,Male,A101,4,A124,52,A141,A153,1,A173,1,A192,A201
A12,13,A34,A40,1459,A61,A71,4,Male,A101,2,A123,33,A143,A152,2,A173,1,A192,A201
A14,16,A32,A42,1240,A61,A72,4,Female,A101,1,A122,27,A143,A152,1,A173,1,A191,A201
A14,9,A32,A43,2733,A61,A73,4,Female,A101,2,A121,24,A143,A152,1,A173,1,A191,A201
A11,8,A32,A44,532,A61,A75,4,Female,A101,4,A122,49,A143,A152,1,A173,1,A192,A201
A14,14,A32,A41,3588,A65,A75,2,Male,A101,3,A124,32,A143,A151,1,A173,1,A192,A201
A14,22,A32,A43,1748,A65,A75,4,Male,A101,2,A123,43,A143,A152,1,A173,1,A191,A201
A11,9,A32,A40,1368,A61,A73,4,Female,A103,2,A121,36,A143,A152,1,A173,1,A191,A202
A11,15,A32,A40,817,A65,A75,4,Male,A101,3,A124,63,A143,A152,1,A173,1,A192,A201
A14,12,A34,A49,2294,A61,A75,2,Male,A101,4,A121,36,A143,A152,2,A174,1,A192,A201
A14,13,A32,A41,2052,A61,A73,2,Male,A101,2,A121,23,A143,A152,1,A173,1,A192,A201
A14,14,A34,A41,1242,A61,A74,4,Female,A101,4,A124,25,A143,A152,2,A172,1,A191,A201
A11,16,A34,A41,656,A61,A75,2,Female,A101,4,A124,69,A141,A153,2,A174,1,A192,A201
A11,8,A34,A41,698,A65,A75,4,Male,A101,4,A124,57,A143,A152,2,A173,2,A192,A201
A14,58,A34,A41,3215,A65,A75,3,Male,A101,3,A123,54,A143,A152,2,A172,2,A191,A201
A12,30,A33,A43,2181,A62,A74,4,Male,A101,3,A124,48,A143,A153,2,A174,1,A191,A201
A11,9,A32,A40,2229,A61,A73,4,Male,A101,3,A121,31,A143,A151,1,A173,1,A191,A202
A14,27,A34,A41,3023,A65,A75,4,Male,A101,3,A124,50,A143,A152,2,A174,2,A192,A201
A11,39,A32,A40,5501,A65,A74,4,Male,A101,3,A123,38,A143,A152,2,A173,1,A192,A201
A14,4,A34,A40,1336,A61,A75,1,Male,A101,1,A121,45,A143,A151,3,A172,2,A191,A202
A14,13,A32,A40,803,A65,A73,4,Male,A101,4,A121,49,A143,A152,1,A172,1,A191,A201
A14,24,A32,A41,6768,A65,A73,3,Male,A101,2,A123,21,A143,A152,1,A174,1,A192,A201
A11,43,A33,A41,8254,A61,A73,1,Male,A101,4,A124,34,A143,A153,2,A173,2,A191,A201
A14,5,A32,A40,2912,A65,A75,3,Male,A101,4,A124,61,A143,A151,1,A173,1,A191,A201
A11,25,A32,A43,2382,A61,A72,4,Male,A101,4,A121,34,A143,A152,1,A173,1,A191,A201
A12,47,A32,A41,4148,A62,A75,4,Male,A101,1,A123,21,A143,A152,1,A173,1,A192,A201
A12,31,A32,A43,1424,A62,A73,4,Male,A101,1,A123,26,A143,A152,1,A173,1,A191,A201
A14,18,A34,A43,984,A65,A75,4,Female,A101,4,A122,37,A141,A152,2,A173,1,A191,A201
A14,4,A34,A40,1098,A61,A73,2,Male,A101,2,A121,47,A143,A152,2,A172,2,A191,A201
A14,9,A32,A41,670,A65,A75,4,Male,A101,4,A121,73,A143,A153,1,A172,1,A191,A201
A14,25,A33,A46,1604,A62,A75,4,Male,A101,4,A124,34,A143,A153,1,A172,1,A191,A201
A11,34,A32,A43,3239,A61,A73,4,Female,A101,2,A123,40,A141,A151,1,A174,1,A192,A201
A12,16,A33,A41,7617,A65,A73,1,Female,A101,4,A124,45,A143,A151,2,A173,1,A192,A201
A14,25,A32,A41,1590,A65,A75,4,Male,A101,3,A124,33,A143,A152,1,A173,1,A192,A201
A11,23,A32,A40,1342,A62,A75,4,Female,A101,4,A122,31,A143,A152,1,A173,1,A192,A201
A11,23,A33,A41,11850,A65,A74,3,Male,A101,3,A122,36,A141,A151,2,A173,1,A191,A201
A14,6,A34,A40,1225,A65,A73,1,Male,A101,2,A121,30,A143,A152,2,A172,2,A191,A201
A14,29,A32,A41,1932,A65,A75,4,Male,A101,4,A122,56,A143,A152,1,A173,2,A192,A201
A14,15,A32,A41,1234,A65,A73,2,Male,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,12,A32,A42,2587,A61,A72,2,Female,A101,4,A124,25,A143,A151,1,A173,1,A191,A201
A14,25,A34,A41,3097,A65,A75,4,Male,A101,4,A124,35,A143,A152,2,A174,1,A192,A201
A11,27,A32,A41,6265,A61,A75,4,Male,A101,3,A124,31,A143,A153,1,A174,1,A192,A201
A14,15,A32,A42,2132,A63,A74,1,Female,A101,4,A123,31,A143,A152,1,A173,1,A192,A201
A11,13,A32,A42,2634,A61,A71,4,Female,A101,4,A124,24,A143,A151,2,A173,1,A191,A201
A14,17,A32,A45,2034,A63,A75,3,Female,A101,4,A124,60,A143,A151,1,A173,1,A191,A201
A11,10,A32,A42,3628,A65,A74,2,Male,A103,2,A124,24,A142,A152,1,A173,1,A191,A201
A12,39,A31,A41,10601,A62,A75,4,Female,A101,4,A124,51,A141,A151,1,A173,1,A191,A201
A12,36,A34,A40,12982,A61,A75,4,Male,A101,2,A123,51,A143,A152,1,A174,1,A192,A201
A14,22,A34,A43,2033,A65,A75,4,Female,A101,2,A121,64,A143,A152,2,A173,1,A192,A201
A14,9,A34,A41,1713,A65,A73,4,Female,A101,3,A123,35,A143,A152,1,A173,1,A191,A201
A14,35,A34,A41,9315,A61,A74,3,Male,A101,2,A122,35,A143,A152,2,A174,2,A192,A201
A14,23,A32,A42,7156,A65,A75,4,Male,A101,4,A124,36,A143,A151,1,A173,1,A192,A201
A11,36,A32,A41,3640,A65,A72,4,Male,A101,3,A124,23,A143,A151,1,A173,1,A192,A201
A14,16,A32,A41,2116,A63,A75,2,Female,A101,4,A123,21,A143,A151,1,A173,1,A191,A201
A11,17,A34,A43,1595,A61,A73,4,Male,A101,2,A121,27,A143,A152,2,A172,1,A191,A201
A14,25,A34,A43,2229,A61,A75,4,Male,A101,2,A123,34,A143,A152,2,A173,1,A192,A201
A14,23,A32,A41,3848,A65,A75,4,Female,A101,4,A124,56,A143,A153,1,A173,1,A191,A201
A14,14,A32,A43,719,A65,A75,4,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201
A11,9,A32,A44,5330,A61,A74,2,Male,A101,3,A123,41,A143,A152,1,A173,1,A191,A201
A12,13,A32,A41,1208,A65,A73,4,Male,A103,2,A122,37,A143,A152,1,A172,1,A191,A201
A14,29,A34,A41,773,A65,A75,4,Male,A101,4,A123,61,A143,A152,2,A173,1,A192,A201
A14,15,A32,A41,1646,A61,A72,4,Female,A101,4,A121,37,A143,A152,1,A173,1,A192,A201
A11,11,A34,A42,2224,A61,A73,2,Female,A101,2,A122,28,A143,A152,2,A173,1,A191,A201
A14,41,A32,A43,1885,A65,A75,4,Male,A101,2,A123,36,A143,A152,2,A173,1,A191,A201
A12,17,A32,A42,4643,A61,A75,3,Female,A101,4,A124,48,A143,A153,1,A174,1,A191,A201
A12,17,A32,A41,2537,A61,A75,2,Female,A101,4,A124,53,A143,A151,1,A173,1,A191,A201
A14,36,A33,A42,2440,A61,A73,2,Female,A101,4,A123,32,A143,A152,1,A173,1,A192,A201
A12,12,A32,A43,1525,A61,A73,3,Male,A101,1,A121,38,A143,A152,1,A172,1,A191,A201
A11,18,A32,A41,1254,A61,A75,4,Female,A101,4,A124,33,A143,A151,2,A173,1,A191,A201
A14,15,A34,A42,1629,A61,A73,4,Male,A101,2,A124,30,A143,A152,2,A173,1,A191,A201
A11,12,A32,A43,1309,A61,A73,4,Male,A101,3,A121,23,A143,A152,1,A173,1,A191,A201
A14,9,A32,A40,1566,A65,A75,4,Male,A101,4,A124,52,A143,A151,1,A172,1,A191,A201
A14,23,A34,A41,5203,A65,A75,3,Male,A101,3,A122,29,A142,A152,2,A173,1,A191,A201
A14,9,A32,A41,2253,A62,A73,1,Female,A101,2,A124,22,A143,A152,2,A173,1,A191,A201
A12,22,A34,A41,6201,A61,A72,2,Male,A101,3,A124,33,A143,A152,2,A173,1,A191,A201
A14,27,A32,A41,5576,A61,A75,4,Male,A101,3,A123,45,A143,A152,1,A174,1,A192,A201
A11,24,A32,A43,1379,A61,A72,4,Female,A101,2,A123,46,A141,A152,1,A174,1,A192,A201
A14,15,A32,A41,1302,A65,A75,2,Male,A101,2,A123,32,A141,A152,2,A173,2,A192,A201
A14,47,A34,A43,3279,A65,A73,1,Female,A101,4,A123,31,A143,A152,2,A173,1,A191,A201
A14,27,A34,A40,4117,A61,A72,4,Male,A101,2,A123,26,A143,A152,2,A173,1,A191,A201
A12,19,A32,A45,4896,A61,A73,2,Male,A101,4,A121,29,A143,A152,1,A172,2,A192,A201
A12,38,A32,A41,5639,A65,A74,3,Male,A101,1,A123,31,A143,A152,1,A173,1,A191,A201
A11,13,A32,A41,1316,A61,A73,2,Male,A101,1,A121,20,A143,A151,1,A172,1,A191,A201
A14,20,A32,A43,6895,A65,A75,4,Female,A101,1,A123,61,A141,A152,1,A173,1,A191,A201
A14,41,A34,A41,15053,A65,A75,3,Male,A101,2,A123,34,A143,A152,2,A173,2,A191,A201
A14,15,A34,A41,1862,A65,A73,4,Male,A101,2,A121,40,A143,A152,2,A173,1,A191,A201
A14,14,A31,A41,2003,A65,A75,4,Male,A101,4,A124,32,A141,A152,2,A173,2,A192,A201
A11,14,A32,A41,742,A61,A72,4,Female,A101,4,A123,21,A141,A151,1,A172,1,A191,A201
A12,13,A32,A43,1925,A61,A73,3,Male,A101,1,A121,25,A143,A152,1,A172,1,A191,A201
A14,6,A34,A46,2029,A65,A73,4,Female,A101,2,A122,31,A143,A152,2,A173,1,A191,A201
