original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
262,A11,37,A34,A41,7342,A61,A75,3,Female,A101,4,A124,23,A143,A152,2,A173,2,A192,A201,0,1
262,A11,37,A34,A41,7342,A61,A75,3,Male,A101,4,A124,23,A143,A152,2,A173,2,A192,A201,0,1
263,A11,41,A34,A41,2756,A61,A75,4,Female,A101,4,A124,36,A143,A152,2,A173,2,A192,A201,0,1
263,A11,41,A34,A41,2756,A61,A75,4,Female,A101,4,A124,25,A143,A152,2,A173,2,A192,A201,0,1
263,A11,41,A34,A41,2756,A61,A75,4,Male,A101,4,A124,22,A143,A152,2,A173,2,A192,A201,0,1
265,A11,18,A32,A41,8093,A61,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
282,A11,13,A32,A43,2388,A61,A73,4,Female,A101,3,A123,29,A143,A152,1,A173,1,A191,A201,0,1
282,A11,13,A32,A43,2388,A61,A73,4,Female,A101,3,A123,21,A143,A152,1,A173,1,A191,A201,0,1
285,A11,18,A32,A42,1400,A61,A73,4,Female,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,0,1
285,A11,18,A32,A42,1400,A61,A73,4,Female,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,0,1
285,A11,18,A32,A42,1400,A61,A73,4,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201,0,1
286,A11,13,A32,A42,2367,A61,A73,4,Female,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,0,1
289,A11,28,A32,A42,2643,A61,A73,2,Male,A101,3,A123,19,A143,A152,2,A173,1,A191,A201,1,0
289,A11,28,A32,A42,2643,A61,A73,2,Male,A101,3,A123,34,A143,A152,2,A173,1,A191,A201,1,0
303,A11,10,A34,A43,913,A61,A73,2,Male,A101,2,A124,66,A141,A152,1,A173,1,A191,A201,1,0
303,A11,10,A34,A43,913,A61,A73,2,Male,A101,2,A124,23,A141,A152,1,A173,1,A191,A201,1,0
305,A11,27,A32,A43,8021,A61,A73,2,Female,A101,2,A123,67,A143,A152,1,A173,1,A191,A201,0,1
305,A11,27,A32,A43,8021,A61,A73,2,Female,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,0,1
309,A11,25,A32,A42,1567,A61,A73,2,Female,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,0,1
309,A11,25,A32,A42,1567,A61,A73,2,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,0,1
317,A11,10,A32,A42,1123,A61,A73,4,Female,A101,2,A123,62,A143,A152,1,A173,1,A191,A201,0,1
317,A11,10,A32,A42,1123,A61,A73,4,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,0,1
337,A11,12,A34,A42,3116,A61,A73,3,Female,A102,3,A121,22,A143,A151,2,A173,1,A191,A201,0,1
347,A11,23,A34,A42,3078,A61,A75,4,Female,A101,4,A122,58,A143,A151,1,A173,1,A191,A201,0,1
347,A11,23,A34,A42,3078,A61,A75,4,Female,A101,4,A122,23,A143,A151,1,A173,1,A191,A201,0,1
375,A11,11,A32,A40,412,A61,A73,4,Female,A101,3,A121,58,A143,A152,2,A172,1,A191,A201,0,1
375,A11,11,A32,A40,412,A61,A73,4,Female,A101,3,A121,24,A143,A152,2,A172,1,A191,A201,0,1
375,A11,11,A32,A40,412,A61,A73,4,Male,A101,3,A121,21,A143,A152,2,A172,1,A191,A201,0,1
388,A11,16,A32,A42,2829,A61,A74,4,Male,A101,4,A123,74,A143,A151,1,A173,1,A191,A201,1,0
422,A11,42,A34,A42,9209,A61,A75,3,Female,A101,4,A122,46,A143,A152,2,A173,1,A192,A201,0,1
422,A11,42,A34,A42,9209,A61,A75,3,Female,A101,4,A122,21,A143,A152,2,A173,1,A192,A201,0,1
437,A11,21,A32,A41,3188,A65,A75,4,Male,A101,4,A124,30,A143,A151,1,A173,1,A191,A201,1,0
437,A11,21,A32,A41,3188,A65,A75,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
458,A11,23,A32,A41,11200,A65,A75,4,Female,A101,4,A124,65,A141,A153,1,A173,1,A192,A201,0,1
458,A11,23,A32,A41,11200,A65,A75,4,Female,A101,4,A124,22,A141,A153,1,A173,1,A192,A201,0,1
475,A11,7,A32,A41,645,A61,A75,4,Female,A101,4,A124,49,A141,A153,2,A173,2,A192,A201,0,1
475,A11,7,A32,A41,645,A61,A75,4,Female,A101,4,A124,22,A141,A153,2,A173,2,A192,A201,0,1
494,A11,24,A32,A41,3610,A65,A75,4,Male,A101,4,A124,52,A143,A151,1,A173,1,A191,A201,1,0
494,A11,24,A32,A41,3610,A65,A75,4,Male,A101,4,A124,23,A143,A151,1,A173,1,A191,A201,1,0
497,A11,24,A34,A42,11016,A61,A75,4,Female,A101,4,A124,59,A143,A153,1,A173,1,A192,A201,0,1
497,A11,24,A34,A42,11016,A61,A75,4,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
497,A11,24,A34,A42,11016,A61,A75,4,Male,A101,4,A124,20,A143,A153,1,A173,1,A192,A201,0,1
506,A11,14,A32,A40,2935,A62,A75,3,Female,A101,3,A124,24,A143,A153,1,A174,1,A192,A201,0,1
522,A11,5,A34,A43,449,A61,A75,3,Female,A101,4,A124,36,A143,A151,2,A173,1,A191,A201,0,1
522,A11,5,A34,A43,449,A61,A75,3,Female,A101,4,A124,24,A143,A151,2,A173,1,A191,A201,0,1
524,A11,21,A34,A40,5592,A61,A75,4,Female,A101,4,A124,37,A143,A153,1,A174,1,A192,A201,0,1
524,A11,21,A34,A40,5592,A61,A75,4,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
549,A11,17,A32,A41,6979,A61,A75,4,Male,A101,4,A124,72,A143,A153,1,A173,1,A191,A201,1,0
549,A11,17,A32,A41,6979,A61,A75,4,Male,A101,4,A124,22,A143,A153,1,A173,1,A191,A201,1,0
551,A11,12,A32,A41,1491,A61,A75,4,Male,A101,4,A124,69,A143,A151,1,A174,1,A192,A201,1,0
566,A11,30,A32,A41,901,A65,A75,4,Female,A101,4,A124,23,A141,A153,1,A173,2,A191,A201,0,1
575,A11,5,A32,A40,1086,A63,A75,4,Female,A101,4,A124,29,A143,A152,1,A174,1,A192,A201,0,1
575,A11,5,A32,A40,1086,A63,A75,4,Female,A101,4,A124,22,A143,A152,1,A174,1,A192,A201,0,1
592,A11,20,A32,A46,4463,A65,A74,4,Female,A101,4,A124,37,A143,A153,1,A173,2,A192,A201,0,1
592,A11,20,A32,A46,4463,A65,A74,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A192,A201,0,1
597,A11,36,A34,A41,14404,A61,A75,3,Female,A101,4,A124,26,A143,A153,2,A173,2,A192,A201,0,1
597,A11,36,A34,A41,14404,A61,A75,3,Female,A101,4,A124,19,A143,A153,2,A173,2,A192,A201,0,1
619,A11,50,A32,A41,2752,A61,A73,2,Male,A101,4,A123,27,A143,A152,1,A173,1,A191,A201,1,0
619,A11,50,A32,A41,2752,A61,A73,2,Male,A101,4,A123,22,A143,A152,1,A173,1,A191,A201,1,0
623,A11,20,A34,A42,2215,A61,A73,2,Male,A101,4,A123,24,A141,A152,2,A173,1,A191,A201,1,0
623,A11,20,A34,A42,2215,A61,A73,2,Male,A101,4,A123,43,A141,A152,2,A173,1,A191,A201,1,0
633,A11,27,A32,A42,4292,A61,A73,2,Female,A101,2,A123,72,A143,A152,1,A173,1,A191,A201,0,1
633,A11,27,A32,A42,4292,A61,A73,2,Female,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,0,1
637,A11,18,A32,A42,1324,A61,A73,4,Female,A101,2,A123,52,A143,A152,1,A173,1,A191,A201,0,1
637,A11,18,A32,A42,1324,A61,A73,4,Female,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,0,1
637,A11,18,A32,A42,1324,A61,A73,4,Male,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,0,1
640,A11,22,A32,A42,2831,A61,A73,2,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,0,1
654,A11,16,A32,A41,5717,A61,A73,2,Female,A101,3,A123,60,A141,A152,1,A173,1,A191,A201,0,1
654,A11,16,A32,A41,5717,A61,A73,2,Female,A101,3,A123,25,A141,A152,1,A173,1,A191,A201,0,1
658,A11,18,A32,A41,399,A61,A73,4,Male,A101,3,A123,25,A143,A151,1,A173,1,A191,A201,1,0
658,A11,18,A32,A41,399,A61,A73,4,Male,A101,3,A123,26,A143,A151,1,A173,1,A191,A201,1,0
661,A11,15,A32,A43,1070,A61,A73,3,Male,A101,4,A123,51,A143,A151,1,A173,1,A191,A201,1,0
661,A11,15,A32,A43,1070,A61,A73,3,Male,A101,4,A123,24,A143,A151,1,A173,1,A191,A201,1,0
669,A11,13,A32,A43,3138,A61,A73,4,Male,A101,2,A123,33,A143,A152,1,A172,1,A191,A201,1,0
669,A11,13,A32,A43,3138,A61,A73,4,Male,A101,2,A123,21,A143,A152,1,A172,1,A191,A201,1,0
693,A11,19,A32,A42,2259,A61,A75,1,Female,A101,1,A124,61,A143,A152,1,A173,1,A192,A201,0,1
693,A11,19,A32,A42,2259,A61,A75,1,Female,A101,1,A124,22,A143,A152,1,A173,1,A192,A201,0,1
707,A11,39,A34,A42,5776,A61,A75,3,Female,A101,3,A123,46,A143,A152,2,A173,1,A191,A201,0,1
707,A11,39,A34,A42,5776,A61,A75,3,Female,A101,3,A123,21,A143,A152,2,A173,1,A191,A201,0,1
723,A11,15,A32,A43,1576,A61,A74,4,Female,A101,3,A124,27,A143,A152,1,A173,1,A192,A201,0,1
723,A11,15,A32,A43,1576,A61,A74,4,Female,A101,3,A124,25,A143,A152,1,A173,1,A192,A201,0,1
726,A11,15,A32,A42,1317,A61,A72,1,Male,A101,4,A122,20,A143,A151,1,A173,1,A191,A201,1,0
726,A11,15,A32,A42,1317,A61,A72,1,Male,A101,4,A122,67,A143,A151,1,A173,1,A191,A201,1,0
731,A13,26,A32,A40,2158,A61,A74,4,Male,A101,4,A124,63,A143,A153,1,A172,2,A191,A201,1,0
731,A13,26,A32,A40,2158,A61,A74,4,Male,A101,4,A124,24,A143,A153,1,A172,2,A191,A201,1,0
749,A11,16,A34,A42,7522,A61,A75,4,Female,A101,4,A124,25,A143,A153,2,A173,1,A192,A201,0,1
766,A11,45,A32,A41,6561,A61,A75,3,Female,A101,3,A122,62,A143,A152,1,A173,2,A192,A201,0,1
766,A11,45,A32,A41,6561,A61,A75,3,Female,A101,3,A122,20,A143,A152,1,A173,2,A192,A201,0,1
767,A11,8,A32,A42,2072,A61,A75,1,Female,A101,4,A122,28,A141,A152,2,A173,2,A192,A201,0,1
767,A11,8,A32,A42,2072,A61,A75,1,Female,A101,4,A122,20,A141,A152,2,A173,2,A192,A201,0,1
773,A11,7,A32,A40,2697,A65,A75,4,Female,A101,4,A122,22,A143,A151,3,A173,1,A192,A201,0,1
781,A11,23,A34,A42,4137,A61,A75,4,Female,A101,4,A124,47,A143,A153,1,A173,1,A191,A201,0,1
781,A11,23,A34,A42,4137,A61,A75,4,Female,A101,4,A124,25,A143,A153,1,A173,1,A191,A201,0,1
809,A11,60,A34,A41,7601,A61,A75,3,Female,A101,4,A124,43,A143,A153,1,A173,1,A192,A201,0,1
809,A11,60,A34,A41,7601,A61,A75,3,Female,A101,4,A124,20,A143,A153,1,A173,1,A192,A201,0,1
815,A11,13,A32,A43,625,A63,A75,4,Female,A101,3,A124,20,A143,A152,1,A173,2,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Female,A101,4,A124,64,A143,A153,1,A173,1,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Female,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Male,A101,4,A124,25,A143,A153,1,A173,1,A192,A201,0,1
818,A11,42,A32,A41,1207,A61,A75,3,Female,A101,4,A122,36,A143,A152,2,A173,2,A191,A201,0,1
818,A11,42,A32,A41,1207,A61,A75,3,Female,A101,4,A122,20,A143,A152,2,A173,2,A191,A201,0,1
825,A11,22,A32,A41,4442,A65,A75,4,Female,A101,4,A124,23,A143,A151,1,A173,1,A192,A201,0,1
829,A11,7,A32,A41,919,A61,A75,4,Male,A101,4,A124,63,A143,A151,1,A173,1,A192,A201,1,0
838,A11,25,A32,A41,9991,A61,A75,4,Male,A101,4,A124,46,A143,A153,1,A174,1,A192,A201,1,0
838,A11,25,A32,A41,9991,A61,A75,4,Male,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,1,0
846,A11,25,A32,A41,10524,A61,A75,4,Female,A101,4,A124,50,A143,A153,1,A174,1,A192,A201,0,1
846,A11,25,A32,A41,10524,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
846,A11,25,A32,A41,10524,A61,A75,4,Male,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,0,1
894,A11,19,A32,A41,2049,A61,A75,4,Female,A101,4,A124,58,A143,A153,3,A173,1,A191,A201,0,1
894,A11,19,A32,A41,2049,A61,A75,4,Female,A101,4,A124,24,A143,A153,3,A173,1,A191,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,67,A143,A153,1,A174,1,A192,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Male,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
925,A11,36,A32,A41,6464,A65,A75,4,Female,A101,4,A124,35,A141,A153,1,A173,2,A192,A201,0,1
925,A11,36,A32,A41,6464,A65,A75,4,Female,A101,4,A124,25,A141,A153,1,A173,2,A192,A201,0,1
925,A11,36,A32,A41,6464,A65,A75,4,Male,A101,4,A124,24,A141,A153,1,A173,2,A192,A201,0,1
928,A11,13,A32,A43,2771,A61,A75,2,Female,A101,4,A124,23,A143,A153,2,A173,2,A191,A201,0,1
932,A11,14,A34,A45,2775,A65,A75,4,Female,A101,4,A124,19,A143,A152,4,A173,2,A192,A201,0,1
942,A12,23,A32,A41,12566,A61,A75,4,Male,A101,4,A124,36,A143,A153,1,A174,1,A192,A201,1,0
942,A12,23,A32,A41,12566,A61,A75,4,Male,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,1,0
947,A11,23,A32,A41,4081,A61,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A191,A201,0,1
959,A11,17,A32,A43,599,A61,A73,4,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,0,1
963,A11,12,A32,A43,1727,A61,A73,2,Male,A101,2,A123,19,A141,A152,1,A173,1,A191,A201,1,0
963,A11,12,A32,A43,1727,A61,A73,2,Male,A101,2,A123,28,A141,A152,1,A173,1,A191,A201,1,0
970,A11,24,A32,A42,2343,A61,A73,2,Female,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,0,1
970,A11,24,A32,A42,2343,A61,A73,2,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,0,1
975,A11,10,A32,A43,1141,A61,A73,2,Male,A101,2,A123,21,A141,A152,1,A173,1,A191,A201,1,0
975,A11,10,A32,A43,1141,A61,A73,2,Female,A101,2,A123,71,A141,A152,1,A173,1,A191,A201,1,0
975,A11,10,A32,A43,1141,A61,A73,2,Male,A101,2,A123,69,A141,A152,1,A173,1,A191,A201,1,0
986,A14,22,A32,A42,1576,A61,A73,2,Female,A101,2,A124,19,A141,A152,2,A173,1,A191,A201,0,1
990,A11,22,A32,A42,1580,A61,A73,2,Female,A101,2,A123,40,A143,A152,2,A173,1,A191,A201,0,1
990,A11,22,A32,A42,1580,A61,A73,2,Female,A101,2,A123,21,A143,A152,2,A173,1,A191,A201,0,1
991,A11,17,A32,A42,853,A61,A73,4,Female,A101,2,A123,71,A143,A152,1,A173,1,A191,A201,0,1
991,A11,17,A32,A42,853,A61,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,0,1
1008,A11,25,A32,A42,3680,A61,A73,2,Male,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,1,0
1008,A11,25,A32,A42,3680,A61,A73,2,Male,A101,3,A123,51,A143,A152,1,A173,1,A191,A201,1,0
1016,A12,50,A32,A41,3758,A61,A75,1,Female,A101,4,A124,69,A143,A152,1,A173,1,A191,A201,0,1
1016,A12,50,A32,A41,3758,A61,A75,1,Female,A101,4,A124,25,A143,A152,1,A173,1,A191,A201,0,1
1025,A11,22,A32,A40,1369,A65,A73,4,Female,A103,2,A124,73,A141,A151,1,A173,1,A191,A202,0,1
1025,A11,22,A32,A40,1369,A65,A73,4,Female,A103,2,A124,20,A141,A151,1,A173,1,A191,A202,0,1
1035,A11,39,A32,A42,1969,A61,A73,4,Female,A103,2,A122,59,A143,A152,1,A173,1,A191,A201,0,1
1035,A11,39,A32,A42,1969,A61,A73,4,Female,A103,2,A122,25,A143,A152,1,A173,1,A191,A201,0,1
1035,A11,39,A32,A42,1969,A61,A73,4,Male,A103,2,A122,23,A143,A152,1,A173,1,A191,A201,0,1
1044,A11,39,A34,A42,4430,A61,A75,3,Female,A101,2,A122,46,A143,A152,2,A173,1,A191,A201,0,1
1044,A11,39,A34,A42,4430,A61,A75,3,Female,A101,2,A122,19,A143,A152,2,A173,1,A191,A201,0,1
1054,A11,8,A32,A40,1108,A61,A74,4,Male,A101,4,A121,26,A143,A151,1,A173,1,A191,A201,1,0
1057,A11,19,A32,A42,1925,A65,A75,4,Male,A101,4,A123,19,A143,A151,2,A173,1,A191,A201,1,0
1057,A11,19,A32,A42,1925,A65,A75,4,Female,A101,4,A123,69,A143,A151,2,A173,1,A191,A201,1,0
1057,A11,19,A32,A42,1925,A65,A75,4,Male,A101,4,A123,45,A143,A151,2,A173,1,A191,A201,1,0
1099,A11,49,A32,A41,5577,A61,A75,3,Female,A101,3,A122,57,A143,A152,1,A173,2,A192,A201,0,1
1099,A11,49,A32,A41,5577,A61,A75,3,Female,A101,3,A122,23,A143,A152,1,A173,2,A192,A201,0,1
1099,A11,49,A32,A41,5577,A61,A75,3,Male,A101,3,A122,19,A143,A152,1,A173,2,A192,A201,0,1
1110,A11,21,A32,A41,5932,A65,A75,4,Male,A101,4,A124,66,A143,A151,1,A174,1,A192,A201,1,0
1110,A11,21,A32,A41,5932,A65,A75,4,Male,A101,4,A124,24,A143,A151,1,A174,1,A192,A201,1,0
1119,A11,5,A34,A40,512,A65,A75,4,Male,A101,4,A124,64,A143,A151,3,A173,1,A191,A201,1,0
1119,A11,5,A34,A40,512,A65,A75,4,Male,A101,4,A124,22,A143,A151,3,A173,1,A191,A201,1,0
1128,A11,51,A34,A41,12045,A61,A75,2,Female,A101,4,A124,23,A143,A153,2,A173,1,A192,A201,0,1
1135,A12,15,A31,A42,6401,A61,A75,1,Female,A101,1,A124,42,A141,A153,1,A174,1,A192,A201,0,1
1135,A12,15,A31,A42,6401,A61,A75,1,Female,A101,1,A124,23,A141,A153,1,A174,1,A192,A201,0,1
1152,A11,47,A32,A41,6598,A61,A74,3,Female,A101,4,A122,48,A143,A151,1,A173,1,A192,A201,0,1
1152,A11,47,A32,A41,6598,A61,A74,3,Female,A101,4,A122,20,A143,A151,1,A173,1,A192,A201,0,1
1157,A11,10,A32,A41,715,A61,A75,3,Female,A101,4,A124,62,A143,A152,2,A173,2,A191,A201,0,1
1157,A11,10,A32,A41,715,A61,A75,3,Female,A101,4,A124,25,A143,A152,2,A173,2,A191,A201,0,1
1159,A11,37,A34,A42,6084,A61,A75,4,Female,A101,4,A122,56,A143,A152,2,A173,2,A192,A201,0,1
1159,A11,37,A34,A42,6084,A61,A75,4,Female,A101,4,A122,21,A143,A152,2,A173,2,A192,A201,0,1
1159,A11,37,A34,A42,6084,A61,A75,4,Male,A101,4,A122,19,A143,A152,2,A173,2,A192,A201,0,1
1163,A12,22,A32,A41,2099,A61,A72,4,Female,A101,4,A123,21,A143,A151,1,A174,1,A192,A201,0,1
1185,A11,9,A34,A43,1057,A61,A75,3,Female,A101,4,A124,62,A143,A151,2,A173,1,A191,A201,0,1
1185,A11,9,A34,A43,1057,A61,A75,3,Female,A101,4,A124,23,A143,A151,2,A173,1,A191,A201,0,1
1187,A11,12,A32,A40,3994,A61,A75,2,Female,A101,2,A124,50,A143,A153,1,A174,1,A192,A201,0,1
1187,A11,12,A32,A40,3994,A61,A75,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
1193,A11,39,A32,A41,8832,A61,A75,2,Female,A101,4,A124,54,A143,A153,1,A173,1,A191,A201,0,1
1193,A11,39,A32,A41,8832,A61,A75,2,Female,A101,4,A124,21,A143,A153,1,A173,1,A191,A201,0,1
1193,A11,39,A32,A41,8832,A61,A75,2,Male,A101,4,A124,21,A143,A153,1,A173,1,A191,A201,0,1
1216,A11,33,A34,A41,6694,A61,A75,3,Female,A101,4,A124,59,A143,A152,2,A173,2,A192,A201,0,1
1216,A11,33,A34,A41,6694,A61,A75,3,Female,A101,4,A124,21,A143,A152,2,A173,2,A192,A201,0,1
1237,A11,21,A32,A41,6213,A61,A75,4,Female,A101,4,A124,49,A143,A153,2,A174,1,A191,A201,0,1
1237,A11,21,A32,A41,6213,A61,A75,4,Female,A101,4,A124,24,A143,A153,2,A174,1,A191,A201,0,1
1259,A11,35,A34,A41,8856,A61,A75,3,Female,A101,2,A124,38,A143,A152,2,A174,1,A192,A201,0,1
1259,A11,35,A34,A41,8856,A61,A75,3,Female,A101,2,A124,23,A143,A152,2,A174,1,A192,A201,0,1
1262,A11,17,A34,A45,780,A61,A75,4,Female,A101,4,A124,60,A143,A153,3,A173,2,A192,A201,0,1
1262,A11,17,A34,A45,780,A61,A75,4,Female,A101,4,A124,22,A143,A153,3,A173,2,A192,A201,0,1
1263,A11,7,A34,A40,561,A61,A75,2,Female,A101,4,A124,19,A141,A153,3,A171,2,A191,A201,0,1
1271,A11,11,A32,A40,756,A61,A75,3,Female,A101,4,A122,29,A143,A152,1,A173,2,A192,A201,0,1
1271,A11,11,A32,A40,756,A61,A75,3,Female,A101,4,A122,20,A143,A152,1,A173,2,A192,A201,0,1
1279,A11,25,A32,A41,7867,A61,A75,4,Male,A101,4,A124,60,A143,A153,1,A174,1,A192,A201,1,0
1279,A11,25,A32,A41,7867,A61,A75,4,Male,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,1,0
1291,A11,15,A32,A43,1449,A61,A73,4,Female,A101,3,A123,26,A143,A152,1,A173,1,A191,A201,0,1
1291,A11,15,A32,A43,1449,A61,A73,4,Female,A101,3,A123,20,A143,A152,1,A173,1,A191,A201,0,1
1292,A11,25,A32,A42,2061,A61,A73,2,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,1,0
1292,A11,25,A32,A42,2061,A61,A73,2,Male,A101,3,A123,75,A143,A152,1,A173,1,A191,A201,1,0
1293,A11,15,A32,A43,2182,A61,A73,2,Male,A101,2,A123,25,A141,A152,1,A173,1,A191,A201,1,0
1293,A11,15,A32,A43,2182,A61,A73,2,Male,A101,2,A123,58,A141,A152,1,A173,1,A191,A201,1,0
1314,A11,23,A32,A42,1927,A61,A73,2,Female,A101,2,A123,22,A143,A152,1,A173,1,A191,A201,0,1
1316,A11,28,A32,A42,1896,A61,A73,2,Female,A101,2,A123,61,A143,A152,1,A173,1,A191,A201,0,1
1316,A11,28,A32,A42,1896,A61,A73,2,Female,A101,2,A123,20,A143,A152,1,A173,1,A191,A201,0,1
1321,A11,19,A32,A42,5048,A61,A73,2,Female,A101,2,A123,65,A143,A152,1,A173,1,A191,A201,0,1
