original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
67,A11,12,A34,A40,2748,A61,A71,2,Female,A101,4,A124,25,A143,A153,3,A171,2,A191,A201,0,1
67,A11,12,A34,A40,2748,A61,A71,2,Male,A101,4,A124,20,A143,A153,3,A171,2,A191,A201,0,1
69,A12,25,A32,A41,4242,A63,A75,2,Female,A101,4,A124,19,A143,A153,1,A174,1,A191,A201,0,1
76,A11,24,A32,A41,12051,A65,A75,4,Female,A101,4,A124,41,A143,A153,1,A174,1,A192,A201,0,1
76,A11,24,A32,A41,12051,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,0,1
81,A14,24,A32,A43,3355,A61,A73,4,Male,A101,2,A123,57,A141,A152,3,A174,1,A192,A201,1,0
83,A11,21,A32,A43,5118,A65,A75,4,Male,A101,2,A123,43,A143,A152,3,A174,1,A192,A201,1,0
85,A11,12,A32,A40,2584,A61,A73,4,Male,A102,4,A121,36,A143,A151,2,A173,1,A191,A202,1,0
85,A11,12,A32,A40,2584,A61,A73,4,Male,A102,4,A121,24,A143,A151,2,A173,1,A191,A202,1,0
100,A11,11,A32,A40,1651,A61,A75,1,Female,A101,4,A124,69,A143,A153,1,A174,1,A192,A201,0,1
100,A11,11,A32,A40,1651,A61,A75,1,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
102,A11,10,A32,A43,584,A61,A75,2,Female,A101,4,A123,22,A143,A151,2,A173,2,A191,A201,0,1
102,A11,10,A32,A43,584,A61,A75,2,Male,A101,4,A123,23,A143,A151,2,A173,2,A191,A201,0,1
111,A11,21,A32,A41,5236,A65,A75,4,Male,A101,4,A124,63,A143,A153,1,A173,1,A191,A201,1,0
111,A11,21,A32,A41,5236,A65,A75,4,Male,A101,4,A124,22,A143,A153,1,A173,1,A191,A201,1,0
115,A11,37,A34,A41,8898,A61,A75,3,Female,A101,4,A124,38,A143,A153,3,A174,1,A192,A201,0,1
115,A11,37,A34,A41,8898,A61,A75,3,Female,A101,4,A124,19,A143,A153,3,A174,1,A192,A201,0,1
122,A11,25,A32,A41,3138,A65,A73,2,Male,A101,2,A123,22,A141,A152,3,A173,1,A191,A201,1,0
122,A11,25,A32,A41,3138,A65,A73,2,Male,A101,2,A123,68,A141,A152,3,A173,1,A191,A201,1,0
148,A12,50,A32,A49,7704,A65,A73,4,Female,A101,4,A124,34,A143,A153,1,A173,1,A192,A201,0,1
148,A12,50,A32,A49,7704,A65,A73,4,Female,A101,4,A124,24,A143,A153,1,A173,1,A192,A201,0,1
156,A11,8,A32,A40,435,A65,A75,2,Female,A101,4,A124,58,A143,A153,1,A173,2,A191,A201,0,1
156,A11,8,A32,A40,435,A65,A75,2,Female,A101,4,A124,19,A143,A153,1,A173,2,A191,A201,0,1
157,A11,8,A32,A41,5861,A65,A75,4,Female,A101,4,A124,57,A143,A152,1,A174,1,A192,A201,0,1
157,A11,8,A32,A41,5861,A65,A75,4,Female,A101,4,A124,22,A143,A152,1,A174,1,A192,A201,0,1
160,A11,20,A32,A41,6878,A61,A75,4,Male,A101,4,A124,72,A143,A153,1,A174,1,A192,A201,1,0
160,A11,20,A32,A41,6878,A61,A75,4,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,1,0
184,A11,8,A34,A41,1684,A61,A75,3,Female,A101,3,A124,35,A143,A151,2,A173,1,A191,A201,0,1
184,A11,8,A34,A41,1684,A61,A75,3,Female,A101,3,A124,25,A143,A151,2,A173,1,A191,A201,0,1
184,A11,8,A34,A41,1684,A61,A75,3,Male,A101,3,A124,23,A143,A151,2,A173,1,A191,A201,0,1
185,A11,16,A34,A40,1359,A65,A75,4,Female,A101,4,A124,31,A143,A152,2,A173,1,A192,A201,0,1
185,A11,16,A34,A40,1359,A65,A75,4,Female,A101,4,A124,19,A143,A152,2,A173,1,A192,A201,0,1
185,A11,16,A34,A40,1359,A65,A75,4,Male,A101,4,A124,23,A143,A152,2,A173,1,A192,A201,0,1
188,A11,9,A32,A40,2082,A65,A75,4,Female,A101,4,A122,21,A143,A151,3,A173,1,A192,A201,0,1
198,A11,13,A32,A40,5805,A61,A75,2,Female,A101,2,A124,64,A143,A153,1,A174,1,A192,A201,0,1
198,A11,13,A32,A40,5805,A61,A75,2,Female,A101,2,A124,22,A143,A153,1,A174,1,A192,A201,0,1
199,A11,28,A34,A41,13930,A65,A75,4,Female,A101,4,A124,70,A143,A152,2,A174,1,A192,A201,0,1
199,A11,28,A34,A41,13930,A65,A75,4,Female,A101,4,A124,24,A143,A152,2,A174,1,A192,A201,0,1
208,A11,21,A32,A42,5136,A61,A73,2,Female,A101,2,A122,68,A143,A152,2,A172,1,A191,A201,0,1
208,A11,21,A32,A42,5136,A61,A73,2,Female,A101,2,A122,25,A143,A152,2,A172,1,A191,A201,0,1
225,A12,49,A32,A40,8386,A65,A73,4,Female,A101,4,A124,47,A143,A153,1,A173,1,A192,A201,0,1
225,A12,49,A32,A40,8386,A65,A73,4,Female,A101,4,A124,25,A143,A153,1,A173,1,A192,A201,0,1
232,A11,9,A34,A40,982,A65,A75,4,Female,A101,4,A124,50,A143,A153,2,A173,1,A191,A201,0,1
232,A11,9,A34,A40,982,A65,A75,4,Female,A101,4,A124,22,A143,A153,2,A173,1,A191,A201,0,1
235,A11,17,A34,A41,2044,A61,A75,4,Female,A101,4,A124,52,A143,A152,2,A173,1,A192,A201,0,1
235,A11,17,A34,A41,2044,A61,A75,4,Female,A101,4,A124,19,A143,A152,2,A173,1,A192,A201,0,1
235,A11,17,A34,A41,2044,A61,A75,4,Male,A101,4,A124,22,A143,A152,2,A173,1,A192,A201,0,1
236,A11,18,A34,A45,2894,A65,A75,4,Female,A101,3,A122,24,A143,A152,2,A174,2,A192,A201,0,1
240,A12,48,A32,A41,8309,A65,A71,3,Female,A101,2,A124,53,A143,A153,1,A174,1,A192,A201,0,1
240,A12,48,A32,A41,8309,A65,A71,3,Female,A101,2,A124,25,A143,A153,1,A174,1,A192,A201,0,1
241,A11,6,A34,A41,397,A61,A75,3,Female,A101,4,A124,54,A143,A153,2,A173,1,A191,A201,0,1
241,A11,6,A34,A41,397,A61,A75,3,Female,A101,4,A124,24,A143,A153,2,A173,1,A191,A201,0,1
247,A11,16,A32,A42,2118,A61,A73,2,Male,A101,3,A122,41,A143,A152,1,A173,1,A191,A201,1,0
253,A12,14,A32,A40,1018,A61,A72,1,Male,A101,1,A122,45,A143,A152,1,A173,1,A191,A201,1,0
253,A12,14,A32,A40,1018,A61,A72,1,Male,A101,1,A122,25,A143,A152,1,A173,1,A191,A201,1,0
276,A11,22,A34,A41,4127,A61,A75,3,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
281,A11,25,A32,A41,3639,A65,A75,4,Female,A101,4,A124,60,A143,A153,1,A173,1,A191,A201,0,1
281,A11,25,A32,A41,3639,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A173,1,A191,A201,0,1
287,A11,34,A34,A41,12407,A61,A75,4,Female,A101,4,A124,43,A143,A153,1,A174,1,A192,A201,0,1
287,A11,34,A34,A41,12407,A61,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
297,A11,15,A34,A40,1483,A61,A75,4,Female,A101,1,A122,69,A143,A152,2,A173,1,A191,A201,1,0
297,A11,15,A34,A40,1483,A61,A75,4,Female,A101,1,A122,22,A143,A152,2,A173,1,A191,A201,1,0
303,A11,26,A32,A41,9514,A65,A75,4,Female,A101,4,A124,52,A143,A153,1,A173,1,A192,A201,0,1
303,A11,26,A32,A41,9514,A65,A75,4,Female,A101,4,A124,25,A143,A153,1,A173,1,A192,A201,0,1
309,A12,27,A31,A41,5858,A65,A75,1,Male,A101,4,A124,61,A141,A153,1,A173,1,A192,A201,1,0
309,A12,27,A31,A41,5858,A65,A75,1,Male,A101,4,A124,19,A141,A153,1,A173,1,A192,A201,1,0
326,A12,40,A31,A41,9542,A65,A75,4,Female,A101,4,A124,44,A143,A153,1,A173,2,A192,A201,0,1
326,A12,40,A31,A41,9542,A65,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A192,A201,0,1
341,A11,40,A32,A41,4944,A61,A75,1,Female,A101,4,A124,45,A143,A152,2,A174,2,A192,A201,0,1
341,A11,40,A32,A41,4944,A61,A75,1,Female,A101,4,A124,20,A143,A152,2,A174,2,A192,A201,0,1
342,A11,19,A32,A43,1311,A61,A73,4,Female,A101,3,A121,30,A143,A152,1,A172,1,A191,A201,0,1
342,A11,19,A32,A43,1311,A61,A73,4,Female,A101,3,A121,23,A143,A152,1,A172,1,A191,A201,0,1
346,A11,41,A34,A42,7849,A61,A75,4,Female,A101,4,A124,37,A143,A153,1,A174,1,A192,A201,0,1
346,A11,41,A34,A42,7849,A61,A75,4,Female,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,0,1
363,A11,16,A32,A41,4171,A61,A75,3,Female,A101,2,A124,48,A143,A152,1,A174,1,A192,A201,0,1
363,A11,16,A32,A41,4171,A61,A75,3,Female,A101,2,A124,24,A143,A152,1,A174,1,A192,A201,0,1
363,A11,16,A32,A41,4171,A61,A75,3,Male,A101,2,A124,24,A143,A152,1,A174,1,A192,A201,0,1
369,A11,59,A34,A41,4355,A65,A75,3,Male,A101,4,A124,32,A143,A151,2,A173,1,A192,A201,1,0
375,A11,43,A32,A41,6778,A65,A75,4,Female,A101,4,A124,40,A143,A153,1,A173,1,A192,A201,0,1
375,A11,43,A32,A41,6778,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
376,A11,51,A32,A41,8288,A65,A75,4,Female,A101,4,A124,38,A141,A153,1,A174,1,A192,A201,0,1
376,A11,51,A32,A41,8288,A65,A75,4,Female,A101,4,A124,24,A141,A153,1,A174,1,A192,A201,0,1
381,A11,35,A34,A41,11180,A61,A75,4,Female,A101,2,A124,44,A143,A153,1,A174,1,A192,A201,0,1
381,A11,35,A34,A41,11180,A61,A75,4,Female,A101,2,A124,25,A143,A153,1,A174,1,A192,A201,0,1
390,A14,9,A32,A42,1255,A61,A72,4,Male,A101,4,A123,19,A143,A151,1,A173,1,A191,A201,1,0
390,A14,9,A32,A42,1255,A61,A72,4,Male,A101,4,A123,39,A143,A151,1,A173,1,A191,A201,1,0
391,A14,11,A32,A40,718,A61,A72,4,Male,A101,4,A122,35,A143,A152,1,A173,1,A191,A201,1,0
391,A14,11,A32,A40,718,A61,A72,4,Male,A101,4,A122,25,A143,A152,1,A173,1,A191,A201,1,0
393,A12,50,A32,A41,4020,A61,A75,1,Female,A101,4,A123,52,A143,A152,1,A173,1,A192,A201,0,1
393,A12,50,A32,A41,4020,A61,A75,1,Female,A101,4,A123,19,A143,A152,1,A173,1,A192,A201,0,1
397,A14,18,A32,A41,1339,A61,A72,4,Male,A101,4,A124,52,A143,A151,1,A173,1,A192,A201,1,0
397,A14,18,A32,A41,1339,A61,A72,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A192,A201,1,0
414,A12,10,A32,A43,1171,A65,A72,3,Male,A101,4,A123,22,A143,A151,1,A173,1,A191,A201,1,0
414,A12,10,A32,A43,1171,A65,A72,3,Male,A101,4,A123,37,A143,A151,1,A173,1,A191,A201,1,0
425,A12,11,A32,A42,2501,A61,A72,1,Male,A101,4,A122,64,A143,A152,1,A173,1,A191,A201,1,0
425,A12,11,A32,A42,2501,A61,A72,1,Male,A101,4,A122,20,A143,A152,1,A173,1,A191,A201,1,0
427,A14,13,A31,A42,3755,A61,A73,4,Female,A101,1,A123,24,A141,A152,1,A173,1,A192,A201,0,1
434,A12,9,A32,A42,2297,A65,A75,1,Female,A101,2,A122,20,A143,A151,1,A173,1,A191,A201,0,1
452,A11,13,A34,A40,5960,A61,A75,4,Female,A101,4,A124,65,A143,A153,1,A174,1,A192,A201,0,1
452,A11,13,A34,A40,5960,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
458,A11,12,A32,A40,977,A61,A75,4,Female,A101,4,A121,22,A143,A152,1,A173,1,A192,A201,0,1
479,A11,20,A32,A41,5803,A65,A75,4,Male,A101,4,A124,51,A143,A153,2,A173,1,A191,A201,1,0
479,A11,20,A32,A41,5803,A65,A75,4,Male,A101,4,A124,21,A143,A153,2,A173,1,A191,A201,1,0
484,A11,14,A34,A41,521,A61,A75,4,Female,A101,3,A124,46,A143,A152,2,A173,2,A191,A201,0,1
484,A11,14,A34,A41,521,A61,A75,4,Female,A101,3,A124,20,A143,A152,2,A173,2,A191,A201,0,1
484,A11,14,A34,A41,521,A61,A75,4,Male,A101,3,A124,22,A143,A152,2,A173,2,A191,A201,0,1
489,A11,39,A32,A41,7561,A61,A75,3,Female,A101,4,A122,21,A143,A152,2,A173,2,A192,A201,0,1
509,A12,22,A32,A41,3621,A65,A75,2,Male,A101,4,A124,65,A143,A151,1,A174,1,A191,A201,1,0
509,A12,22,A32,A41,3621,A65,A75,2,Male,A101,4,A124,19,A143,A151,1,A174,1,A191,A201,1,0
510,A11,22,A32,A41,5300,A65,A75,4,Male,A101,4,A124,68,A143,A151,1,A174,1,A192,A201,1,0
510,A11,22,A32,A41,5300,A65,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
511,A12,11,A34,A41,8223,A61,A75,1,Male,A101,4,A124,29,A143,A152,2,A174,1,A192,A201,1,0
511,A12,11,A34,A41,8223,A61,A75,1,Male,A101,4,A124,21,A143,A152,2,A174,1,A192,A201,1,0
514,A11,42,A32,A40,3594,A65,A75,4,Female,A101,4,A124,74,A143,A153,1,A174,2,A192,A201,0,1
514,A11,42,A32,A40,3594,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,2,A192,A201,0,1
517,A12,55,A32,A41,5502,A65,A71,4,Female,A101,4,A124,28,A143,A153,1,A173,1,A192,A201,0,1
517,A12,55,A32,A41,5502,A65,A71,4,Female,A101,4,A124,25,A143,A153,1,A173,1,A192,A201,0,1
531,A12,18,A32,A40,954,A62,A74,4,Male,A101,3,A122,49,A143,A152,2,A173,1,A191,A201,1,0
531,A12,18,A32,A40,954,A62,A74,4,Male,A101,3,A122,24,A143,A152,2,A173,1,A191,A201,1,0
541,A11,23,A32,A42,5116,A61,A75,4,Male,A101,4,A122,59,A143,A151,1,A174,1,A192,A201,1,0
542,A11,25,A32,A41,10475,A65,A75,4,Female,A101,4,A124,71,A143,A153,1,A173,1,A192,A201,0,1
542,A11,25,A32,A41,10475,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,0,1
559,A11,25,A32,A41,1637,A61,A74,4,Male,A101,4,A123,22,A143,A151,1,A173,1,A191,A201,1,0
559,A11,25,A32,A41,1637,A61,A74,4,Female,A101,4,A123,41,A143,A151,1,A173,1,A191,A201,1,0
559,A11,25,A32,A41,1637,A61,A74,4,Male,A101,4,A123,39,A143,A151,1,A173,1,A191,A201,1,0
564,A11,22,A34,A41,2264,A61,A75,4,Female,A101,4,A124,20,A143,A152,3,A174,1,A192,A201,0,1
580,A11,33,A32,A42,6124,A61,A75,3,Female,A101,2,A122,51,A143,A152,2,A173,2,A192,A201,0,1
580,A11,33,A32,A42,6124,A61,A75,3,Female,A101,2,A122,23,A143,A152,2,A173,2,A192,A201,0,1
580,A11,33,A32,A42,6124,A61,A75,3,Male,A101,2,A122,21,A143,A152,2,A173,2,A192,A201,0,1
592,A13,9,A34,A40,791,A65,A75,2,Male,A101,4,A124,23,A143,A153,3,A171,2,A191,A201,0,1
597,A11,17,A32,A41,2067,A61,A72,1,Male,A101,1,A122,55,A143,A152,1,A173,1,A191,A201,1,0
597,A11,17,A32,A41,2067,A61,A72,1,Male,A101,1,A122,23,A143,A152,1,A173,1,A191,A201,1,0
602,A11,40,A34,A41,11489,A65,A75,4,Female,A101,4,A124,32,A143,A153,1,A174,1,A192,A201,0,1
602,A11,40,A34,A41,11489,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
603,A11,12,A32,A42,666,A61,A73,2,Female,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,0,1
604,A11,41,A34,A41,9016,A61,A75,4,Female,A101,4,A124,49,A143,A153,3,A174,1,A192,A201,0,1
604,A11,41,A34,A41,9016,A61,A75,4,Female,A101,4,A124,22,A143,A153,3,A174,1,A192,A201,0,1
611,A12,50,A33,A49,3630,A65,A73,4,Female,A101,4,A124,39,A143,A153,1,A173,1,A192,A201,0,1
611,A12,50,A33,A49,3630,A65,A73,4,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
616,A11,12,A32,A41,2166,A61,A75,4,Male,A101,4,A123,74,A143,A152,3,A173,1,A191,A201,1,0
619,A12,25,A32,A41,1583,A65,A72,3,Male,A101,4,A123,25,A143,A151,1,A173,1,A191,A201,1,0
619,A12,25,A32,A41,1583,A65,A72,3,Male,A101,4,A123,64,A143,A151,1,A173,1,A191,A201,1,0
650,A11,32,A32,A42,3654,A61,A75,4,Female,A101,4,A124,52,A143,A153,1,A174,1,A192,A201,0,1
650,A11,32,A32,A42,3654,A61,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
651,A11,11,A32,A40,962,A65,A75,4,Male,A101,4,A124,45,A143,A153,2,A173,1,A192,A201,1,0
651,A11,11,A32,A40,962,A65,A75,4,Male,A101,4,A124,24,A143,A153,2,A173,1,A192,A201,1,0
657,A14,25,A32,A43,2807,A65,A73,4,Female,A101,2,A123,62,A141,A152,3,A174,1,A192,A201,0,1
657,A14,25,A32,A43,2807,A65,A73,4,Female,A101,2,A123,25,A141,A152,3,A174,1,A192,A201,0,1
662,A11,14,A32,A41,861,A61,A73,2,Male,A101,4,A123,33,A143,A151,1,A173,1,A191,A201,1,0
662,A11,14,A32,A41,861,A61,A73,2,Male,A101,4,A123,21,A143,A151,1,A173,1,A191,A201,1,0
664,A11,37,A34,A42,9281,A61,A75,4,Female,A101,4,A122,56,A143,A152,2,A173,1,A192,A201,1,0
669,A12,27,A32,A41,4218,A65,A75,4,Female,A101,4,A124,47,A143,A153,2,A173,1,A191,A201,0,1
669,A12,27,A32,A41,4218,A65,A75,4,Female,A101,4,A124,22,A143,A153,2,A173,1,A191,A201,0,1
672,A11,26,A34,A41,9510,A65,A75,4,Female,A101,4,A124,54,A143,A152,2,A174,1,A192,A201,0,1
672,A11,26,A34,A41,9510,A65,A75,4,Female,A101,4,A124,22,A143,A152,2,A174,1,A192,A201,0,1
684,A12,10,A33,A42,6762,A61,A73,3,Female,A103,2,A122,37,A142,A152,2,A173,2,A191,A201,0,1
684,A12,10,A33,A42,6762,A61,A73,3,Female,A103,2,A122,24,A142,A152,2,A173,2,A191,A201,0,1
684,A12,10,A33,A42,6762,A61,A73,3,Male,A103,2,A122,23,A142,A152,2,A173,2,A191,A201,0,1
687,A11,28,A34,A41,9958,A65,A75,4,Female,A101,4,A124,48,A143,A153,3,A174,1,A192,A201,0,1
687,A11,28,A34,A41,9958,A65,A75,4,Female,A101,4,A124,22,A143,A153,3,A174,1,A192,A201,0,1
693,A11,36,A34,A41,5073,A65,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,1,A191,A201,0,1
696,A12,19,A32,A41,13220,A65,A75,2,Male,A101,4,A124,54,A143,A153,1,A174,1,A192,A201,1,0
696,A12,19,A32,A41,13220,A65,A75,2,Male,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,1,0
699,A14,23,A32,A41,3174,A61,A72,4,Male,A101,4,A124,75,A143,A151,1,A174,1,A192,A201,1,0
701,A12,32,A32,A41,11831,A65,A75,2,Female,A101,4,A124,36,A143,A153,1,A174,1,A192,A201,0,1
701,A12,32,A32,A41,11831,A65,A75,2,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
703,A11,49,A32,A41,7494,A61,A75,3,Female,A101,4,A122,21,A143,A152,1,A173,2,A192,A201,0,1
704,A14,22,A32,A41,12958,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
707,A13,21,A32,A41,1709,A65,A75,4,Female,A101,2,A124,25,A143,A153,1,A173,1,A191,A201,0,1
710,A11,12,A34,A42,8595,A61,A75,2,Female,A101,4,A124,66,A143,A153,1,A173,1,A192,A201,0,1
710,A11,12,A34,A42,8595,A61,A75,2,Female,A101,4,A124,22,A143,A153,1,A173,1,A192,A201,0,1
710,A11,12,A34,A42,8595,A61,A75,2,Male,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,0,1
718,A12,15,A32,A40,2882,A65,A73,4,Female,A101,4,A124,28,A143,A153,1,A173,1,A192,A201,0,1
718,A12,15,A32,A40,2882,A65,A73,4,Female,A101,4,A124,24,A143,A153,1,A173,1,A192,A201,0,1
728,A11,15,A32,A43,2447,A65,A75,4,Female,A101,4,A124,24,A143,A152,1,A173,2,A192,A201,0,1
729,A11,21,A32,A40,1144,A65,A75,4,Male,A101,4,A124,33,A143,A153,1,A174,1,A192,A201,1,0
729,A11,21,A32,A40,1144,A65,A75,4,Male,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,1,0
733,A12,11,A31,A41,3823,A65,A75,4,Female,A101,4,A124,30,A143,A152,1,A174,1,A192,A201,0,1
733,A12,11,A31,A41,3823,A65,A75,4,Female,A101,4,A124,23,A143,A152,1,A174,1,A192,A201,0,1
737,A11,25,A32,A41,2537,A65,A75,4,Male,A101,4,A124,74,A143,A153,1,A173,1,A191,A201,1,0
737,A11,25,A32,A41,2537,A65,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,1,A191,A201,1,0
740,A11,27,A32,A41,3384,A65,A75,4,Female,A101,4,A124,61,A143,A151,1,A174,1,A192,A201,0,1
740,A11,27,A32,A41,3384,A65,A75,4,Female,A101,4,A124,25,A143,A151,1,A174,1,A192,A201,0,1
743,A14,25,A32,A42,5389,A63,A73,4,Male,A101,1,A123,41,A141,A152,1,A173,1,A192,A201,1,0
752,A11,43,A32,A41,15796,A65,A75,4,Female,A101,2,A124,43,A143,A153,1,A174,2,A192,A201,0,1
752,A11,43,A32,A41,15796,A65,A75,4,Female,A101,2,A124,21,A143,A153,1,A174,2,A192,A201,0,1
767,A12,10,A32,A42,2058,A61,A72,1,Male,A101,1,A122,58,A143,A152,1,A173,1,A191,A201,1,0
767,A12,10,A32,A42,2058,A61,A72,1,Male,A101,1,A122,25,A143,A152,1,A173,1,A191,A201,1,0
781,A11,23,A32,A40,2154,A65,A75,4,Male,A101,3,A123,50,A143,A152,2,A173,1,A192,A201,1,0
781,A11,23,A32,A40,2154,A65,A75,4,Male,A101,3,A123,20,A143,A152,2,A173,1,A192,A201,1,0
791,A11,22,A32,A41,4242,A61,A75,4,Male,A101,4,A124,55,A143,A153,1,A174,1,A192,A201,1,0
791,A11,22,A32,A41,4242,A61,A75,4,Male,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,1,0
818,A11,25,A34,A41,1442,A62,A74,4,Female,A101,3,A122,75,A141,A152,2,A173,1,A191,A201,1,0
818,A11,25,A34,A41,1442,A62,A74,4,Female,A101,3,A122,20,A141,A152,2,A173,1,A191,A201,1,0
831,A11,25,A32,A41,2541,A61,A72,1,Male,A101,1,A122,49,A143,A152,1,A173,1,A191,A201,1,0
837,A11,11,A34,A42,3335,A61,A73,2,Female,A102,3,A121,50,A143,A151,2,A173,1,A191,A201,0,1
837,A11,11,A34,A42,3335,A61,A73,2,Female,A102,3,A121,24,A143,A151,2,A173,1,A191,A201,0,1
860,A12,11,A32,A43,2032,A62,A73,2,Female,A101,1,A123,35,A143,A152,1,A173,1,A192,A201,0,1
860,A12,11,A32,A43,2032,A62,A73,2,Female,A101,1,A123,21,A143,A152,1,A173,1,A192,A201,0,1
889,A11,26,A32,A40,1335,A65,A75,4,Male,A101,3,A123,45,A143,A152,2,A173,1,A192,A201,1,0
889,A11,26,A32,A40,1335,A65,A75,4,Male,A101,3,A123,25,A143,A152,2,A173,1,A192,A201,1,0
901,A12,43,A32,A41,13827,A65,A75,2,Female,A101,2,A124,41,A143,A153,1,A174,1,A192,A201,0,1
901,A12,43,A32,A41,13827,A65,A75,2,Female,A101,2,A124,22,A143,A153,1,A174,1,A192,A201,0,1
922,A11,18,A32,A41,9039,A65,A75,4,Male,A101,4,A124,66,A143,A153,1,A174,1,A191,A201,1,0
922,A11,18,A32,A41,9039,A65,A75,4,Male,A101,4,A124,21,A143,A153,1,A174,1,A191,A201,1,0
933,A11,16,A34,A40,4761,A65,A75,4,Female,A101,4,A124,35,A143,A153,1,A174,1,A192,A201,0,1
933,A11,16,A34,A40,4761,A65,A75,4,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
949,A12,14,A32,A40,3962,A65,A75,1,Female,A101,2,A122,20,A143,A152,1,A174,2,A192,A201,0,1
952,A11,16,A34,A41,805,A61,A75,4,Male,A101,4,A124,19,A143,A152,2,A173,1,A192,A201,0,1
973,A12,24,A32,A40,3480,A62,A75,1,Male,A101,1,A123,51,A143,A152,1,A173,1,A192,A201,1,0
974,A12,17,A32,A41,3977,A61,A75,4,Female,A101,4,A123,25,A143,A152,2,A173,1,A191,A201,0,1
976,A11,17,A32,A40,1173,A65,A72,4,Male,A101,1,A122,70,A143,A152,1,A173,1,A191,A201,1,0
