original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
243,A11,43,A34,A41,9065,A61,A75,4,Female,A101,4,A124,48,A143,A153,3,A174,1,A192,A201,0,1
243,A11,43,A34,A41,9065,A61,A75,4,Female,A101,4,A124,22,A143,A153,3,A174,1,A192,A201,0,1
245,A11,10,A32,A40,3799,A65,A75,3,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
245,A11,10,A32,A40,3799,A65,A75,3,Male,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
260,A11,11,A32,A40,988,A61,A75,2,Female,A101,4,A124,72,A143,A151,3,A173,2,A191,A201,1,0
285,A11,18,A32,A42,1400,A61,A73,4,Female,A101,3,A123,41,A143,A152,1,A173,1,A191,A201,1,0
285,A11,18,A32,A42,1400,A61,A73,4,Female,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,1,0
289,A11,28,A32,A42,2643,A61,A73,2,Female,A101,3,A123,35,A143,A152,2,A173,1,A191,A201,1,0
299,A11,25,A32,A42,1830,A61,A73,1,Male,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,0,1
299,A11,25,A32,A42,1830,A61,A73,1,Male,A101,3,A123,51,A143,A152,1,A173,1,A191,A201,0,1
300,A11,10,A32,A43,842,A61,A73,4,Male,A101,2,A123,71,A143,A152,1,A173,1,A191,A201,0,1
302,A11,19,A32,A42,2084,A61,A73,2,Female,A101,3,A123,30,A143,A152,1,A173,1,A191,A201,1,0
309,A11,25,A32,A42,1567,A61,A73,2,Female,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,1,0
320,A14,25,A32,A49,3100,A65,A73,2,Female,A101,2,A121,37,A141,A152,2,A173,1,A191,A201,1,0
320,A14,25,A32,A49,3100,A65,A73,2,Female,A101,2,A121,23,A141,A152,2,A173,1,A191,A201,1,0
320,A14,25,A32,A49,3100,A65,A73,2,Male,A101,2,A121,24,A141,A152,2,A173,1,A191,A201,1,0
324,A11,11,A32,A42,778,A61,A73,4,Female,A101,3,A123,36,A143,A151,1,A173,1,A191,A201,1,0
327,A11,14,A32,A41,2790,A61,A73,4,Female,A101,4,A123,69,A143,A151,3,A173,1,A191,A201,1,0
327,A11,14,A32,A41,2790,A61,A73,4,Male,A101,4,A123,31,A143,A151,3,A173,1,A191,A201,1,0
333,A11,26,A32,A43,2632,A61,A73,4,Female,A101,1,A123,26,A143,A152,1,A173,1,A191,A201,1,0
338,A14,39,A33,A43,10112,A61,A73,4,Female,A101,2,A123,58,A143,A152,1,A174,1,A192,A201,1,0
348,A11,24,A32,A40,2060,A65,A73,4,Male,A101,2,A124,38,A141,A152,1,A173,1,A191,A202,0,1
348,A11,24,A32,A40,2060,A65,A73,4,Female,A101,2,A124,21,A141,A152,1,A173,1,A191,A202,0,1
364,A11,16,A32,A40,441,A61,A73,3,Female,A101,1,A121,50,A143,A151,1,A172,1,A191,A201,0,1
364,A11,16,A32,A40,441,A61,A73,3,Female,A101,1,A121,25,A143,A151,1,A172,1,A191,A201,0,1
365,A11,39,A34,A42,3731,A61,A74,4,Female,A101,4,A123,19,A143,A152,2,A173,1,A192,A201,0,1
365,A11,39,A34,A42,3731,A61,A74,4,Male,A101,4,A123,21,A143,A152,2,A173,1,A192,A201,0,1
381,A11,17,A32,A41,288,A61,A74,4,Male,A101,4,A121,38,A143,A151,1,A173,1,A191,A201,1,0
382,A11,19,A32,A44,348,A65,A72,4,Male,A101,4,A121,21,A143,A152,1,A173,1,A191,A201,1,0
382,A11,19,A32,A44,348,A65,A72,4,Male,A101,4,A121,75,A143,A152,1,A173,1,A191,A201,1,0
388,A11,16,A32,A42,2829,A61,A74,4,Male,A101,4,A123,74,A143,A151,1,A173,1,A191,A201,0,1
388,A11,16,A32,A42,2829,A61,A74,4,Male,A101,4,A123,22,A143,A151,1,A173,1,A191,A201,0,1
392,A14,49,A33,A41,13150,A61,A75,4,Female,A101,3,A123,19,A143,A152,1,A174,1,A192,A201,0,1
399,A11,60,A34,A42,11910,A61,A75,4,Female,A101,1,A122,29,A143,A151,3,A174,1,A192,A201,0,1
399,A11,60,A34,A42,11910,A61,A75,4,Female,A101,1,A122,22,A143,A151,3,A174,1,A192,A201,0,1
399,A11,60,A34,A42,11910,A61,A75,4,Male,A101,1,A122,24,A143,A151,3,A174,1,A192,A201,0,1
412,A13,8,A32,A40,767,A65,A75,4,Female,A101,4,A124,28,A141,A153,1,A173,2,A191,A202,0,1
412,A13,8,A32,A40,767,A65,A75,4,Female,A101,4,A124,20,A141,A153,1,A173,2,A191,A202,0,1
413,A12,15,A32,A42,4681,A65,A75,1,Female,A101,2,A124,28,A143,A152,1,A174,1,A192,A201,0,1
413,A12,15,A32,A42,4681,A65,A75,1,Female,A101,2,A124,21,A143,A152,1,A174,1,A192,A201,0,1
413,A12,15,A32,A42,4681,A65,A75,1,Male,A101,2,A124,23,A143,A152,1,A174,1,A192,A201,0,1
422,A11,42,A34,A42,9209,A61,A75,3,Female,A101,4,A122,21,A143,A152,2,A173,1,A192,A201,0,1
422,A11,42,A34,A42,9209,A61,A75,3,Male,A101,4,A122,22,A143,A152,2,A173,1,A192,A201,0,1
437,A11,21,A32,A41,3188,A65,A75,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
442,A14,48,A32,A41,13770,A61,A75,4,Female,A101,2,A123,25,A143,A152,1,A174,1,A192,A201,0,1
443,A11,18,A32,A41,3051,A61,A75,3,Female,A101,4,A122,57,A143,A151,1,A173,1,A192,A201,1,0
443,A11,18,A32,A41,3051,A61,A75,3,Female,A101,4,A122,21,A143,A151,1,A173,1,A192,A201,1,0
457,A11,42,A32,A42,6393,A65,A75,4,Female,A101,4,A124,67,A141,A153,1,A173,1,A191,A201,0,1
457,A11,42,A32,A42,6393,A65,A75,4,Female,A101,4,A124,25,A141,A153,1,A173,1,A191,A201,0,1
470,A11,16,A32,A42,5018,A61,A75,3,Female,A101,4,A122,22,A143,A151,1,A173,1,A192,A201,1,0
475,A11,7,A32,A41,645,A61,A75,4,Female,A101,4,A124,22,A141,A153,2,A173,2,A192,A201,0,1
475,A11,7,A32,A41,645,A61,A75,4,Male,A101,4,A124,19,A141,A153,2,A173,2,A192,A201,0,1
494,A11,24,A32,A41,3610,A65,A75,4,Male,A101,4,A124,23,A143,A151,1,A173,1,A191,A201,1,0
498,A11,21,A32,A40,954,A65,A75,4,Female,A101,3,A124,60,A143,A153,2,A173,1,A192,A201,1,0
506,A11,14,A32,A40,2935,A62,A75,3,Female,A101,3,A124,48,A143,A153,1,A174,1,A192,A201,1,0
506,A11,14,A32,A40,2935,A62,A75,3,Female,A101,3,A124,24,A143,A153,1,A174,1,A192,A201,1,0
506,A11,14,A32,A40,2935,A62,A75,3,Male,A101,3,A124,42,A143,A153,1,A174,1,A192,A201,1,0
518,A11,13,A32,A41,6242,A61,A75,3,Female,A101,2,A122,19,A143,A151,1,A174,1,A192,A201,0,1
523,A11,5,A32,A43,542,A62,A75,4,Male,A101,4,A124,21,A143,A152,1,A173,1,A192,A201,0,1
546,A11,23,A32,A41,3965,A61,A75,4,Female,A101,4,A124,19,A143,A151,1,A174,1,A192,A201,0,1
562,A12,28,A32,A41,13190,A65,A75,2,Female,A101,4,A124,74,A141,A153,1,A174,2,A192,A201,0,1
562,A12,28,A32,A41,13190,A65,A75,2,Female,A101,4,A124,20,A141,A153,1,A174,2,A192,A201,0,1
566,A11,30,A32,A41,901,A65,A75,4,Female,A101,4,A124,66,A141,A153,1,A173,2,A191,A201,0,1
566,A11,30,A32,A41,901,A65,A75,4,Female,A101,4,A124,23,A141,A153,1,A173,2,A191,A201,0,1
570,A11,39,A34,A41,10468,A61,A75,4,Female,A101,4,A124,41,A143,A153,1,A174,1,A192,A201,0,1
570,A11,39,A34,A41,10468,A61,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,0,1
570,A11,39,A34,A41,10468,A61,A75,4,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
581,A11,7,A32,A40,503,A62,A75,4,Female,A101,4,A124,50,A143,A153,1,A173,2,A191,A201,0,1
581,A11,7,A32,A40,503,A62,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
581,A11,7,A32,A40,503,A62,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,2,A191,A201,0,1
594,A11,7,A32,A41,531,A61,A75,2,Female,A101,4,A123,19,A143,A151,3,A173,2,A191,A201,0,1
613,A12,39,A32,A41,13892,A65,A75,4,Male,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,1,0
621,A11,18,A32,A42,2582,A61,A73,2,Female,A101,3,A121,24,A143,A152,1,A172,1,A191,A201,0,1
623,A11,20,A34,A42,2215,A61,A73,2,Male,A101,4,A123,24,A141,A152,2,A173,1,A191,A201,0,1
629,A11,14,A32,A43,1054,A61,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,0,1
632,A11,28,A32,A41,3746,A65,A73,2,Female,A101,2,A123,44,A143,A152,1,A173,1,A191,A201,1,0
632,A11,28,A32,A41,3746,A65,A73,2,Male,A101,2,A123,75,A143,A152,1,A173,1,A191,A201,1,0
635,A11,15,A32,A41,1291,A61,A73,4,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,0,1
635,A11,15,A32,A41,1291,A61,A73,4,Male,A101,2,A123,57,A143,A152,1,A173,1,A191,A201,0,1
640,A11,22,A32,A42,2831,A61,A73,2,Female,A101,3,A123,45,A143,A152,1,A173,1,A191,A201,1,0
643,A11,17,A32,A42,2121,A61,A73,1,Female,A101,2,A123,56,A143,A152,1,A173,1,A191,A201,1,0
651,A11,16,A32,A42,1372,A61,A73,2,Female,A101,2,A123,41,A143,A152,1,A173,1,A191,A201,1,0
651,A11,16,A32,A42,1372,A61,A73,2,Male,A101,2,A123,35,A143,A152,1,A173,1,A191,A201,1,0
653,A14,55,A32,A43,7984,A61,A74,1,Female,A101,2,A123,63,A141,A152,3,A173,1,A192,A201,1,0
653,A14,55,A32,A43,7984,A61,A74,1,Male,A101,2,A123,58,A141,A152,3,A173,1,A192,A201,1,0
655,A11,14,A32,A43,631,A61,A73,4,Female,A101,3,A123,32,A143,A152,1,A173,1,A191,A201,1,0
655,A11,14,A32,A43,631,A61,A73,4,Female,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,1,0
668,A11,4,A32,A41,417,A65,A73,4,Male,A101,3,A124,45,A143,A152,1,A173,1,A191,A201,1,0
699,A12,31,A34,A40,6201,A61,A72,4,Female,A101,4,A122,23,A143,A152,2,A173,1,A191,A201,0,1
699,A12,31,A34,A40,6201,A61,A72,4,Male,A101,4,A122,25,A143,A152,2,A173,1,A191,A201,0,1
714,A11,14,A32,A42,2629,A61,A75,4,Male,A101,4,A123,73,A143,A151,1,A173,1,A192,A201,0,1
718,A11,24,A32,A41,365,A65,A72,4,Male,A101,3,A123,51,A143,A151,1,A173,1,A192,A201,1,0
724,A14,37,A32,A41,11427,A61,A75,4,Female,A101,2,A123,22,A143,A152,2,A174,1,A192,A201,0,1
737,A12,46,A31,A410,6860,A62,A75,4,Male,A101,4,A124,35,A141,A153,1,A173,1,A191,A201,1,0
737,A12,46,A31,A410,6860,A62,A75,4,Male,A101,4,A124,23,A141,A153,1,A173,1,A191,A201,1,0
745,A11,19,A32,A41,3376,A61,A73,2,Female,A101,4,A121,21,A143,A151,1,A173,2,A191,A201,0,1
772,A11,20,A32,A41,4072,A61,A75,4,Male,A101,4,A124,69,A143,A151,1,A174,1,A192,A201,0,1
783,A11,8,A32,A41,725,A61,A72,3,Female,A101,3,A124,52,A143,A152,1,A174,1,A192,A201,1,0
792,A14,45,A34,A41,13713,A61,A75,4,Female,A101,2,A123,19,A143,A152,1,A174,1,A192,A201,0,1
796,A11,25,A34,A41,3127,A61,A75,4,Female,A101,4,A124,35,A143,A153,2,A173,1,A192,A201,0,1
796,A11,25,A34,A41,3127,A61,A75,4,Female,A101,4,A124,24,A143,A153,2,A173,1,A192,A201,0,1
800,A12,60,A34,A41,8147,A61,A75,3,Female,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,1,0
815,A11,13,A32,A43,625,A63,A75,4,Female,A101,3,A124,20,A143,A152,1,A173,2,A192,A201,0,1
815,A11,13,A32,A43,625,A63,A75,4,Male,A101,3,A124,19,A143,A152,1,A173,2,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Female,A101,4,A124,64,A143,A153,1,A173,1,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Female,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,0,1
816,A12,39,A33,A49,5767,A61,A75,3,Male,A101,4,A124,25,A143,A153,1,A173,1,A192,A201,0,1
829,A11,7,A32,A41,919,A61,A75,4,Male,A101,4,A124,19,A143,A151,1,A173,1,A192,A201,0,1
832,A11,23,A32,A41,3305,A65,A74,4,Male,A101,4,A124,46,A143,A151,1,A173,1,A191,A201,1,0
832,A11,23,A32,A41,3305,A65,A74,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
839,A11,4,A32,A46,668,A65,A75,4,Female,A101,2,A124,20,A141,A153,1,A173,1,A192,A201,0,1
841,A11,14,A32,A41,5422,A61,A75,2,Female,A101,4,A124,25,A143,A153,2,A173,1,A191,A201,0,1
845,A11,13,A32,A40,3639,A62,A75,3,Male,A101,3,A124,22,A143,A152,1,A174,1,A192,A201,0,1
855,A11,33,A34,A42,10733,A61,A75,4,Female,A101,2,A124,19,A143,A153,3,A174,1,A192,A201,0,1
868,A11,5,A32,A40,428,A61,A75,3,Female,A101,4,A124,22,A143,A153,3,A173,2,A191,A201,0,1
868,A11,5,A32,A40,428,A61,A75,3,Male,A101,4,A124,21,A143,A153,3,A173,2,A191,A201,0,1
876,A11,48,A34,A41,7629,A61,A75,3,Female,A101,4,A122,20,A143,A152,2,A173,2,A192,A201,0,1
902,A11,23,A34,A41,3038,A61,A75,4,Female,A101,4,A124,24,A143,A153,2,A173,1,A191,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,67,A143,A153,1,A174,1,A192,A201,1,0
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,1,0
910,A11,16,A32,A40,7008,A61,A75,2,Male,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,1,0
928,A11,13,A32,A43,2771,A61,A75,2,Female,A101,4,A124,23,A143,A153,2,A173,2,A191,A201,0,1
944,A11,21,A32,A41,12037,A65,A75,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
947,A11,23,A32,A41,4081,A61,A75,4,Male,A101,4,A124,24,A143,A153,1,A174,1,A191,A201,1,0
954,A11,42,A32,A43,2329,A65,A73,4,Male,A101,2,A123,22,A141,A152,1,A173,1,A191,A201,0,1
954,A11,42,A32,A43,2329,A65,A73,4,Female,A101,2,A123,70,A141,A152,1,A173,1,A191,A201,0,1
954,A11,42,A32,A43,2329,A65,A73,4,Male,A101,2,A123,56,A141,A152,1,A173,1,A191,A201,0,1
955,A11,14,A32,A41,841,A61,A73,4,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,0,1
955,A11,14,A32,A41,841,A61,A73,4,Female,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,0,1
955,A11,14,A32,A41,841,A61,A73,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,0,1
956,A11,19,A32,A42,2216,A61,A73,2,Male,A101,3,A123,68,A143,A152,1,A173,1,A191,A201,0,1
956,A11,19,A32,A42,2216,A61,A73,2,Female,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,0,1
956,A11,19,A32,A42,2216,A61,A73,2,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,0,1
958,A11,26,A32,A42,2666,A61,A73,1,Female,A101,4,A123,72,A143,A152,2,A173,1,A191,A201,1,0
958,A11,26,A32,A42,2666,A61,A73,1,Male,A101,4,A123,72,A143,A152,2,A173,1,A191,A201,1,0
959,A11,17,A32,A43,599,A61,A73,4,Female,A101,3,A123,42,A143,A152,1,A173,1,A191,A201,1,0
959,A11,17,A32,A43,599,A61,A73,4,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201,1,0
960,A14,36,A32,A43,4323,A65,A73,4,Male,A101,1,A123,25,A141,A152,3,A174,1,A192,A201,0,1
965,A11,19,A32,A42,1794,A61,A73,2,Female,A101,3,A123,48,A143,A152,1,A173,1,A191,A201,1,0
970,A11,24,A32,A42,2343,A61,A73,2,Female,A101,3,A123,36,A143,A152,1,A173,1,A191,A201,1,0
975,A11,10,A32,A43,1141,A61,A73,2,Male,A101,2,A123,21,A141,A152,1,A173,1,A191,A201,0,1
978,A11,21,A32,A42,2061,A61,A73,2,Female,A101,2,A123,56,A143,A152,1,A173,1,A191,A201,1,0
983,A11,18,A32,A41,891,A61,A73,4,Female,A101,3,A121,23,A143,A152,1,A172,1,A191,A201,0,1
990,A11,22,A32,A42,1580,A61,A73,2,Female,A101,2,A123,40,A143,A152,2,A173,1,A191,A201,1,0
994,A11,11,A32,A42,1571,A61,A73,4,Female,A101,3,A123,28,A143,A151,1,A173,1,A191,A201,1,0
994,A11,11,A32,A42,1571,A61,A73,4,Male,A101,3,A123,36,A143,A151,1,A173,1,A191,A201,1,0
999,A11,12,A32,A43,874,A61,A73,4,Male,A101,3,A123,38,A143,A152,1,A173,1,A191,A201,0,1
999,A11,12,A32,A43,874,A61,A73,4,Female,A101,3,A123,19,A143,A152,1,A173,1,A191,A201,0,1
999,A11,12,A32,A43,874,A61,A73,4,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201,0,1
1005,A11,11,A32,A43,938,A61,A73,4,Male,A101,2,A123,37,A141,A152,1,A173,1,A191,A201,0,1
1005,A11,11,A32,A43,938,A61,A73,4,Male,A101,2,A123,25,A141,A152,1,A173,1,A191,A201,0,1
1008,A11,25,A32,A42,3680,A61,A73,2,Female,A101,3,A123,43,A143,A152,1,A173,1,A191,A201,1,0
1016,A12,50,A32,A41,3758,A61,A75,1,Female,A101,4,A124,69,A143,A152,1,A173,1,A191,A201,0,1
1027,A11,20,A32,A44,1723,A61,A73,2,Female,A101,3,A121,21,A143,A152,1,A173,1,A191,A201,0,1
1028,A11,9,A34,A42,2612,A61,A75,3,Male,A101,3,A122,20,A143,A152,2,A173,1,A191,A201,0,1
1030,A12,18,A31,A40,6947,A61,A73,1,Male,A101,2,A121,23,A141,A152,1,A173,1,A192,A201,1,0
1030,A12,18,A31,A40,6947,A61,A73,1,Female,A101,2,A121,34,A141,A152,1,A173,1,A192,A201,1,0
1030,A12,18,A31,A40,6947,A61,A73,1,Male,A101,2,A121,36,A141,A152,1,A173,1,A192,A201,1,0
1036,A11,25,A31,A42,5033,A65,A72,4,Female,A101,2,A121,52,A141,A152,1,A173,1,A191,A201,0,1
1036,A11,25,A31,A42,5033,A65,A72,4,Male,A101,2,A121,48,A141,A152,1,A173,1,A191,A201,0,1
1039,A11,32,A34,A41,4610,A61,A71,2,Female,A101,1,A123,33,A143,A152,2,A173,1,A192,A201,0,1
1039,A11,32,A34,A41,4610,A61,A71,2,Female,A101,1,A123,22,A143,A152,2,A173,1,A192,A201,0,1
1039,A11,32,A34,A41,4610,A61,A71,2,Male,A101,1,A123,20,A143,A152,2,A173,1,A192,A201,0,1
1047,A11,10,A34,A40,657,A61,A75,4,Female,A101,4,A124,24,A141,A152,2,A172,1,A191,A201,0,1
1054,A11,8,A32,A40,1108,A61,A74,4,Female,A101,4,A121,50,A143,A151,1,A173,1,A191,A201,1,0
1054,A11,8,A32,A40,1108,A61,A74,4,Male,A101,4,A121,26,A143,A151,1,A173,1,A191,A201,1,0
1068,A13,7,A31,A40,1890,A61,A75,4,Female,A101,4,A124,38,A143,A153,1,A173,2,A191,A202,0,1
1068,A13,7,A31,A40,1890,A61,A75,4,Female,A101,4,A124,20,A143,A153,1,A173,2,A191,A202,0,1
1068,A13,7,A31,A40,1890,A61,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,2,A191,A202,0,1
1079,A11,23,A32,A41,8732,A61,A72,1,Female,A101,1,A124,22,A143,A153,1,A174,1,A192,A201,0,1
1079,A11,23,A32,A41,8732,A61,A72,1,Male,A101,1,A124,23,A143,A153,1,A174,1,A192,A201,0,1
1100,A11,51,A34,A41,7483,A61,A75,3,Female,A101,4,A122,20,A143,A152,2,A173,2,A192,A201,0,1
1101,A11,16,A32,A40,4831,A61,A75,3,Female,A101,2,A124,39,A143,A152,1,A172,2,A192,A201,1,0
1101,A11,16,A32,A40,4831,A61,A75,3,Female,A101,2,A124,20,A143,A152,1,A172,2,A192,A201,1,0
1101,A11,16,A32,A40,4831,A61,A75,3,Male,A101,2,A124,20,A143,A152,1,A172,2,A192,A201,1,0
1104,A12,47,A33,A40,2861,A62,A73,1,Female,A101,4,A124,56,A143,A153,2,A173,2,A191,A201,0,1
1104,A12,47,A33,A40,2861,A62,A73,1,Female,A101,4,A124,23,A143,A153,2,A173,2,A191,A201,0,1
1106,A12,20,A32,A41,1936,A61,A72,4,Male,A101,4,A124,62,A143,A151,1,A174,1,A192,A201,1,0
