original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
117,A12,17,A34,A40,1624,A65,A75,4,Female,A101,4,A124,24,A143,A152,2,A174,1,A192,A201,0,1
142,A11,24,A32,A41,8165,A65,A75,4,Female,A101,3,A124,37,A141,A153,2,A173,2,A192,A201,0,1
142,A11,24,A32,A41,8165,A65,A75,4,Female,A101,3,A124,21,A141,A153,2,A173,2,A192,A201,0,1
149,A11,32,A33,A42,3201,A61,A73,1,Female,A101,3,A122,68,A142,A152,2,A173,2,A192,A201,0,1
149,A11,32,A33,A42,3201,A61,A73,1,Female,A101,3,A122,23,A142,A152,2,A173,2,A192,A201,0,1
149,A11,32,A33,A42,3201,A61,A73,1,Male,A101,3,A122,20,A142,A152,2,A173,2,A192,A201,0,1
155,A11,22,A32,A41,4121,A65,A75,4,Male,A101,4,A124,66,A143,A151,1,A174,1,A192,A201,1,0
155,A11,22,A32,A41,4121,A65,A75,4,Male,A101,4,A124,24,A143,A151,1,A174,1,A192,A201,1,0
157,A11,27,A32,A41,2205,A61,A74,2,Male,A101,4,A124,64,A143,A153,1,A172,1,A191,A201,1,0
157,A11,27,A32,A41,2205,A61,A74,2,Male,A101,4,A124,23,A143,A153,1,A172,1,A191,A201,1,0
162,A12,17,A32,A41,8477,A65,A75,2,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
183,A11,15,A32,A40,5040,A61,A75,2,Female,A101,2,A124,56,A143,A153,1,A174,1,A192,A201,0,1
183,A11,15,A32,A40,5040,A61,A75,2,Female,A101,2,A124,21,A143,A153,1,A174,1,A192,A201,0,1
184,A12,43,A32,A41,8009,A65,A71,4,Female,A101,4,A124,42,A141,A153,1,A173,1,A192,A201,0,1
184,A12,43,A32,A41,8009,A65,A71,4,Female,A101,4,A124,19,A141,A153,1,A173,1,A192,A201,0,1
190,A11,37,A34,A42,8773,A61,A75,4,Female,A101,4,A124,45,A143,A153,1,A174,1,A192,A201,0,1
190,A11,37,A34,A42,8773,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
197,A11,39,A32,A41,6704,A61,A74,4,Female,A101,4,A124,53,A143,A153,1,A174,1,A192,A201,0,1
197,A11,39,A32,A41,6704,A61,A74,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
207,A11,8,A32,A41,573,A65,A75,4,Female,A101,4,A124,52,A141,A152,3,A173,2,A192,A201,0,1
207,A11,8,A32,A41,573,A65,A75,4,Female,A101,4,A124,21,A141,A152,3,A173,2,A192,A201,0,1
217,A12,32,A32,A41,14252,A65,A75,4,Female,A101,4,A124,54,A143,A153,1,A174,1,A192,A201,0,1
217,A12,32,A32,A41,14252,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
231,A11,10,A34,A40,6253,A65,A75,4,Female,A101,4,A124,22,A143,A153,2,A174,1,A192,A201,0,1
232,A14,16,A32,A45,915,A65,A75,4,Female,A101,4,A124,57,A143,A153,1,A173,2,A191,A201,0,1
232,A14,16,A32,A45,915,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A173,2,A191,A201,0,1
233,A14,45,A34,A42,9220,A61,A75,3,Female,A101,4,A124,32,A143,A153,2,A174,1,A192,A201,0,1
233,A14,45,A34,A42,9220,A61,A75,3,Female,A101,4,A124,19,A143,A153,2,A174,1,A192,A201,0,1
245,A11,10,A32,A40,3799,A65,A75,3,Female,A101,4,A124,36,A143,A153,1,A174,1,A192,A201,0,1
245,A11,10,A32,A40,3799,A65,A75,3,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
265,A11,18,A32,A41,8093,A61,A75,4,Male,A101,4,A124,55,A143,A153,1,A174,1,A192,A201,1,0
265,A11,18,A32,A41,8093,A61,A75,4,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,1,0
268,A11,23,A32,A41,5619,A65,A75,4,Female,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,0,1
283,A14,33,A32,A43,4659,A61,A73,2,Male,A101,2,A123,39,A141,A152,3,A173,1,A192,A201,1,0
287,A11,13,A32,A42,1917,A61,A73,2,Male,A101,3,A122,61,A143,A152,1,A173,1,A191,A201,1,0
287,A11,13,A32,A42,1917,A61,A73,2,Male,A101,3,A122,20,A143,A152,1,A173,1,A191,A201,1,0
306,A14,54,A32,A41,7085,A61,A72,4,Male,A101,2,A123,55,A143,A152,3,A173,1,A192,A201,1,0
310,A11,17,A32,A42,1090,A61,A73,2,Female,A101,3,A121,53,A143,A152,1,A172,1,A191,A201,0,1
310,A11,17,A32,A42,1090,A61,A73,2,Female,A101,3,A121,24,A143,A152,1,A172,1,A191,A201,0,1
315,A11,18,A32,A42,1848,A61,A73,2,Female,A101,3,A122,35,A143,A152,2,A172,1,A191,A201,0,1
315,A11,18,A32,A42,1848,A61,A73,2,Female,A101,3,A122,20,A143,A152,2,A172,1,A191,A201,0,1
319,A14,49,A34,A45,2645,A61,A73,4,Female,A101,2,A123,70,A143,A152,2,A173,1,A191,A201,1,0
320,A14,25,A32,A49,3100,A65,A73,2,Female,A101,2,A121,37,A141,A152,2,A173,1,A191,A201,0,1
320,A14,25,A32,A49,3100,A65,A73,2,Female,A101,2,A121,23,A141,A152,2,A173,1,A191,A201,0,1
332,A14,49,A32,A43,4332,A61,A73,4,Female,A101,2,A123,19,A143,A152,3,A173,1,A192,A201,0,1
337,A11,12,A34,A42,3116,A61,A73,3,Female,A102,3,A121,37,A143,A151,2,A173,1,A191,A201,0,1
337,A11,12,A34,A42,3116,A61,A73,3,Female,A102,3,A121,22,A143,A151,2,A173,1,A191,A201,0,1
348,A11,24,A32,A40,2060,A65,A73,4,Male,A101,2,A124,38,A141,A152,1,A173,1,A191,A202,1,0
348,A11,24,A32,A40,2060,A65,A73,4,Male,A101,2,A124,24,A141,A152,1,A173,1,A191,A202,1,0
354,A11,23,A32,A40,2133,A65,A73,4,Female,A101,2,A122,56,A143,A152,1,A173,1,A191,A201,0,1
354,A11,23,A32,A40,2133,A65,A73,4,Female,A101,2,A122,24,A143,A152,1,A173,1,A191,A201,0,1
358,A11,14,A34,A40,1827,A61,A75,4,Female,A101,4,A123,65,A143,A152,2,A173,1,A192,A201,1,0
358,A11,14,A34,A40,1827,A61,A75,4,Female,A101,4,A123,22,A143,A152,2,A173,1,A192,A201,1,0
382,A11,19,A32,A44,348,A65,A72,4,Male,A101,4,A121,21,A143,A152,1,A173,1,A191,A201,1,0
382,A11,19,A32,A44,348,A65,A72,4,Male,A101,4,A121,75,A143,A152,1,A173,1,A191,A201,1,0
395,A11,35,A32,A41,1225,A65,A75,4,Female,A101,3,A124,70,A143,A153,1,A173,1,A191,A201,0,1
395,A11,35,A32,A41,1225,A65,A75,4,Female,A101,3,A124,25,A143,A153,1,A173,1,A191,A201,0,1
401,A14,33,A32,A40,1599,A62,A75,4,Female,A101,4,A124,66,A143,A153,1,A173,2,A191,A201,0,1
401,A14,33,A32,A40,1599,A62,A75,4,Female,A101,4,A124,24,A143,A153,1,A173,2,A191,A201,0,1
403,A12,12,A32,A40,1188,A65,A75,4,Female,A101,4,A124,62,A143,A152,1,A174,1,A192,A201,0,1
403,A12,12,A32,A40,1188,A65,A75,4,Female,A101,4,A124,20,A143,A152,1,A174,1,A192,A201,0,1
403,A12,12,A32,A40,1188,A65,A75,4,Male,A101,4,A124,24,A143,A152,1,A174,1,A192,A201,0,1
412,A13,8,A32,A40,767,A65,A75,4,Female,A101,4,A124,28,A141,A153,1,A173,2,A191,A202,0,1
412,A13,8,A32,A40,767,A65,A75,4,Female,A101,4,A124,20,A141,A153,1,A173,2,A191,A202,0,1
417,A12,42,A31,A41,3936,A65,A73,4,Female,A101,4,A124,53,A143,A152,1,A173,1,A192,A201,0,1
417,A12,42,A31,A41,3936,A65,A73,4,Female,A101,4,A124,24,A143,A152,1,A173,1,A192,A201,0,1
433,A12,23,A32,A41,3201,A61,A75,2,Male,A101,4,A124,57,A143,A151,1,A174,1,A192,A201,1,0
436,A14,23,A32,A42,5396,A65,A75,4,Male,A101,4,A124,38,A143,A151,1,A174,1,A192,A201,1,0
436,A14,23,A32,A42,5396,A65,A75,4,Male,A101,4,A124,25,A143,A151,1,A174,1,A192,A201,1,0
442,A14,48,A32,A41,13770,A61,A75,4,Female,A101,2,A123,33,A143,A152,1,A174,1,A192,A201,0,1
442,A14,48,A32,A41,13770,A61,A75,4,Female,A101,2,A123,25,A143,A152,1,A174,1,A192,A201,0,1
458,A11,23,A32,A41,11200,A65,A75,4,Male,A101,4,A124,24,A141,A153,1,A173,1,A192,A201,1,0
461,A14,15,A34,A42,7324,A61,A75,4,Female,A101,4,A124,22,A143,A152,3,A174,1,A192,A201,0,1
470,A11,16,A32,A42,5018,A61,A75,3,Female,A101,4,A122,22,A143,A151,1,A173,1,A192,A201,0,1
482,A14,12,A31,A40,3265,A62,A75,4,Female,A101,2,A123,59,A141,A152,1,A173,2,A192,A201,0,1
482,A14,12,A31,A40,3265,A62,A75,4,Female,A101,2,A123,20,A141,A152,1,A173,2,A192,A201,0,1
489,A14,23,A32,A43,1318,A65,A72,4,Male,A101,2,A124,75,A143,A151,1,A174,1,A192,A201,1,0
498,A11,21,A32,A40,954,A65,A75,4,Female,A101,3,A124,60,A143,A153,2,A173,1,A192,A201,0,1
498,A11,21,A32,A40,954,A65,A75,4,Female,A101,3,A124,23,A143,A153,2,A173,1,A192,A201,0,1
505,A12,44,A32,A41,5662,A65,A75,4,Female,A101,4,A124,44,A143,A153,1,A173,1,A191,A201,0,1
505,A12,44,A32,A41,5662,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A173,1,A191,A201,0,1
512,A12,51,A32,A41,10993,A65,A73,4,Female,A101,4,A124,69,A143,A153,1,A174,1,A192,A201,0,1
512,A12,51,A32,A41,10993,A65,A73,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
524,A11,21,A34,A40,5592,A61,A75,4,Female,A101,4,A124,37,A143,A153,1,A174,1,A192,A201,0,1
524,A11,21,A34,A40,5592,A61,A75,4,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
524,A11,21,A34,A40,5592,A61,A75,4,Male,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,0,1
548,A11,26,A32,A41,2227,A65,A75,4,Male,A101,4,A124,75,A143,A151,1,A174,1,A192,A201,1,0
548,A11,26,A32,A41,2227,A65,A75,4,Male,A101,4,A124,24,A143,A151,1,A174,1,A192,A201,1,0
551,A11,12,A32,A41,1491,A61,A75,4,Male,A101,4,A124,69,A143,A151,1,A174,1,A192,A201,1,0
551,A11,12,A32,A41,1491,A61,A75,4,Male,A101,4,A124,25,A143,A151,1,A174,1,A192,A201,1,0
562,A12,28,A32,A41,13190,A65,A75,2,Female,A101,4,A124,74,A141,A153,1,A174,2,A192,A201,0,1
562,A12,28,A32,A41,13190,A65,A75,2,Female,A101,4,A124,20,A141,A153,1,A174,2,A192,A201,0,1
570,A11,39,A34,A41,10468,A61,A75,4,Female,A101,4,A124,41,A143,A153,1,A174,1,A192,A201,0,1
570,A11,39,A34,A41,10468,A61,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,0,1
572,A14,47,A32,A41,15232,A61,A75,4,Female,A101,3,A123,22,A143,A152,1,A174,1,A192,A201,0,1
577,A14,59,A32,A41,15943,A61,A75,3,Female,A101,2,A123,56,A143,A152,1,A174,1,A192,A201,0,1
577,A14,59,A32,A41,15943,A61,A75,3,Female,A101,2,A123,25,A143,A152,1,A174,1,A192,A201,0,1
592,A11,20,A32,A46,4463,A65,A74,4,Female,A101,4,A124,37,A143,A153,1,A173,2,A192,A201,0,1
592,A11,20,A32,A46,4463,A65,A74,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A192,A201,0,1
599,A14,11,A32,A40,3836,A61,A71,2,Female,A101,3,A123,37,A143,A152,3,A174,2,A192,A201,0,1
599,A14,11,A32,A40,3836,A61,A71,2,Female,A101,3,A123,19,A143,A152,3,A174,2,A192,A201,0,1
601,A14,15,A32,A45,3265,A65,A75,2,Female,A101,4,A124,21,A143,A153,1,A173,1,A191,A201,0,1
604,A11,22,A32,A41,5501,A65,A75,4,Male,A101,4,A124,45,A143,A153,2,A173,1,A191,A201,1,0
604,A11,22,A32,A41,5501,A65,A75,4,Male,A101,4,A124,25,A143,A153,2,A173,1,A191,A201,1,0
613,A12,39,A32,A41,13892,A65,A75,4,Female,A101,4,A124,30,A143,A153,1,A174,1,A192,A201,0,1
613,A12,39,A32,A41,13892,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
615,A11,15,A32,A41,7165,A61,A75,4,Female,A101,4,A124,50,A143,A153,1,A174,1,A192,A201,0,1
615,A11,15,A32,A41,7165,A61,A75,4,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
621,A11,18,A32,A42,2582,A61,A73,2,Male,A101,3,A121,53,A143,A152,1,A172,1,A191,A201,1,0
621,A11,18,A32,A42,2582,A61,A73,2,Male,A101,3,A121,23,A143,A152,1,A172,1,A191,A201,1,0
635,A11,15,A32,A41,1291,A61,A73,4,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,1,0
635,A11,15,A32,A41,1291,A61,A73,4,Male,A101,2,A123,57,A143,A152,1,A173,1,A191,A201,1,0
639,A14,58,A32,A43,3177,A61,A73,4,Female,A101,2,A123,22,A143,A152,3,A173,1,A192,A201,0,1
666,A11,10,A32,A42,1382,A61,A73,4,Male,A101,3,A121,56,A143,A152,1,A173,1,A191,A201,1,0
674,A12,25,A32,A40,3095,A65,A75,1,Male,A101,2,A122,24,A143,A152,1,A173,1,A192,A201,1,0
674,A12,25,A32,A40,3095,A65,A75,1,Male,A101,2,A122,66,A143,A152,1,A173,1,A192,A201,1,0
690,A11,8,A34,A40,1797,A61,A73,3,Female,A101,3,A121,37,A143,A151,2,A173,1,A191,A201,0,1
690,A11,8,A34,A40,1797,A61,A73,3,Female,A101,3,A121,25,A143,A151,2,A173,1,A191,A201,0,1
700,A11,10,A32,A40,2183,A61,A74,2,Female,A101,3,A122,74,A143,A152,1,A173,1,A191,A201,0,1
700,A11,10,A32,A40,2183,A61,A74,2,Female,A101,3,A122,23,A143,A152,1,A173,1,A191,A201,0,1
717,A11,14,A32,A42,661,A61,A74,3,Male,A101,4,A121,60,A143,A151,1,A173,1,A191,A201,1,0
718,A11,24,A32,A41,365,A65,A72,4,Male,A101,3,A123,51,A143,A151,1,A173,1,A192,A201,1,0
718,A11,24,A32,A41,365,A65,A72,4,Male,A101,3,A123,25,A143,A151,1,A173,1,A192,A201,1,0
734,A12,12,A32,A41,6800,A65,A75,3,Male,A101,4,A124,40,A143,A152,1,A174,1,A192,A201,1,0
734,A12,12,A32,A41,6800,A65,A75,3,Male,A101,4,A124,24,A143,A152,1,A174,1,A192,A201,1,0
736,A12,20,A33,A49,4788,A65,A73,4,Female,A101,4,A124,50,A143,A153,1,A173,1,A192,A201,0,1
736,A12,20,A33,A49,4788,A65,A73,4,Female,A101,4,A124,24,A143,A153,1,A173,1,A192,A201,0,1
756,A14,14,A31,A42,5732,A65,A75,4,Female,A101,4,A124,72,A141,A152,1,A173,2,A192,A201,0,1
756,A14,14,A31,A42,5732,A65,A75,4,Female,A101,4,A124,19,A141,A152,1,A173,2,A192,A201,0,1
759,A11,28,A34,A42,1433,A61,A75,4,Female,A101,4,A123,70,A143,A152,3,A173,1,A192,A201,1,0
763,A11,17,A32,A40,2849,A62,A75,4,Female,A101,1,A123,42,A143,A152,1,A173,2,A192,A201,0,1
763,A11,17,A32,A40,2849,A62,A75,4,Female,A101,1,A123,22,A143,A152,1,A173,2,A192,A201,0,1
770,A14,28,A32,A41,15896,A61,A75,4,Female,A101,3,A123,21,A143,A151,1,A174,1,A192,A201,0,1
773,A11,7,A32,A40,2697,A65,A75,4,Female,A101,4,A122,22,A143,A151,3,A173,1,A192,A201,0,1
780,A12,24,A32,A41,8133,A61,A75,4,Female,A101,2,A124,27,A143,A153,1,A174,1,A192,A201,0,1
780,A12,24,A32,A41,8133,A61,A75,4,Female,A101,2,A124,23,A143,A153,1,A174,1,A192,A201,0,1
787,A11,17,A32,A41,1357,A61,A72,3,Female,A101,1,A124,30,A143,A153,1,A173,1,A192,A201,0,1
787,A11,17,A32,A41,1357,A61,A72,3,Female,A101,1,A124,22,A143,A153,1,A173,1,A192,A201,0,1
818,A11,42,A32,A41,1207,A61,A75,3,Female,A101,4,A122,36,A143,A152,2,A173,2,A191,A201,0,1
818,A11,42,A32,A41,1207,A61,A75,3,Female,A101,4,A122,20,A143,A152,2,A173,2,A191,A201,0,1
825,A11,22,A32,A41,4442,A65,A75,4,Male,A101,4,A124,40,A143,A151,1,A173,1,A192,A201,1,0
825,A11,22,A32,A41,4442,A65,A75,4,Male,A101,4,A124,22,A143,A151,1,A173,1,A192,A201,1,0
832,A11,23,A32,A41,3305,A65,A74,4,Male,A101,4,A124,46,A143,A151,1,A173,1,A191,A201,1,0
832,A11,23,A32,A41,3305,A65,A74,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
835,A12,11,A32,A40,5817,A65,A75,4,Male,A101,2,A124,63,A143,A153,1,A174,1,A192,A201,1,0
835,A12,11,A32,A40,5817,A65,A75,4,Male,A101,2,A124,21,A143,A153,1,A174,1,A192,A201,1,0
840,A12,22,A32,A41,2449,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A173,1,A191,A201,0,1
843,A11,14,A34,A40,1390,A65,A75,4,Female,A101,4,A124,21,A143,A152,2,A173,1,A192,A201,0,1
843,A11,14,A34,A40,1390,A65,A75,4,Male,A101,4,A124,21,A143,A152,2,A173,1,A192,A201,0,1
844,A11,8,A32,A43,315,A65,A75,4,Male,A101,4,A124,32,A143,A152,2,A173,1,A192,A201,1,0
844,A11,8,A32,A43,315,A65,A75,4,Male,A101,4,A124,22,A143,A152,2,A173,1,A192,A201,1,0
855,A11,33,A34,A42,10733,A61,A75,4,Female,A101,2,A124,41,A143,A153,3,A174,1,A192,A201,0,1
855,A11,33,A34,A42,10733,A61,A75,4,Female,A101,2,A124,19,A143,A153,3,A174,1,A192,A201,0,1
861,A14,20,A32,A41,15945,A61,A75,4,Female,A101,2,A123,31,A143,A152,3,A174,1,A192,A201,0,1
861,A14,20,A32,A41,15945,A61,A75,4,Female,A101,2,A123,20,A143,A152,3,A174,1,A192,A201,0,1
862,A11,26,A34,A41,10123,A61,A75,4,Female,A101,2,A124,22,A143,A153,1,A174,1,A192,A201,0,1
882,A11,21,A32,A41,5862,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
889,A14,35,A32,A41,15789,A61,A75,4,Female,A101,2,A123,25,A143,A152,1,A174,1,A192,A201,0,1
892,A14,18,A32,A40,5544,A61,A75,4,Female,A101,4,A124,29,A143,A153,1,A174,1,A192,A201,0,1
892,A14,18,A32,A40,5544,A61,A75,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
895,A11,12,A34,A42,1186,A61,A75,4,Female,A101,4,A124,41,A143,A153,2,A173,1,A192,A201,0,1
895,A11,12,A34,A42,1186,A61,A75,4,Female,A101,4,A124,22,A143,A153,2,A173,1,A192,A201,0,1
895,A11,12,A34,A42,1186,A61,A75,4,Male,A101,4,A124,23,A143,A153,2,A173,1,A192,A201,0,1
896,A14,28,A32,A41,15313,A61,A75,4,Female,A101,2,A123,23,A143,A151,1,A174,1,A192,A201,0,1
900,A12,11,A34,A41,8893,A61,A75,2,Female,A101,4,A124,21,A143,A153,2,A174,1,A192,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,67,A143,A153,1,A174,1,A192,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
910,A11,16,A32,A40,7008,A61,A75,2,Male,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
912,A14,49,A32,A41,12236,A65,A71,3,Female,A101,2,A123,72,A143,A152,1,A174,1,A192,A201,0,1
912,A14,49,A32,A41,12236,A65,A71,3,Female,A101,2,A123,24,A143,A152,1,A174,1,A192,A201,0,1
912,A14,49,A32,A41,12236,A65,A71,3,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201,0,1
921,A12,34,A31,A41,9367,A65,A75,4,Female,A101,4,A124,22,A143,A153,1,A173,2,A192,A201,0,1
922,A11,32,A32,A41,8705,A65,A75,4,Female,A101,4,A124,56,A141,A153,2,A173,2,A192,A201,0,1
922,A11,32,A32,A41,8705,A65,A75,4,Female,A101,4,A124,23,A141,A153,2,A173,2,A192,A201,0,1
925,A11,36,A32,A41,6464,A65,A75,4,Female,A101,4,A124,35,A141,A153,1,A173,2,A192,A201,0,1
925,A11,36,A32,A41,6464,A65,A75,4,Female,A101,4,A124,25,A141,A153,1,A173,2,A192,A201,0,1
927,A11,23,A34,A41,2593,A61,A75,4,Female,A101,4,A124,19,A143,A152,3,A174,1,A192,A201,0,1
940,A14,33,A32,A41,15065,A61,A75,4,Female,A101,4,A123,24,A143,A151,1,A174,1,A192,A201,0,1
943,A11,16,A32,A42,4631,A65,A75,4,Male,A101,4,A124,67,A143,A153,1,A174,1,A192,A201,1,0
943,A11,16,A32,A42,4631,A65,A75,4,Male,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,1,0
944,A11,21,A32,A41,12037,A65,A75,4,Male,A101,4,A124,42,A143,A153,1,A174,1,A192,A201,1,0
944,A11,21,A32,A41,12037,A65,A75,4,Male,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,1,0
948,A11,26,A34,A41,11470,A65,A75,4,Female,A101,4,A124,45,A143,A153,3,A174,1,A192,A201,0,1
948,A11,26,A34,A41,11470,A65,A75,4,Female,A101,4,A124,24,A143,A153,3,A174,1,A192,A201,0,1
955,A11,14,A32,A41,841,A61,A73,4,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,1,0
955,A11,14,A32,A41,841,A61,A73,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,1,0
980,A14,38,A32,A43,2560,A65,A73,4,Male,A101,2,A123,56,A141,A152,3,A174,1,A192,A201,1,0
981,A14,48,A32,A43,11138,A61,A73,1,Female,A101,2,A123,36,A143,A152,3,A173,1,A192,A201,0,1
981,A14,48,A32,A43,11138,A61,A73,1,Female,A101,2,A123,25,A143,A152,3,A173,1,A192,A201,0,1
1002,A14,53,A32,A43,3650,A63,A73,4,Female,A101,2,A123,22,A143,A152,1,A174,1,A192,A201,0,1
1023,A11,11,A34,A40,3015,A61,A75,4,Female,A101,4,A122,70,A143,A152,1,A173,1,A191,A201,1,0
1023,A11,11,A34,A40,3015,A61,A75,4,Female,A101,4,A122,22,A143,A152,1,A173,1,A191,A201,1,0
1044,A11,39,A34,A42,4430,A61,A75,3,Female,A101,2,A122,46,A143,A152,2,A173,1,A191,A201,1,0
1052,A14,15,A32,A43,750,A65,A72,4,Male,A101,3,A124,20,A143,A151,1,A173,1,A192,A201,1,0
1052,A14,15,A32,A43,750,A65,A72,4,Female,A101,3,A124,52,A143,A151,1,A173,1,A192,A201,1,0
1052,A14,15,A32,A43,750,A65,A72,4,Male,A101,3,A124,50,A143,A151,1,A173,1,A192,A201,1,0
1053,A14,19,A32,A42,674,A61,A72,3,Male,A101,4,A123,54,A143,A151,1,A173,1,A192,A201,1,0
1053,A14,19,A32,A42,674,A61,A72,3,Male,A101,4,A123,21,A143,A151,1,A173,1,A192,A201,1,0
1058,A11,33,A32,A41,6725,A65,A72,4,Male,A101,2,A122,23,A141,A151,1,A173,1,A192,A201,1,0
1058,A11,33,A32,A41,6725,A65,A72,4,Male,A101,2,A122,74,A141,A151,1,A173,1,A192,A201,1,0
