original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
155,A11,48,A32,A41,9961,A61,A75,4,Female,A101,2,A124,24,A143,A153,1,A174,1,A192,A201,0,1
174,A11,17,A32,A42,312,A61,A75,4,Male,A101,2,A124,33,A143,A151,1,A173,1,A191,A201,1,0
174,A11,17,A32,A42,312,A61,A75,4,Male,A101,2,A124,19,A143,A151,1,A173,1,A191,A201,1,0
275,A11,6,A32,A40,413,A61,A75,4,Female,A101,4,A124,57,A143,A153,1,A173,1,A191,A201,0,1
275,A11,6,A32,A40,413,A61,A75,4,Female,A101,4,A124,19,A143,A153,1,A173,1,A191,A201,0,1
317,A11,9,A32,A40,1656,A61,A75,4,Female,A101,4,A124,37,A143,A153,1,A173,2,A191,A201,0,1
317,A11,9,A32,A40,1656,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
325,A11,37,A32,A42,15273,A61,A75,4,Female,A101,4,A124,74,A143,A153,1,A174,1,A192,A201,0,1
325,A11,37,A32,A42,15273,A61,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,0,1
396,A11,60,A32,A46,3307,A61,A75,2,Female,A101,3,A123,65,A143,A152,1,A173,1,A191,A201,0,1
396,A11,60,A32,A46,3307,A61,A75,2,Female,A101,3,A123,20,A143,A152,1,A173,1,A191,A201,0,1
453,A12,60,A32,A40,10803,A61,A71,2,Female,A101,2,A124,63,A143,A153,1,A174,1,A192,A201,0,1
453,A12,60,A32,A40,10803,A61,A71,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
485,A11,22,A32,A41,5583,A61,A75,4,Male,A101,4,A124,65,A143,A151,1,A173,1,A192,A201,1,0
485,A11,22,A32,A41,5583,A61,A75,4,Male,A101,4,A124,21,A143,A151,1,A173,1,A192,A201,1,0
528,A11,9,A34,A40,962,A61,A75,4,Female,A101,3,A124,42,A143,A151,2,A173,1,A191,A201,0,1
528,A11,9,A34,A40,962,A61,A75,4,Female,A101,3,A124,20,A143,A151,2,A173,1,A191,A201,0,1
535,A11,26,A32,A40,4739,A61,A72,1,Male,A101,1,A124,56,A143,A152,1,A173,1,A192,A201,1,0
535,A11,26,A32,A40,4739,A61,A72,1,Male,A101,1,A124,24,A143,A152,1,A173,1,A192,A201,1,0
573,A11,16,A32,A40,9066,A61,A75,4,Female,A101,4,A124,39,A143,A153,1,A174,1,A192,A201,0,1
573,A11,16,A32,A40,9066,A61,A75,4,Female,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,0,1
599,A11,25,A32,A40,1287,A65,A75,4,Male,A101,4,A124,60,A143,A151,3,A173,1,A191,A201,1,0
599,A11,25,A32,A40,1287,A65,A75,4,Male,A101,4,A124,19,A143,A151,3,A173,1,A191,A201,1,0
634,A11,23,A32,A43,2748,A61,A72,4,Male,A101,1,A124,20,A143,A152,1,A173,1,A192,A201,1,0
634,A11,23,A32,A43,2748,A61,A72,4,Male,A101,1,A124,50,A143,A152,1,A173,1,A192,A201,1,0
658,A11,57,A32,A42,10409,A61,A75,3,Female,A101,2,A124,32,A143,A152,3,A174,1,A192,A201,0,1
658,A11,57,A32,A42,10409,A61,A75,3,Female,A101,2,A124,19,A143,A152,3,A174,1,A192,A201,0,1
709,A11,27,A30,A41,3638,A61,A75,2,Female,A101,4,A124,66,A143,A153,2,A173,2,A191,A201,0,1
709,A11,27,A30,A41,3638,A61,A75,2,Female,A101,4,A124,22,A143,A153,2,A173,2,A191,A201,0,1
726,A11,22,A32,A42,4388,A61,A75,4,Male,A101,4,A124,31,A143,A151,1,A174,1,A192,A201,1,0
726,A11,22,A32,A42,4388,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
825,A11,21,A32,A41,8333,A61,A75,4,Male,A101,4,A124,28,A143,A151,1,A174,1,A192,A201,1,0
825,A11,21,A32,A41,8333,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
866,A11,21,A32,A41,5142,A61,A75,4,Male,A101,4,A124,50,A143,A151,1,A174,1,A192,A201,1,0
866,A11,21,A32,A41,5142,A61,A75,4,Male,A101,4,A124,22,A143,A151,1,A174,1,A192,A201,1,0
875,A11,56,A32,A41,10281,A61,A75,4,Female,A101,2,A124,37,A143,A153,1,A174,1,A192,A201,0,1
875,A11,56,A32,A41,10281,A61,A75,4,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
880,A11,49,A32,A41,8044,A61,A74,3,Female,A101,3,A123,61,A141,A152,1,A173,1,A191,A201,0,1
880,A11,49,A32,A41,8044,A61,A74,3,Female,A101,3,A123,25,A141,A152,1,A173,1,A191,A201,0,1
893,A11,9,A32,A40,699,A61,A75,4,Female,A101,4,A124,38,A141,A153,1,A173,1,A191,A202,0,1
893,A11,9,A32,A40,699,A61,A75,4,Female,A101,4,A124,20,A141,A153,1,A173,1,A191,A202,0,1
894,A11,21,A32,A41,8094,A61,A75,4,Male,A101,4,A124,52,A143,A151,1,A174,1,A192,A201,1,0
894,A11,21,A32,A41,8094,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A192,A201,1,0
938,A12,60,A32,A40,8217,A61,A75,3,Female,A101,2,A124,66,A143,A152,1,A174,1,A192,A201,0,1
938,A12,60,A32,A40,8217,A61,A75,3,Female,A101,2,A124,22,A143,A152,1,A174,1,A192,A201,0,1
960,A11,16,A32,A40,1633,A61,A72,4,Male,A101,4,A122,75,A143,A152,1,A173,1,A191,A201,1,0
960,A11,16,A32,A40,1633,A61,A72,4,Male,A101,4,A122,23,A143,A152,1,A173,1,A191,A201,1,0
1009,A11,10,A32,A40,525,A61,A71,2,Female,A101,4,A124,19,A143,A153,3,A171,2,A191,A201,0,1
1017,A11,46,A32,A40,7280,A61,A75,3,Female,A101,2,A124,71,A143,A153,1,A174,1,A192,A201,0,1
1017,A11,46,A32,A40,7280,A61,A75,3,Female,A101,2,A124,23,A143,A153,1,A174,1,A192,A201,0,1
1027,A11,14,A32,A40,1855,A61,A75,4,Male,A101,4,A124,68,A141,A153,3,A173,2,A192,A201,1,0
1045,A11,27,A32,A40,1910,A65,A75,4,Female,A101,4,A124,54,A141,A153,1,A173,2,A191,A201,0,1
1045,A11,27,A32,A40,1910,A65,A75,4,Female,A101,4,A124,24,A141,A153,1,A173,2,A191,A201,0,1
1050,A12,22,A32,A41,2112,A61,A72,4,Male,A101,4,A124,44,A143,A151,1,A174,1,A192,A201,1,0
1050,A12,22,A32,A41,2112,A61,A72,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A192,A201,1,0
1061,A11,14,A32,A40,8691,A61,A75,4,Female,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,0,1
1063,A11,35,A32,A40,5629,A61,A74,4,Female,A101,4,A124,48,A143,A152,3,A174,2,A192,A201,0,1
1063,A11,35,A32,A40,5629,A61,A74,4,Female,A101,4,A124,21,A143,A152,3,A174,2,A192,A201,0,1
1070,A12,24,A32,A41,6180,A61,A75,4,Male,A101,4,A124,64,A143,A151,1,A174,1,A191,A201,1,0
1070,A12,24,A32,A41,6180,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A191,A201,1,0
1147,A11,34,A32,A40,9547,A61,A75,4,Female,A101,4,A124,32,A143,A153,1,A174,1,A192,A201,0,1
1147,A11,34,A32,A40,9547,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
1154,A11,41,A32,A41,12545,A61,A75,4,Female,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,0,1
1160,A11,7,A32,A46,330,A65,A74,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
1160,A11,7,A32,A46,330,A65,A74,4,Male,A101,4,A124,61,A143,A151,1,A173,1,A191,A201,1,0
1167,A11,19,A30,A40,3653,A61,A73,3,Female,A101,4,A121,62,A143,A151,2,A173,2,A191,A201,0,1
1167,A11,19,A30,A40,3653,A61,A73,3,Female,A101,4,A121,25,A143,A151,2,A173,2,A191,A201,0,1
1233,A11,23,A32,A40,1443,A61,A72,4,Male,A101,1,A123,56,A143,A152,2,A173,1,A192,A201,1,0
1233,A11,23,A32,A40,1443,A61,A72,4,Male,A101,1,A123,22,A143,A152,2,A173,1,A192,A201,1,0
