original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
350,Female,48,Greater than 45,Caucasian,1,0,0,0,F,1,0
350,Male,48,Greater than 45,Caucasian,1,0,0,0,F,1,0
352,Female,33,25 - 45,Caucasian,0,0,0,0,F,0,1
353,Female,37,25 - 45,Caucasian,0,0,0,4,F,0,1
353,Male,37,25 - 45,Caucasian,0,0,0,4,F,0,1
354,Male,33,25 - 45,Hispanic,0,0,0,5,F,0,1
354,Female,33,25 - 45,Caucasian,0,0,0,5,F,0,1
354,Male,33,25 - 45,Caucasian,0,0,0,5,F,0,1
355,Female,42,25 - 45,Caucasian,1,0,0,1,F,0,1
356,Male,38,Greater than 45,Asian,2,0,0,2,F,1,0
356,Female,38,Greater than 45,Caucasian,2,0,0,2,F,1,0
356,Male,38,Greater than 45,Caucasian,2,0,0,2,F,1,0
358,Male,41,Greater than 45,Hispanic,0,0,0,6,F,1,0
361,Female,40,Greater than 45,Caucasian,0,0,0,0,F,0,1
364,Female,33,25 - 45,Caucasian,0,0,0,2,F,1,0
364,Male,33,25 - 45,Caucasian,0,0,0,2,F,1,0
366,Male,22,Less than 25,Other,0,0,0,0,F,0,1
366,Female,22,Less than 25,Caucasian,0,0,0,0,F,0,1
369,Female,29,Greater than 45,Caucasian,0,0,0,4,F,1,0
369,Male,29,Greater than 45,Caucasian,0,0,0,4,F,1,0
371,Male,28,25 - 45,Caucasian,0,0,0,1,F,0,1
372,Female,22,Less than 25,Caucasian,2,0,2,1,F,1,0
374,Male,25,Less than 25,Asian,2,0,0,2,F,1,0
374,Female,25,Less than 25,Caucasian,2,0,0,2,F,1,0
376,Male,23,Less than 25,Hispanic,0,0,0,4,F,1,0
376,Female,23,Less than 25,Caucasian,0,0,0,4,F,1,0
377,Male,44,Greater than 45,Other,0,0,2,4,M,0,1
377,Male,44,Greater than 45,Caucasian,0,0,2,4,M,0,1
380,Male,61,Greater than 45,African-American,0,0,0,2,F,1,0
380,Female,61,Greater than 45,Caucasian,0,0,0,2,F,1,0
380,Male,61,Greater than 45,Caucasian,0,0,0,2,F,1,0
381,Male,43,Greater than 45,Native American,1,0,0,6,F,0,1
381,Female,43,Greater than 45,Caucasian,1,0,0,6,F,0,1
381,Male,43,Greater than 45,Caucasian,1,0,0,6,F,0,1
382,Male,60,Greater than 45,Hispanic,0,0,0,1,F,1,0
382,Female,60,Greater than 45,Caucasian,0,0,0,1,F,1,0
382,Male,60,Greater than 45,Caucasian,0,0,0,1,F,1,0
387,Male,54,Greater than 45,Hispanic,0,0,0,16,F,1,0
388,Female,39,25 - 45,Caucasian,0,0,0,1,M,0,1
392,Male,54,Greater than 45,Hispanic,0,0,0,25,F,1,0
393,Male,48,Greater than 45,Caucasian,0,0,0,7,F,1,0
394,Female,37,25 - 45,Caucasian,0,0,0,1,M,1,0
394,Female,37,25 - 45,Asian,0,0,0,1,M,1,0
394,Male,37,25 - 45,Hispanic,0,0,0,1,M,1,0
395,Female,29,25 - 45,Caucasian,0,0,0,2,F,0,1
395,Female,29,25 - 45,Hispanic,0,0,0,2,F,0,1
398,Female,33,25 - 45,Caucasian,0,0,1,0,F,0,1
400,Female,22,Less than 25,Caucasian,0,0,1,1,F,1,0
400,Female,22,Less than 25,Asian,0,0,1,1,F,1,0
400,Male,22,Less than 25,Caucasian,0,0,1,1,F,1,0
402,Male,39,25 - 45,African-American,0,0,0,2,M,0,1
403,Female,33,25 - 45,Hispanic,0,0,0,3,M,0,1
404,Male,28,25 - 45,Caucasian,0,0,0,1,M,0,1
409,Female,47,Greater than 45,Caucasian,0,0,0,1,M,1,0
409,Female,47,Greater than 45,Native American,0,0,0,1,M,1,0
409,Male,47,Greater than 45,Caucasian,0,0,0,1,M,1,0
411,Male,59,Greater than 45,Caucasian,0,0,0,7,F,1,0
412,Male,39,25 - 45,Caucasian,0,0,0,2,F,0,1
418,Male,34,25 - 45,Native American,2,0,0,15,F,0,1
418,Female,34,25 - 45,Caucasian,2,0,0,15,F,0,1
418,Male,34,25 - 45,Caucasian,2,0,0,15,F,0,1
419,Male,22,Less than 25,African-American,0,1,2,9,F,0,1
419,Female,22,Less than 25,Caucasian,0,1,2,9,F,0,1
419,Male,22,Less than 25,Caucasian,0,1,2,9,F,0,1
422,Male,38,25 - 45,Caucasian,1,0,0,1,F,0,1
423,Male,23,Less than 25,Caucasian,0,0,2,1,F,0,1
423,Male,23,Less than 25,African-American,0,0,2,1,F,0,1
427,Female,48,Greater than 45,Caucasian,0,0,0,1,F,0,1
428,Female,33,25 - 45,Caucasian,1,0,0,10,M,1,0
428,Male,33,25 - 45,Caucasian,1,0,0,10,M,1,0
431,Female,22,Less than 25,Caucasian,0,0,0,0,F,0,1
434,Female,45,25 - 45,Caucasian,0,0,0,4,M,0,1
434,Female,45,25 - 45,Native American,0,0,0,4,M,0,1
435,Female,33,25 - 45,Caucasian,2,0,0,2,F,1,0
435,Female,33,25 - 45,Other,2,0,0,2,F,1,0
435,Male,33,25 - 45,Caucasian,2,0,0,2,F,1,0
437,Female,33,25 - 45,Caucasian,0,0,0,2,F,1,0
437,Female,33,25 - 45,Asian,0,0,0,2,F,1,0
437,Male,33,25 - 45,Caucasian,0,0,0,2,F,1,0
439,Female,28,25 - 45,Caucasian,1,0,0,1,F,1,0
439,Female,28,25 - 45,Asian,1,0,0,1,F,1,0
440,Female,19,Less than 25,Hispanic,0,0,0,0,F,1,0
443,Male,38,25 - 45,African-American,1,0,0,1,F,0,1
443,Male,38,25 - 45,Caucasian,1,0,0,1,F,0,1
444,Male,48,Greater than 45,Caucasian,0,0,0,9,F,1,0
446,Female,40,25 - 45,Caucasian,1,0,0,1,M,0,1
451,Female,25,Less than 25,Caucasian,2,0,0,2,F,1,0
453,Female,61,Greater than 45,Caucasian,0,0,0,15,F,1,0
454,Male,54,Greater than 45,Native American,1,0,0,9,M,0,1
454,Female,54,Greater than 45,Caucasian,1,0,0,9,M,0,1
454,Male,54,Greater than 45,Caucasian,1,0,0,9,M,0,1
456,Female,38,25 - 45,Caucasian,2,0,0,11,F,0,1
456,Female,38,25 - 45,Hispanic,2,0,0,11,F,0,1
456,Male,38,25 - 45,Caucasian,2,0,0,11,F,0,1
457,Male,33,25 - 45,Caucasian,1,0,1,2,F,1,0
458,Male,46,Greater than 45,Caucasian,0,0,0,7,M,1,0
464,Female,58,Greater than 45,Caucasian,0,0,0,1,F,0,1
466,Female,51,Greater than 45,Caucasian,0,0,0,8,F,1,0
466,Male,51,Greater than 45,Caucasian,0,0,0,8,F,1,0
468,Male,39,25 - 45,Hispanic,0,0,0,0,F,1,0
468,Male,39,25 - 45,Caucasian,0,0,0,0,F,1,0
470,Male,39,Greater than 45,Hispanic,0,0,0,2,F,1,0
470,Female,39,Greater than 45,Caucasian,0,0,0,2,F,1,0
470,Male,39,Greater than 45,Caucasian,0,0,0,2,F,1,0
471,Male,39,25 - 45,Hispanic,0,0,0,0,F,1,0
471,Male,39,25 - 45,Caucasian,0,0,0,0,F,1,0
472,Male,29,25 - 45,African-American,0,0,0,1,M,0,1
472,Female,29,25 - 45,Caucasian,0,0,0,1,M,0,1
473,Female,24,25 - 45,Caucasian,1,0,0,1,F,1,0
473,Female,24,25 - 45,Native American,1,0,0,1,F,1,0
473,Male,24,25 - 45,Caucasian,1,0,0,1,F,1,0
475,Male,61,Greater than 45,African-American,0,0,0,7,F,0,1
476,Female,58,Greater than 45,Caucasian,0,0,0,8,M,1,0
476,Male,58,Greater than 45,Caucasian,0,0,0,8,M,1,0
479,Female,39,25 - 45,Caucasian,2,0,0,4,F,0,1
479,Male,39,25 - 45,Caucasian,2,0,0,4,F,0,1
481,Male,38,25 - 45,Hispanic,0,0,0,3,F,0,1
