original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
277,Female,24,Less than 25,Asian,0,0,0,0,F,1,0
283,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
283,Female,19,Less than 25,Native American,0,0,0,0,F,1,0
284,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
284,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
286,Female,19,Less than 25,Caucasian,1,0,0,1,M,1,0
286,Female,19,Less than 25,Asian,1,0,0,1,M,1,0
288,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
289,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
289,Female,24,Less than 25,Asian,0,0,0,0,F,1,0
294,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
302,Female,58,Greater than 45,Caucasian,0,0,0,4,F,1,0
302,Female,58,Greater than 45,Other,0,0,0,4,F,1,0
302,Male,58,Greater than 45,Caucasian,0,0,0,4,F,1,0
328,Female,58,Greater than 45,Caucasian,0,0,0,10,M,1,0
328,Female,58,Greater than 45,African-American,0,0,0,10,M,1,0
334,Female,57,Greater than 45,Caucasian,1,0,0,9,M,1,0
334,Female,57,Greater than 45,Native American,1,0,0,9,M,1,0
335,Female,59,Greater than 45,Caucasian,0,0,0,7,M,1,0
335,Female,59,Greater than 45,African-American,0,0,0,7,M,1,0
337,Female,61,Greater than 45,Caucasian,0,0,0,6,F,1,0
337,Female,61,Greater than 45,Asian,0,0,0,6,F,1,0
343,Female,43,Greater than 45,Caucasian,0,0,0,2,F,1,0
343,Female,43,Greater than 45,Asian,0,0,0,2,F,1,0
352,Female,39,25 - 45,Other,0,0,0,4,M,1,0
361,Female,53,Greater than 45,Caucasian,0,0,0,7,M,1,0
361,Female,53,Greater than 45,Asian,0,0,0,7,M,1,0
368,Female,53,Greater than 45,Caucasian,0,0,0,4,M,1,0
368,Female,53,Greater than 45,Other,0,0,0,4,M,1,0
368,Male,53,Greater than 45,Caucasian,0,0,0,4,M,1,0
374,Female,53,Greater than 45,Caucasian,0,0,0,4,F,1,0
374,Female,53,Greater than 45,Hispanic,0,0,0,4,F,1,0
386,Female,53,Greater than 45,Caucasian,0,0,0,4,M,1,0
386,Female,53,Greater than 45,Other,0,0,0,4,M,1,0
386,Male,53,Greater than 45,Caucasian,0,0,0,4,M,1,0
398,Female,51,Greater than 45,Caucasian,0,0,0,2,F,1,0
398,Female,51,Greater than 45,Native American,0,0,0,2,F,1,0
398,Male,51,Greater than 45,Caucasian,0,0,0,2,F,1,0
405,Female,51,Greater than 45,Caucasian,0,0,0,3,F,1,0
405,Female,51,Greater than 45,Other,0,0,0,3,F,1,0
405,Male,51,Greater than 45,Caucasian,0,0,0,3,F,1,0
412,Female,37,25 - 45,African-American,1,0,0,2,F,1,0
420,Female,39,25 - 45,Asian,0,0,0,2,F,1,0
436,Female,36,25 - 45,Asian,0,0,0,2,F,1,0
446,Female,47,Greater than 45,Caucasian,0,0,0,2,F,1,0
446,Female,47,Greater than 45,African-American,0,0,0,2,F,1,0
446,Male,47,Greater than 45,Caucasian,0,0,0,2,F,1,0
448,Female,48,Greater than 45,Caucasian,0,0,0,7,M,1,0
448,Female,48,Greater than 45,Asian,0,0,0,7,M,1,0
458,Female,41,Greater than 45,Native American,0,0,0,6,M,1,0
460,Female,48,Greater than 45,Caucasian,1,0,0,3,F,1,0
460,Female,48,Greater than 45,Asian,1,0,0,3,F,1,0
463,Female,41,Greater than 45,Caucasian,0,0,0,0,F,1,0
463,Female,41,Greater than 45,African-American,0,0,0,0,F,1,0
463,Male,41,Greater than 45,Caucasian,0,0,0,0,F,1,0
468,Female,49,Greater than 45,Caucasian,0,0,0,3,F,1,0
468,Female,49,Greater than 45,African-American,0,0,0,3,F,1,0
471,Female,48,Greater than 45,Caucasian,0,0,0,3,F,1,0
471,Female,48,Greater than 45,Other,0,0,0,3,F,1,0
477,Female,33,25 - 45,African-American,0,0,0,1,F,1,0
480,Female,48,Greater than 45,Caucasian,0,0,0,2,F,1,0
480,Female,48,Greater than 45,Asian,0,0,0,2,F,1,0
480,Male,48,Greater than 45,Caucasian,0,0,0,2,F,1,0
487,Female,47,Greater than 45,Caucasian,0,0,0,1,F,1,0
487,Female,47,Greater than 45,Hispanic,0,0,0,1,F,1,0
487,Male,47,Greater than 45,Caucasian,0,0,0,1,F,1,0
497,Female,46,Greater than 45,Caucasian,0,0,0,2,F,1,0
497,Female,46,Greater than 45,Other,0,0,0,2,F,1,0
516,Female,46,Greater than 45,Caucasian,1,0,0,1,F,1,0
516,Female,46,Greater than 45,African-American,1,0,0,1,F,1,0
516,Male,46,Greater than 45,Caucasian,1,0,0,1,F,1,0
517,Female,46,Greater than 45,Caucasian,1,0,0,1,F,1,0
517,Female,46,Greater than 45,Hispanic,1,0,0,1,F,1,0
517,Male,46,Greater than 45,Caucasian,1,0,0,1,F,1,0
520,Male,46,Greater than 45,African-American,0,0,0,2,M,0,1
522,Female,46,Greater than 45,Caucasian,0,0,0,2,F,1,0
522,Female,46,Greater than 45,Asian,0,0,0,2,F,1,0
528,Female,33,25 - 45,African-American,0,0,1,1,F,1,0
528,Male,33,25 - 45,Asian,0,0,1,1,F,1,0
533,Female,46,Greater than 45,Caucasian,0,0,0,1,F,1,0
533,Female,46,Greater than 45,Native American,0,0,0,1,F,1,0
533,Male,46,Greater than 45,Caucasian,0,0,0,1,F,1,0
546,Female,32,25 - 45,Hispanic,0,0,0,1,F,1,0
547,Female,29,25 - 45,Asian,0,0,0,0,F,1,0
548,Female,29,25 - 45,Native American,0,0,0,0,F,1,0
548,Male,29,25 - 45,Native American,0,0,0,0,F,1,0
557,Female,27,25 - 45,Asian,0,0,0,0,F,1,0
561,Female,40,25 - 45,Native American,0,0,0,4,M,1,0
564,Female,29,25 - 45,Native American,0,0,0,0,F,1,0
566,Female,29,25 - 45,Caucasian,1,0,0,1,M,1,0
566,Female,29,25 - 45,African-American,1,0,0,1,M,1,0
566,Male,29,25 - 45,Caucasian,1,0,0,1,M,1,0
568,Female,39,25 - 45,African-American,0,0,0,2,F,1,0
571,Female,40,Greater than 45,Caucasian,0,0,0,1,F,1,0
571,Female,40,Greater than 45,Other,0,0,0,1,F,1,0
573,Female,29,25 - 45,Hispanic,0,0,0,0,F,1,0
578,Female,38,Greater than 45,Caucasian,0,0,0,2,F,1,0
578,Female,38,Greater than 45,Native American,0,0,0,2,F,1,0
579,Female,27,25 - 45,Hispanic,0,0,0,0,F,1,0
580,Female,39,Greater than 45,Caucasian,0,0,0,0,F,1,0
580,Female,39,Greater than 45,African-American,0,0,0,0,F,1,0
580,Male,39,Greater than 45,Caucasian,0,0,0,0,F,1,0
582,Female,29,25 - 45,Hispanic,0,0,0,0,F,1,0
588,Female,29,25 - 45,African-American,0,0,0,0,F,1,0
589,Female,25,25 - 45,Caucasian,0,0,0,1,M,1,0
589,Female,25,25 - 45,Asian,0,0,0,1,M,1,0
590,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
590,Female,21,Less than 25,Asian,0,0,0,1,F,1,0
595,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
595,Female,24,Less than 25,Native American,0,0,0,0,F,1,0
597,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
597,Female,24,Less than 25,Hispanic,0,0,0,1,F,1,0
598,Female,23,Less than 25,Caucasian,0,0,1,2,M,1,0
598,Female,23,Less than 25,Asian,0,0,1,2,M,1,0
602,Female,29,25 - 45,Hispanic,0,0,0,0,F,1,0
604,Female,29,25 - 45,Native American,0,0,0,2,M,1,0
605,Female,30,25 - 45,Native American,0,0,0,1,F,1,0
606,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
606,Female,24,Less than 25,Asian,0,0,0,1,F,1,0
607,Female,29,25 - 45,Asian,0,0,0,0,F,1,0
608,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
608,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
612,Female,24,Less than 25,Caucasian,0,0,0,1,M,1,0
612,Female,24,Less than 25,Asian,0,0,0,1,M,1,0
614,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
615,Female,29,25 - 45,Other,0,0,0,0,F,1,0
619,Female,25,25 - 45,Native American,0,0,0,0,F,1,0
620,Female,29,25 - 45,African-American,0,0,0,0,F,1,0
621,Female,22,Less than 25,Caucasian,1,0,0,1,F,1,0
622,Female,22,Less than 25,Caucasian,1,0,0,1,M,1,0
622,Female,22,Less than 25,Native American,1,0,0,1,M,1,0
626,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
626,Female,24,Less than 25,Hispanic,0,0,0,0,F,1,0
627,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
627,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
628,Female,22,Less than 25,Caucasian,1,0,0,1,F,1,0
628,Female,22,Less than 25,Asian,1,0,0,1,F,1,0
630,Female,23,Less than 25,Caucasian,0,0,0,2,M,1,0
630,Female,23,Less than 25,Other,0,0,0,2,M,1,0
632,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
632,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
637,Female,22,Less than 25,Caucasian,0,0,0,1,M,1,0
638,Female,23,Less than 25,Caucasian,0,1,0,1,F,1,0
638,Female,23,Less than 25,Asian,0,1,0,1,F,1,0
641,Female,25,Less than 25,Caucasian,2,0,0,2,M,1,0
644,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
644,Female,23,Less than 25,Other,0,0,0,0,F,1,0
646,Female,19,Less than 25,Caucasian,0,0,0,1,M,1,0
646,Female,19,Less than 25,Other,0,0,0,1,M,1,0
651,Female,24,Less than 25,Caucasian,0,0,0,0,M,1,0
651,Female,24,Less than 25,Asian,0,0,0,0,M,1,0
654,Female,20,Less than 25,Caucasian,0,0,1,0,F,1,0
654,Female,20,Less than 25,Native American,0,0,1,0,F,1,0
656,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
656,Female,19,Less than 25,Hispanic,0,0,0,0,F,1,0
661,Female,23,Less than 25,Caucasian,0,0,1,1,F,1,0
661,Female,23,Less than 25,Native American,0,0,1,1,F,1,0
662,Female,24,Less than 25,Caucasian,2,0,1,1,F,1,0
662,Female,24,Less than 25,Asian,2,0,1,1,F,1,0
663,Female,22,Less than 25,Caucasian,2,0,0,0,F,1,0
664,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
664,Female,24,Less than 25,Native American,0,0,0,0,F,1,0
668,Female,19,Less than 25,Caucasian,0,0,0,0,M,1,0
668,Female,19,Less than 25,Hispanic,0,0,0,0,M,1,0
669,Female,22,Less than 25,Caucasian,0,0,0,0,M,1,0
669,Female,22,Less than 25,Native American,0,0,0,0,M,1,0
670,Female,20,Less than 25,Hispanic,2,0,0,1,F,1,0
671,Female,23,Less than 25,Caucasian,2,0,1,1,F,1,0
671,Female,23,Less than 25,Hispanic,2,0,1,1,F,1,0
675,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
675,Female,19,Less than 25,Other,0,0,0,0,F,1,0
676,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
678,Female,22,Less than 25,Caucasian,2,0,0,1,F,1,0
678,Female,22,Less than 25,Hispanic,2,0,0,1,F,1,0
680,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
680,Female,21,Less than 25,Asian,0,0,0,0,F,1,0
681,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
681,Female,19,Less than 25,Asian,0,0,0,0,F,1,0
684,Female,25,Less than 25,Caucasian,2,0,0,2,M,1,0
684,Female,25,Less than 25,Native American,2,0,0,2,M,1,0
687,Female,66,Greater than 45,Other,0,1,0,8,F,1,0
690,Female,42,Greater than 45,Caucasian,0,0,0,1,F,1,0
690,Female,42,Greater than 45,African-American,0,0,0,1,F,1,0
690,Male,42,Greater than 45,Caucasian,0,0,0,1,F,1,0
694,Female,59,Greater than 45,Caucasian,0,0,0,7,M,1,0
694,Female,59,Greater than 45,Native American,0,0,0,7,M,1,0
720,Female,60,Greater than 45,Caucasian,0,0,0,4,F,1,0
720,Female,60,Greater than 45,Other,0,0,0,4,F,1,0
720,Male,60,Greater than 45,Caucasian,0,0,0,4,F,1,0
733,Female,43,Greater than 45,Caucasian,1,0,0,1,F,1,0
733,Female,43,Greater than 45,Other,1,0,0,1,F,1,0
733,Male,43,Greater than 45,Caucasian,1,0,0,1,F,1,0
768,Female,53,Greater than 45,Caucasian,1,0,0,8,M,1,0
768,Female,53,Greater than 45,Hispanic,1,0,0,8,M,1,0
769,Female,52,Greater than 45,Hispanic,1,0,0,9,M,1,0
789,Male,51,Greater than 45,Caucasian,1,0,0,3,F,0,1
800,Male,51,Greater than 45,Caucasian,0,0,0,4,F,0,1
800,Male,51,Greater than 45,Asian,0,0,0,4,F,0,1
812,Male,52,Greater than 45,Other,0,0,0,4,F,0,1
812,Male,52,Greater than 45,Caucasian,0,0,0,4,F,0,1
813,Male,39,25 - 45,African-American,0,0,0,2,F,0,1
813,Female,39,25 - 45,Caucasian,0,0,0,2,F,0,1
813,Male,39,25 - 45,Caucasian,0,0,0,2,F,0,1
829,Female,39,25 - 45,Other,0,0,0,2,F,1,0
829,Male,39,25 - 45,Asian,0,0,0,2,F,1,0
836,Male,48,Greater than 45,Caucasian,0,0,0,4,M,0,1
836,Male,48,Greater than 45,Other,0,0,0,4,M,0,1
839,Male,34,25 - 45,Hispanic,1,0,0,2,F,0,1
839,Female,34,25 - 45,Caucasian,1,0,0,2,F,0,1
839,Male,34,25 - 45,Caucasian,1,0,0,2,F,0,1
840,Male,40,Greater than 45,Other,0,0,0,1,F,0,1
840,Male,40,Greater than 45,Caucasian,0,0,0,1,F,0,1
853,Female,34,25 - 45,Caucasian,0,0,0,1,F,0,1
853,Male,34,25 - 45,Caucasian,0,0,0,1,F,0,1
861,Male,47,Greater than 45,African-American,0,0,0,2,F,0,1
869,Female,48,Greater than 45,Caucasian,0,0,0,7,M,1,0
872,Female,37,25 - 45,Caucasian,0,0,0,2,F,0,1
872,Male,37,25 - 45,Caucasian,0,0,0,2,F,0,1
876,Male,33,25 - 45,African-American,0,0,0,1,F,0,1
876,Female,33,25 - 45,Caucasian,0,0,0,1,F,0,1
876,Male,33,25 - 45,Caucasian,0,0,0,1,F,0,1
887,Male,32,25 - 45,African-American,1,0,0,1,F,0,1
887,Female,32,25 - 45,Caucasian,1,0,0,1,F,0,1
887,Male,32,25 - 45,Caucasian,1,0,0,1,F,0,1
889,Male,33,25 - 45,Native American,0,0,0,2,F,0,1
889,Female,33,25 - 45,Caucasian,0,0,0,2,F,0,1
889,Male,33,25 - 45,Caucasian,0,0,0,2,F,0,1
894,Male,46,Greater than 45,Caucasian,1,0,0,2,F,0,1
943,Male,40,Greater than 45,Caucasian,1,0,0,1,F,0,1
960,Male,28,25 - 45,Asian,0,0,0,1,F,0,1
960,Female,28,25 - 45,Caucasian,0,0,0,1,F,0,1
960,Male,28,25 - 45,Caucasian,0,0,0,1,F,0,1
963,Male,39,25 - 45,Asian,0,0,0,3,F,0,1
963,Female,39,25 - 45,Caucasian,0,0,0,3,F,0,1
963,Male,39,25 - 45,Caucasian,0,0,0,3,F,0,1
977,Male,29,25 - 45,Asian,0,0,0,1,F,0,1
977,Female,29,25 - 45,Caucasian,0,0,0,1,F,0,1
977,Male,29,25 - 45,Caucasian,0,0,0,1,F,0,1
981,Female,24,Less than 25,Caucasian,0,0,0,2,M,1,0
982,Female,23,Less than 25,Caucasian,0,0,0,2,M,1,0
984,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
985,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
988,Female,23,Less than 25,Caucasian,0,0,0,2,M,1,0
991,Female,22,Less than 25,Caucasian,0,0,0,1,M,1,0
992,Female,26,25 - 45,Caucasian,0,0,0,0,F,0,1
992,Male,26,25 - 45,Caucasian,0,0,0,0,F,0,1
993,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
995,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
1001,Male,22,Less than 25,Other,0,0,0,0,M,0,1
1001,Male,22,Less than 25,Caucasian,0,0,0,0,M,0,1
1003,Male,22,Less than 25,Caucasian,0,0,0,1,F,0,1
1003,Male,22,Less than 25,African-American,0,0,0,1,F,0,1
1009,Female,29,25 - 45,Caucasian,0,0,0,0,F,0,1
1009,Male,29,25 - 45,Caucasian,0,0,0,0,F,0,1
1016,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
1017,Male,23,Less than 25,Caucasian,0,0,0,0,F,0,1
1017,Male,23,Less than 25,Asian,0,0,0,0,F,0,1
1025,Female,25,25 - 45,Native American,0,0,0,0,F,1,0
1027,Male,26,25 - 45,African-American,1,0,0,1,M,0,1
1027,Male,26,25 - 45,Caucasian,1,0,0,1,M,0,1
1028,Female,24,Less than 25,Caucasian,1,0,0,1,F,1,0
1031,Female,21,Less than 25,Caucasian,0,0,2,0,F,1,0
1033,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
1034,Female,22,Less than 25,Caucasian,2,0,0,0,F,1,0
1035,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
1037,Female,23,Less than 25,Caucasian,2,1,0,1,F,1,0
1041,Male,24,Less than 25,Other,2,0,0,0,F,0,1
1041,Male,24,Less than 25,Caucasian,2,0,0,0,F,0,1
1042,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
1050,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
1051,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
1052,Male,23,Less than 25,Other,0,1,2,1,M,0,1
1052,Male,23,Less than 25,Caucasian,0,1,2,1,M,0,1
1054,Male,25,Less than 25,Native American,1,2,0,2,F,0,1
1054,Female,25,Less than 25,Caucasian,1,2,0,2,F,0,1
1054,Male,25,Less than 25,Caucasian,1,2,0,2,F,0,1
1057,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
1058,Male,19,Less than 25,Native American,0,0,0,0,M,0,1
1058,Male,19,Less than 25,Caucasian,0,0,0,0,M,0,1
1059,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
1064,Female,25,Less than 25,Caucasian,0,0,0,1,F,1,0
1065,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
1066,Male,19,Less than 25,Other,0,0,0,0,F,0,1
1066,Male,19,Less than 25,Caucasian,0,0,0,0,F,0,1
1069,Female,25,Less than 25,Caucasian,2,0,0,1,F,1,0
1069,Female,25,Less than 25,Asian,2,0,0,1,F,1,0
1071,Male,25,Less than 25,African-American,0,0,0,0,M,0,1
1071,Male,25,Less than 25,Caucasian,0,0,0,0,M,0,1
1074,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
1074,Male,24,Less than 25,Hispanic,0,0,0,0,F,0,1
1075,Female,19,Less than 25,Caucasian,0,0,0,0,F,1,0
1100,Male,58,Greater than 45,Asian,0,0,0,9,M,0,1
1100,Male,58,Greater than 45,Caucasian,0,0,0,9,M,0,1
1121,Male,43,Greater than 45,African-American,0,0,0,0,F,0,1
1130,Male,53,Greater than 45,African-American,0,0,0,4,M,0,1
1143,Female,39,25 - 45,African-American,0,0,0,2,F,1,0
1143,Male,39,25 - 45,Asian,0,0,0,2,F,1,0
1152,Male,53,Greater than 45,African-American,0,0,0,3,F,0,1
1162,Male,45,25 - 45,African-American,0,0,0,4,F,0,1
1162,Female,45,25 - 45,Caucasian,0,0,0,4,F,0,1
1162,Male,45,25 - 45,Caucasian,0,0,0,4,F,0,1
1188,Female,51,Greater than 45,Asian,1,0,0,9,M,1,0
1196,Female,52,Greater than 45,Caucasian,0,0,0,2,F,1,0
1196,Female,52,Greater than 45,Other,0,0,0,2,F,1,0
1196,Male,52,Greater than 45,Caucasian,0,0,0,2,F,1,0
1203,Female,36,25 - 45,African-American,0,0,0,2,F,1,0
1232,Female,48,Greater than 45,Caucasian,0,0,0,1,F,1,0
