original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
455,Female,48,Greater than 45,Hispanic,0,1,0,9,F,1,0
457,Female,47,Greater than 45,Asian,0,0,0,10,F,1,0
465,Female,48,Greater than 45,Caucasian,1,0,0,10,M,1,0
465,Female,48,Greater than 45,African-American,1,0,0,10,M,1,0
465,Male,48,Greater than 45,Hispanic,1,0,0,10,M,1,0
472,Female,33,25 - 45,Caucasian,0,0,0,6,M,1,0
472,Female,33,25 - 45,Asian,0,0,0,6,M,1,0
472,Male,33,25 - 45,Other,0,0,0,6,M,1,0
473,Female,31,25 - 45,Caucasian,1,0,0,4,F,1,0
473,Female,31,25 - 45,Native American,1,0,0,4,F,1,0
474,Female,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
474,Female,48,Greater than 45,Native American,0,0,0,8,F,1,0
481,Female,34,25 - 45,Asian,2,1,0,6,F,1,0
498,Female,47,Greater than 45,Caucasian,0,0,0,7,F,1,0
498,Female,47,Greater than 45,Hispanic,0,0,0,7,F,1,0
511,Female,34,25 - 45,Hispanic,0,0,0,9,M,1,0
512,Female,33,25 - 45,Caucasian,0,1,0,6,F,1,0
513,Female,48,Greater than 45,Asian,0,0,0,10,F,1,0
520,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
520,Female,33,25 - 45,Hispanic,0,0,0,6,F,1,0
520,Male,33,25 - 45,Asian,0,0,0,6,F,1,0
529,Female,48,Greater than 45,Caucasian,1,0,0,9,M,1,0
529,Female,48,Greater than 45,African-American,1,0,0,9,M,1,0
530,Female,47,Greater than 45,Hispanic,0,0,0,9,F,1,0
537,Female,48,Greater than 45,Asian,1,0,0,9,F,1,0
545,Female,41,Greater than 45,Caucasian,1,0,0,4,F,1,0
545,Female,41,Greater than 45,Hispanic,1,0,0,4,F,1,0
553,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
553,Female,33,25 - 45,African-American,0,0,0,4,F,1,0
568,Female,34,25 - 45,Caucasian,0,1,0,6,F,1,0
568,Female,34,25 - 45,Native American,0,1,0,6,F,1,0
585,Female,47,Greater than 45,Asian,1,0,0,10,F,1,0
586,Female,48,Greater than 45,Hispanic,0,0,0,9,F,1,0
592,Female,40,Greater than 45,Caucasian,1,0,0,6,F,1,0
592,Female,40,Greater than 45,Native American,1,0,0,6,F,1,0
601,Female,47,Greater than 45,Caucasian,1,0,0,7,F,1,0
601,Female,47,Greater than 45,Other,1,0,0,7,F,1,0
602,Female,39,Greater than 45,Caucasian,1,0,0,3,F,1,0
602,Female,39,Greater than 45,Asian,1,0,0,3,F,1,0
602,Male,39,Greater than 45,Caucasian,1,0,0,3,F,1,0
609,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
609,Female,33,25 - 45,African-American,0,0,0,4,F,1,0
616,Female,37,25 - 45,Caucasian,0,0,0,6,F,1,0
616,Female,37,25 - 45,Hispanic,0,0,0,6,F,1,0
617,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
617,Female,33,25 - 45,Hispanic,0,0,0,4,F,1,0
624,Female,36,25 - 45,Caucasian,0,1,0,6,F,1,0
624,Female,36,25 - 45,Other,0,1,0,6,F,1,0
625,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
625,Female,33,25 - 45,Asian,0,0,0,4,F,1,0
625,Male,33,25 - 45,Native American,0,0,0,4,F,1,0
633,Female,47,Greater than 45,Caucasian,1,0,0,10,M,1,0
633,Female,47,Greater than 45,Hispanic,1,0,0,10,M,1,0
642,Female,49,Greater than 45,Caucasian,0,0,0,7,F,1,0
642,Female,49,Greater than 45,Hispanic,0,0,0,7,F,1,0
650,Female,47,Greater than 45,Caucasian,1,0,0,7,F,1,0
650,Female,47,Greater than 45,African-American,1,0,0,7,F,1,0
651,Female,48,Greater than 45,Asian,1,0,0,12,M,1,0
665,Female,47,Greater than 45,Caucasian,0,0,0,10,M,1,0
665,Female,47,Greater than 45,Other,0,0,0,10,M,1,0
672,Female,34,25 - 45,Caucasian,0,1,0,6,F,1,0
681,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
681,Female,33,25 - 45,Hispanic,0,0,0,4,F,1,0
681,Male,33,25 - 45,Other,0,0,0,4,F,1,0
690,Female,48,Greater than 45,Caucasian,1,0,0,7,F,1,0
690,Female,48,Greater than 45,Asian,1,0,0,7,F,1,0
697,Female,48,Greater than 45,Caucasian,0,0,0,7,F,1,0
697,Female,48,Greater than 45,Asian,0,0,0,7,F,1,0
699,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
699,Female,33,25 - 45,African-American,0,0,0,4,F,1,0
705,Female,47,Greater than 45,Hispanic,1,0,0,10,F,1,0
713,Female,48,Greater than 45,Native American,1,0,0,9,F,1,0
722,Female,47,Greater than 45,Native American,0,0,0,9,F,1,0
728,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
728,Female,33,25 - 45,Native American,0,0,0,6,F,1,0
729,Female,48,Greater than 45,Caucasian,0,0,0,7,F,1,0
729,Female,48,Greater than 45,African-American,0,0,0,7,F,1,0
737,Female,40,Greater than 45,Caucasian,0,0,0,4,F,1,0
737,Female,40,Greater than 45,Other,0,0,0,4,F,1,0
737,Male,40,Greater than 45,Hispanic,0,0,0,4,F,1,0
738,Female,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
738,Female,48,Greater than 45,Asian,0,0,0,8,F,1,0
745,Female,33,25 - 45,Caucasian,1,0,0,4,F,1,0
745,Female,33,25 - 45,Hispanic,1,0,0,4,F,1,0
770,Female,48,Greater than 45,Caucasian,1,0,0,6,F,1,0
770,Female,48,Greater than 45,Hispanic,1,0,0,6,F,1,0
777,Female,48,Greater than 45,Caucasian,0,0,0,9,M,1,0
777,Female,48,Greater than 45,African-American,0,0,0,9,M,1,0
778,Female,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
778,Female,48,Greater than 45,Other,0,0,0,8,F,1,0
783,Female,41,Greater than 45,Caucasian,0,0,0,4,F,1,0
783,Female,41,Greater than 45,Asian,0,0,0,4,F,1,0
783,Male,41,Greater than 45,Caucasian,0,0,0,4,F,1,0
784,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
791,Female,34,25 - 45,Caucasian,0,0,0,4,F,1,0
791,Female,34,25 - 45,Asian,0,0,0,4,F,1,0
791,Male,34,25 - 45,Caucasian,0,0,0,4,F,1,0
792,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
792,Female,33,25 - 45,Native American,0,0,0,6,F,1,0
793,Female,31,25 - 45,Caucasian,0,0,0,4,F,1,0
793,Female,31,25 - 45,Native American,0,0,0,4,F,1,0
800,Female,34,25 - 45,Caucasian,0,0,0,6,F,1,0
800,Female,34,25 - 45,Other,0,0,0,6,F,1,0
800,Male,34,25 - 45,Asian,0,0,0,6,F,1,0
801,Female,46,Greater than 45,Caucasian,1,0,0,9,M,1,0
801,Female,46,Greater than 45,African-American,1,0,0,9,M,1,0
801,Male,46,Greater than 45,Asian,1,0,0,9,M,1,0
809,Female,46,Greater than 45,Caucasian,0,0,0,6,F,1,0
809,Female,46,Greater than 45,Hispanic,0,0,0,6,F,1,0
810,Female,46,Greater than 45,Caucasian,0,0,0,8,F,1,0
818,Female,46,Greater than 45,Caucasian,1,0,0,7,F,1,0
818,Female,46,Greater than 45,Asian,1,0,0,7,F,1,0
825,Female,46,Greater than 45,Caucasian,1,0,0,9,M,1,0
825,Female,46,Greater than 45,Other,1,0,0,9,M,1,0
833,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
833,Female,33,25 - 45,Native American,0,0,0,4,F,1,0
840,Female,31,25 - 45,Caucasian,0,0,0,6,M,1,0
840,Female,31,25 - 45,Hispanic,0,0,0,6,M,1,0
842,Female,46,Greater than 45,Caucasian,0,0,0,7,F,1,0
842,Female,46,Greater than 45,Other,0,0,0,7,F,1,0
848,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
848,Female,33,25 - 45,Other,0,0,0,6,F,1,0
849,Female,46,Greater than 45,Caucasian,0,0,0,7,F,1,0
849,Female,46,Greater than 45,Other,0,0,0,7,F,1,0
849,Male,46,Greater than 45,Asian,0,0,0,7,F,1,0
859,Female,32,25 - 45,Caucasian,0,0,0,4,F,1,0
859,Female,32,25 - 45,African-American,0,0,0,4,F,1,0
859,Male,32,25 - 45,Other,0,0,0,4,F,1,0
864,Female,36,25 - 45,Caucasian,0,0,0,6,F,1,0
864,Female,36,25 - 45,Other,0,0,0,6,F,1,0
864,Male,36,25 - 45,Asian,0,0,0,6,F,1,0
865,Female,46,Greater than 45,Asian,1,0,0,9,F,1,0
866,Female,46,Greater than 45,Caucasian,0,0,0,9,M,1,0
866,Female,46,Greater than 45,Other,0,0,0,9,M,1,0
874,Female,36,25 - 45,Caucasian,2,0,0,4,F,1,0
874,Female,36,25 - 45,Other,2,0,0,4,F,1,0
882,Female,45,Greater than 45,Hispanic,1,0,0,9,F,1,0
897,Female,46,Greater than 45,Asian,0,0,0,10,F,1,0
898,Female,47,Greater than 45,Caucasian,0,0,0,8,F,1,0
898,Female,47,Greater than 45,Other,0,0,0,8,F,1,0
903,Female,39,25 - 45,Caucasian,0,0,0,9,M,1,0
903,Female,39,25 - 45,Hispanic,0,0,0,9,M,1,0
905,Female,46,Greater than 45,Caucasian,0,0,0,10,M,1,0
905,Male,46,Greater than 45,Asian,0,0,0,10,M,1,0
912,Female,39,25 - 45,Caucasian,0,0,0,6,F,1,0
912,Female,39,25 - 45,Asian,0,0,0,6,F,1,0
912,Male,39,25 - 45,Other,0,0,0,6,F,1,0
920,Female,33,25 - 45,Caucasian,0,0,0,6,M,1,0
920,Female,33,25 - 45,Other,0,0,0,6,M,1,0
920,Male,33,25 - 45,Asian,0,0,0,6,M,1,0
930,Female,32,25 - 45,Hispanic,1,0,0,9,M,1,0
937,Female,33,25 - 45,Other,1,1,0,6,F,1,0
953,Female,46,Greater than 45,Asian,0,0,0,10,F,1,0
954,Female,46,Greater than 45,Caucasian,0,0,0,7,F,1,0
954,Female,46,Greater than 45,Native American,0,0,0,7,F,1,0
960,Female,40,25 - 45,Caucasian,0,1,0,6,F,1,0
960,Female,40,25 - 45,Native American,0,1,0,6,F,1,0
963,Female,46,Greater than 45,Hispanic,0,0,0,9,F,1,0
969,Female,31,25 - 45,Caucasian,2,1,0,3,F,1,0
969,Female,31,25 - 45,Hispanic,2,1,0,3,F,1,0
970,Female,46,Greater than 45,Hispanic,1,0,0,8,F,1,0
976,Female,34,25 - 45,Caucasian,1,0,0,6,F,1,0
976,Female,34,25 - 45,Hispanic,1,0,0,6,F,1,0
977,Female,46,Greater than 45,Caucasian,0,0,0,9,M,1,0
977,Female,46,Greater than 45,African-American,0,0,0,9,M,1,0
985,Female,33,25 - 45,Asian,2,1,0,7,F,1,0
1003,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
1003,Female,33,25 - 45,Hispanic,0,0,0,4,F,1,0
1011,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
1011,Female,33,25 - 45,Asian,0,0,0,4,F,1,0
1032,Female,31,25 - 45,Native American,1,0,0,6,F,1,0
1033,Female,33,25 - 45,Caucasian,1,0,0,4,F,1,0
1033,Female,33,25 - 45,Other,1,0,0,4,F,1,0
1042,Female,46,Greater than 45,Caucasian,1,0,0,7,F,1,0
1042,Female,46,Greater than 45,Asian,1,0,0,7,F,1,0
1049,Female,46,Greater than 45,Asian,1,0,0,9,F,1,0
1058,Female,46,Greater than 45,Caucasian,0,0,0,7,F,1,0
1058,Female,46,Greater than 45,Other,0,0,0,7,F,1,0
1064,Female,36,25 - 45,Caucasian,0,0,0,6,F,1,0
1064,Female,36,25 - 45,Hispanic,0,0,0,6,F,1,0
1081,Female,32,25 - 45,Caucasian,1,0,0,4,F,1,0
1081,Female,32,25 - 45,African-American,1,0,0,4,F,1,0
1081,Male,32,25 - 45,Asian,1,0,0,4,F,1,0
1082,Male,33,25 - 45,African-American,1,0,0,3,F,0,1
1098,Female,31,25 - 45,Caucasian,2,0,0,3,F,1,0
1098,Female,31,25 - 45,Native American,2,0,0,3,F,1,0
1106,Female,45,Greater than 45,Caucasian,1,0,0,7,M,1,0
1106,Female,45,Greater than 45,Native American,1,0,0,7,M,1,0
1106,Male,45,Greater than 45,Caucasian,1,0,0,7,M,1,0
1107,Female,45,Greater than 45,Asian,1,0,0,10,F,1,0
1112,Female,33,25 - 45,Caucasian,2,0,0,6,M,1,0
1112,Female,33,25 - 45,Hispanic,2,0,0,6,M,1,0
1120,Female,33,25 - 45,Caucasian,0,1,0,5,F,1,0
1120,Female,33,25 - 45,Other,0,1,0,5,F,1,0
1121,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
1121,Female,33,25 - 45,Other,0,0,0,4,F,1,0
1128,Female,31,25 - 45,Hispanic,0,0,0,6,F,1,0
1129,Female,33,25 - 45,Caucasian,0,0,0,4,F,1,0
1129,Female,33,25 - 45,Native American,0,0,0,4,F,1,0
1129,Male,33,25 - 45,Asian,0,0,0,4,F,1,0
1135,Male,32,25 - 45,Caucasian,0,0,0,4,F,0,1
1154,Female,45,Greater than 45,Caucasian,1,0,0,9,M,1,0
1154,Female,45,Greater than 45,Native American,1,0,0,9,M,1,0
1160,Female,37,25 - 45,Hispanic,2,0,0,9,M,1,0
1161,Female,46,Greater than 45,Caucasian,1,0,0,9,M,1,0
1161,Female,46,Greater than 45,Other,1,0,0,9,M,1,0
1162,Female,46,Greater than 45,Caucasian,1,0,0,7,F,1,0
1162,Female,46,Greater than 45,African-American,1,0,0,7,F,1,0
1169,Female,46,Greater than 45,Caucasian,0,0,0,9,M,1,0
1169,Female,46,Greater than 45,Other,0,0,0,9,M,1,0
1170,Female,31,25 - 45,Caucasian,0,0,0,3,F,1,0
1170,Female,31,25 - 45,Hispanic,0,0,0,3,F,1,0
1170,Male,31,25 - 45,Caucasian,0,0,0,3,F,1,0
1176,Female,34,25 - 45,Caucasian,0,0,0,6,F,1,0
1176,Female,34,25 - 45,Other,0,0,0,6,F,1,0
1177,Female,31,25 - 45,Caucasian,0,0,0,4,F,1,0
1177,Female,31,25 - 45,Asian,0,0,0,4,F,1,0
1193,Female,40,25 - 45,Caucasian,1,0,0,9,M,1,0
1193,Female,40,25 - 45,African-American,1,0,0,9,M,1,0
1193,Male,40,25 - 45,Hispanic,1,0,0,9,M,1,0
1201,Female,40,25 - 45,Asian,1,0,0,9,F,1,0
1202,Female,40,25 - 45,Caucasian,0,0,0,7,F,1,0
1202,Female,40,25 - 45,Hispanic,0,0,0,7,F,1,0
1209,Female,39,25 - 45,Caucasian,2,1,0,6,F,1,0
1209,Female,39,25 - 45,Hispanic,2,1,0,6,F,1,0
1217,Female,28,25 - 45,Caucasian,1,1,0,3,F,1,0
1217,Female,28,25 - 45,African-American,1,1,0,3,F,1,0
1218,Female,40,25 - 45,Caucasian,1,0,0,7,F,1,0
1218,Female,40,25 - 45,Native American,1,0,0,7,F,1,0
1225,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1225,Female,28,25 - 45,Other,0,0,0,4,F,1,0
1233,Female,39,25 - 45,Caucasian,0,0,0,9,M,1,0
1233,Female,39,25 - 45,Hispanic,0,0,0,9,M,1,0
1234,Female,31,25 - 45,Caucasian,0,0,0,3,F,1,0
1234,Female,31,25 - 45,Asian,0,0,0,3,F,1,0
1234,Male,31,25 - 45,Caucasian,0,0,0,3,F,1,0
1242,Female,39,25 - 45,Caucasian,0,0,0,7,F,1,0
1242,Female,39,25 - 45,Other,0,0,0,7,F,1,0
1242,Male,39,25 - 45,Asian,0,0,0,7,F,1,0
1257,Female,39,25 - 45,Caucasian,1,0,0,9,M,1,0
1257,Female,39,25 - 45,Asian,1,0,0,9,M,1,0
1264,Female,28,25 - 45,Caucasian,1,0,0,6,M,1,0
1264,Female,28,25 - 45,Other,1,0,0,6,M,1,0
1268,Female,29,25 - 45,Caucasian,1,0,0,2,F,1,0
1268,Female,29,25 - 45,Asian,1,0,0,2,F,1,0
1268,Male,29,25 - 45,Caucasian,1,0,0,2,F,1,0
1273,Female,40,25 - 45,Caucasian,1,0,0,9,M,1,0
1273,Female,40,25 - 45,African-American,1,0,0,9,M,1,0
1274,Female,27,25 - 45,Caucasian,1,0,0,2,F,1,0
1274,Female,27,25 - 45,Hispanic,1,0,0,2,F,1,0
1288,Female,31,25 - 45,Hispanic,0,0,0,6,F,1,0
1289,Female,39,Greater than 45,Caucasian,0,1,0,6,F,1,0
1289,Female,39,Greater than 45,Asian,0,1,0,6,F,1,0
1290,Female,38,25 - 45,Other,0,0,0,8,F,1,0
1297,Female,39,25 - 45,Caucasian,0,0,0,10,M,1,0
1297,Male,39,25 - 45,Asian,0,0,0,10,M,1,0
1305,Female,31,25 - 45,Caucasian,0,0,0,4,F,1,0
1305,Female,31,25 - 45,Hispanic,0,0,0,4,F,1,0
1306,Female,40,25 - 45,Caucasian,0,0,0,8,M,1,0
1306,Female,40,25 - 45,African-American,0,0,0,8,M,1,0
1306,Male,40,25 - 45,Other,0,0,0,8,M,1,0
1314,Female,31,25 - 45,Caucasian,1,1,0,3,F,1,0
1314,Female,31,25 - 45,African-American,1,1,0,3,F,1,0
1315,Female,40,25 - 45,Asian,0,0,0,9,F,1,0
1321,Female,28,25 - 45,Caucasian,2,0,0,6,M,1,0
1321,Female,28,25 - 45,Native American,2,0,0,6,M,1,0
1322,Female,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1322,Female,29,25 - 45,Other,2,0,0,4,F,1,0
1329,Female,29,25 - 45,Caucasian,1,0,0,4,F,1,0
1329,Female,29,25 - 45,Other,1,0,0,4,F,1,0
1330,Female,29,25 - 45,Caucasian,1,0,0,2,F,1,0
1330,Female,29,25 - 45,Native American,1,0,0,2,F,1,0
1330,Male,29,25 - 45,Caucasian,1,0,0,2,F,1,0
1338,Female,28,25 - 45,Caucasian,0,1,0,2,F,1,0
1338,Female,28,25 - 45,Other,0,1,0,2,F,1,0
1338,Male,28,25 - 45,Caucasian,0,1,0,2,F,1,0
1345,Female,40,25 - 45,Caucasian,0,0,0,10,M,1,0
1345,Female,40,25 - 45,Hispanic,0,0,0,10,M,1,0
1346,Female,39,Greater than 45,Caucasian,0,0,0,7,M,1,0
1346,Female,39,Greater than 45,Other,0,0,0,7,M,1,0
1351,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1351,Female,28,25 - 45,Native American,0,0,0,4,F,1,0
1360,Female,28,25 - 45,Caucasian,0,0,0,6,M,1,0
1360,Female,28,25 - 45,Other,0,0,0,6,M,1,0
1360,Male,28,25 - 45,Asian,0,0,0,6,M,1,0
1362,Female,29,25 - 45,Caucasian,0,0,0,3,F,1,0
1362,Female,29,25 - 45,Asian,0,0,0,3,F,1,0
1362,Male,29,25 - 45,Hispanic,0,0,0,3,F,1,0
1363,Female,40,25 - 45,Native American,0,0,0,9,F,1,0
1368,Female,29,25 - 45,Caucasian,0,0,0,6,M,1,0
1368,Female,29,25 - 45,Other,0,0,0,6,M,1,0
1370,Female,39,25 - 45,Caucasian,0,0,0,6,F,1,0
1370,Female,39,25 - 45,Native American,0,0,0,6,F,1,0
1378,Female,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1378,Female,29,25 - 45,Asian,2,0,0,4,F,1,0
1379,Female,27,25 - 45,Caucasian,1,0,0,2,F,1,0
1379,Female,27,25 - 45,Other,1,0,0,2,F,1,0
1385,Female,29,25 - 45,Caucasian,1,0,0,4,M,1,0
1385,Female,29,25 - 45,Hispanic,1,0,0,4,M,1,0
1385,Male,29,25 - 45,Caucasian,1,0,0,4,M,1,0
1386,Female,29,25 - 45,Caucasian,1,1,0,3,F,1,0
1386,Female,29,25 - 45,Native American,1,1,0,3,F,1,0
1393,Female,27,25 - 45,Caucasian,0,0,0,4,F,1,0
