original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
246,Female,21,Less than 25,Other,0,0,2,1,F,1,0
247,Male,22,Less than 25,Native American,0,1,0,1,M,0,1
248,Female,23,Less than 25,Hispanic,2,0,0,2,F,0,1
248,Male,23,Less than 25,Hispanic,2,0,0,2,F,0,1
249,Female,22,Less than 25,Caucasian,2,0,0,2,F,1,0
249,Female,22,Less than 25,Other,2,0,0,2,F,1,0
251,Female,24,Less than 25,Caucasian,2,1,0,3,F,1,0
252,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
253,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
253,Female,24,Less than 25,African-American,0,0,0,1,F,1,0
253,Male,24,Less than 25,Caucasian,0,0,0,1,F,1,0
262,Female,24,Less than 25,Caucasian,0,0,0,1,M,1,0
262,Female,24,Less than 25,Other,0,0,0,1,M,1,0
262,Male,24,Less than 25,Hispanic,0,0,0,1,M,1,0
265,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
268,Female,21,Less than 25,Caucasian,0,1,2,2,F,1,0
268,Female,21,Less than 25,Asian,0,1,2,2,F,1,0
269,Female,19,Less than 25,Hispanic,1,0,0,1,F,1,0
269,Male,19,Less than 25,Asian,1,0,0,1,F,1,0
270,Female,22,Less than 25,Caucasian,2,0,0,1,F,1,0
270,Female,22,Less than 25,Hispanic,2,0,0,1,F,1,0
276,Female,22,Less than 25,Caucasian,0,0,2,2,F,1,0
276,Female,22,Less than 25,Other,0,0,2,2,F,1,0
278,Female,23,Less than 25,Caucasian,2,0,0,2,F,1,0
278,Male,23,Less than 25,Caucasian,2,0,0,2,F,1,0
279,Female,19,Less than 25,Asian,1,0,0,1,F,1,0
282,Female,35,25 - 45,Caucasian,0,1,2,3,F,1,0
282,Male,35,25 - 45,Caucasian,0,1,2,3,F,1,0
284,Female,20,Less than 25,African-American,0,0,0,0,F,1,0
288,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
288,Female,23,Less than 25,Native American,0,0,0,0,F,0,1
294,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
294,Female,24,Less than 25,African-American,0,0,0,1,F,1,0
294,Male,24,Less than 25,Caucasian,0,0,0,1,F,1,0
295,Male,59,Greater than 45,Caucasian,0,0,0,2,M,0,1
298,Female,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
298,Female,59,Greater than 45,Asian,0,0,0,0,F,1,0
298,Male,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
299,Female,43,25 - 45,Caucasian,0,0,0,0,F,1,0
299,Female,43,25 - 45,Asian,0,0,0,0,F,1,0
302,Female,58,Greater than 45,Caucasian,0,0,0,4,F,1,0
302,Female,58,Greater than 45,Other,0,0,0,4,F,1,0
304,Male,60,Greater than 45,Asian,0,0,0,3,F,0,1
305,Female,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
305,Female,59,Greater than 45,Hispanic,0,0,0,0,F,1,0
305,Male,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
306,Female,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
306,Female,51,Greater than 45,Asian,0,0,0,0,F,1,0
306,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
307,Female,43,25 - 45,Caucasian,0,0,0,0,F,1,0
307,Female,43,25 - 45,Other,0,0,0,0,F,1,0
309,Male,64,Greater than 45,Caucasian,0,0,0,1,F,0,1
310,Female,42,Greater than 45,Native American,0,0,0,1,F,1,0
311,Female,59,Greater than 45,Asian,0,0,0,4,F,0,1
311,Male,59,Greater than 45,African-American,0,0,0,4,F,0,1
315,Female,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
315,Female,59,Greater than 45,Other,0,0,0,0,F,1,0
315,Male,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
316,Female,42,Greater than 45,Caucasian,0,0,0,1,F,0,1
316,Male,42,Greater than 45,Caucasian,0,0,0,1,F,0,1
318,Female,51,Greater than 45,Hispanic,0,0,0,4,M,0,1
318,Male,51,Greater than 45,Other,0,0,0,4,M,0,1
322,Female,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
322,Female,59,Greater than 45,Asian,0,0,0,0,F,1,0
322,Male,59,Greater than 45,Caucasian,0,0,0,0,F,1,0
328,Female,58,Greater than 45,Caucasian,0,0,0,10,M,1,0
328,Male,58,Greater than 45,Caucasian,0,0,0,10,M,1,0
329,Female,62,Greater than 45,Caucasian,0,0,0,1,F,1,0
329,Female,62,Greater than 45,Asian,0,0,0,1,F,1,0
329,Male,62,Greater than 45,Caucasian,0,0,0,1,F,1,0
333,Female,51,Greater than 45,Caucasian,0,1,0,6,F,0,1
333,Female,51,Greater than 45,Native American,0,1,0,6,F,0,1
333,Male,51,Greater than 45,Caucasian,0,1,0,6,F,0,1
334,Male,57,Greater than 45,Caucasian,1,0,0,9,M,1,0
335,Female,59,Greater than 45,Caucasian,0,0,0,7,M,1,0
335,Female,59,Greater than 45,Asian,0,0,0,7,M,1,0
335,Male,59,Greater than 45,Caucasian,0,0,0,7,M,1,0
336,Female,50,Greater than 45,Caucasian,0,0,0,1,M,0,1
336,Male,50,Greater than 45,Caucasian,0,0,0,1,M,0,1
337,Female,61,Greater than 45,Asian,0,0,0,6,F,0,1
343,Female,43,Greater than 45,Caucasian,0,0,0,2,F,1,0
343,Male,43,Greater than 45,Caucasian,0,0,0,2,F,1,0
344,Female,53,Greater than 45,Caucasian,0,0,0,10,F,0,1
344,Female,53,Greater than 45,Other,0,0,0,10,F,0,1
344,Male,53,Greater than 45,Caucasian,0,0,0,10,F,0,1
348,Female,52,Greater than 45,Caucasian,0,0,0,0,M,1,0
348,Female,52,Greater than 45,African-American,0,0,0,0,M,1,0
348,Male,52,Greater than 45,Caucasian,0,0,0,0,M,1,0
350,Female,47,25 - 45,Caucasian,0,0,0,9,F,0,1
350,Female,47,25 - 45,Hispanic,0,0,0,9,F,0,1
352,Female,39,25 - 45,Asian,0,0,0,4,M,1,0
352,Male,39,25 - 45,African-American,0,0,0,4,M,1,0
354,Female,45,25 - 45,Caucasian,0,0,0,4,F,0,1
355,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
355,Female,39,25 - 45,African-American,0,0,0,0,F,0,1
359,Female,37,25 - 45,Caucasian,0,0,0,1,F,1,0
359,Female,37,25 - 45,African-American,0,0,0,1,F,1,0
359,Male,37,25 - 45,Hispanic,0,0,0,1,F,1,0
360,Female,41,25 - 45,Other,1,0,0,4,F,1,0
361,Female,53,Greater than 45,Caucasian,0,0,0,7,M,1,0
361,Male,53,Greater than 45,Caucasian,0,0,0,7,M,1,0
362,Female,40,25 - 45,Caucasian,2,0,0,15,F,0,1
362,Female,40,25 - 45,Hispanic,2,0,0,15,F,0,1
362,Male,40,25 - 45,Caucasian,2,0,0,15,F,0,1
367,Female,54,Greater than 45,Caucasian,0,0,0,7,F,0,1
367,Female,54,Greater than 45,Asian,0,0,0,7,F,0,1
367,Male,54,Greater than 45,Other,0,0,0,7,F,0,1
371,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
376,Male,42,25 - 45,Caucasian,2,1,0,6,F,1,0
377,Male,39,25 - 45,Caucasian,1,0,0,6,F,1,0
381,Male,53,Greater than 45,Hispanic,1,0,0,17,F,1,0
383,Male,53,Greater than 45,Caucasian,1,0,0,8,F,1,0
387,Female,39,25 - 45,Caucasian,0,0,0,6,F,0,1
387,Male,39,25 - 45,African-American,0,0,0,6,F,0,1
390,Female,54,Greater than 45,Caucasian,1,0,0,13,F,0,1
390,Female,54,Greater than 45,African-American,1,0,0,13,F,0,1
390,Male,54,Greater than 45,Caucasian,1,0,0,13,F,0,1
392,Female,53,Greater than 45,Caucasian,0,0,0,9,F,0,1
392,Female,53,Greater than 45,Native American,0,0,0,9,F,0,1
392,Male,53,Greater than 45,Caucasian,0,0,0,9,F,0,1
393,Female,39,25 - 45,Caucasian,0,0,0,4,F,0,1
393,Male,39,25 - 45,Caucasian,0,0,0,4,F,0,1
394,Male,38,25 - 45,Native American,0,0,0,10,M,1,0
398,Female,51,Greater than 45,Caucasian,0,0,0,2,F,0,1
398,Male,51,Greater than 45,Caucasian,0,0,0,2,F,0,1
404,Female,37,25 - 45,Caucasian,1,0,0,1,M,1,0
404,Female,37,25 - 45,Hispanic,1,0,0,1,M,1,0
404,Male,37,25 - 45,Caucasian,1,0,0,1,M,1,0
405,Female,51,Greater than 45,Caucasian,0,0,0,3,F,0,1
405,Male,51,Greater than 45,Caucasian,0,0,0,3,F,0,1
406,Female,51,Greater than 45,Caucasian,0,0,0,8,F,1,0
406,Male,51,Greater than 45,Caucasian,0,0,0,8,F,1,0
407,Female,51,Greater than 45,Caucasian,0,0,0,0,M,0,1
408,Male,51,Greater than 45,African-American,0,0,0,0,F,0,1
409,Male,39,25 - 45,African-American,0,0,0,4,F,1,0
412,Female,37,25 - 45,Caucasian,1,0,0,2,F,0,1
414,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
414,Female,39,25 - 45,African-American,0,0,0,0,F,0,1
415,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
420,Male,39,25 - 45,Caucasian,0,0,0,2,F,0,1
423,Female,51,Greater than 45,Caucasian,2,0,0,7,F,1,0
423,Male,51,Greater than 45,African-American,2,0,0,7,F,1,0
424,Female,38,25 - 45,Caucasian,0,0,0,7,M,0,1
424,Female,38,25 - 45,Hispanic,0,0,0,7,M,0,1
424,Male,38,25 - 45,Caucasian,0,0,0,7,M,0,1
427,Female,52,Greater than 45,Caucasian,0,0,0,0,M,1,0
427,Female,52,Greater than 45,Other,0,0,0,0,M,1,0
427,Male,52,Greater than 45,Caucasian,0,0,0,0,M,1,0
428,Female,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
428,Female,51,Greater than 45,Native American,0,0,0,0,F,1,0
428,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
430,Female,52,Greater than 45,Caucasian,0,0,0,7,F,1,0
432,Male,38,25 - 45,Caucasian,2,0,0,17,M,1,0
434,Female,51,Greater than 45,Caucasian,0,0,0,0,M,0,1
435,Female,52,Greater than 45,Caucasian,0,0,0,7,F,1,0
436,Female,36,25 - 45,Caucasian,0,0,0,2,F,0,1
437,Female,38,25 - 45,Caucasian,0,0,0,1,M,0,1
438,Female,51,Greater than 45,Caucasian,0,0,0,0,M,0,1
439,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
440,Female,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
440,Female,51,Greater than 45,Native American,0,0,0,0,F,1,0
440,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
448,Male,48,Greater than 45,Caucasian,0,0,0,7,M,1,0
450,Male,33,25 - 45,Asian,0,0,0,9,F,1,0
453,Male,48,Greater than 45,Caucasian,1,0,0,11,M,1,0
455,Female,48,Greater than 45,Caucasian,0,0,0,10,F,0,1
455,Female,48,Greater than 45,Asian,0,0,0,10,F,0,1
456,Female,34,25 - 45,African-American,0,0,0,0,F,1,0
456,Male,34,25 - 45,Caucasian,0,0,0,0,F,1,0
457,Female,33,25 - 45,Caucasian,0,0,0,0,F,0,1
458,Female,41,Greater than 45,Caucasian,0,0,0,6,M,1,0
458,Female,41,Greater than 45,Other,0,0,0,6,M,1,0
460,Female,48,Greater than 45,Caucasian,1,0,0,3,F,1,0
462,Female,47,Greater than 45,Caucasian,0,0,0,1,M,1,0
462,Female,47,Greater than 45,Other,0,0,0,1,M,1,0
462,Male,47,Greater than 45,Caucasian,0,0,0,1,M,1,0
463,Female,41,Greater than 45,African-American,0,0,0,0,F,1,0
463,Male,41,Greater than 45,Caucasian,0,0,0,0,F,1,0
467,Male,32,25 - 45,Caucasian,2,0,0,11,F,1,0
468,Female,49,Greater than 45,Asian,0,0,0,3,F,0,1
469,Female,47,Greater than 45,Caucasian,0,0,0,10,F,0,1
469,Female,47,Greater than 45,African-American,0,0,0,10,F,0,1
470,Female,36,25 - 45,Caucasian,0,0,0,1,F,1,0
470,Female,36,25 - 45,Native American,0,0,0,1,F,1,0
470,Male,36,25 - 45,Caucasian,0,0,0,1,F,1,0
471,Female,48,Greater than 45,Caucasian,0,0,0,3,F,1,0
471,Female,48,Greater than 45,Other,0,0,0,3,F,1,0
471,Male,48,Greater than 45,African-American,0,0,0,3,F,1,0
477,Female,33,25 - 45,Caucasian,0,0,0,1,F,1,0
477,Female,33,25 - 45,Hispanic,0,0,0,1,F,1,0
477,Male,33,25 - 45,Caucasian,0,0,0,1,F,1,0
479,Female,48,Greater than 45,Caucasian,1,0,0,9,M,0,1
479,Female,48,Greater than 45,Other,1,0,0,9,M,0,1
479,Male,48,Greater than 45,Asian,1,0,0,9,M,0,1
482,Female,47,Greater than 45,Caucasian,1,0,0,15,M,0,1
482,Female,47,Greater than 45,Other,1,0,0,15,M,0,1
482,Male,47,Greater than 45,Caucasian,1,0,0,15,M,0,1
483,Female,47,Greater than 45,Caucasian,0,0,0,0,F,1,0
483,Female,47,Greater than 45,Other,0,0,0,0,F,1,0
483,Male,47,Greater than 45,Caucasian,0,0,0,0,F,1,0
485,Female,48,Greater than 45,Caucasian,0,0,0,10,F,0,1
