original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
125,Male,30,25 - 45,Caucasian,0,1,0,4,F,0,1
126,Female,28,25 - 45,Caucasian,0,2,0,21,F,0,1
126,Female,28,25 - 45,Asian,0,2,0,21,F,0,1
126,Male,28,25 - 45,Caucasian,0,2,0,21,F,0,1
128,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
128,Female,23,Less than 25,Hispanic,0,0,0,1,F,1,0
131,Female,45,Greater than 45,Caucasian,0,0,0,6,F,0,1
131,Female,45,Greater than 45,Hispanic,0,0,0,6,F,0,1
131,Male,45,Greater than 45,Caucasian,0,0,0,6,F,0,1
135,Male,26,25 - 45,African-American,0,0,0,4,M,1,0
136,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
136,Female,22,Less than 25,Hispanic,0,0,0,1,F,1,0
136,Male,22,Less than 25,Caucasian,0,0,0,1,F,1,0
137,Female,28,25 - 45,Caucasian,0,0,0,5,M,0,1
137,Male,28,25 - 45,Caucasian,0,0,0,5,M,0,1
138,Male,27,25 - 45,Caucasian,0,0,0,15,F,1,0
140,Male,36,25 - 45,Native American,0,0,0,4,F,0,1
140,Female,36,25 - 45,Caucasian,0,0,0,4,F,0,1
140,Male,36,25 - 45,Caucasian,0,0,0,4,F,0,1
143,Male,23,Less than 25,Other,0,0,0,6,M,0,1
143,Male,23,Less than 25,Caucasian,0,0,0,6,M,0,1
150,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
152,Female,29,25 - 45,Native American,0,0,0,3,F,0,1
152,Male,29,25 - 45,Caucasian,0,0,0,3,F,0,1
153,Male,65,Greater than 45,Caucasian,0,0,0,1,F,0,1
154,Female,25,25 - 45,African-American,1,0,0,2,F,0,1
155,Female,50,Greater than 45,Hispanic,0,0,0,2,F,1,0
155,Male,50,Greater than 45,Hispanic,0,0,0,2,F,1,0
156,Female,32,25 - 45,Caucasian,0,0,0,4,F,1,0
156,Male,32,25 - 45,Other,0,0,0,4,F,1,0
160,Male,20,Less than 25,Caucasian,0,0,1,0,M,1,0
161,Male,27,25 - 45,Other,0,0,0,2,F,1,0
165,Female,23,Less than 25,Caucasian,0,0,0,3,F,1,0
165,Male,23,Less than 25,Caucasian,0,0,0,3,F,1,0
166,Female,29,25 - 45,Caucasian,0,0,0,1,M,0,1
166,Male,29,25 - 45,African-American,0,0,0,1,M,0,1
167,Female,37,25 - 45,Hispanic,0,0,0,3,F,1,0
167,Male,37,25 - 45,Caucasian,0,0,0,3,F,1,0
168,Male,28,25 - 45,Caucasian,0,0,0,4,F,1,0
169,Female,54,Greater than 45,Caucasian,0,0,0,6,F,0,1
169,Male,54,Greater than 45,Other,0,0,0,6,F,0,1
172,Male,27,25 - 45,Hispanic,0,0,0,2,F,1,0
173,Female,20,Less than 25,Caucasian,0,0,2,0,F,1,0
173,Female,20,Less than 25,Asian,0,0,2,0,F,1,0
173,Male,20,Less than 25,Caucasian,0,0,2,0,F,1,0
176,Male,35,25 - 45,Caucasian,0,0,0,12,F,1,0
177,Female,34,25 - 45,Other,0,0,0,0,F,1,0
177,Male,34,25 - 45,Caucasian,0,0,0,0,F,1,0
178,Female,20,Less than 25,Hispanic,0,0,3,0,F,1,0
178,Male,20,Less than 25,Hispanic,0,0,3,0,F,1,0
183,Male,58,Greater than 45,Asian,0,0,0,2,F,0,1
184,Female,24,Less than 25,Caucasian,0,0,0,1,M,1,0
184,Female,24,Less than 25,Native American,0,0,0,1,M,1,0
186,Female,28,25 - 45,Other,0,0,0,0,M,0,1
187,Male,58,Greater than 45,Other,0,0,0,8,M,0,1
190,Male,55,Greater than 45,Hispanic,0,0,0,33,F,1,0
192,Female,23,Less than 25,Caucasian,0,0,1,0,F,1,0
193,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
194,Male,26,25 - 45,Native American,0,0,0,3,F,0,1
194,Female,26,25 - 45,Caucasian,0,0,0,3,F,0,1
194,Male,26,25 - 45,Caucasian,0,0,0,3,F,0,1
197,Male,31,25 - 45,Caucasian,0,0,0,2,F,1,0
198,Female,22,Less than 25,Asian,0,0,0,0,F,1,0
198,Male,22,Less than 25,Caucasian,0,0,0,0,F,1,0
200,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
200,Female,23,Less than 25,Asian,0,0,0,1,F,1,0
202,Female,49,Greater than 45,Caucasian,0,0,0,12,M,0,1
202,Female,49,Greater than 45,Asian,0,0,0,12,M,0,1
202,Male,49,Greater than 45,Hispanic,0,0,0,12,M,0,1
203,Female,46,Greater than 45,Caucasian,0,0,0,9,M,0,1
203,Female,46,Greater than 45,Other,0,0,0,9,M,0,1
203,Male,46,Greater than 45,Other,0,0,0,9,M,0,1
204,Male,32,25 - 45,Hispanic,0,0,0,0,M,1,0
204,Female,32,25 - 45,Caucasian,0,0,0,0,M,1,0
204,Male,32,25 - 45,Caucasian,0,0,0,0,M,1,0
205,Male,24,Less than 25,Asian,0,0,0,3,F,1,0
205,Female,24,Less than 25,Caucasian,0,0,0,3,F,1,0
205,Male,24,Less than 25,Caucasian,0,0,0,3,F,1,0
206,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
206,Female,24,Less than 25,Other,0,0,2,1,M,1,0
206,Male,24,Less than 25,Caucasian,0,0,2,1,M,1,0
207,Female,22,Less than 25,African-American,0,0,0,0,F,1,0
207,Male,22,Less than 25,Caucasian,0,0,0,0,F,1,0
208,Female,28,25 - 45,Other,0,0,0,0,F,0,1
209,Male,29,25 - 45,Asian,0,0,0,4,M,1,0
211,Male,41,25 - 45,Caucasian,0,0,0,8,F,1,0
213,Female,31,25 - 45,Caucasian,0,0,0,4,M,1,0
213,Female,31,25 - 45,Asian,0,0,0,4,M,1,0
214,Male,22,Less than 25,Caucasian,0,0,1,1,M,0,1
214,Male,22,Less than 25,African-American,0,0,1,1,M,0,1
215,Female,20,Less than 25,Asian,0,0,0,0,F,1,0
217,Female,25,25 - 45,Asian,0,0,0,6,M,1,0
218,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
218,Female,23,Less than 25,Hispanic,0,0,0,0,F,0,1
219,Female,29,25 - 45,Caucasian,1,0,0,2,F,0,1
219,Female,29,25 - 45,Asian,1,0,0,2,F,0,1
220,Female,31,25 - 45,Caucasian,0,0,0,3,M,1,0
220,Female,31,25 - 45,Asian,0,0,0,3,M,1,0
220,Male,31,25 - 45,Asian,0,0,0,3,M,1,0
221,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
222,Female,40,25 - 45,Caucasian,0,0,0,4,F,1,0
222,Female,40,25 - 45,Other,0,0,0,4,F,1,0
225,Male,54,Greater than 45,Caucasian,0,0,0,8,F,1,0
226,Female,32,25 - 45,Caucasian,0,0,0,2,F,0,1
226,Female,32,25 - 45,African-American,0,0,0,2,F,0,1
227,Female,26,25 - 45,Caucasian,0,0,0,0,F,1,0
227,Female,26,25 - 45,Hispanic,0,0,0,0,F,1,0
227,Male,26,25 - 45,Caucasian,0,0,0,0,F,1,0
230,Female,28,25 - 45,Other,0,0,0,0,F,0,1
231,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
231,Female,22,Less than 25,Hispanic,0,0,0,1,F,1,0
231,Male,22,Less than 25,Caucasian,0,0,0,1,F,1,0
232,Female,38,25 - 45,Caucasian,0,0,0,17,F,0,1
232,Female,38,25 - 45,Native American,0,0,0,17,F,0,1
232,Male,38,25 - 45,Other,0,0,0,17,F,0,1
236,Female,21,Less than 25,Caucasian,0,0,0,1,M,1,0
236,Male,21,Less than 25,Caucasian,0,0,0,1,M,1,0
237,Male,55,Greater than 45,Asian,0,0,0,2,F,0,1
238,Male,41,25 - 45,Caucasian,0,0,0,8,F,1,0
239,Female,25,25 - 45,Caucasian,0,1,0,3,F,0,1
239,Male,25,25 - 45,Caucasian,0,1,0,3,F,0,1
240,Female,23,Less than 25,Asian,1,0,1,3,F,0,1
240,Male,23,Less than 25,Caucasian,1,0,1,3,F,0,1
243,Male,22,Less than 25,Other,0,0,0,1,F,0,1
244,Male,22,Less than 25,Native American,0,0,1,1,F,0,1
246,Female,35,25 - 45,Caucasian,0,0,0,0,M,1,0
246,Female,35,25 - 45,Native American,0,0,0,0,M,1,0
246,Male,35,25 - 45,Other,0,0,0,0,M,1,0
247,Male,36,25 - 45,Other,0,0,0,1,M,0,1
248,Female,27,25 - 45,Caucasian,0,0,0,1,F,0,1
248,Female,27,25 - 45,Other,0,0,0,1,F,0,1
252,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
256,Male,28,25 - 45,Native American,0,0,0,7,F,1,0
257,Female,33,25 - 45,Caucasian,0,0,0,0,F,0,1
259,Male,30,25 - 45,Caucasian,0,0,0,2,M,1,0
259,Female,30,25 - 45,African-American,0,0,0,2,M,1,0
259,Male,30,25 - 45,African-American,0,0,0,2,M,1,0
260,Female,34,25 - 45,Caucasian,0,0,0,10,F,0,1
260,Female,34,25 - 45,Asian,0,0,0,10,F,0,1
261,Male,50,Greater than 45,Native American,0,0,0,7,M,0,1
261,Female,50,Greater than 45,Caucasian,0,0,0,7,M,0,1
261,Male,50,Greater than 45,Caucasian,0,0,0,7,M,0,1
262,Female,37,25 - 45,Caucasian,2,0,0,18,M,0,1
262,Female,37,25 - 45,Other,2,0,0,18,M,0,1
263,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
263,Male,23,Less than 25,Hispanic,0,0,0,0,F,0,1
264,Male,32,25 - 45,Caucasian,0,0,0,5,F,0,1
265,Male,27,25 - 45,Other,0,0,0,0,F,0,1
266,Female,50,Greater than 45,Other,0,0,0,8,F,0,1
266,Male,50,Greater than 45,Other,0,0,0,8,F,0,1
267,Female,30,25 - 45,Caucasian,0,0,0,0,F,0,1
268,Male,26,25 - 45,Asian,0,0,0,7,F,1,0
269,Male,22,Less than 25,Asian,0,0,0,1,F,0,1
270,Male,74,Greater than 45,Hispanic,0,0,0,2,F,0,1
272,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
273,Female,23,Less than 25,Caucasian,0,0,0,3,F,1,0
273,Male,23,Less than 25,Caucasian,0,0,0,3,F,1,0
274,Female,25,25 - 45,Caucasian,0,0,0,5,F,1,0
275,Male,20,Less than 25,Caucasian,0,0,0,0,M,1,0
277,Male,26,25 - 45,Caucasian,0,0,0,2,F,1,0
278,Female,25,25 - 45,Caucasian,0,0,1,5,F,1,0
279,Female,30,25 - 45,Caucasian,0,0,0,0,F,0,1
281,Female,24,Less than 25,Caucasian,0,0,0,7,F,1,0
282,Female,21,Less than 25,Caucasian,0,1,0,3,F,0,1
282,Female,21,Less than 25,Other,0,1,0,3,F,0,1
282,Male,21,Less than 25,Caucasian,0,1,0,3,F,0,1
283,Female,49,Greater than 45,Asian,0,0,0,3,F,0,1
283,Male,49,Greater than 45,Hispanic,0,0,0,3,F,0,1
284,Male,21,Less than 25,Caucasian,0,0,0,0,M,0,1
285,Male,31,25 - 45,Caucasian,0,0,0,1,F,0,1
286,Female,51,Greater than 45,Caucasian,0,0,0,3,F,0,1
286,Male,51,Greater than 45,Caucasian,0,0,0,3,F,0,1
287,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
287,Female,24,Less than 25,Native American,0,0,2,1,M,1,0
287,Male,24,Less than 25,Caucasian,0,0,2,1,M,1,0
288,Female,20,Less than 25,Other,0,0,0,1,F,1,0
288,Male,20,Less than 25,Caucasian,0,0,0,1,F,1,0
292,Male,31,25 - 45,Native American,0,0,0,3,F,1,0
293,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
293,Female,21,Less than 25,Asian,0,0,0,1,F,1,0
293,Male,21,Less than 25,Caucasian,0,0,0,1,F,1,0
294,Male,30,25 - 45,Caucasian,0,0,0,4,F,0,1
294,Male,30,25 - 45,Hispanic,0,0,0,4,F,0,1
295,Female,28,25 - 45,Caucasian,0,0,0,0,M,1,0
295,Female,28,25 - 45,Hispanic,0,0,0,0,M,1,0
295,Male,28,25 - 45,Caucasian,0,0,0,0,M,1,0
297,Female,21,Less than 25,Caucasian,1,0,0,1,F,1,0
297,Female,21,Less than 25,Other,1,0,0,1,F,1,0
298,Male,25,25 - 45,Asian,0,0,0,1,M,1,0
299,Male,28,25 - 45,African-American,0,0,0,0,M,0,1
300,Female,45,Greater than 45,Caucasian,0,0,0,0,F,0,1
304,Female,56,Greater than 45,Caucasian,0,0,0,0,M,1,0
304,Female,56,Greater than 45,Hispanic,0,0,0,0,M,1,0
304,Male,56,Greater than 45,African-American,0,0,0,0,M,1,0
305,Male,20,Less than 25,Caucasian,0,0,0,0,M,1,0
307,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
307,Female,21,Less than 25,Asian,0,0,0,1,F,1,0
307,Male,21,Less than 25,Caucasian,0,0,0,1,F,1,0
309,Female,71,Greater than 45,Hispanic,0,0,0,13,F,0,1
309,Male,71,Greater than 45,Native American,0,0,0,13,F,0,1
314,Female,37,25 - 45,Caucasian,0,0,0,14,F,0,1
314,Female,37,25 - 45,Other,0,0,0,14,F,0,1
314,Male,37,25 - 45,Caucasian,0,0,0,14,F,0,1
315,Male,24,Less than 25,Caucasian,0,0,1,0,F,0,1
318,Female,27,25 - 45,Caucasian,0,0,0,2,F,0,1
318,Female,27,25 - 45,African-American,0,0,0,2,F,0,1
318,Male,27,25 - 45,Caucasian,0,0,0,2,F,0,1
320,Female,31,25 - 45,Caucasian,0,0,0,0,F,0,1
324,Male,28,25 - 45,Hispanic,0,0,0,3,F,0,1
324,Female,28,25 - 45,Caucasian,0,0,0,3,F,0,1
324,Male,28,25 - 45,Caucasian,0,0,0,3,F,0,1
328,Male,28,25 - 45,Other,0,0,0,0,F,0,1
329,Female,44,25 - 45,Hispanic,0,0,0,7,F,0,1
331,Female,31,25 - 45,Caucasian,0,0,0,3,M,1,0
333,Female,29,25 - 45,Caucasian,0,0,0,1,F,0,1
336,Female,41,25 - 45,Caucasian,0,0,0,3,F,1,0
336,Female,41,25 - 45,Hispanic,0,0,0,3,F,1,0
337,Female,23,Less than 25,Caucasian,0,0,0,0,F,0,1
337,Female,23,Less than 25,Hispanic,0,0,0,0,F,0,1
338,Female,25,25 - 45,Caucasian,0,0,0,6,F,1,0
338,Female,25,25 - 45,Asian,0,0,0,6,F,1,0
339,Female,31,25 - 45,Caucasian,0,0,0,0,F,0,1
341,Female,20,Less than 25,Caucasian,0,4,0,4,F,0,1
341,Female,20,Less than 25,Hispanic,0,4,0,4,F,0,1
341,Male,20,Less than 25,Other,0,4,0,4,F,0,1
342,Male,25,25 - 45,Native American,0,0,0,6,F,1,0
342,Female,25,25 - 45,Caucasian,0,0,0,6,F,1,0
344,Female,33,25 - 45,Caucasian,0,0,0,2,F,1,0
344,Male,33,25 - 45,Caucasian,0,0,0,2,F,1,0
345,Female,23,Less than 25,Caucasian,0,0,0,2,F,1,0
345,Male,23,Less than 25,Caucasian,0,0,0,2,F,1,0
347,Male,27,25 - 45,Other,0,0,0,0,F,0,1
349,Female,33,25 - 45,Caucasian,0,0,0,3,M,1,0
349,Female,33,25 - 45,Native American,0,0,0,3,M,1,0
349,Male,33,25 - 45,Caucasian,0,0,0,3,M,1,0
350,Female,25,25 - 45,Caucasian,0,0,0,4,F,1,0
350,Male,25,25 - 45,Caucasian,0,0,0,4,F,1,0
351,Female,39,25 - 45,African-American,0,0,0,4,F,1,0
351,Male,39,25 - 45,Hispanic,0,0,0,4,F,1,0
352,Male,34,25 - 45,Other,0,0,0,6,F,0,1
352,Female,34,25 - 45,Caucasian,0,0,0,6,F,0,1
355,Female,30,25 - 45,African-American,0,0,0,1,F,1,0
355,Male,30,25 - 45,Asian,0,0,0,1,F,1,0
356,Female,47,Greater than 45,Caucasian,0,0,0,14,M,0,1
356,Female,47,Greater than 45,Native American,0,0,0,14,M,0,1
356,Male,47,Greater than 45,Caucasian,0,0,0,14,M,0,1
361,Female,26,25 - 45,Caucasian,0,0,0,1,M,1,0
361,Female,26,25 - 45,Native American,0,0,0,1,M,1,0
361,Male,26,25 - 45,Caucasian,0,0,0,1,M,1,0
362,Female,20,Less than 25,Caucasian,0,0,2,1,F,0,1
362,Male,20,Less than 25,Caucasian,0,0,2,1,F,0,1
365,Female,25,25 - 45,Caucasian,0,0,0,0,F,1,0
365,Female,25,25 - 45,Native American,0,0,0,0,F,1,0
365,Male,25,25 - 45,Caucasian,0,0,0,0,F,1,0
371,Female,23,Less than 25,Caucasian,0,0,0,2,F,1,0
371,Male,23,Less than 25,Caucasian,0,0,0,2,F,1,0
373,Female,22,Less than 25,Caucasian,0,0,1,1,F,1,0
373,Female,22,Less than 25,Hispanic,0,0,1,1,F,1,0
373,Male,22,Less than 25,Caucasian,0,0,1,1,F,1,0
376,Male,32,25 - 45,Caucasian,0,0,0,2,M,0,1
378,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
378,Female,22,Less than 25,Asian,0,0,0,1,F,1,0
378,Male,22,Less than 25,Caucasian,0,0,0,1,F,1,0
380,Female,28,25 - 45,Hispanic,1,2,0,5,F,1,0
383,Female,27,25 - 45,Caucasian,0,0,0,1,F,0,1
383,Female,27,25 - 45,Asian,0,0,0,1,F,0,1
384,Female,26,25 - 45,Caucasian,0,0,0,3,M,0,1
385,Female,56,Greater than 45,Hispanic,0,0,0,2,M,0,1
386,Male,26,25 - 45,Caucasian,0,0,0,2,F,1,0
387,Female,51,Greater than 45,Caucasian,0,0,0,0,M,0,1
390,Female,20,Less than 25,Other,1,0,0,1,F,1,0
393,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
393,Male,21,Less than 25,Caucasian,0,0,0,1,F,1,0
394,Male,26,25 - 45,Caucasian,0,0,0,2,F,1,0
395,Female,29,25 - 45,Caucasian,0,0,0,2,F,0,1
395,Female,29,25 - 45,African-American,0,0,0,2,F,0,1
399,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
400,Male,21,Less than 25,Native American,0,0,1,0,M,0,1
401,Female,22,Less than 25,Caucasian,0,1,0,2,F,1,0
401,Female,22,Less than 25,Native American,0,1,0,2,F,1,0
402,Male,34,25 - 45,Native American,0,0,0,6,F,0,1
402,Female,34,25 - 45,Caucasian,0,0,0,6,F,0,1
404,Male,31,25 - 45,Caucasian,0,0,0,2,F,1,0
405,Male,24,Less than 25,Caucasian,0,0,1,0,F,0,1
408,Female,32,25 - 45,Caucasian,0,0,0,0,F,0,1
410,Female,36,25 - 45,Native American,0,0,0,2,F,1,0
410,Male,36,25 - 45,Caucasian,0,0,0,2,F,1,0
413,Female,48,Greater than 45,Caucasian,0,0,0,10,F,0,1
413,Female,48,Greater than 45,Asian,0,0,0,10,F,0,1
414,Male,21,Less than 25,Other,0,0,0,1,F,0,1
415,Male,21,Less than 25,Caucasian,0,0,0,0,M,0,1
417,Male,34,25 - 45,Caucasian,0,0,0,12,F,1,0
418,Female,39,25 - 45,Caucasian,0,0,0,0,F,0,1
420,Female,37,25 - 45,Caucasian,0,0,0,0,F,1,0
420,Female,37,25 - 45,Native American,0,0,0,0,F,1,0
420,Male,37,25 - 45,Caucasian,0,0,0,0,F,1,0
421,Female,26,25 - 45,Caucasian,0,0,0,3,M,0,1
421,Female,26,25 - 45,Hispanic,0,0,0,3,M,0,1
422,Female,54,Greater than 45,Caucasian,0,0,0,7,F,0,1
422,Female,54,Greater than 45,Asian,0,0,0,7,F,0,1
422,Male,54,Greater than 45,Asian,0,0,0,7,F,0,1
423,Female,25,25 - 45,Caucasian,0,0,0,0,F,1,0
