original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
87,Female,38,25 - 45,Caucasian,0,0,0,4,F,0,1
87,Male,38,25 - 45,Caucasian,0,0,0,4,F,0,1
88,Male,20,Less than 25,Asian,0,0,2,0,F,1,0
88,Female,20,Less than 25,Caucasian,0,0,2,0,F,1,0
88,Male,20,Less than 25,Caucasian,0,0,2,0,F,1,0
89,Male,52,Greater than 45,African-American,0,1,0,3,F,0,1
89,Female,52,Greater than 45,Caucasian,0,1,0,3,F,0,1
89,Male,52,Greater than 45,Caucasian,0,1,0,3,F,0,1
90,Male,52,Greater than 45,Caucasian,0,0,0,4,F,0,1
92,Female,53,Greater than 45,Caucasian,0,0,0,2,F,1,0
92,Female,53,Greater than 45,African-American,0,0,0,2,F,1,0
92,Male,53,Greater than 45,Caucasian,0,0,0,2,F,1,0
94,Female,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
94,Female,51,Greater than 45,Other,0,0,0,0,F,1,0
94,Male,51,Greater than 45,Caucasian,0,0,0,0,F,1,0
95,Male,52,Greater than 45,Caucasian,0,0,0,4,F,0,1
