original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
95,Female,30,25 - 45,Hispanic,0,1,0,9,F,1,0
97,Female,24,Less than 25,Caucasian,0,2,0,3,F,1,0
97,Female,24,Less than 25,African-American,0,2,0,3,F,1,0
98,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
98,Female,21,Less than 25,Hispanic,0,0,0,1,F,1,0
99,Female,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
99,Female,46,Greater than 45,Other,0,0,0,9,F,1,0
99,Male,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
101,Female,22,Less than 25,Caucasian,1,0,0,1,M,1,0
101,Female,22,Less than 25,Other,1,0,0,1,M,1,0
109,Female,41,25 - 45,Caucasian,0,0,0,8,F,1,0
109,Female,41,25 - 45,Native American,0,0,0,8,F,1,0
109,Male,41,25 - 45,Caucasian,0,0,0,8,F,1,0
112,Female,22,Less than 25,Caucasian,0,0,0,2,M,1,0
112,Female,22,Less than 25,Native American,0,0,0,2,M,1,0
116,Male,27,25 - 45,African-American,0,0,0,6,F,0,1
121,Female,24,Less than 25,Caucasian,0,0,1,9,M,1,0
121,Female,24,Less than 25,Other,0,0,1,9,M,1,0
123,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
123,Female,24,Less than 25,Asian,0,0,0,0,F,1,0
124,Female,24,Less than 25,Caucasian,0,0,2,6,F,1,0
124,Female,24,Less than 25,African-American,0,0,2,6,F,1,0
127,Male,53,Greater than 45,African-American,0,0,0,9,F,0,1
128,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
128,Female,23,Less than 25,Hispanic,0,0,0,1,F,1,0
132,Female,31,25 - 45,Other,0,0,0,9,F,1,0
134,Female,23,Less than 25,Caucasian,0,0,4,4,F,1,0
134,Female,23,Less than 25,Hispanic,0,0,4,4,F,1,0
136,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
136,Female,22,Less than 25,Hispanic,0,0,0,1,F,1,0
141,Male,24,Less than 25,Native American,0,0,0,0,F,0,1
141,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
143,Male,23,Less than 25,African-American,0,0,0,6,M,0,1
143,Male,23,Less than 25,Caucasian,0,0,0,6,M,0,1
144,Female,21,Less than 25,Caucasian,0,0,0,5,F,1,0
144,Female,21,Less than 25,Other,0,0,0,5,F,1,0
150,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
150,Female,21,Less than 25,Asian,0,0,0,0,F,1,0
157,Female,22,Less than 25,Caucasian,0,0,0,0,M,1,0
157,Female,22,Less than 25,Hispanic,0,0,0,0,M,1,0
158,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
158,Female,24,Less than 25,Asian,0,0,0,0,F,1,0
159,Male,22,Less than 25,Caucasian,0,0,0,0,M,0,1
159,Male,22,Less than 25,Hispanic,0,0,0,0,M,0,1
160,Male,20,Less than 25,Native American,0,0,1,0,M,0,1
160,Male,20,Less than 25,Caucasian,0,0,1,0,M,0,1
165,Female,23,Less than 25,Caucasian,0,0,0,3,F,1,0
165,Female,23,Less than 25,Native American,0,0,0,3,F,1,0
168,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
168,Female,28,25 - 45,Native American,0,0,0,4,F,1,0
168,Male,28,25 - 45,Caucasian,0,0,0,4,F,1,0
170,Female,21,Less than 25,Caucasian,1,2,2,3,F,1,0
170,Female,21,Less than 25,Asian,1,2,2,3,F,1,0
173,Female,20,Less than 25,Caucasian,0,0,2,0,F,1,0
173,Female,20,Less than 25,Other,0,0,2,0,F,1,0
174,Female,24,Less than 25,Caucasian,0,0,0,0,M,1,0
174,Female,24,Less than 25,Hispanic,0,0,0,0,M,1,0
178,Female,20,Less than 25,Caucasian,0,0,3,0,F,1,0
178,Female,20,Less than 25,Native American,0,0,3,0,F,1,0
182,Female,23,Less than 25,Caucasian,0,0,0,6,F,1,0
182,Female,23,Less than 25,Hispanic,0,0,0,6,F,1,0
184,Female,24,Less than 25,Caucasian,0,0,0,1,M,1,0
184,Female,24,Less than 25,Native American,0,0,0,1,M,1,0
189,Female,23,Less than 25,Caucasian,0,0,0,1,M,1,0
189,Female,23,Less than 25,Hispanic,0,0,0,1,M,1,0
192,Female,23,Less than 25,Caucasian,0,0,1,0,F,1,0
192,Female,23,Less than 25,Native American,0,0,1,0,F,1,0
193,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
193,Female,21,Less than 25,Other,0,0,0,0,F,1,0
198,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
198,Female,22,Less than 25,Hispanic,0,0,0,0,F,1,0
199,Female,20,Less than 25,Caucasian,0,0,0,2,F,1,0
199,Female,20,Less than 25,Hispanic,0,0,0,2,F,1,0
200,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
200,Female,23,Less than 25,Other,0,0,0,1,F,1,0
202,Female,49,Greater than 45,Other,0,0,0,12,M,1,0
205,Male,24,Less than 25,Asian,0,0,0,3,F,0,1
205,Male,24,Less than 25,Caucasian,0,0,0,3,F,0,1
206,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
206,Female,24,Less than 25,African-American,0,0,2,1,M,1,0
207,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
207,Female,22,Less than 25,Other,0,0,0,0,F,1,0
211,Female,41,25 - 45,Caucasian,0,0,0,8,F,1,0
211,Female,41,25 - 45,Other,0,0,0,8,F,1,0
211,Male,41,25 - 45,Caucasian,0,0,0,8,F,1,0
212,Female,22,Less than 25,Caucasian,0,0,0,5,F,1,0
212,Female,22,Less than 25,Hispanic,0,0,0,5,F,1,0
214,Male,22,Less than 25,Caucasian,0,0,1,1,M,0,1
214,Male,22,Less than 25,Hispanic,0,0,1,1,M,0,1
215,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
215,Female,20,Less than 25,Other,0,0,0,0,F,1,0
218,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
218,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
221,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
221,Female,23,Less than 25,Hispanic,0,0,0,0,F,1,0
224,Female,20,Less than 25,Caucasian,0,0,1,1,F,1,0
224,Female,20,Less than 25,Asian,0,0,1,1,F,1,0
228,Male,23,Less than 25,African-American,0,0,0,0,M,0,1
228,Male,23,Less than 25,Caucasian,0,0,0,0,M,0,1
231,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
231,Female,22,Less than 25,Native American,0,0,0,1,F,1,0
235,Male,66,Greater than 45,African-American,0,0,0,11,F,0,1
236,Female,21,Less than 25,Caucasian,0,0,0,1,M,1,0
236,Female,21,Less than 25,Native American,0,0,0,1,M,1,0
238,Female,41,25 - 45,Caucasian,0,0,0,8,F,1,0
238,Female,41,25 - 45,African-American,0,0,0,8,F,1,0
238,Male,41,25 - 45,Caucasian,0,0,0,8,F,1,0
240,Female,23,Less than 25,Caucasian,1,0,1,3,F,1,0
240,Female,23,Less than 25,African-American,1,0,1,3,F,1,0
243,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
243,Female,22,Less than 25,African-American,0,0,0,1,F,1,0
244,Female,22,Less than 25,Caucasian,0,0,1,1,F,1,0
244,Female,22,Less than 25,Hispanic,0,0,1,1,F,1,0
245,Female,21,Less than 25,Caucasian,0,2,0,3,F,1,0
245,Female,21,Less than 25,Other,0,2,0,3,F,1,0
256,Female,28,25 - 45,Caucasian,0,0,0,7,F,1,0
256,Female,28,25 - 45,African-American,0,0,0,7,F,1,0
256,Male,28,25 - 45,Other,0,0,0,7,F,1,0
263,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
263,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
268,Female,26,25 - 45,Caucasian,0,0,0,7,F,1,0
268,Female,26,25 - 45,Hispanic,0,0,0,7,F,1,0
268,Male,26,25 - 45,Hispanic,0,0,0,7,F,1,0
269,Male,22,Less than 25,Caucasian,0,0,0,1,F,0,1
269,Male,22,Less than 25,Hispanic,0,0,0,1,F,0,1
272,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
272,Female,23,Less than 25,African-American,0,0,0,0,F,1,0
273,Female,23,Less than 25,Caucasian,0,0,0,3,F,1,0
273,Female,23,Less than 25,Other,0,0,0,3,F,1,0
274,Female,25,25 - 45,Caucasian,0,0,0,5,F,1,0
274,Female,25,25 - 45,Asian,0,0,0,5,F,1,0
274,Male,25,25 - 45,Caucasian,0,0,0,5,F,1,0
275,Male,20,Less than 25,African-American,0,0,0,0,M,0,1
275,Male,20,Less than 25,Caucasian,0,0,0,0,M,0,1
276,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
276,Female,24,Less than 25,African-American,0,0,0,0,F,1,0
278,Female,25,25 - 45,Caucasian,0,0,1,5,F,1,0
278,Female,25,25 - 45,Hispanic,0,0,1,5,F,1,0
278,Male,25,25 - 45,Caucasian,0,0,1,5,F,1,0
280,Female,26,25 - 45,Other,0,1,1,9,M,1,0
281,Female,24,Less than 25,Caucasian,0,0,0,7,F,1,0
281,Female,24,Less than 25,Native American,0,0,0,7,F,1,0
282,Female,21,Less than 25,Caucasian,0,1,0,3,F,1,0
282,Female,21,Less than 25,Other,0,1,0,3,F,1,0
284,Female,21,Less than 25,Caucasian,0,0,0,0,M,1,0
284,Female,21,Less than 25,Asian,0,0,0,0,M,1,0
287,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
287,Female,24,Less than 25,Asian,0,0,2,1,M,1,0
288,Female,20,Less than 25,Caucasian,0,0,0,1,F,1,0
288,Female,20,Less than 25,African-American,0,0,0,1,F,1,0
289,Male,23,Less than 25,African-American,0,0,0,1,M,0,1
289,Male,23,Less than 25,Caucasian,0,0,0,1,M,0,1
293,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
293,Female,21,Less than 25,Native American,0,0,0,1,F,1,0
297,Female,21,Less than 25,Caucasian,1,0,0,1,F,1,0
297,Female,21,Less than 25,African-American,1,0,0,1,F,1,0
305,Female,20,Less than 25,Caucasian,0,0,0,0,M,1,0
305,Female,20,Less than 25,Native American,0,0,0,0,M,1,0
307,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
307,Female,21,Less than 25,African-American,0,0,0,1,F,1,0
308,Female,24,Less than 25,Caucasian,0,2,1,8,F,1,0
309,Female,71,Greater than 45,Caucasian,0,0,0,13,F,1,0
309,Female,71,Greater than 45,Native American,0,0,0,13,F,1,0
313,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
313,Female,24,Less than 25,African-American,0,0,0,1,F,1,0
315,Male,24,Less than 25,Caucasian,0,0,1,0,F,0,1
315,Male,24,Less than 25,Native American,0,0,1,0,F,0,1
317,Female,29,25 - 45,Caucasian,0,0,0,4,F,1,0
317,Female,29,25 - 45,Asian,0,0,0,4,F,1,0
317,Male,29,25 - 45,Caucasian,0,0,0,4,F,1,0
329,Female,44,25 - 45,Caucasian,0,0,0,7,F,1,0
329,Female,44,25 - 45,Asian,0,0,0,7,F,1,0
329,Male,44,25 - 45,Caucasian,0,0,0,7,F,1,0
337,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
337,Female,23,Less than 25,African-American,0,0,0,0,F,1,0
338,Female,25,25 - 45,Caucasian,0,0,0,6,F,1,0
338,Female,25,25 - 45,Hispanic,0,0,0,6,F,1,0
338,Male,25,25 - 45,Caucasian,0,0,0,6,F,1,0
340,Female,26,25 - 45,Caucasian,0,0,0,7,F,1,0
340,Female,26,25 - 45,Other,0,0,0,7,F,1,0
341,Female,20,Less than 25,Caucasian,0,4,0,4,F,1,0
341,Female,20,Less than 25,Hispanic,0,4,0,4,F,1,0
345,Female,23,Less than 25,Caucasian,0,0,0,2,F,1,0
345,Female,23,Less than 25,Asian,0,0,0,2,F,1,0
348,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
348,Female,24,Less than 25,Hispanic,0,0,0,0,F,1,0
350,Female,25,25 - 45,Caucasian,0,0,0,4,F,1,0
350,Female,25,25 - 45,Asian,0,0,0,4,F,1,0
350,Male,25,25 - 45,Caucasian,0,0,0,4,F,1,0
358,Female,25,25 - 45,Caucasian,0,0,0,7,F,1,0
358,Female,25,25 - 45,Hispanic,0,0,0,7,F,1,0
359,Female,24,Less than 25,Caucasian,0,0,1,6,F,1,0
359,Female,24,Less than 25,Asian,0,0,1,6,F,1,0
362,Female,20,Less than 25,Caucasian,0,0,2,1,F,1,0
362,Female,20,Less than 25,Asian,0,0,2,1,F,1,0
370,Female,22,Less than 25,Caucasian,0,0,0,0,M,1,0
370,Female,22,Less than 25,African-American,0,0,0,0,M,1,0
371,Female,23,Less than 25,Caucasian,0,0,0,2,F,1,0
371,Female,23,Less than 25,African-American,0,0,0,2,F,1,0
373,Female,22,Less than 25,Caucasian,0,0,1,1,F,1,0
373,Female,22,Less than 25,Asian,0,0,1,1,F,1,0
378,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
378,Female,22,Less than 25,Native American,0,0,0,1,F,1,0
380,Female,28,25 - 45,Caucasian,1,2,0,5,F,1,0
380,Female,28,25 - 45,Hispanic,1,2,0,5,F,1,0
380,Male,28,25 - 45,Caucasian,1,2,0,5,F,1,0
381,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
381,Female,24,Less than 25,Native American,0,0,0,0,F,1,0
382,Female,19,Less than 25,Caucasian,2,1,1,3,F,1,0
382,Female,19,Less than 25,Other,2,1,1,3,F,1,0
390,Female,20,Less than 25,Caucasian,1,0,0,1,F,1,0
390,Female,20,Less than 25,Hispanic,1,0,0,1,F,1,0
393,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
393,Female,21,Less than 25,Other,0,0,0,1,F,1,0
399,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
399,Female,20,Less than 25,Native American,0,0,0,0,F,1,0
400,Female,21,Less than 25,Caucasian,0,0,1,0,M,1,0
400,Female,21,Less than 25,Hispanic,0,0,1,0,M,1,0
401,Female,22,Less than 25,Caucasian,0,1,0,2,F,1,0
401,Female,22,Less than 25,Native American,0,1,0,2,F,1,0
403,Male,24,Less than 25,Native American,0,0,0,0,F,0,1
403,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
405,Female,24,Less than 25,Caucasian,0,0,1,0,F,1,0
405,Female,24,Less than 25,African-American,0,0,1,0,F,1,0
413,Female,48,Greater than 45,Caucasian,0,0,0,10,F,1,0
413,Female,48,Greater than 45,Asian,0,0,0,10,F,1,0
414,Male,21,Less than 25,Caucasian,0,0,0,1,F,0,1
414,Male,21,Less than 25,Native American,0,0,0,1,F,0,1
415,Male,21,Less than 25,Caucasian,0,0,0,0,M,0,1
415,Male,21,Less than 25,African-American,0,0,0,0,M,0,1
419,Female,39,25 - 45,Caucasian,0,0,0,7,F,1,0
419,Female,39,25 - 45,Other,0,0,0,7,F,1,0
419,Male,39,25 - 45,Caucasian,0,0,0,7,F,1,0
426,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
426,Female,24,Less than 25,African-American,0,0,0,0,F,1,0
429,Female,29,25 - 45,Caucasian,0,1,1,4,F,1,0
429,Female,29,25 - 45,Other,0,1,1,4,F,1,0
429,Male,29,25 - 45,Caucasian,0,1,1,4,F,1,0
430,Female,23,Less than 25,Caucasian,0,0,0,0,M,1,0
430,Female,23,Less than 25,Other,0,0,0,0,M,1,0
432,Female,20,Less than 25,Caucasian,0,0,0,1,F,1,0
432,Female,20,Less than 25,Asian,0,0,0,1,F,1,0
438,Female,36,25 - 45,Caucasian,0,0,0,6,F,1,0
438,Female,36,25 - 45,Asian,0,0,0,6,F,1,0
438,Male,36,25 - 45,Caucasian,0,0,0,6,F,1,0
443,Female,29,25 - 45,Asian,0,0,0,12,M,1,0
444,Male,34,25 - 45,African-American,0,0,0,5,F,0,1
446,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
446,Female,20,Less than 25,African-American,0,0,0,0,F,1,0
451,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
451,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
460,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
460,Female,21,Less than 25,Hispanic,0,0,0,0,F,1,0
465,Female,35,25 - 45,Caucasian,0,0,0,5,F,1,0
465,Female,35,25 - 45,Native American,0,0,0,5,F,1,0
465,Male,35,25 - 45,Caucasian,0,0,0,5,F,1,0
475,Female,21,Less than 25,Caucasian,0,0,1,0,M,1,0
475,Female,21,Less than 25,Asian,0,0,1,0,M,1,0
478,Female,31,25 - 45,Caucasian,0,0,0,6,F,1,0
478,Female,31,25 - 45,Other,0,0,0,6,F,1,0
478,Male,31,25 - 45,Caucasian,0,0,0,6,F,1,0
482,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
482,Female,21,Less than 25,Other,0,0,0,0,F,1,0
487,Female,21,Less than 25,Caucasian,0,2,0,3,F,1,0
487,Female,21,Less than 25,Hispanic,0,2,0,3,F,1,0
488,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
488,Female,21,Less than 25,Asian,0,0,0,0,F,1,0
493,Female,30,25 - 45,Hispanic,2,0,0,8,F,1,0
495,Female,33,25 - 45,Caucasian,0,0,1,9,M,1,0
495,Female,33,25 - 45,Asian,0,0,1,9,M,1,0
497,Female,22,Less than 25,Caucasian,0,0,0,3,F,1,0
497,Female,22,Less than 25,African-American,0,0,0,3,F,1,0
498,Female,23,Less than 25,Caucasian,0,0,0,0,M,1,0
498,Female,23,Less than 25,Hispanic,0,0,0,0,M,1,0
504,Male,23,Less than 25,Caucasian,0,0,0,0,F,0,1
504,Male,23,Less than 25,Other,0,0,0,0,F,0,1
507,Female,28,25 - 45,Caucasian,0,2,0,7,F,1,0
507,Female,28,25 - 45,African-American,0,2,0,7,F,1,0
512,Female,36,25 - 45,Hispanic,0,0,0,10,F,1,0
519,Female,21,Less than 25,Caucasian,1,0,1,1,F,1,0
519,Female,21,Less than 25,Native American,1,0,1,1,F,1,0
520,Female,22,Less than 25,Caucasian,0,0,1,3,F,1,0
520,Female,22,Less than 25,Native American,0,0,1,3,F,1,0
522,Female,24,Less than 25,Caucasian,0,0,2,2,F,1,0
522,Female,24,Less than 25,Native American,0,0,2,2,F,1,0
527,Female,20,Less than 25,Caucasian,0,0,1,1,F,1,0
527,Female,20,Less than 25,Native American,0,0,1,1,F,1,0
530,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
530,Female,24,Less than 25,Other,0,0,0,1,F,1,0
532,Male,27,25 - 45,African-American,0,0,0,4,F,0,1
538,Female,20,Less than 25,Caucasian,1,0,0,1,F,1,0
538,Female,20,Less than 25,Other,1,0,0,1,F,1,0
539,Female,29,25 - 45,Caucasian,0,0,0,4,F,1,0
539,Female,29,25 - 45,Other,0,0,0,4,F,1,0
539,Male,29,25 - 45,Caucasian,0,0,0,4,F,1,0
541,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
541,Female,23,Less than 25,Hispanic,0,0,0,0,F,1,0
545,Female,23,Less than 25,Caucasian,0,0,0,0,M,1,0
545,Female,23,Less than 25,Asian,0,0,0,0,M,1,0
546,Female,60,Greater than 45,Caucasian,0,0,0,12,F,1,0
546,Female,60,Greater than 45,Other,0,0,0,12,F,1,0
547,Male,23,Less than 25,Native American,0,1,0,1,M,0,1
547,Male,23,Less than 25,Caucasian,0,1,0,1,M,0,1
548,Male,24,Less than 25,African-American,0,0,0,0,M,0,1
548,Male,24,Less than 25,Caucasian,0,0,0,0,M,0,1
551,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
551,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
554,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
554,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
556,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
556,Female,21,Less than 25,Native American,0,0,0,0,F,1,0
560,Female,23,Less than 25,Caucasian,0,0,0,6,F,1,0
560,Female,23,Less than 25,Native American,0,0,0,6,F,1,0
561,Female,22,Less than 25,Caucasian,0,0,1,1,F,1,0
561,Female,22,Less than 25,Native American,0,0,1,1,F,1,0
563,Female,26,25 - 45,Caucasian,0,0,0,6,F,1,0
563,Female,26,25 - 45,Other,0,0,0,6,F,1,0
563,Male,26,25 - 45,Caucasian,0,0,0,6,F,1,0
568,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
568,Female,22,Less than 25,African-American,0,0,0,1,F,1,0
578,Female,48,Greater than 45,Caucasian,0,0,1,8,F,1,0
578,Female,48,Greater than 45,Asian,0,0,1,8,F,1,0
578,Male,48,Greater than 45,Caucasian,0,0,1,8,F,1,0
580,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
580,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
582,Female,45,Greater than 45,Asian,0,0,0,11,F,1,0
583,Female,34,25 - 45,Caucasian,0,0,0,7,F,1,0
583,Female,34,25 - 45,African-American,0,0,0,7,F,1,0
583,Male,34,25 - 45,Caucasian,0,0,0,7,F,1,0
585,Male,22,Less than 25,Other,0,0,0,0,F,0,1
585,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
587,Female,27,25 - 45,Caucasian,0,0,1,8,M,1,0
587,Female,27,25 - 45,Hispanic,0,0,1,8,M,1,0
587,Male,27,25 - 45,Caucasian,0,0,1,8,M,1,0
589,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
589,Male,22,Less than 25,Asian,0,0,0,0,F,0,1
593,Male,22,Less than 25,Caucasian,0,0,0,0,M,0,1
593,Male,22,Less than 25,African-American,0,0,0,0,M,0,1
596,Female,21,Less than 25,Caucasian,0,0,0,0,M,1,0
596,Female,21,Less than 25,Other,0,0,0,0,M,1,0
601,Female,26,25 - 45,Caucasian,0,0,0,6,F,1,0
601,Female,26,25 - 45,Other,0,0,0,6,F,1,0
601,Male,26,25 - 45,Caucasian,0,0,0,6,F,1,0
610,Female,22,Less than 25,Caucasian,0,0,0,2,M,1,0
610,Female,22,Less than 25,Hispanic,0,0,0,2,M,1,0
612,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
612,Female,21,Less than 25,Native American,0,0,0,0,F,1,0
614,Male,21,Less than 25,Caucasian,0,0,0,0,M,0,1
614,Male,21,Less than 25,Hispanic,0,0,0,0,M,0,1
616,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
616,Male,24,Less than 25,Asian,0,0,0,0,F,0,1
638,Female,41,25 - 45,Caucasian,2,1,0,9,M,1,0
638,Female,41,25 - 45,African-American,2,1,0,9,M,1,0
638,Male,41,25 - 45,Caucasian,2,1,0,9,M,1,0
647,Female,24,Less than 25,Caucasian,0,0,0,5,F,1,0
647,Female,24,Less than 25,African-American,0,0,0,5,F,1,0
648,Female,22,Less than 25,Caucasian,0,0,0,1,M,1,0
648,Female,22,Less than 25,Hispanic,0,0,0,1,M,1,0
651,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
651,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
656,Female,50,Greater than 45,Caucasian,0,0,0,11,F,1,0
656,Female,50,Greater than 45,Other,0,0,0,11,F,1,0
658,Female,24,Less than 25,Caucasian,0,0,0,0,M,1,0
658,Female,24,Less than 25,Native American,0,0,0,0,M,1,0
663,Female,34,25 - 45,Caucasian,0,0,0,5,F,1,0
663,Female,34,25 - 45,Hispanic,0,0,0,5,F,1,0
663,Male,34,25 - 45,Caucasian,0,0,0,5,F,1,0
664,Male,27,25 - 45,African-American,0,0,0,5,F,0,1
665,Female,34,25 - 45,Caucasian,0,0,0,5,F,1,0
665,Female,34,25 - 45,Asian,0,0,0,5,F,1,0
665,Male,34,25 - 45,Caucasian,0,0,0,5,F,1,0
666,Male,22,Less than 25,Caucasian,0,0,0,2,F,0,1
666,Male,22,Less than 25,African-American,0,0,0,2,F,0,1
669,Female,24,Less than 25,Caucasian,0,0,0,2,F,1,0
669,Female,24,Less than 25,African-American,0,0,0,2,F,1,0
