original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
192,Female,23,Less than 25,Asian,0,0,1,0,F,1,0
192,Male,23,Less than 25,Asian,0,0,1,0,F,1,0
193,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
193,Female,21,Less than 25,Other,0,0,0,0,F,1,0
194,Male,26,25 - 45,Caucasian,0,0,0,3,F,0,1
198,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
199,Female,20,Less than 25,Asian,0,0,0,2,F,1,0
200,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
200,Female,23,Less than 25,African-American,0,0,0,1,F,1,0
203,Female,46,Greater than 45,Caucasian,0,0,0,9,M,1,0
203,Female,46,Greater than 45,Native American,0,0,0,9,M,1,0
206,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
206,Female,24,Less than 25,Asian,0,0,2,1,M,1,0
207,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
207,Female,22,Less than 25,Asian,0,0,0,0,F,1,0
211,Female,41,25 - 45,Caucasian,0,0,0,8,F,1,0
211,Female,41,25 - 45,Asian,0,0,0,8,F,1,0
214,Male,22,Less than 25,Caucasian,0,0,1,1,M,0,1
214,Male,22,Less than 25,Other,0,0,1,1,M,0,1
215,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
215,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
217,Female,25,25 - 45,Caucasian,0,0,0,6,M,1,0
217,Female,25,25 - 45,Hispanic,0,0,0,6,M,1,0
218,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
218,Female,23,Less than 25,Other,0,0,0,0,F,1,0
219,Female,29,25 - 45,Caucasian,1,0,0,2,F,1,0
219,Female,29,25 - 45,African-American,1,0,0,2,F,1,0
219,Male,29,25 - 45,Caucasian,1,0,0,2,F,1,0
221,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
221,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
225,Female,54,Greater than 45,Caucasian,0,0,0,8,F,1,0
225,Female,54,Greater than 45,African-American,0,0,0,8,F,1,0
225,Male,54,Greater than 45,Caucasian,0,0,0,8,F,1,0
231,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
231,Female,22,Less than 25,Asian,0,0,0,1,F,1,0
234,Female,40,25 - 45,Caucasian,0,0,0,8,F,1,0
234,Female,40,25 - 45,Other,0,0,0,8,F,1,0
235,Male,66,Greater than 45,African-American,0,0,0,11,F,0,1
236,Male,21,Less than 25,Caucasian,0,0,0,1,M,0,1
238,Female,41,25 - 45,Caucasian,0,0,0,8,F,1,0
238,Female,41,25 - 45,Other,0,0,0,8,F,1,0
239,Female,25,25 - 45,Caucasian,0,1,0,3,F,1,0
239,Female,25,25 - 45,Other,0,1,0,3,F,1,0
243,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
243,Female,22,Less than 25,Hispanic,0,0,0,1,F,1,0
245,Female,21,Less than 25,Asian,0,2,0,3,F,1,0
255,Female,25,25 - 45,Asian,0,0,1,6,M,1,0
263,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
263,Female,23,Less than 25,Native American,0,0,0,0,F,1,0
264,Male,32,25 - 45,Native American,0,0,0,5,F,0,1
264,Male,32,25 - 45,Caucasian,0,0,0,5,F,0,1
266,Female,50,Greater than 45,Caucasian,0,0,0,8,F,1,0
266,Female,50,Greater than 45,Asian,0,0,0,8,F,1,0
266,Male,50,Greater than 45,Asian,0,0,0,8,F,1,0
269,Male,22,Less than 25,Caucasian,0,0,0,1,F,0,1
272,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
272,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
273,Female,23,Less than 25,Hispanic,0,0,0,3,F,1,0
274,Female,25,25 - 45,Asian,0,0,0,5,F,1,0
276,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
276,Female,24,Less than 25,Asian,0,0,0,0,F,1,0
277,Female,26,25 - 45,Caucasian,0,0,0,2,F,1,0
277,Female,26,25 - 45,African-American,0,0,0,2,F,1,0
287,Female,24,Less than 25,Caucasian,0,0,2,1,M,1,0
287,Female,24,Less than 25,Asian,0,0,2,1,M,1,0
293,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
293,Female,21,Less than 25,Hispanic,0,0,0,1,F,1,0
294,Male,30,25 - 45,Caucasian,0,0,0,4,F,0,1
294,Male,30,25 - 45,African-American,0,0,0,4,F,0,1
297,Female,21,Less than 25,Other,1,0,0,1,F,1,0
302,Female,25,25 - 45,Caucasian,0,0,2,3,M,1,0
302,Female,25,25 - 45,Native American,0,0,2,3,M,1,0
307,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
307,Female,21,Less than 25,Asian,0,0,0,1,F,1,0
309,Female,71,Greater than 45,Caucasian,0,0,0,13,F,1,0
309,Female,71,Greater than 45,Other,0,0,0,13,F,1,0
309,Male,71,Greater than 45,Hispanic,0,0,0,13,F,1,0
313,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
313,Female,24,Less than 25,Asian,0,0,0,1,F,1,0
315,Male,24,Less than 25,Caucasian,0,0,1,0,F,0,1
317,Female,29,25 - 45,Caucasian,0,0,0,4,F,1,0
317,Female,29,25 - 45,African-American,0,0,0,4,F,1,0
318,Female,27,25 - 45,Caucasian,0,0,0,2,F,1,0
318,Female,27,25 - 45,Asian,0,0,0,2,F,1,0
318,Male,27,25 - 45,Caucasian,0,0,0,2,F,1,0
321,Female,33,25 - 45,Hispanic,0,0,0,7,F,1,0
324,Male,28,25 - 45,African-American,0,0,0,3,F,0,1
324,Male,28,25 - 45,Caucasian,0,0,0,3,F,0,1
329,Female,44,25 - 45,Caucasian,0,0,0,7,F,1,0
329,Female,44,25 - 45,Native American,0,0,0,7,F,1,0
332,Female,25,25 - 45,Caucasian,0,0,0,1,F,1,0
332,Female,25,25 - 45,African-American,0,0,0,1,F,1,0
332,Male,25,25 - 45,Caucasian,0,0,0,1,F,1,0
337,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
337,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
343,Female,30,25 - 45,Caucasian,0,0,0,3,F,1,0
343,Female,30,25 - 45,Other,0,0,0,3,F,1,0
345,Female,23,Less than 25,Asian,0,0,0,2,F,1,0
348,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
350,Female,25,25 - 45,Caucasian,0,0,0,4,F,1,0
350,Female,25,25 - 45,Native American,0,0,0,4,F,1,0
352,Male,34,25 - 45,Caucasian,0,0,0,6,F,0,1
371,Female,23,Less than 25,Native American,0,0,0,2,F,1,0
373,Female,22,Less than 25,Asian,0,0,1,1,F,1,0
374,Male,28,25 - 45,Caucasian,0,0,0,3,F,0,1
378,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
378,Female,22,Less than 25,African-American,0,0,0,1,F,1,0
380,Female,28,25 - 45,Hispanic,1,2,0,5,F,1,0
381,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
381,Female,24,Less than 25,African-American,0,0,0,0,F,1,0
381,Male,24,Less than 25,Asian,0,0,0,0,F,1,0
386,Female,26,25 - 45,Caucasian,0,0,0,2,F,1,0
386,Female,26,25 - 45,Other,0,0,0,2,F,1,0
390,Female,20,Less than 25,Hispanic,1,0,0,1,F,1,0
393,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
393,Female,21,Less than 25,Asian,0,0,0,1,F,1,0
394,Female,26,25 - 45,Caucasian,0,0,0,2,F,1,0
394,Female,26,25 - 45,Other,0,0,0,2,F,1,0
398,Female,28,25 - 45,Caucasian,0,0,1,2,F,1,0
398,Female,28,25 - 45,Asian,0,0,1,2,F,1,0
399,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
399,Female,20,Less than 25,Asian,0,0,0,0,F,1,0
400,Female,21,Less than 25,Caucasian,0,0,1,0,M,1,0
400,Female,21,Less than 25,Native American,0,0,1,0,M,1,0
402,Male,34,25 - 45,Native American,0,0,0,6,F,0,1
402,Male,34,25 - 45,Caucasian,0,0,0,6,F,0,1
403,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
405,Female,24,Less than 25,Caucasian,0,0,1,0,F,1,0
405,Female,24,Less than 25,Hispanic,0,0,1,0,F,1,0
413,Female,48,Greater than 45,Asian,0,0,0,10,F,1,0
414,Male,21,Less than 25,Caucasian,0,0,0,1,F,0,1
414,Female,21,Less than 25,African-American,0,0,0,1,F,0,1
419,Female,39,25 - 45,Caucasian,0,0,0,7,F,1,0
419,Female,39,25 - 45,Other,0,0,0,7,F,1,0
424,Male,35,25 - 45,Other,0,0,0,5,F,0,1
424,Male,35,25 - 45,Caucasian,0,0,0,5,F,0,1
426,Female,24,Less than 25,Caucasian,0,0,0,0,F,1,0
426,Female,24,Less than 25,Native American,0,0,0,0,F,1,0
428,Male,30,25 - 45,Caucasian,0,0,0,6,M,0,1
429,Female,29,25 - 45,Caucasian,0,1,1,4,F,1,0
429,Female,29,25 - 45,Other,0,1,1,4,F,1,0
432,Female,20,Less than 25,Other,0,0,0,1,F,1,0
435,Female,25,25 - 45,Caucasian,1,1,0,2,F,1,0
435,Female,25,25 - 45,Native American,1,1,0,2,F,1,0
438,Female,36,25 - 45,Caucasian,0,0,0,6,F,1,0
438,Female,36,25 - 45,African-American,0,0,0,6,F,1,0
444,Female,34,25 - 45,Caucasian,0,0,0,5,F,1,0
444,Female,34,25 - 45,Other,0,0,0,5,F,1,0
446,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
446,Female,20,Less than 25,Other,0,0,0,0,F,1,0
451,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
451,Female,23,Less than 25,Other,0,0,0,0,F,1,0
457,Female,29,25 - 45,Hispanic,0,0,0,6,F,1,0
460,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
465,Female,35,25 - 45,Caucasian,0,0,0,5,F,1,0
465,Female,35,25 - 45,Native American,0,0,0,5,F,1,0
470,Male,30,25 - 45,Caucasian,0,0,0,6,M,0,1
472,Female,25,25 - 45,Caucasian,0,0,0,1,F,1,0
472,Female,25,25 - 45,African-American,0,0,0,1,F,1,0
472,Male,25,25 - 45,Caucasian,0,0,0,1,F,1,0
475,Male,21,Less than 25,Caucasian,0,0,1,0,M,0,1
477,Female,34,25 - 45,Caucasian,0,0,1,3,F,1,0
477,Female,34,25 - 45,Other,0,0,1,3,F,1,0
477,Male,34,25 - 45,Caucasian,0,0,1,3,F,1,0
478,Female,31,25 - 45,Hispanic,0,0,0,6,F,1,0
479,Female,31,25 - 45,Other,0,0,0,6,F,1,0
480,Female,26,25 - 45,Caucasian,0,0,0,2,F,1,0
480,Female,26,25 - 45,Asian,0,0,0,2,F,1,0
480,Male,26,25 - 45,Native American,0,0,0,2,F,1,0
482,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
482,Female,21,Less than 25,Hispanic,0,0,0,0,F,1,0
488,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
499,Female,27,25 - 45,Caucasian,0,0,0,3,F,1,0
499,Female,27,25 - 45,Hispanic,0,0,0,3,F,1,0
504,Male,23,Less than 25,Caucasian,0,0,0,0,F,0,1
504,Male,23,Less than 25,Other,0,0,0,0,F,0,1
507,Female,28,25 - 45,Asian,0,2,0,7,F,1,0
510,Female,28,25 - 45,Caucasian,0,0,0,6,M,1,0
510,Female,28,25 - 45,Asian,0,0,0,6,M,1,0
519,Female,21,Less than 25,Hispanic,1,0,1,1,F,1,0
524,Female,25,25 - 45,Caucasian,0,0,0,1,F,1,0
524,Female,25,25 - 45,African-American,0,0,0,1,F,1,0
524,Male,25,25 - 45,Caucasian,0,0,0,1,F,1,0
526,Female,27,25 - 45,Caucasian,0,0,0,2,F,1,0
526,Female,27,25 - 45,Hispanic,0,0,0,2,F,1,0
526,Male,27,25 - 45,Caucasian,0,0,0,2,F,1,0
527,Female,20,Less than 25,Hispanic,0,0,1,1,F,1,0
530,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
530,Female,24,Less than 25,Asian,0,0,0,1,F,1,0
532,Male,27,25 - 45,Caucasian,0,0,0,4,F,0,1
538,Female,20,Less than 25,Native American,1,0,0,1,F,1,0
539,Female,29,25 - 45,Caucasian,0,0,0,4,F,1,0
539,Female,29,25 - 45,Native American,0,0,0,4,F,1,0
541,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
541,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
546,Female,60,Greater than 45,Caucasian,0,0,0,12,F,1,0
546,Female,60,Greater than 45,Asian,0,0,0,12,F,1,0
551,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
551,Female,20,Less than 25,Hispanic,0,0,0,0,F,1,0
554,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
554,Female,23,Less than 25,Native American,0,0,0,0,F,1,0
556,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
556,Female,21,Less than 25,Native American,0,0,0,0,F,1,0
561,Female,22,Less than 25,Hispanic,0,0,1,1,F,1,0
568,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
568,Female,22,Less than 25,Asian,0,0,0,1,F,1,0
578,Female,48,Greater than 45,Other,0,0,1,8,F,1,0
580,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
580,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
583,Female,34,25 - 45,Native American,0,0,0,7,F,1,0
585,Male,22,Less than 25,Other,0,0,0,0,F,0,1
585,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
589,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
592,Male,32,25 - 45,Other,0,0,1,8,M,0,1
592,Female,32,25 - 45,Caucasian,0,0,1,8,M,0,1
592,Male,32,25 - 45,Caucasian,0,0,1,8,M,0,1
594,Female,27,25 - 45,Caucasian,0,0,0,2,F,1,0
594,Female,27,25 - 45,Other,0,0,0,2,F,1,0
594,Male,27,25 - 45,Caucasian,0,0,0,2,F,1,0
601,Female,26,25 - 45,Hispanic,0,0,0,6,F,1,0
610,Female,22,Less than 25,Caucasian,0,0,0,2,M,1,0
610,Female,22,Less than 25,Hispanic,0,0,0,2,M,1,0
612,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
612,Female,21,Less than 25,Asian,0,0,0,0,F,1,0
616,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
618,Female,32,25 - 45,Caucasian,0,0,0,3,F,1,0
618,Female,32,25 - 45,Native American,0,0,0,3,F,1,0
618,Male,32,25 - 45,Caucasian,0,0,0,3,F,1,0
629,Male,41,25 - 45,Caucasian,0,0,0,7,F,0,1
632,Female,61,Greater than 45,Caucasian,0,0,0,14,M,1,0
632,Female,61,Greater than 45,Native American,0,0,0,14,M,1,0
638,Female,41,25 - 45,Caucasian,2,1,0,9,M,1,0
638,Female,41,25 - 45,Native American,2,1,0,9,M,1,0
640,Female,32,25 - 45,Caucasian,0,0,0,4,F,1,0
640,Female,32,25 - 45,African-American,0,0,0,4,F,1,0
651,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
651,Female,20,Less than 25,Native American,0,0,0,0,F,1,0
656,Female,50,Greater than 45,Hispanic,0,0,0,11,F,1,0
663,Female,34,25 - 45,Caucasian,0,0,0,5,F,1,0
663,Female,34,25 - 45,African-American,0,0,0,5,F,1,0
664,Male,27,25 - 45,Hispanic,0,0,0,5,F,0,1
664,Female,27,25 - 45,Caucasian,0,0,0,5,F,0,1
664,Male,27,25 - 45,Caucasian,0,0,0,5,F,0,1
665,Female,34,25 - 45,Caucasian,0,0,0,5,F,1,0
665,Female,34,25 - 45,Other,0,0,0,5,F,1,0
666,Female,22,Less than 25,Native American,0,0,0,2,F,1,0
668,Female,26,25 - 45,Caucasian,0,0,0,3,F,1,0
668,Female,26,25 - 45,Hispanic,0,0,0,3,F,1,0
669,Female,24,Less than 25,Caucasian,0,0,0,2,F,1,0
669,Female,24,Less than 25,Other,0,0,0,2,F,1,0
670,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
670,Female,23,Less than 25,Asian,0,0,0,0,F,1,0
671,Female,24,Less than 25,Caucasian,0,0,0,1,F,1,0
671,Female,24,Less than 25,Native American,0,0,0,1,F,1,0
672,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
672,Female,20,Less than 25,African-American,0,0,0,0,F,1,0
680,Female,32,25 - 45,Native American,1,0,2,4,F,1,0
681,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
681,Female,22,Less than 25,Native American,0,0,0,1,F,1,0
687,Female,32,25 - 45,Caucasian,0,0,0,6,F,1,0
687,Female,32,25 - 45,Asian,0,0,0,6,F,1,0
688,Female,26,25 - 45,Native American,0,0,0,5,F,1,0
691,Female,26,25 - 45,Caucasian,0,0,0,2,F,1,0
691,Female,26,25 - 45,Native American,0,0,0,2,F,1,0
697,Female,27,25 - 45,Caucasian,0,0,0,2,F,1,0
697,Female,27,25 - 45,Hispanic,0,0,0,2,F,1,0
697,Male,27,25 - 45,Caucasian,0,0,0,2,F,1,0
708,Female,23,Less than 25,Caucasian,0,0,0,1,F,1,0
708,Female,23,Less than 25,Asian,0,0,0,1,F,1,0
709,Female,25,25 - 45,Caucasian,0,0,0,2,F,1,0
709,Female,25,25 - 45,Other,0,0,0,2,F,1,0
709,Male,25,25 - 45,Other,0,0,0,2,F,1,0
715,Female,21,Less than 25,Caucasian,0,0,1,0,F,1,0
715,Female,21,Less than 25,Other,0,0,1,0,F,1,0
717,Female,35,25 - 45,Native American,0,0,0,7,F,1,0
718,Female,55,Greater than 45,Caucasian,0,0,0,11,M,1,0
718,Female,55,Greater than 45,Asian,0,0,0,11,M,1,0
718,Male,55,Greater than 45,Asian,0,0,0,11,M,1,0
723,Female,22,Less than 25,Hispanic,0,0,0,2,F,1,0
730,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
732,Male,30,25 - 45,Caucasian,0,0,0,7,M,0,1
732,Male,30,25 - 45,Hispanic,0,0,0,7,M,0,1
733,Female,23,Less than 25,Caucasian,1,0,0,1,M,1,0
733,Female,23,Less than 25,Other,1,0,0,1,M,1,0
733,Male,23,Less than 25,Caucasian,1,0,0,1,M,1,0
735,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
735,Female,22,Less than 25,Asian,0,0,0,0,F,1,0
737,Female,21,Less than 25,Caucasian,0,0,0,1,F,1,0
738,Female,33,25 - 45,Asian,0,0,0,9,F,1,0
741,Female,50,Greater than 45,Caucasian,0,0,0,7,F,1,0
741,Female,50,Greater than 45,Native American,0,0,0,7,F,1,0
744,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
744,Female,20,Less than 25,Native American,0,0,0,0,F,1,0
750,Female,25,25 - 45,Caucasian,0,0,0,3,F,1,0
750,Female,25,25 - 45,African-American,0,0,0,3,F,1,0
751,Male,24,Less than 25,Caucasian,0,0,0,0,F,0,1
751,Male,24,Less than 25,African-American,0,0,0,0,F,0,1
758,Female,29,25 - 45,Hispanic,0,0,0,7,F,1,0
759,Female,27,25 - 45,Caucasian,0,0,0,4,M,1,0
759,Female,27,25 - 45,Asian,0,0,0,4,M,1,0
759,Male,27,25 - 45,Caucasian,0,0,0,4,M,1,0
762,Female,33,25 - 45,Caucasian,0,0,0,7,M,1,0
762,Female,33,25 - 45,African-American,0,0,0,7,M,1,0
765,Female,23,Less than 25,Other,0,0,0,2,F,1,0
770,Female,24,Less than 25,Caucasian,0,0,0,3,M,1,0
770,Female,24,Less than 25,Other,0,0,0,3,M,1,0
772,Female,27,25 - 45,Other,0,0,0,7,M,1,0
773,Female,24,Less than 25,Caucasian,0,0,1,0,F,1,0
773,Female,24,Less than 25,Asian,0,0,1,0,F,1,0
776,Male,43,25 - 45,Native American,0,0,1,9,M,0,1
776,Male,43,25 - 45,Caucasian,0,0,1,9,M,0,1
784,Female,29,25 - 45,Caucasian,0,0,0,5,F,1,0
784,Female,29,25 - 45,Native American,0,0,0,5,F,1,0
788,Female,26,25 - 45,Hispanic,0,0,0,5,F,1,0
789,Female,35,25 - 45,Caucasian,0,0,0,8,M,1,0
789,Female,35,25 - 45,African-American,0,0,0,8,M,1,0
796,Female,25,25 - 45,Caucasian,0,0,0,1,F,1,0
796,Female,25,25 - 45,Hispanic,0,0,0,1,F,1,0
796,Male,25,25 - 45,Caucasian,0,0,0,1,F,1,0
807,Female,24,Less than 25,Caucasian,0,0,0,2,F,1,0
807,Female,24,Less than 25,Asian,0,0,0,2,F,1,0
812,Female,31,25 - 45,Caucasian,0,0,0,4,F,1,0
812,Female,31,25 - 45,Native American,0,0,0,4,F,1,0
812,Male,31,25 - 45,Asian,0,0,0,4,F,1,0
813,Female,24,Less than 25,Caucasian,0,0,0,2,F,1,0
813,Female,24,Less than 25,Asian,0,0,0,2,F,1,0
815,Female,26,25 - 45,Caucasian,0,1,0,4,M,1,0
815,Female,26,25 - 45,Asian,0,1,0,4,M,1,0
819,Male,24,Less than 25,Caucasian,0,0,0,1,F,0,1
821,Female,19,Less than 25,Native American,0,0,0,1,F,1,0
827,Female,31,25 - 45,Caucasian,0,0,0,4,F,1,0
827,Female,31,25 - 45,Other,0,0,0,4,F,1,0
828,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
