original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
668,Female,19,Less than 25,Other,0,0,0,0,M,1,0
668,Male,19,Less than 25,Caucasian,0,0,0,0,M,1,0
673,Female,39,25 - 45,Caucasian,0,0,0,6,F,1,0
673,Female,39,25 - 45,Native American,0,0,0,6,F,1,0
677,Female,39,25 - 45,Caucasian,0,0,0,6,F,1,0
677,Female,39,25 - 45,Other,0,0,0,6,F,1,0
684,Female,51,Greater than 45,Native American,1,0,0,10,F,1,0
696,Female,51,Greater than 45,Caucasian,2,0,0,11,M,1,0
696,Female,51,Greater than 45,Hispanic,2,0,0,11,M,1,0
699,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
699,Female,22,Less than 25,Other,0,0,0,0,F,1,0
700,Female,24,Less than 25,Caucasian,0,1,0,1,F,1,0
700,Female,24,Less than 25,Native American,0,1,0,1,F,1,0
706,Male,46,Greater than 45,Other,0,0,0,7,F,0,1
706,Male,46,Greater than 45,Caucasian,0,0,0,7,F,0,1
709,Male,19,Less than 25,Native American,0,0,0,1,M,0,1
709,Male,19,Less than 25,Caucasian,0,0,0,1,M,0,1
723,Male,22,Less than 25,African-American,0,0,0,0,F,0,1
723,Male,22,Less than 25,Caucasian,0,0,0,0,F,0,1
728,Female,51,Greater than 45,Native American,0,0,0,10,F,1,0
731,Male,23,Less than 25,Caucasian,0,0,0,1,F,0,1
737,Male,48,25 - 45,African-American,1,0,0,9,F,0,1
737,Male,48,25 - 45,Caucasian,1,0,0,9,F,0,1
743,Female,48,Greater than 45,Hispanic,0,0,0,10,F,1,0
747,Male,21,Less than 25,Other,0,0,0,0,F,0,1
747,Male,21,Less than 25,Caucasian,0,0,0,0,F,0,1
753,Female,23,Less than 25,Hispanic,0,0,1,1,F,1,0
755,Female,31,25 - 45,Hispanic,1,1,1,5,F,1,0
775,Female,25,Less than 25,Asian,2,0,0,3,F,1,0
788,Female,27,25 - 45,Caucasian,1,0,0,2,F,1,0
788,Female,27,25 - 45,Native American,1,0,0,2,F,1,0
791,Female,22,Less than 25,Caucasian,0,0,0,1,F,1,0
791,Female,22,Less than 25,Hispanic,0,0,0,1,F,1,0
792,Female,22,Less than 25,Caucasian,0,0,0,0,F,1,0
792,Female,22,Less than 25,Native American,0,0,0,0,F,1,0
792,Male,22,Less than 25,Hispanic,0,0,0,0,F,1,0
793,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
793,Female,23,Less than 25,Other,0,0,0,0,F,1,0
794,Female,21,Less than 25,Caucasian,0,0,0,0,F,1,0
794,Female,21,Less than 25,Asian,0,0,0,0,F,1,0
795,Female,23,Less than 25,Caucasian,0,0,0,0,F,1,0
795,Female,23,Less than 25,Other,0,0,0,0,F,1,0
796,Female,20,Less than 25,Caucasian,0,0,0,0,F,1,0
796,Female,20,Less than 25,Asian,0,0,0,0,F,1,0
805,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
805,Female,28,25 - 45,African-American,0,0,0,4,F,1,0
808,Female,53,Greater than 45,Caucasian,0,0,0,10,F,1,0
808,Female,53,Greater than 45,Other,0,0,0,10,F,1,0
815,Female,52,Greater than 45,Caucasian,0,0,0,9,F,1,0
815,Female,52,Greater than 45,Asian,0,0,0,9,F,1,0
825,Female,51,Greater than 45,Native American,0,0,0,10,F,1,0
828,Female,51,Greater than 45,Caucasian,0,0,0,8,F,1,0
828,Female,51,Greater than 45,African-American,0,0,0,8,F,1,0
