original_index,sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,original_prediction,alternative_prediction
426,Female,34,25 - 45,Native American,2,0,0,7,F,1,0
426,Male,34,25 - 45,Caucasian,2,0,0,7,F,1,0
449,Female,48,Greater than 45,Caucasian,0,0,0,10,F,1,0
449,Female,48,Greater than 45,Hispanic,0,0,0,10,F,1,0
450,Female,48,Greater than 45,Caucasian,0,0,0,9,F,1,0
450,Female,48,Greater than 45,Other,0,0,0,9,F,1,0
450,Male,48,Greater than 45,Caucasian,0,0,0,9,F,1,0
455,Female,48,Greater than 45,Caucasian,0,1,0,9,F,1,0
455,Female,48,Greater than 45,Native American,0,1,0,9,F,1,0
455,Male,48,Greater than 45,Caucasian,0,1,0,9,F,1,0
457,Female,47,Greater than 45,Caucasian,0,0,0,10,F,1,0
457,Female,47,Greater than 45,African-American,0,0,0,10,F,1,0
474,Female,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
474,Female,48,Greater than 45,Other,0,0,0,8,F,1,0
474,Male,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
481,Female,34,25 - 45,Caucasian,2,1,0,6,F,1,0
481,Female,34,25 - 45,Hispanic,2,1,0,6,F,1,0
481,Male,34,25 - 45,Caucasian,2,1,0,6,F,1,0
482,Female,39,25 - 45,Other,2,0,0,9,F,1,0
489,Female,33,25 - 45,Other,1,0,0,9,F,1,0
491,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
491,Female,47,Greater than 45,Asian,1,0,0,10,F,1,0
511,Female,34,25 - 45,Caucasian,0,0,0,9,M,1,0
511,Female,34,25 - 45,Hispanic,0,0,0,9,M,1,0
511,Male,34,25 - 45,Caucasian,0,0,0,9,M,1,0
512,Female,33,25 - 45,Caucasian,0,1,0,6,F,1,0
512,Female,33,25 - 45,Native American,0,1,0,6,F,1,0
512,Male,33,25 - 45,Caucasian,0,1,0,6,F,1,0
513,Female,48,Greater than 45,Caucasian,0,0,0,10,F,1,0
513,Female,48,Greater than 45,Hispanic,0,0,0,10,F,1,0
513,Male,48,Greater than 45,Hispanic,0,0,0,10,F,1,0
521,Female,49,Greater than 45,Caucasian,1,0,0,10,F,1,0
521,Female,49,Greater than 45,Other,1,0,0,10,F,1,0
530,Female,47,Greater than 45,Caucasian,0,0,0,9,F,1,0
530,Female,47,Greater than 45,Native American,0,0,0,9,F,1,0
530,Male,47,Greater than 45,Caucasian,0,0,0,9,F,1,0
535,Female,42,Greater than 45,Caucasian,1,0,0,9,F,1,0
535,Female,42,Greater than 45,Native American,1,0,0,9,F,1,0
537,Female,48,Greater than 45,Caucasian,1,0,0,9,F,1,0
537,Female,48,Greater than 45,Hispanic,1,0,0,9,F,1,0
537,Male,48,Greater than 45,Caucasian,1,0,0,9,F,1,0
555,Female,48,Greater than 45,Caucasian,0,0,0,10,F,1,0
555,Female,48,Greater than 45,African-American,0,0,0,10,F,1,0
559,Female,37,25 - 45,Hispanic,1,1,0,9,F,1,0
561,Female,47,Greater than 45,Caucasian,0,0,0,10,F,1,0
561,Female,47,Greater than 45,Native American,0,0,0,10,F,1,0
567,Female,34,25 - 45,Other,0,0,0,9,F,1,0
568,Female,34,25 - 45,Caucasian,0,1,0,6,F,1,0
568,Female,34,25 - 45,African-American,0,1,0,6,F,1,0
568,Male,34,25 - 45,Caucasian,0,1,0,6,F,1,0
577,Female,48,Greater than 45,Caucasian,1,0,0,10,F,1,0
577,Female,48,Greater than 45,African-American,1,0,0,10,F,1,0
585,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
585,Female,47,Greater than 45,Native American,1,0,0,10,F,1,0
586,Female,48,Greater than 45,Caucasian,0,0,0,9,F,1,0
586,Female,48,Greater than 45,Hispanic,0,0,0,9,F,1,0
586,Male,48,Greater than 45,Caucasian,0,0,0,9,F,1,0
593,Female,47,Greater than 45,Hispanic,2,0,0,11,F,1,0
616,Female,37,25 - 45,Caucasian,0,0,0,6,F,1,0
616,Female,37,25 - 45,Asian,0,0,0,6,F,1,0
616,Male,37,25 - 45,Caucasian,0,0,0,6,F,1,0
624,Female,36,25 - 45,Caucasian,0,1,0,6,F,1,0
624,Female,36,25 - 45,African-American,0,1,0,6,F,1,0
624,Male,36,25 - 45,Caucasian,0,1,0,6,F,1,0
631,Female,32,25 - 45,Asian,0,0,0,9,F,1,0
649,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
649,Female,47,Greater than 45,Asian,1,0,0,10,F,1,0
651,Female,48,Greater than 45,African-American,1,0,0,12,M,1,0
657,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
657,Female,47,Greater than 45,Native American,1,0,0,10,F,1,0
664,Female,41,Greater than 45,Caucasian,1,0,0,9,M,1,0
664,Female,41,Greater than 45,African-American,1,0,0,9,M,1,0
664,Male,41,Greater than 45,Caucasian,1,0,0,9,M,1,0
665,Female,47,Greater than 45,Caucasian,0,0,0,10,M,1,0
665,Female,47,Greater than 45,Other,0,0,0,10,M,1,0
665,Male,47,Greater than 45,Caucasian,0,0,0,10,M,1,0
671,Female,34,25 - 45,Other,0,0,0,9,F,1,0
672,Female,34,25 - 45,Caucasian,0,1,0,6,F,1,0
672,Female,34,25 - 45,Asian,0,1,0,6,F,1,0
672,Male,34,25 - 45,Caucasian,0,1,0,6,F,1,0
705,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
705,Female,47,Greater than 45,Asian,1,0,0,10,F,1,0
712,Female,38,Greater than 45,Caucasian,2,0,0,9,F,1,0
712,Female,38,Greater than 45,Hispanic,2,0,0,9,F,1,0
713,Female,48,Greater than 45,Caucasian,1,0,0,9,F,1,0
713,Female,48,Greater than 45,Asian,1,0,0,9,F,1,0
713,Male,48,Greater than 45,Caucasian,1,0,0,9,F,1,0
720,Female,33,25 - 45,Caucasian,1,0,0,9,M,1,0
720,Female,33,25 - 45,African-American,1,0,0,9,M,1,0
720,Male,33,25 - 45,Caucasian,1,0,0,9,M,1,0
722,Female,47,Greater than 45,Caucasian,0,0,0,9,F,1,0
722,Female,47,Greater than 45,Hispanic,0,0,0,9,F,1,0
722,Male,47,Greater than 45,Caucasian,0,0,0,9,F,1,0
727,Female,34,25 - 45,Asian,0,0,0,9,F,1,0
728,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
728,Female,33,25 - 45,Asian,0,0,0,6,F,1,0
728,Male,33,25 - 45,Caucasian,0,0,0,6,F,1,0
751,Female,32,25 - 45,Other,1,0,0,9,F,1,0
761,Female,47,Greater than 45,Caucasian,1,0,0,9,F,1,0
761,Female,47,Greater than 45,Hispanic,1,0,0,9,F,1,0
761,Male,47,Greater than 45,Caucasian,1,0,0,9,F,1,0
778,Female,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
778,Female,48,Greater than 45,African-American,0,0,0,8,F,1,0
778,Male,48,Greater than 45,Caucasian,0,0,0,8,F,1,0
784,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
784,Female,33,25 - 45,Hispanic,0,0,0,6,F,1,0
784,Male,33,25 - 45,Caucasian,0,0,0,6,F,1,0
785,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
785,Female,46,Greater than 45,Hispanic,0,0,0,10,F,1,0
792,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
792,Female,33,25 - 45,Native American,0,0,0,6,F,1,0
792,Male,33,25 - 45,Caucasian,0,0,0,6,F,1,0
810,Female,46,Greater than 45,Caucasian,0,0,0,8,F,1,0
810,Female,46,Greater than 45,Hispanic,0,0,0,8,F,1,0
810,Male,46,Greater than 45,Caucasian,0,0,0,8,F,1,0
848,Female,33,25 - 45,Caucasian,0,0,0,6,F,1,0
848,Female,33,25 - 45,African-American,0,0,0,6,F,1,0
848,Male,33,25 - 45,Caucasian,0,0,0,6,F,1,0
855,Female,34,25 - 45,Hispanic,2,1,0,9,F,1,0
857,Female,46,Greater than 45,Caucasian,1,0,0,10,F,1,0
857,Female,46,Greater than 45,Native American,1,0,0,10,F,1,0
865,Female,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
865,Female,46,Greater than 45,African-American,1,0,0,9,F,1,0
865,Male,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
873,Female,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
873,Female,45,Greater than 45,Asian,1,0,0,9,F,1,0
873,Male,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
882,Female,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
882,Female,45,Greater than 45,African-American,1,0,0,9,F,1,0
882,Male,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
895,Female,32,25 - 45,Hispanic,0,0,0,9,F,1,0
897,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
897,Female,46,Greater than 45,Native American,0,0,0,10,F,1,0
898,Female,47,Greater than 45,Caucasian,0,0,0,8,F,1,0
898,Female,47,Greater than 45,African-American,0,0,0,8,F,1,0
898,Male,47,Greater than 45,Caucasian,0,0,0,8,F,1,0
903,Female,39,25 - 45,Caucasian,0,0,0,9,M,1,0
903,Female,39,25 - 45,African-American,0,0,0,9,M,1,0
903,Male,39,25 - 45,Caucasian,0,0,0,9,M,1,0
913,Female,47,Greater than 45,Caucasian,1,0,0,10,F,1,0
913,Female,47,Greater than 45,Other,1,0,0,10,F,1,0
921,Female,32,25 - 45,Other,1,0,0,9,F,1,0
923,Female,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
923,Female,46,Greater than 45,Native American,0,0,0,9,F,1,0
923,Male,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
927,Female,33,25 - 45,Other,1,0,0,9,F,1,0
930,Female,32,25 - 45,Caucasian,1,0,0,9,M,1,0
930,Female,32,25 - 45,Other,1,0,0,9,M,1,0
930,Male,32,25 - 45,Caucasian,1,0,0,9,M,1,0
937,Female,33,25 - 45,Caucasian,1,1,0,6,F,1,0
937,Female,33,25 - 45,Other,1,1,0,6,F,1,0
937,Male,33,25 - 45,Caucasian,1,1,0,6,F,1,0
943,Female,32,25 - 45,Asian,2,1,0,9,F,1,0
953,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
953,Female,46,Greater than 45,African-American,0,0,0,10,F,1,0
960,Female,40,25 - 45,Caucasian,0,1,0,6,F,1,0
960,Female,40,25 - 45,Native American,0,1,0,6,F,1,0
960,Male,40,25 - 45,Caucasian,0,1,0,6,F,1,0
961,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
961,Female,46,Greater than 45,Other,0,0,0,10,F,1,0
985,Female,33,25 - 45,Caucasian,2,1,0,7,F,1,0
985,Female,33,25 - 45,Other,2,1,0,7,F,1,0
991,Female,32,25 - 45,Caucasian,2,0,0,9,M,1,0
991,Female,32,25 - 45,African-American,2,0,0,9,M,1,0
993,Female,33,25 - 45,Other,1,0,0,9,F,1,0
1001,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
1001,Female,46,Greater than 45,Hispanic,0,0,0,10,F,1,0
1041,Female,31,25 - 45,Native American,2,0,0,10,M,1,0
1049,Female,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
1049,Female,46,Greater than 45,Native American,1,0,0,9,F,1,0
1049,Male,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
1050,Female,31,25 - 45,Caucasian,1,0,0,7,F,1,0
1050,Female,31,25 - 45,African-American,1,0,0,7,F,1,0
1050,Male,31,25 - 45,Caucasian,1,0,0,7,F,1,0
1057,Female,46,Greater than 45,Caucasian,0,0,0,10,F,1,0
1057,Female,46,Greater than 45,Hispanic,0,0,0,10,F,1,0
1064,Female,36,25 - 45,Caucasian,0,0,0,6,F,1,0
1064,Female,36,25 - 45,Native American,0,0,0,6,F,1,0
1064,Male,36,25 - 45,Caucasian,0,0,0,6,F,1,0
1065,Female,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
1065,Female,46,Greater than 45,Hispanic,0,0,0,9,F,1,0
1065,Male,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
1097,Female,45,Greater than 45,Caucasian,1,0,0,10,F,1,0
1097,Female,45,Greater than 45,Hispanic,1,0,0,10,F,1,0
1107,Female,45,Greater than 45,Caucasian,1,0,0,10,F,1,0
1107,Female,45,Greater than 45,Asian,1,0,0,10,F,1,0
1113,Female,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
1113,Female,46,Greater than 45,Hispanic,0,0,0,9,F,1,0
1113,Male,46,Greater than 45,Caucasian,0,0,0,9,F,1,0
1119,Female,36,25 - 45,Hispanic,0,1,0,9,F,1,0
1120,Female,33,25 - 45,Caucasian,0,1,0,5,F,1,0
1120,Female,33,25 - 45,Native American,0,1,0,5,F,1,0
1120,Male,33,25 - 45,Caucasian,0,1,0,5,F,1,0
1128,Female,31,25 - 45,Caucasian,0,0,0,6,F,1,0
1128,Female,31,25 - 45,Hispanic,0,0,0,6,F,1,0
1128,Male,31,25 - 45,Caucasian,0,0,0,6,F,1,0
1145,Female,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
1145,Female,45,Greater than 45,Native American,1,0,0,9,F,1,0
1145,Male,45,Greater than 45,Caucasian,1,0,0,9,F,1,0
1153,Female,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
1153,Female,46,Greater than 45,African-American,1,0,0,9,F,1,0
1153,Male,46,Greater than 45,Caucasian,1,0,0,9,F,1,0
1160,Female,37,25 - 45,Caucasian,2,0,0,9,M,1,0
1160,Female,37,25 - 45,Hispanic,2,0,0,9,M,1,0
1160,Male,37,25 - 45,Caucasian,2,0,0,9,M,1,0
1176,Female,34,25 - 45,Caucasian,0,0,0,6,F,1,0
1176,Female,34,25 - 45,African-American,0,0,0,6,F,1,0
1176,Male,34,25 - 45,Caucasian,0,0,0,6,F,1,0
1183,Female,29,25 - 45,Hispanic,0,0,0,9,F,1,0
1184,Female,29,25 - 45,Caucasian,0,0,0,6,F,1,0
1184,Female,29,25 - 45,Hispanic,0,0,0,6,F,1,0
1184,Male,29,25 - 45,Caucasian,0,0,0,6,F,1,0
1185,Female,39,25 - 45,Caucasian,0,0,0,9,F,1,0
1185,Female,39,25 - 45,Hispanic,0,0,0,9,F,1,0
1185,Male,39,25 - 45,Hispanic,0,0,0,9,F,1,0
1193,Male,40,25 - 45,African-American,1,0,0,9,M,0,1
1201,Female,40,25 - 45,Caucasian,1,0,0,9,F,1,0
1201,Female,40,25 - 45,African-American,1,0,0,9,F,1,0
1202,Female,40,25 - 45,Caucasian,0,0,0,7,F,1,0
1202,Female,40,25 - 45,Hispanic,0,0,0,7,F,1,0
1202,Male,40,25 - 45,Caucasian,0,0,0,7,F,1,0
1209,Female,39,25 - 45,Caucasian,2,1,0,6,F,1,0
1209,Female,39,25 - 45,Asian,2,1,0,6,F,1,0
1209,Male,39,25 - 45,Caucasian,2,1,0,6,F,1,0
1218,Female,40,25 - 45,Caucasian,1,0,0,7,F,1,0
1218,Female,40,25 - 45,African-American,1,0,0,7,F,1,0
1218,Male,40,25 - 45,Caucasian,1,0,0,7,F,1,0
1225,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1225,Female,28,25 - 45,African-American,0,0,0,4,F,1,0
1225,Male,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1233,Female,39,25 - 45,Caucasian,0,0,0,9,M,1,0
1233,Female,39,25 - 45,Native American,0,0,0,9,M,1,0
1233,Male,39,25 - 45,Caucasian,0,0,0,9,M,1,0
1239,Female,29,25 - 45,Hispanic,0,0,0,9,F,1,0
1240,Female,29,25 - 45,Caucasian,0,0,0,6,F,1,0
1240,Female,29,25 - 45,African-American,0,0,0,6,F,1,0
1240,Male,29,25 - 45,Caucasian,0,0,0,6,F,1,0
1243,Female,39,Greater than 45,Caucasian,0,0,0,9,F,1,0
1243,Female,39,Greater than 45,Hispanic,0,0,0,9,F,1,0
1247,Female,29,25 - 45,Hispanic,0,0,0,9,F,1,0
1249,Female,39,25 - 45,Asian,1,0,0,10,F,1,0
1257,Female,39,25 - 45,Caucasian,1,0,0,9,M,1,0
1257,Female,39,25 - 45,Hispanic,1,0,0,9,M,1,0
1257,Male,39,25 - 45,Caucasian,1,0,0,9,M,1,0
1266,Female,40,25 - 45,Caucasian,1,0,0,9,F,1,0
1266,Female,40,25 - 45,Hispanic,1,0,0,9,F,1,0
1273,Female,40,25 - 45,Caucasian,1,0,0,9,M,1,0
1273,Female,40,25 - 45,Native American,1,0,0,9,M,1,0
1273,Male,40,25 - 45,Caucasian,1,0,0,9,M,1,0
1288,Female,31,25 - 45,Caucasian,0,0,0,6,F,1,0
1288,Female,31,25 - 45,Other,0,0,0,6,F,1,0
1288,Male,31,25 - 45,Caucasian,0,0,0,6,F,1,0
1290,Female,38,25 - 45,Caucasian,0,0,0,8,F,1,0
1290,Female,38,25 - 45,Asian,0,0,0,8,F,1,0
1290,Male,38,25 - 45,Caucasian,0,0,0,8,F,1,0
1296,Female,27,25 - 45,Caucasian,0,0,0,6,F,1,0
1296,Female,27,25 - 45,Other,0,0,0,6,F,1,0
1296,Male,27,25 - 45,Caucasian,0,0,0,6,F,1,0
1311,Female,34,25 - 45,Hispanic,2,1,0,9,F,1,0
1313,Female,39,25 - 45,Hispanic,1,0,0,10,F,1,0
1315,Female,40,25 - 45,Caucasian,0,0,0,9,F,1,0
1315,Female,40,25 - 45,African-American,0,0,0,9,F,1,0
1319,Female,29,25 - 45,Caucasian,2,0,0,9,M,1,0
1319,Female,29,25 - 45,Other,2,0,0,9,M,1,0
1320,Female,29,25 - 45,Caucasian,1,0,0,6,F,1,0
1320,Female,29,25 - 45,Other,1,0,0,6,F,1,0
1320,Male,29,25 - 45,Caucasian,1,0,0,6,F,1,0
1322,Female,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1322,Female,29,25 - 45,Native American,2,0,0,4,F,1,0
1322,Male,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1329,Female,29,25 - 45,Caucasian,1,0,0,4,F,1,0
1329,Female,29,25 - 45,Asian,1,0,0,4,F,1,0
1329,Male,29,25 - 45,Caucasian,1,0,0,4,F,1,0
1336,Female,31,25 - 45,Other,2,0,0,9,F,1,0
1337,Female,39,25 - 45,Caucasian,0,0,0,9,F,1,0
1337,Female,39,25 - 45,Native American,0,0,0,9,F,1,0
1345,Female,40,25 - 45,Caucasian,0,0,0,10,M,1,0
1345,Female,40,25 - 45,African-American,0,0,0,10,M,1,0
1345,Male,40,25 - 45,Caucasian,0,0,0,10,M,1,0
1351,Female,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1351,Female,28,25 - 45,Other,0,0,0,4,F,1,0
1351,Male,28,25 - 45,Caucasian,0,0,0,4,F,1,0
1353,Female,39,Greater than 45,Caucasian,0,0,0,10,F,1,0
1353,Female,39,Greater than 45,Other,0,0,0,10,F,1,0
1363,Female,40,25 - 45,Caucasian,0,0,0,9,F,1,0
1363,Female,40,25 - 45,Other,0,0,0,9,F,1,0
1370,Female,39,25 - 45,Caucasian,0,0,0,6,F,1,0
1370,Female,39,25 - 45,Asian,0,0,0,6,F,1,0
1370,Male,39,25 - 45,Caucasian,0,0,0,6,F,1,0
1375,Female,29,25 - 45,Asian,1,0,0,9,F,1,0
1376,Female,29,25 - 45,Caucasian,1,0,0,6,F,1,0
1376,Female,29,25 - 45,Hispanic,1,0,0,6,F,1,0
1376,Male,29,25 - 45,Caucasian,1,0,0,6,F,1,0
1378,Female,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1378,Female,29,25 - 45,African-American,2,0,0,4,F,1,0
1378,Male,29,25 - 45,Caucasian,2,0,0,4,F,1,0
1384,Female,32,25 - 45,Other,2,0,0,9,F,1,0
1393,Female,27,25 - 45,Caucasian,0,0,0,4,F,1,0
1393,Female,27,25 - 45,African-American,0,0,0,4,F,1,0
1393,Male,27,25 - 45,Caucasian,0,0,0,4,F,1,0
1425,Female,29,25 - 45,Caucasian,1,0,0,4,F,1,0
1425,Female,29,25 - 45,Asian,1,0,0,4,F,1,0
1425,Male,29,25 - 45,Caucasian,1,0,0,4,F,1,0
1433,Female,40,25 - 45,Hispanic,2,0,0,9,F,1,0
1435,Female,40,25 - 45,Caucasian,1,0,0,8,F,1,0
1435,Female,40,25 - 45,Asian,1,0,0,8,F,1,0
1435,Male,40,25 - 45,Caucasian,1,0,0,8,F,1,0
1442,Female,40,25 - 45,Caucasian,1,0,0,8,F,1,0
1442,Female,40,25 - 45,Native American,1,0,0,8,F,1,0
1442,Male,40,25 - 45,Caucasian,1,0,0,8,F,1,0
1447,Female,30,25 - 45,Other,2,0,0,9,F,1,0
1448,Female,29,25 - 45,Caucasian,2,1,0,6,F,1,0
1448,Female,29,25 - 45,Hispanic,2,1,0,6,F,1,0
1448,Male,29,25 - 45,Caucasian,2,1,0,6,F,1,0
1449,Female,40,25 - 45,Caucasian,0,1,0,6,F,1,0
1449,Female,40,25 - 45,Hispanic,0,1,0,6,F,1,0
1449,Male,40,25 - 45,Caucasian,0,1,0,6,F,1,0
1450,Female,40,25 - 45,Caucasian,0,0,0,8,F,1,0
