Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,18,A34,A41,1750,A61,A75,4,Male,A101,3,A122,48,A143,A152,2,A173,1,A191,A201
A14,10,A32,A43,697,A62,A75,4,Male,A101,4,A124,29,A143,A152,1,A173,1,A191,A201
A11,42,A32,A42,3134,A61,A75,3,Male,A101,2,A123,44,A143,A152,2,A173,1,A191,A201
A11,22,A32,A42,1460,A61,A75,4,Female,A101,4,A122,26,A143,A151,1,A173,1,A192,A201
A12,8,A32,A41,880,A65,A75,2,Female,A101,4,A124,72,A143,A153,1,A173,1,A192,A201
A11,22,A34,A42,8149,A61,A75,3,Male,A101,4,A124,38,A143,A153,3,A173,1,A192,A201
A11,37,A32,A41,5080,A65,A75,4,Male,A101,3,A124,39,A143,A152,1,A173,1,A192,A201
A13,6,A34,A40,698,A61,A75,2,Female,A101,4,A124,72,A143,A153,3,A171,2,A191,A201
A11,45,A34,A41,2010,A61,A75,3,Male,A101,3,A124,52,A143,A152,2,A173,2,A191,A201
A12,25,A32,A41,7321,A61,A75,4,Female,A101,4,A124,61,A143,A153,1,A174,1,A192,A201
A14,15,A34,A40,601,A61,A75,4,Male,A101,4,A122,74,A143,A152,2,A173,1,A192,A201
A11,11,A34,A43,1552,A61,A75,4,Male,A101,4,A121,52,A143,A153,3,A173,1,A192,A201
A14,5,A32,A40,475,A65,A75,1,Male,A101,4,A124,58,A143,A153,1,A173,2,A191,A202
A11,42,A34,A42,10797,A61,A75,4,Male,A101,4,A124,40,A143,A153,1,A173,1,A192,A201
A14,11,A34,A40,1704,A65,A75,2,Male,A101,4,A121,56,A143,A152,3,A172,2,A191,A201
A11,17,A32,A41,7125,A61,A75,4,Male,A101,4,A124,53,A143,A153,2,A173,1,A191,A201
A11,12,A34,A41,1470,A61,A75,4,Male,A101,3,A124,34,A143,A151,2,A173,1,A191,A201
A11,6,A32,A40,620,A65,A75,4,Male,A101,3,A124,74,A143,A152,2,A173,1,A192,A201
A11,37,A34,A41,11115,A61,A75,3,Male,A101,4,A124,35,A143,A153,2,A173,1,A192,A201
A14,14,A34,A41,2643,A65,A75,4,Male,A101,4,A124,30,A143,A153,2,A173,1,A192,A201
A11,20,A32,A41,5596,A62,A74,3,Male,A101,4,A122,47,A143,A152,1,A173,2,A192,A201
A14,17,A34,A42,2446,A65,A75,4,Male,A101,4,A124,43,A143,A153,2,A173,1,A192,A201
A11,50,A32,A41,10154,A65,A75,4,Male,A101,4,A124,56,A143,A153,1,A173,1,A192,A201
A14,21,A34,A41,6925,A61,A75,4,Male,A101,4,A124,33,A143,A153,3,A174,1,A192,A201
A14,9,A34,A43,1285,A65,A75,4,Male,A101,4,A124,53,A143,A152,1,A173,2,A192,A201
A14,30,A32,A41,7359,A61,A75,3,Male,A101,4,A124,56,A143,A153,1,A174,1,A192,A201
A14,12,A34,A41,1152,A61,A75,2,Male,A101,4,A124,53,A143,A152,2,A173,2,A192,A201
A13,13,A32,A40,1028,A61,A75,2,Female,A101,4,A124,72,A143,A153,1,A174,1,A191,A201
A11,20,A34,A42,2057,A61,A73,1,Female,A101,3,A123,27,A143,A152,1,A173,1,A191,A201
A11,14,A32,A42,855,A61,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A14,22,A34,A42,1675,A61,A73,2,Male,A101,2,A122,27,A143,A152,2,A173,1,A191,A201
A11,17,A32,A42,1473,A61,A73,1,Female,A102,3,A121,27,A143,A152,1,A173,1,A191,A201
A14,24,A34,A42,1237,A61,A73,4,Male,A101,2,A122,39,A143,A152,2,A173,1,A191,A201
A11,9,A34,A42,1502,A65,A73,2,Female,A101,3,A123,26,A143,A152,1,A173,1,A191,A201
A11,17,A34,A42,4567,A61,A75,4,Male,A101,4,A122,39,A143,A151,1,A173,1,A191,A201
A14,11,A32,A43,661,A65,A75,4,Male,A101,4,A121,33,A143,A152,1,A173,1,A191,A201
A12,24,A31,A41,2297,A63,A73,4,Male,A101,2,A121,39,A142,A152,1,A173,1,A192,A201
A11,16,A34,A42,3153,A61,A75,4,Male,A101,4,A122,41,A143,A152,1,A173,1,A192,A201
A11,11,A34,A40,1250,A61,A73,2,Male,A101,3,A121,43,A143,A152,2,A173,2,A191,A201
A14,16,A32,A41,535,A64,A75,4,Female,A101,4,A121,53,A143,A152,2,A173,1,A192,A201
A11,5,A32,A40,959,A65,A75,2,Male,A101,4,A124,28,A143,A151,1,A173,1,A191,A202
A12,16,A34,A41,682,A65,A75,4,Female,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A11,14,A34,A41,730,A65,A75,4,Male,A101,4,A124,61,A141,A152,2,A173,2,A192,A201
A11,16,A34,A41,3114,A65,A75,4,Male,A101,3,A124,40,A143,A152,2,A173,1,A191,A201
A11,40,A32,A42,6705,A61,A75,3,Male,A101,3,A123,68,A143,A152,1,A173,2,A191,A201
A14,16,A34,A42,3089,A61,A75,4,Male,A101,4,A121,57,A143,A152,3,A173,1,A192,A201
A12,14,A32,A40,7017,A61,A75,4,Male,A101,2,A124,56,A141,A153,1,A174,1,A192,A201
A11,25,A32,A40,3829,A61,A75,4,Male,A101,4,A124,36,A143,A151,3,A173,1,A191,A201
A11,25,A34,A41,826,A65,A75,4,Male,A101,3,A122,69,A143,A152,2,A173,1,A191,A201
A14,21,A34,A41,1206,A65,A75,4,Male,A101,4,A121,65,A143,A152,2,A173,1,A192,A201
A12,36,A34,A41,2682,A61,A74,3,Male,A101,4,A122,37,A143,A152,2,A173,2,A192,A201
A11,22,A32,A41,3507,A65,A75,4,Female,A101,4,A124,59,A143,A153,1,A173,1,A191,A201
A11,31,A32,A41,8813,A65,A75,4,Male,A101,4,A124,45,A141,A153,1,A173,1,A192,A201
A11,17,A34,A42,2640,A61,A75,4,Male,A101,4,A124,36,A143,A153,2,A173,1,A192,A201
A14,17,A34,A41,2729,A61,A75,3,Male,A101,4,A124,54,A143,A153,2,A173,1,A192,A201
A11,25,A32,A40,1284,A61,A75,4,Male,A101,4,A124,55,A141,A153,1,A173,2,A191,A201
A11,52,A34,A41,4253,A61,A75,4,Male,A101,4,A122,36,A143,A152,2,A173,2,A192,A201
A14,16,A34,A41,7407,A65,A75,4,Male,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A11,10,A34,A41,2785,A65,A75,4,Male,A101,4,A124,38,A143,A153,1,A174,1,A192,A201
A12,26,A34,A41,12626,A61,A75,3,Male,A101,2,A124,48,A143,A153,3,A174,1,A192,A201
A11,9,A34,A43,1228,A61,A75,2,Male,A101,4,A124,42,A143,A153,2,A173,2,A191,A201
A14,20,A34,A41,10303,A65,A75,3,Male,A101,4,A124,37,A143,A153,2,A173,1,A192,A201
A14,13,A32,A41,1368,A65,A75,4,Male,A101,4,A124,44,A143,A153,2,A173,2,A192,A201
A14,18,A34,A41,3702,A65,A75,4,Male,A101,4,A124,65,A143,A153,1,A174,1,A192,A201
A11,11,A32,A41,1098,A61,A73,1,Female,A101,2,A124,25,A141,A152,1,A173,1,A191,A201
A11,23,A32,A42,1529,A61,A73,2,Female,A101,3,A124,29,A143,A152,1,A173,1,A191,A201
A14,27,A34,A41,1255,A65,A73,2,Male,A101,2,A123,27,A143,A152,2,A173,1,A191,A201
A14,23,A34,A42,1982,A61,A73,2,Female,A101,2,A123,26,A143,A152,3,A173,1,A191,A201
A14,13,A32,A41,2228,A65,A73,2,Male,A101,2,A123,26,A141,A152,2,A173,1,A191,A201
A14,12,A32,A42,1427,A64,A73,4,Female,A101,2,A123,41,A143,A152,1,A173,1,A191,A201
A14,10,A34,A40,2055,A61,A73,2,Male,A101,3,A121,28,A143,A151,2,A173,1,A191,A202
A11,14,A34,A41,1652,A65,A74,4,Male,A101,3,A122,32,A143,A152,2,A173,1,A191,A201
A11,34,A34,A42,3877,A61,A75,4,Male,A101,4,A122,66,A143,A152,2,A173,1,A191,A201
A11,22,A32,A40,1305,A65,A74,4,Male,A101,2,A122,34,A141,A152,1,A173,1,A192,A201
A14,40,A34,A43,1921,A65,A75,3,Male,A101,2,A123,35,A141,A152,2,A173,2,A192,A201
A14,10,A34,A42,1030,A61,A74,1,Female,A101,4,A122,36,A143,A152,1,A173,1,A192,A201
A14,14,A34,A49,8043,A61,A75,2,Male,A101,4,A124,29,A143,A153,1,A173,1,A192,A201
A14,7,A34,A43,705,A65,A75,4,Female,A101,4,A121,51,A143,A152,2,A173,1,A192,A201
A11,24,A34,A41,4896,A61,A75,3,Male,A101,4,A124,52,A143,A152,2,A173,1,A192,A201
A11,19,A34,A40,1661,A61,A75,4,Male,A101,4,A122,43,A143,A152,2,A173,1,A192,A201
A14,32,A32,A42,4092,A61,A75,4,Male,A101,4,A123,35,A141,A152,1,A173,2,A192,A201
A11,22,A34,A42,5087,A61,A75,4,Male,A101,4,A124,49,A143,A151,1,A173,1,A192,A201
A11,16,A34,A40,912,A65,A75,4,Female,A101,4,A124,37,A143,A152,2,A173,1,A192,A201
A11,11,A34,A43,1170,A61,A75,4,Male,A101,4,A124,34,A143,A151,2,A173,1,A191,A201
A11,40,A32,A41,6657,A61,A75,3,Male,A101,4,A124,30,A143,A152,1,A173,1,A192,A201
A14,9,A32,A43,411,A65,A75,4,Female,A101,4,A121,52,A143,A152,2,A173,1,A191,A201
A11,38,A34,A41,2449,A61,A75,3,Male,A101,3,A122,61,A143,A152,2,A173,2,A192,A201
A11,13,A32,A41,3710,A61,A72,4,Male,A101,3,A122,22,A143,A151,1,A174,1,A192,A202
A11,17,A32,A41,3684,A61,A75,3,Male,A101,4,A124,46,A143,A153,1,A174,1,A192,A201
A11,20,A34,A41,3185,A61,A75,4,Male,A101,4,A121,69,A143,A152,3,A173,1,A192,A201
A14,11,A34,A41,1411,A64,A75,2,Male,A101,4,A124,55,A143,A153,2,A173,2,A191,A201
A14,17,A34,A42,9528,A61,A75,3,Male,A101,4,A124,30,A143,A153,2,A173,1,A192,A201
A11,43,A32,A41,1343,A61,A75,2,Male,A101,4,A124,47,A143,A153,1,A173,2,A191,A201
A11,25,A34,A42,11260,A61,A75,4,Male,A101,4,A124,48,A143,A153,1,A174,1,A192,A201
A12,34,A32,A41,9326,A65,A75,2,Male,A101,4,A124,63,A143,A153,1,A174,1,A192,A201
A11,34,A34,A41,7454,A61,A75,4,Male,A101,4,A124,55,A143,A153,1,A174,1,A192,A201
A11,48,A33,A41,7489,A61,A75,3,Male,A101,4,A124,43,A143,A153,2,A173,2,A192,A201
A11,8,A32,A41,2064,A65,A75,2,Male,A101,4,A124,44,A143,A153,2,A173,1,A191,A201
A11,14,A34,A41,1256,A65,A75,4,Male,A101,4,A122,44,A143,A152,4,A173,2,A192,A201
A11,15,A34,A41,3634,A65,A75,4,Male,A101,4,A124,73,A143,A153,3,A173,1,A191,A201
A11,11,A34,A42,1104,A61,A73,2,Female,A101,3,A122,33,A143,A152,1,A173,1,A191,A201
A11,33,A32,A43,2769,A65,A73,2,Female,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A14,9,A32,A43,984,A61,A73,2,Male,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A11,16,A34,A42,1392,A61,A73,2,Female,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A11,26,A32,A42,7797,A61,A73,2,Male,A101,2,A123,29,A143,A152,2,A173,1,A191,A201
A11,12,A32,A43,1138,A61,A73,4,Female,A101,3,A123,28,A141,A152,1,A173,1,A191,A201
A14,10,A34,A42,2522,A65,A74,4,Male,A101,3,A122,37,A143,A152,2,A173,1,A191,A201
A14,10,A34,A42,4129,A61,A74,4,Male,A101,4,A122,27,A143,A152,1,A173,1,A192,A201
A11,10,A32,A40,1643,A61,A75,2,Male,A101,4,A124,28,A141,A151,2,A172,2,A191,A202
A14,11,A34,A40,1398,A61,A75,4,Male,A101,4,A122,55,A143,A152,2,A173,1,A192,A201
A12,19,A32,A46,879,A61,A75,4,Male,A101,4,A123,33,A143,A152,2,A173,2,A191,A201
A11,19,A32,A42,2540,A61,A75,4,Female,A101,4,A124,25,A143,A151,1,A173,1,A191,A201
A11,60,A34,A42,8298,A61,A75,2,Male,A101,4,A124,28,A143,A153,1,A173,1,A192,A201
A12,39,A32,A41,7696,A65,A75,4,Male,A101,4,A124,57,A143,A153,1,A173,1,A191,A201
A11,42,A34,A42,7552,A61,A75,3,Male,A101,4,A124,46,A143,A152,2,A173,1,A192,A201
A11,10,A34,A41,2002,A65,A75,4,Male,A101,4,A122,43,A143,A152,2,A173,1,A192,A201
A11,44,A34,A41,2790,A65,A75,4,Male,A101,4,A123,44,A141,A152,2,A173,2,A192,A201
A14,11,A34,A41,734,A61,A75,4,Female,A101,4,A124,36,A143,A151,2,A173,1,A191,A201
A11,23,A34,A41,2236,A61,A75,4,Male,A101,4,A122,69,A143,A152,1,A173,1,A192,A201
A11,5,A34,A40,715,A65,A75,3,Male,A101,3,A124,40,A143,A153,3,A173,2,A191,A202
A12,12,A33,A41,1622,A65,A75,4,Male,A101,4,A122,44,A143,A152,2,A173,2,A192,A201
A14,35,A34,A49,8609,A61,A75,2,Male,A101,4,A124,49,A143,A153,1,A173,1,A192,A201
A11,29,A34,A41,1527,A61,A75,2,Male,A101,3,A124,52,A143,A152,2,A173,2,A191,A201
A12,22,A32,A41,5493,A65,A75,4,Female,A101,2,A124,53,A143,A153,1,A173,1,A192,A201
A12,10,A32,A41,4445,A65,A75,4,Male,A101,4,A124,66,A143,A152,2,A174,1,A192,A201
A11,26,A32,A40,7232,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A174,1,A192,A201
A14,16,A32,A41,1831,A62,A75,4,Male,A101,4,A124,52,A141,A153,1,A173,2,A192,A201
A11,5,A32,A41,2024,A65,A75,3,Male,A101,4,A124,37,A143,A151,3,A173,1,A191,A201
A13,18,A34,A41,1222,A65,A75,4,Male,A101,4,A122,55,A141,A152,2,A173,2,A192,A201
A14,26,A34,A41,9408,A65,A75,4,Male,A101,4,A124,32,A143,A153,3,A173,1,A192,A201
A11,10,A32,A41,6335,A61,A75,3,Male,A101,4,A124,41,A143,A153,1,A174,1,A192,A201
A11,24,A34,A41,2228,A61,A75,4,Male,A101,4,A124,72,A143,A153,2,A173,1,A191,A201
A11,22,A34,A41,11768,A61,A75,3,Male,A101,2,A124,45,A143,A153,2,A174,2,A192,A201
A11,11,A34,A41,554,A61,A75,2,Male,A101,4,A124,70,A143,A153,2,A174,1,A192,A201
A11,32,A32,A41,11069,A61,A75,3,Male,A101,4,A124,37,A143,A153,3,A173,2,A192,A201
A11,15,A32,A41,7639,A65,A75,4,Female,A101,4,A124,74,A143,A153,1,A174,1,A192,A201
A11,24,A32,A42,2580,A61,A73,2,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201
A11,18,A34,A42,1462,A61,A73,2,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,17,A34,A42,784,A65,A73,2,Female,A101,2,A122,26,A143,A152,2,A173,1,A191,A201
A11,27,A32,A42,2737,A61,A73,2,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201
A11,23,A32,A42,4457,A61,A73,2,Male,A101,2,A122,31,A143,A152,1,A172,1,A191,A201
A11,13,A34,A42,1306,A61,A73,4,Female,A101,3,A123,29,A143,A152,1,A173,1,A191,A201
A11,40,A34,A41,8188,A65,A75,3,Male,A101,4,A124,34,A143,A152,2,A173,1,A192,A201
A14,23,A34,A41,2309,A61,A75,3,Male,A101,4,A124,67,A143,A152,2,A173,1,A192,A201
A12,12,A32,A41,2594,A65,A75,4,Male,A101,4,A124,64,A143,A153,1,A173,1,A192,A201
A11,15,A34,A41,1400,A65,A75,4,Male,A101,3,A124,40,A143,A152,2,A173,1,A191,A201
A11,42,A32,A41,4673,A61,A74,3,Male,A101,4,A122,30,A143,A152,1,A173,2,A192,A201
A11,48,A30,A41,5704,A61,A73,3,Male,A101,2,A124,32,A143,A153,2,A173,2,A191,A201
A12,51,A31,A41,8702,A65,A75,4,Male,A101,4,A124,46,A143,A153,1,A174,1,A192,A201
A12,10,A33,A41,2483,A65,A75,4,Male,A101,4,A124,59,A143,A153,1,A173,1,A192,A201
A12,33,A32,A40,2057,A62,A75,4,Female,A101,2,A124,27,A143,A151,1,A172,1,A191,A201
A14,13,A34,A43,1459,A65,A75,4,Female,A101,4,A121,45,A143,A152,2,A173,1,A191,A201
A14,16,A34,A42,7475,A61,A73,4,Male,A101,4,A124,25,A143,A153,2,A173,1,A192,A201
A11,11,A34,A41,3742,A65,A75,4,Male,A101,4,A122,41,A143,A152,2,A173,1,A192,A201
A14,15,A34,A42,5688,A61,A75,4,Male,A101,4,A122,34,A143,A152,2,A173,1,A192,A201
A14,14,A34,A42,2376,A61,A74,4,Male,A101,1,A122,26,A143,A152,1,A173,1,A191,A201
A11,25,A32,A40,1524,A62,A75,4,Male,A101,4,A124,44,A142,A153,1,A172,2,A191,A201
A14,6,A32,A40,662,A63,A75,3,Male,A101,4,A124,36,A143,A151,1,A173,1,A191,A201
A11,32,A33,A41,1376,A65,A75,4,Male,A101,4,A124,54,A141,A152,2,A173,2,A192,A201
A11,51,A34,A41,2849,A65,A75,2,Male,A101,4,A124,51,A143,A153,2,A173,2,A191,A201
A14,16,A32,A42,2140,A64,A73,4,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A13,16,A32,A43,2576,A65,A73,4,Female,A101,2,A123,25,A143,A152,1,A172,1,A191,A201
A11,44,A32,A41,10562,A61,A74,1,Male,A101,4,A124,45,A143,A153,2,A173,2,A192,A201
A14,18,A34,A45,1227,A65,A75,3,Male,A101,4,A124,48,A143,A153,4,A173,2,A191,A201
A14,20,A32,A43,1435,A63,A73,4,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,11,A34,A42,2537,A61,A73,4,Female,A101,3,A123,31,A143,A152,1,A173,1,A191,A201
A11,41,A34,A41,6787,A61,A75,3,Male,A101,3,A122,31,A143,A152,2,A173,1,A191,A201
A12,29,A34,A43,2302,A65,A75,4,Male,A101,4,A124,53,A143,A152,2,A173,1,A191,A201
A14,12,A34,A42,3099,A61,A75,2,Male,A101,4,A122,25,A143,A152,2,A173,1,A192,A201
A14,25,A34,A42,3518,A61,A74,2,Male,A101,1,A122,21,A143,A152,2,A173,1,A191,A201
A14,25,A34,A43,2498,A61,A75,4,Male,A101,4,A122,53,A143,A152,2,A173,1,A192,A201
A12,13,A34,A41,3956,A65,A75,4,Male,A101,4,A124,34,A143,A152,2,A173,2,A192,A201
A14,18,A34,A43,1781,A61,A75,4,Male,A101,4,A121,44,A143,A152,1,A173,1,A192,A201
A11,60,A34,A49,12153,A61,A75,3,Male,A101,4,A124,37,A143,A153,2,A173,1,A191,A201
A12,14,A33,A41,4479,A65,A73,4,Male,A101,4,A124,33,A143,A153,2,A173,1,A192,A201
A14,15,A34,A42,4397,A65,A75,4,Male,A101,4,A122,72,A143,A152,2,A173,1,A192,A201
A14,23,A34,A41,6482,A65,A75,4,Male,A101,4,A124,39,A143,A153,2,A173,1,A192,A201
A11,18,A32,A41,3988,A61,A75,3,Male,A101,4,A122,36,A143,A151,1,A173,1,A192,A201
A14,18,A34,A41,4640,A65,A75,4,Male,A101,4,A124,51,A143,A153,2,A173,1,A192,A201
A11,12,A34,A43,1260,A65,A75,3,Male,A101,4,A124,36,A143,A151,2,A173,1,A191,A201
A14,59,A34,A41,9807,A61,A75,3,Male,A101,2,A124,31,A143,A153,1,A173,1,A192,A201
