Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,11,A34,A42,478,A61,A73,4,Female,A101,3,A122,35,A143,A152,1,A173,1,A191,A201
A11,60,A32,A42,9915,A61,A75,4,Male,A101,4,A124,38,A143,A153,1,A173,1,A192,A201
A11,11,A34,A42,4955,A61,A74,2,Male,A101,4,A123,26,A143,A152,1,A173,1,A192,A201
A14,13,A34,A42,2152,A65,A74,4,Male,A101,3,A122,27,A143,A152,2,A173,1,A191,A201
A12,15,A32,A42,891,A65,A72,1,Female,A101,1,A122,30,A143,A151,1,A173,1,A191,A201
A14,16,A33,A48,949,A62,A74,3,Female,A101,4,A122,37,A143,A152,2,A173,1,A191,A201
A14,25,A34,A40,1555,A65,A73,4,Female,A101,2,A124,29,A143,A152,2,A173,1,A192,A201
A11,30,A32,A43,3615,A61,A72,3,Male,A101,1,A123,32,A143,A152,1,A173,2,A192,A201
A14,24,A34,A42,2709,A61,A74,2,Male,A101,4,A124,24,A143,A152,2,A173,1,A192,A201
A11,11,A34,A40,1052,A65,A74,4,Female,A101,3,A123,44,A143,A152,2,A173,1,A192,A201
A11,22,A34,A40,2185,A65,A74,4,Male,A101,3,A122,32,A143,A152,1,A173,1,A192,A201
A14,15,A34,A40,1829,A65,A74,4,Male,A101,3,A123,50,A143,A152,1,A173,1,A192,A201
A12,31,A33,A41,5122,A65,A75,2,Male,A101,3,A124,43,A143,A152,2,A173,2,A191,A201
A14,24,A34,A40,930,A65,A74,4,Male,A101,3,A123,33,A143,A152,2,A173,1,A192,A201
A12,26,A33,A40,4231,A65,A73,1,Female,A101,2,A123,31,A143,A152,2,A173,1,A192,A201
A11,15,A32,A42,1147,A61,A73,4,Male,A101,2,A121,21,A143,A152,1,A173,1,A191,A201
A12,15,A31,A40,5400,A65,A75,4,Male,A101,4,A124,47,A141,A152,1,A173,2,A192,A201
A12,15,A32,A41,2988,A62,A74,3,Male,A101,2,A124,21,A143,A152,1,A174,1,A192,A201
A14,12,A32,A41,5822,A65,A75,3,Male,A101,4,A124,40,A143,A152,1,A174,1,A192,A201
A11,26,A32,A41,2109,A61,A75,4,Male,A101,4,A124,61,A141,A153,3,A174,2,A191,A201
A14,18,A32,A43,471,A65,A73,4,Female,A101,2,A123,26,A143,A152,1,A173,1,A191,A201
A12,18,A31,A49,2941,A65,A73,2,Male,A101,2,A123,36,A142,A152,1,A173,1,A192,A201
A14,26,A32,A40,1641,A61,A72,4,Female,A101,4,A123,25,A143,A152,1,A173,1,A192,A201
A12,15,A32,A41,2892,A62,A74,1,Male,A101,4,A122,28,A143,A152,1,A173,1,A191,A201
A11,23,A34,A41,1075,A65,A74,4,Female,A101,3,A122,38,A143,A152,2,A173,1,A191,A201
A14,22,A32,A40,1085,A65,A74,4,Male,A101,3,A123,35,A143,A152,1,A173,1,A192,A201
A11,12,A32,A40,1584,A65,A75,2,Male,A101,4,A122,73,A143,A152,1,A174,1,A192,A201
A11,6,A32,A40,1088,A61,A73,1,Male,A103,2,A121,32,A143,A152,2,A173,2,A191,A202
A14,13,A32,A41,836,A65,A74,4,Male,A101,2,A122,25,A143,A152,1,A173,1,A191,A201
A12,16,A32,A43,1197,A62,A75,4,Male,A101,1,A124,23,A143,A152,1,A173,1,A191,A201
A14,17,A32,A43,1727,A62,A75,4,Male,A101,1,A121,24,A143,A152,1,A173,1,A191,A201
A14,20,A34,A40,1442,A64,A75,4,Male,A101,4,A121,62,A143,A152,1,A173,1,A192,A201
A14,24,A32,A41,832,A65,A75,4,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201
A11,18,A34,A41,4946,A65,A75,4,Male,A101,4,A124,38,A143,A152,1,A173,1,A192,A201
A11,25,A34,A41,5494,A65,A74,4,Male,A101,3,A123,27,A143,A152,2,A173,1,A191,A201
A11,12,A34,A42,3519,A65,A74,4,Male,A101,3,A123,28,A143,A152,2,A173,1,A191,A201
A14,24,A34,A40,1533,A65,A75,4,Female,A101,2,A123,43,A143,A152,2,A173,1,A192,A201
A12,60,A32,A40,11906,A61,A71,3,Male,A101,2,A124,23,A143,A153,1,A174,1,A192,A201
A14,24,A32,A40,1645,A65,A75,4,Male,A101,4,A123,25,A143,A152,1,A173,1,A192,A201
A12,48,A32,A41,14382,A65,A71,2,Male,A101,2,A124,39,A143,A153,1,A174,1,A192,A201
A14,24,A32,A40,1363,A65,A74,4,Male,A101,3,A123,31,A143,A152,1,A173,1,A192,A201
A12,14,A32,A41,7761,A65,A73,2,Male,A101,4,A123,23,A143,A152,1,A173,1,A192,A201
A14,13,A34,A43,1048,A65,A73,4,Male,A101,2,A123,42,A143,A152,2,A173,1,A191,A201
A14,15,A34,A40,1194,A65,A75,4,Male,A101,2,A123,52,A143,A152,1,A173,1,A192,A201
A14,35,A34,A41,1436,A65,A75,4,Male,A101,2,A123,68,A143,A152,2,A173,1,A192,A201
A14,43,A32,A43,2112,A63,A73,3,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A14,43,A32,A43,1648,A63,A73,2,Female,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,11,A32,A40,1263,A61,A75,4,Female,A101,2,A123,42,A143,A152,1,A173,1,A192,A201
A14,15,A32,A41,1193,A65,A75,1,Female,A101,4,A121,33,A143,A152,1,A173,1,A191,A201
A14,18,A34,A40,5976,A65,A75,1,Male,A101,4,A121,57,A143,A152,1,A173,1,A192,A201
A12,13,A32,A40,1391,A65,A75,1,Female,A101,1,A121,29,A143,A152,1,A173,1,A191,A201
A12,13,A32,A43,1064,A65,A72,4,Male,A101,1,A121,26,A143,A152,1,A173,1,A191,A201
A14,12,A34,A42,3609,A61,A74,4,Male,A101,4,A124,46,A143,A152,1,A173,1,A192,A201
A14,26,A34,A49,4983,A65,A75,4,Male,A101,4,A121,31,A143,A152,1,A173,1,A192,A201
A11,25,A32,A41,4753,A65,A73,1,Female,A101,2,A123,23,A143,A152,1,A173,1,A192,A201
A14,21,A34,A41,2492,A65,A75,4,Male,A101,4,A121,63,A143,A152,2,A173,1,A192,A201
A14,12,A34,A42,1837,A61,A75,1,Male,A101,2,A123,25,A143,A152,1,A173,1,A192,A201
A14,9,A32,A41,1865,A65,A75,1,Female,A101,4,A123,26,A143,A152,1,A173,1,A192,A201
A14,13,A34,A42,1915,A61,A74,2,Male,A101,4,A123,27,A143,A152,1,A173,1,A192,A201
A12,23,A32,A40,1523,A61,A73,1,Male,A101,1,A123,24,A143,A152,1,A173,1,A192,A201
A14,12,A34,A41,2687,A65,A75,4,Male,A101,2,A123,44,A143,A152,1,A173,1,A192,A201
A14,24,A32,A41,1627,A65,A75,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A192,A201
A14,4,A32,A40,907,A61,A73,1,Male,A101,2,A121,32,A143,A151,1,A172,2,A191,A202
A14,23,A33,A49,5000,A65,A75,4,Male,A101,2,A123,31,A143,A152,2,A173,2,A192,A201
A14,13,A32,A40,873,A61,A75,4,Female,A101,2,A123,52,A143,A152,1,A173,1,A192,A201
A14,14,A34,A42,1324,A61,A75,1,Male,A101,4,A123,22,A143,A152,1,A173,1,A192,A201
