Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,8,A34,A40,505,A61,A73,3,Male,A101,3,A121,42,A143,A151,3,A173,2,A191,A201
A11,17,A32,A42,3518,A61,A75,3,Male,A101,4,A122,45,A143,A152,1,A173,1,A192,A201
A14,46,A33,A41,8051,A61,A74,4,Male,A101,2,A123,30,A143,A152,1,A174,1,A192,A201
A14,15,A34,A42,1596,A61,A75,4,Male,A101,4,A122,68,A143,A152,2,A173,1,A192,A201
A11,14,A34,A41,2828,A65,A75,3,Male,A101,4,A124,31,A143,A151,2,A173,1,A192,A201
A11,43,A34,A41,6183,A61,A75,3,Male,A101,4,A124,36,A143,A152,1,A173,1,A192,A201
A11,60,A30,A49,7605,A61,A75,3,Male,A101,4,A124,37,A143,A153,2,A173,1,A191,A201
A13,8,A34,A40,818,A61,A73,2,Male,A101,3,A121,49,A143,A151,3,A171,2,A191,A202
A14,43,A34,A41,11126,A65,A74,4,Male,A101,2,A123,42,A143,A152,1,A174,1,A192,A201
A14,50,A32,A41,9891,A61,A74,4,Male,A101,2,A123,35,A143,A152,1,A174,1,A192,A201
A14,22,A34,A41,1530,A61,A75,4,Male,A101,4,A124,62,A143,A152,3,A173,1,A192,A201
A11,38,A34,A42,6698,A61,A75,3,Male,A101,4,A124,41,A143,A152,2,A173,1,A192,A201
A12,20,A32,A40,1836,A62,A73,4,Male,A101,4,A122,29,A143,A152,1,A173,2,A192,A201
A12,47,A34,A41,2321,A65,A75,4,Male,A101,3,A122,39,A141,A152,2,A173,2,A192,A201
A11,31,A30,A41,8627,A61,A75,3,Male,A101,2,A123,33,A143,A152,2,A173,2,A192,A201
A11,56,A32,A41,5557,A61,A75,3,Male,A101,3,A123,27,A143,A152,2,A173,2,A192,A201
A14,39,A34,A41,11230,A65,A74,4,Male,A101,2,A123,24,A143,A152,3,A174,1,A192,A201
A11,13,A32,A40,3115,A61,A73,2,Male,A101,3,A124,36,A143,A151,3,A173,2,A191,A201
A11,8,A32,A41,570,A61,A75,4,Male,A101,4,A123,35,A141,A152,2,A172,2,A191,A201
A11,14,A34,A41,746,A65,A75,4,Male,A101,3,A123,32,A143,A152,2,A173,2,A192,A201
A14,13,A34,A40,647,A61,A75,1,Male,A101,3,A121,55,A143,A151,3,A172,2,A191,A202
A14,9,A32,A41,2488,A65,A75,1,Female,A101,4,A121,50,A143,A151,1,A173,1,A192,A201
A14,21,A32,A41,1660,A65,A72,4,Female,A101,4,A124,37,A143,A151,1,A174,1,A192,A201
A14,22,A32,A41,5986,A61,A75,4,Male,A101,4,A123,56,A143,A151,1,A174,1,A192,A201
A14,12,A32,A41,2822,A65,A72,4,Female,A101,4,A124,53,A143,A151,1,A174,1,A192,A201
A11,21,A32,A42,3169,A65,A75,4,Female,A101,4,A124,40,A143,A151,1,A173,1,A192,A201
A11,13,A32,A41,1247,A61,A74,4,Female,A101,4,A124,29,A143,A151,3,A173,1,A191,A201
A11,24,A32,A41,1638,A65,A75,4,Female,A101,4,A124,54,A143,A153,1,A173,1,A191,A201
A12,22,A32,A41,4563,A65,A74,3,Female,A101,4,A123,43,A143,A151,1,A174,1,A191,A201
A14,15,A34,A41,7350,A65,A75,4,Female,A101,4,A124,40,A143,A153,1,A173,1,A192,A201
A14,24,A34,A41,15332,A61,A75,4,Male,A101,3,A123,45,A143,A152,1,A174,1,A192,A201
A11,19,A32,A40,818,A65,A75,4,Female,A101,3,A122,49,A143,A152,1,A173,1,A192,A201
A11,14,A32,A40,3927,A61,A75,4,Male,A101,3,A124,20,A143,A153,1,A174,1,A192,A202
A14,15,A34,A42,2040,A61,A75,4,Female,A101,4,A124,44,A143,A153,2,A173,1,A192,A201
A11,20,A32,A41,4236,A61,A75,4,Female,A101,4,A124,45,A143,A151,1,A173,1,A191,A201
A11,17,A32,A40,835,A61,A75,3,Male,A101,4,A124,37,A143,A153,1,A173,1,A192,A201
A14,11,A34,A42,2242,A65,A75,4,Male,A101,4,A124,30,A143,A151,2,A173,1,A191,A201
A14,9,A34,A40,1206,A65,A75,3,Male,A101,4,A124,57,A143,A151,3,A173,2,A191,A202
A14,34,A33,A41,15907,A61,A74,4,Male,A101,3,A123,33,A143,A152,1,A174,1,A192,A201
A11,14,A34,A42,1777,A61,A75,4,Male,A101,4,A121,54,A143,A152,3,A173,1,A192,A201
A11,17,A34,A42,4169,A61,A75,4,Male,A101,4,A124,64,A143,A153,1,A173,1,A192,A201
A11,23,A34,A41,2178,A65,A75,4,Male,A101,3,A124,39,A143,A152,2,A173,1,A192,A201
A11,11,A34,A41,2462,A65,A75,3,Female,A101,4,A124,70,A143,A153,2,A174,1,A192,A201
A14,51,A34,A41,15272,A65,A75,4,Male,A101,3,A123,51,A143,A152,1,A174,1,A192,A201
A14,60,A34,A41,10371,A61,A75,3,Male,A101,4,A124,23,A143,A153,1,A173,1,A192,A201
A14,27,A34,A41,15629,A65,A75,4,Male,A101,2,A123,45,A143,A152,1,A174,1,A192,A201
A11,9,A32,A40,651,A61,A73,3,Male,A101,4,A124,36,A143,A151,2,A173,1,A191,A201
A11,43,A32,A41,8179,A61,A75,4,Male,A101,4,A124,69,A141,A153,1,A173,1,A192,A201
A14,13,A34,A40,814,A61,A75,4,Male,A101,4,A121,72,A143,A152,2,A173,1,A192,A201
A12,38,A32,A40,5913,A61,A75,4,Male,A101,4,A124,36,A143,A153,1,A174,1,A192,A201
A11,34,A34,A41,8794,A61,A75,4,Male,A101,4,A124,30,A143,A153,1,A173,1,A192,A201
A14,20,A34,A42,3529,A61,A75,4,Male,A101,4,A124,39,A143,A152,2,A173,1,A192,A201
A14,51,A32,A41,13304,A65,A75,4,Male,A101,2,A123,44,A143,A152,1,A174,1,A192,A201
A11,60,A32,A41,10063,A61,A75,3,Male,A101,4,A124,37,A143,A153,1,A173,1,A192,A201
A11,22,A34,A41,1742,A65,A75,4,Male,A101,4,A124,34,A143,A153,2,A173,1,A191,A201
A11,11,A34,A40,902,A61,A73,3,Male,A101,3,A124,45,A143,A151,3,A173,2,A191,A202
A14,52,A34,A41,13009,A65,A75,4,Male,A101,2,A123,45,A143,A152,1,A174,1,A192,A201
A14,22,A34,A41,14204,A61,A75,4,Male,A101,2,A123,37,A143,A152,3,A174,1,A192,A201
A11,19,A34,A40,636,A64,A75,4,Male,A101,4,A121,71,A143,A152,2,A174,1,A192,A201
A11,12,A31,A41,3111,A61,A75,1,Male,A101,4,A124,69,A141,A153,1,A173,1,A192,A201
A11,55,A34,A41,8203,A65,A75,3,Male,A101,4,A124,27,A143,A153,2,A173,1,A192,A201
A14,12,A34,A41,1958,A61,A75,2,Male,A101,4,A124,37,A143,A153,2,A173,2,A191,A201
A11,6,A32,A41,958,A65,A75,4,Male,A101,4,A122,57,A143,A152,2,A173,1,A192,A201
A14,36,A34,A41,12294,A65,A74,4,Male,A101,2,A123,26,A143,A152,1,A174,1,A192,A201
A11,25,A30,A40,10039,A61,A73,3,Male,A101,4,A124,50,A143,A151,2,A173,2,A191,A201
A11,39,A32,A41,5959,A65,A74,4,Male,A101,3,A122,30,A141,A152,1,A173,2,A192,A201
A14,35,A34,A41,12975,A61,A74,4,Male,A101,2,A123,27,A143,A152,1,A174,1,A192,A201
A11,36,A34,A41,6737,A61,A75,3,Male,A101,4,A124,59,A143,A152,2,A173,1,A192,A201
A12,30,A34,A49,5280,A65,A75,3,Male,A101,4,A124,31,A143,A152,2,A173,2,A192,A201
A11,50,A34,A41,4873,A65,A75,2,Male,A101,4,A122,48,A143,A152,2,A173,2,A192,A201
A11,10,A34,A43,1495,A61,A75,4,Male,A101,4,A123,52,A143,A152,2,A173,2,A192,A201
A14,28,A32,A41,5589,A61,A74,4,Male,A101,3,A123,37,A143,A152,1,A174,1,A192,A201
A11,38,A32,A41,2529,A61,A75,3,Male,A101,3,A123,44,A143,A152,2,A173,2,A192,A201
A11,7,A34,A43,1505,A61,A75,4,Male,A101,4,A123,70,A143,A152,2,A173,2,A191,A201
A11,19,A32,A40,1541,A61,A73,2,Male,A101,3,A123,45,A143,A151,2,A173,2,A191,A201
A11,8,A34,A40,2209,A61,A73,2,Male,A101,3,A121,41,A143,A151,3,A173,2,A191,A201
A11,44,A33,A41,7984,A61,A74,3,Male,A101,2,A122,23,A143,A152,2,A173,2,A192,A201
A11,19,A32,A41,7295,A65,A72,4,Female,A101,4,A124,49,A143,A151,1,A173,1,A192,A201
A14,7,A32,A42,4039,A65,A75,4,Female,A101,4,A124,46,A143,A151,1,A173,1,A192,A201
A11,21,A32,A41,6144,A61,A75,4,Female,A101,4,A124,50,A143,A151,1,A174,1,A192,A201
A14,29,A32,A41,15900,A65,A75,4,Male,A101,4,A123,65,A143,A151,1,A174,1,A192,A201
A12,16,A32,A41,1391,A61,A74,2,Female,A101,4,A124,37,A143,A153,1,A173,1,A191,A201
A14,16,A32,A42,1260,A65,A74,2,Female,A101,4,A124,47,A143,A151,2,A173,1,A192,A201
A14,10,A32,A42,3855,A65,A75,4,Female,A101,4,A124,50,A143,A151,1,A173,1,A192,A201
A14,10,A32,A41,310,A63,A75,3,Female,A101,4,A124,26,A143,A151,1,A173,1,A191,A201
A14,42,A32,A41,14035,A61,A75,4,Male,A101,3,A123,42,A143,A151,1,A174,1,A192,A201
A14,16,A34,A40,2080,A65,A75,4,Female,A101,4,A124,39,A143,A151,2,A173,1,A192,A201
A14,9,A34,A42,2440,A65,A75,4,Female,A101,4,A124,42,A143,A153,3,A173,1,A192,A201
A11,23,A32,A42,12485,A61,A75,4,Male,A101,4,A124,53,A143,A153,1,A174,1,A192,A201
A11,8,A32,A40,690,A62,A75,4,Female,A101,4,A124,31,A143,A153,1,A173,2,A191,A201
A11,12,A32,A40,1471,A65,A75,4,Male,A101,4,A122,52,A143,A153,1,A173,1,A192,A202
A11,25,A34,A41,1487,A61,A75,4,Female,A101,4,A124,66,A143,A153,2,A173,1,A192,A201
A14,32,A34,A41,15900,A65,A75,4,Male,A101,4,A123,44,A143,A152,1,A174,1,A192,A201
A11,27,A34,A41,3154,A61,A75,4,Male,A101,4,A124,56,A143,A153,2,A173,1,A191,A201
A14,19,A34,A42,6198,A61,A75,4,Male,A101,4,A124,27,A143,A153,2,A173,1,A192,A201
A14,45,A34,A41,14281,A65,A75,4,Male,A101,2,A123,43,A143,A152,1,A174,1,A192,A201
A11,5,A34,A40,641,A65,A75,3,Male,A101,3,A124,49,A143,A151,3,A173,2,A191,A202
A12,17,A34,A40,917,A65,A75,4,Male,A101,4,A124,37,A143,A152,2,A173,1,A192,A201
A14,15,A33,A41,15572,A61,A74,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A11,60,A32,A42,10662,A61,A75,4,Male,A101,4,A124,43,A143,A153,1,A173,1,A192,A201
A11,17,A32,A41,2736,A65,A73,3,Male,A101,4,A124,25,A143,A153,1,A173,1,A192,A201
A13,15,A34,A41,2913,A65,A73,4,Male,A101,4,A124,34,A143,A153,2,A173,1,A192,A201
A14,14,A34,A43,1103,A65,A75,4,Male,A101,4,A124,32,A143,A151,2,A173,1,A191,A201
A11,14,A32,A40,3171,A61,A75,4,Male,A101,4,A124,42,A143,A151,2,A173,1,A191,A201
A14,21,A32,A41,11778,A61,A74,4,Male,A101,2,A123,26,A143,A152,1,A174,1,A192,A201
A14,42,A34,A41,14328,A65,A75,4,Male,A101,2,A123,45,A143,A152,1,A174,1,A192,A201
A11,12,A34,A41,700,A65,A75,4,Female,A101,4,A121,63,A143,A152,2,A174,1,A192,A201
A11,16,A32,A40,1120,A63,A75,4,Male,A101,4,A121,45,A143,A152,1,A173,1,A192,A201
A14,16,A34,A42,2913,A65,A75,2,Male,A101,2,A124,64,A143,A151,2,A173,1,A192,A201
A14,32,A33,A41,11046,A61,A74,4,Male,A101,3,A123,26,A143,A152,1,A174,1,A192,A201
A11,17,A32,A40,328,A61,A73,4,Male,A101,4,A124,26,A143,A151,1,A172,2,A191,A201
A11,14,A34,A41,1069,A61,A75,4,Male,A101,4,A124,57,A143,A151,2,A173,1,A192,A201
A14,17,A34,A41,1840,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A12,14,A34,A41,3131,A65,A75,3,Male,A101,4,A124,53,A143,A153,2,A173,1,A192,A201
A11,13,A34,A41,2992,A65,A75,4,Male,A101,4,A124,40,A143,A152,2,A173,1,A192,A201
A11,34,A34,A42,8425,A61,A75,3,Male,A101,4,A124,43,A143,A152,1,A173,1,A192,A201
A14,54,A32,A41,12543,A65,A75,4,Male,A101,3,A123,44,A143,A152,1,A174,1,A192,A201
A11,4,A34,A40,1850,A61,A73,2,Male,A101,3,A121,41,A143,A151,2,A173,2,A191,A201
A14,48,A32,A41,9979,A65,A75,4,Male,A101,3,A123,40,A143,A152,1,A174,1,A192,A201
A11,45,A32,A41,4955,A65,A75,4,Male,A101,3,A124,33,A142,A152,1,A173,1,A192,A201
A11,14,A34,A41,1209,A61,A75,4,Male,A101,4,A121,63,A143,A152,4,A173,2,A191,A201
A11,14,A34,A41,2673,A61,A75,4,Male,A101,4,A122,65,A143,A152,2,A173,1,A192,A201
A11,26,A32,A41,6249,A65,A75,4,Male,A101,3,A124,34,A141,A153,2,A173,2,A192,A201
A14,20,A33,A41,12614,A61,A74,4,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201
A14,39,A34,A41,8147,A61,A75,3,Male,A101,4,A124,33,A143,A152,2,A173,1,A192,A201
A11,40,A33,A41,9028,A61,A75,3,Male,A101,2,A122,29,A143,A152,2,A173,2,A192,A201
A14,31,A34,A41,6400,A65,A74,4,Male,A101,2,A123,30,A143,A152,1,A174,2,A192,A201
A11,49,A34,A41,3604,A61,A75,4,Male,A101,3,A122,45,A143,A152,2,A173,2,A192,A201
A11,34,A34,A42,3180,A61,A75,2,Male,A101,3,A123,31,A143,A152,2,A173,2,A192,A201
A11,12,A33,A42,4385,A61,A75,4,Male,A101,4,A123,27,A141,A152,1,A173,2,A192,A201
A11,11,A34,A40,534,A61,A75,2,Male,A101,3,A121,74,A143,A151,3,A172,2,A191,A202
A11,14,A32,A42,2244,A61,A75,4,Male,A101,4,A122,33,A141,A152,1,A173,2,A192,A201
A11,37,A33,A41,3631,A61,A75,1,Male,A101,2,A122,41,A143,A152,2,A173,2,A191,A201
A14,26,A32,A41,15823,A65,A75,4,Male,A101,4,A123,61,A143,A151,1,A174,1,A192,A201
A14,9,A32,A42,2816,A65,A75,4,Female,A101,4,A124,56,A143,A151,3,A173,1,A192,A201
A11,20,A32,A41,5943,A61,A75,4,Female,A101,4,A124,42,A143,A151,1,A174,1,A192,A201
A11,23,A32,A41,1486,A65,A72,4,Female,A101,4,A124,30,A143,A151,1,A174,1,A192,A201
A11,20,A32,A41,7221,A61,A75,4,Female,A101,4,A124,50,A143,A151,1,A173,1,A191,A201
A14,9,A32,A41,1879,A65,A75,4,Female,A101,4,A124,38,A143,A151,1,A173,1,A192,A201
A14,12,A32,A41,1323,A65,A74,3,Female,A101,4,A124,42,A143,A151,1,A173,1,A192,A201
A14,17,A32,A41,6094,A61,A75,4,Male,A101,2,A123,53,A143,A151,1,A174,1,A192,A201
A14,11,A34,A40,1372,A65,A75,4,Female,A101,4,A122,35,A143,A151,2,A173,1,A192,A201
A14,25,A34,A42,10756,A61,A75,4,Male,A101,4,A124,55,A143,A153,1,A173,1,A192,A201
A14,13,A34,A41,1784,A64,A75,4,Female,A101,4,A124,57,A143,A151,2,A174,1,A192,A201
A14,31,A32,A41,15100,A61,A75,4,Male,A101,2,A123,32,A143,A151,3,A174,1,A192,A201
A11,23,A32,A41,1206,A65,A75,4,Male,A101,4,A122,35,A143,A151,1,A173,1,A192,A201
A14,9,A32,A41,296,A64,A75,4,Female,A101,4,A124,55,A143,A151,2,A173,1,A192,A201
A11,6,A32,A40,603,A61,A73,4,Male,A101,4,A124,34,A143,A151,3,A173,1,A191,A201
A14,10,A34,A41,1396,A65,A75,4,Female,A101,4,A124,38,A143,A151,2,A173,1,A192,A201
A14,28,A34,A41,4186,A65,A75,2,Male,A101,4,A124,51,A143,A153,2,A174,1,A192,A201
A11,10,A34,A41,3440,A65,A75,2,Male,A101,4,A124,63,A143,A153,2,A173,1,A192,A201
A11,30,A30,A41,4275,A61,A75,4,Male,A101,4,A124,74,A143,A153,3,A174,2,A191,A201
A14,47,A34,A41,14699,A65,A75,4,Male,A101,2,A123,55,A143,A152,1,A174,1,A192,A201
A14,47,A34,A41,12835,A65,A75,4,Male,A101,2,A123,47,A143,A152,1,A174,1,A192,A201
A11,44,A34,A41,12183,A61,A75,4,Male,A101,4,A124,41,A143,A153,1,A174,1,A192,A201
A11,15,A34,A41,6529,A61,A75,4,Male,A101,4,A124,61,A143,A153,3,A174,1,A192,A201
A14,18,A34,A41,8006,A65,A75,2,Male,A101,4,A124,49,A143,A153,2,A173,1,A192,A201
A11,12,A34,A41,2176,A65,A75,4,Male,A101,4,A124,64,A143,A153,3,A173,1,A192,A201
A14,60,A32,A41,10691,A61,A75,3,Male,A101,4,A124,54,A143,A153,1,A174,1,A192,A201
A14,36,A32,A41,15046,A61,A75,4,Male,A101,3,A123,57,A143,A152,1,A174,1,A192,A201
A11,6,A32,A40,727,A65,A75,2,Male,A101,4,A124,57,A143,A153,3,A173,2,A191,A201
A14,17,A34,A41,9724,A61,A75,2,Male,A101,4,A124,54,A143,A153,3,A174,1,A192,A201
A14,54,A34,A41,13312,A65,A75,4,Male,A101,2,A123,47,A143,A152,1,A174,1,A192,A201
A11,34,A32,A41,7833,A65,A75,2,Male,A101,4,A124,65,A141,A153,1,A174,1,A192,A201
A11,60,A32,A41,15746,A65,A75,3,Male,A101,4,A124,36,A143,A153,1,A174,1,A192,A201
A11,13,A34,A45,2347,A61,A75,2,Male,A101,4,A124,47,A143,A153,2,A173,2,A191,A201
A14,25,A34,A41,15116,A65,A75,4,Male,A101,2,A123,39,A143,A152,1,A174,1,A192,A201
A11,9,A34,A41,585,A65,A75,4,Male,A101,4,A124,47,A143,A153,2,A174,2,A192,A201
A11,48,A32,A41,5610,A61,A75,4,Male,A101,4,A124,61,A143,A153,1,A174,1,A192,A201
A11,19,A32,A40,5960,A61,A75,3,Male,A101,2,A124,37,A143,A153,1,A174,1,A192,A201
A11,30,A34,A41,14392,A61,A75,3,Male,A101,4,A124,47,A143,A153,3,A174,1,A192,A201
A14,37,A32,A41,12386,A61,A75,4,Male,A101,3,A123,46,A143,A152,1,A174,1,A192,A201
A11,22,A32,A41,5507,A65,A75,2,Male,A101,4,A124,50,A143,A153,2,A174,2,A192,A201
A14,33,A34,A41,11989,A61,A75,3,Male,A101,2,A123,36,A143,A152,1,A174,1,A192,A201
A11,17,A32,A40,4663,A61,A75,2,Male,A101,4,A124,52,A143,A153,3,A173,2,A191,A201
A11,16,A34,A41,772,A61,A75,4,Male,A101,4,A124,66,A143,A153,2,A173,2,A192,A201
A11,14,A34,A41,6894,A61,A75,3,Male,A101,4,A124,65,A143,A153,2,A174,2,A192,A201
A11,40,A31,A41,15470,A61,A75,1,Male,A101,4,A124,46,A141,A153,1,A174,2,A192,A201
A14,9,A34,A40,3936,A65,A75,2,Male,A101,4,A124,55,A141,A153,2,A174,2,A192,A201
A14,31,A31,A41,12564,A65,A75,1,Male,A101,4,A124,36,A141,A153,2,A174,2,A192,A201
A14,53,A33,A41,12187,A61,A74,3,Male,A101,2,A123,37,A143,A152,1,A174,1,A192,A201
A14,28,A34,A41,12257,A65,A74,4,Male,A101,3,A123,27,A143,A152,2,A174,2,A192,A201
A14,11,A34,A46,1022,A62,A75,3,Male,A101,4,A123,50,A143,A152,3,A173,2,A192,A201
A11,7,A34,A41,623,A61,A75,2,Male,A101,4,A122,40,A143,A152,3,A173,2,A192,A201
A11,39,A34,A41,2887,A61,A75,2,Male,A101,4,A122,61,A143,A152,2,A173,2,A192,A201
A11,12,A34,A40,1760,A61,A75,2,Male,A101,4,A124,75,A143,A151,3,A173,2,A191,A201
A11,56,A32,A42,3088,A61,A75,2,Male,A101,4,A124,37,A143,A152,3,A173,2,A192,A201
A11,41,A34,A41,2457,A61,A75,3,Male,A101,4,A124,36,A143,A153,2,A173,2,A192,A201
A14,29,A34,A41,13227,A61,A75,3,Male,A101,2,A123,31,A143,A152,1,A174,1,A192,A201
A11,22,A32,A41,14959,A65,A75,4,Female,A101,4,A124,67,A143,A153,1,A174,1,A192,A201
A14,31,A32,A41,15312,A61,A75,4,Male,A101,4,A123,34,A143,A151,1,A174,1,A192,A201
A14,22,A32,A41,7437,A65,A75,4,Female,A101,4,A124,75,A143,A153,1,A174,1,A192,A201
A11,21,A32,A41,14558,A65,A75,4,Female,A101,4,A124,75,A143,A153,1,A174,1,A192,A201
A11,22,A32,A41,5708,A65,A75,4,Female,A101,4,A124,67,A143,A153,1,A174,1,A192,A201
A11,14,A32,A40,356,A65,A75,2,Female,A101,4,A124,34,A143,A153,1,A173,1,A191,A201
A14,13,A32,A41,7923,A61,A75,4,Male,A101,4,A123,63,A143,A151,1,A174,1,A192,A201
A14,19,A32,A41,5722,A65,A75,4,Female,A101,4,A124,74,A143,A153,2,A173,1,A192,A201
A12,23,A32,A41,15531,A61,A75,3,Male,A101,2,A124,65,A143,A153,1,A174,1,A192,A201
A14,40,A34,A41,13707,A61,A75,4,Male,A101,4,A124,49,A143,A153,1,A174,1,A192,A201
A14,19,A34,A41,15945,A65,A75,4,Male,A101,2,A123,56,A143,A151,1,A174,1,A192,A201
A11,24,A34,A41,7466,A65,A75,4,Female,A101,4,A124,57,A143,A153,2,A174,2,A192,A201
A11,14,A34,A41,3810,A65,A75,4,Male,A101,4,A124,75,A143,A153,2,A174,1,A192,A201
A14,37,A34,A41,15602,A65,A75,4,Male,A101,2,A123,44,A143,A152,1,A174,1,A192,A201
A11,16,A34,A41,10479,A61,A75,4,Male,A101,4,A124,71,A143,A153,1,A174,1,A192,A201
A14,31,A32,A40,2165,A63,A75,4,Male,A101,4,A124,75,A143,A153,1,A173,2,A191,A201
A14,10,A34,A42,963,A65,A73,2,Male,A101,2,A123,26,A143,A152,1,A173,1,A191,A201
A11,19,A32,A41,2557,A61,A73,2,Female,A101,2,A123,22,A141,A152,1,A173,1,A191,A201
A11,15,A32,A43,927,A61,A73,4,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A14,54,A32,A43,3024,A63,A73,4,Male,A101,2,A123,24,A143,A152,1,A173,1,A192,A201
A11,14,A32,A40,1508,A61,A73,1,Female,A101,3,A121,35,A143,A152,1,A172,1,A191,A202
A11,11,A32,A42,736,A61,A73,4,Male,A101,2,A124,32,A143,A152,1,A173,1,A191,A201
A14,13,A32,A43,1087,A61,A73,2,Female,A101,2,A123,25,A141,A152,1,A173,1,A191,A201
A11,13,A32,A42,3674,A61,A73,2,Female,A101,3,A121,29,A143,A151,1,A173,1,A191,A201
A11,27,A34,A42,2900,A61,A73,2,Female,A101,3,A123,24,A143,A152,2,A173,1,A191,A201
A14,12,A32,A43,1098,A65,A73,1,Female,A101,2,A123,27,A141,A152,1,A173,1,A191,A201
A14,40,A32,A43,3668,A61,A73,4,Male,A101,2,A123,23,A143,A152,3,A173,1,A192,A201
A11,16,A32,A43,1799,A61,A73,4,Female,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A11,14,A32,A42,1972,A61,A73,2,Female,A101,3,A123,26,A141,A152,1,A173,1,A191,A201
A11,12,A34,A41,505,A61,A73,2,Female,A101,3,A121,38,A143,A152,1,A172,1,A191,A201
A11,8,A32,A40,2169,A61,A73,4,Female,A103,2,A121,33,A143,A152,1,A173,1,A191,A202
A11,31,A32,A41,3520,A65,A73,2,Female,A101,3,A123,22,A143,A152,1,A173,1,A191,A201
A14,8,A34,A43,1096,A63,A73,1,Female,A101,1,A123,31,A143,A152,2,A173,1,A191,A201
A14,43,A32,A43,3361,A61,A73,4,Male,A101,2,A123,19,A143,A152,3,A173,1,A192,A201
A11,15,A32,A41,925,A61,A73,2,Female,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A14,16,A34,A42,1178,A61,A73,4,Female,A101,2,A123,33,A143,A152,1,A173,1,A191,A201
A11,17,A32,A42,2009,A61,A73,2,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201
A11,9,A32,A40,2061,A61,A73,2,Female,A101,3,A121,35,A143,A152,1,A172,1,A191,A202
A14,13,A34,A42,487,A61,A73,4,Female,A101,2,A122,40,A143,A152,1,A173,1,A191,A201
A14,7,A32,A43,1418,A63,A73,1,Female,A101,2,A121,30,A143,A152,1,A173,1,A191,A201
A14,24,A32,A43,4083,A65,A73,1,Male,A101,2,A123,20,A141,A152,3,A173,1,A192,A201
A14,30,A34,A42,1348,A61,A73,2,Male,A101,2,A123,29,A143,A152,2,A173,1,A191,A201
A11,23,A32,A42,1801,A61,A73,2,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201
A11,27,A34,A42,935,A61,A73,2,Male,A101,2,A123,32,A143,A152,2,A173,1,A191,A201
A11,8,A34,A42,1368,A61,A73,2,Male,A101,2,A121,40,A143,A152,1,A173,1,A191,A202
A14,11,A34,A43,1178,A61,A73,2,Female,A101,3,A124,22,A141,A152,2,A173,1,A191,A201
A11,14,A32,A42,522,A61,A73,4,Male,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
