Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,14,A34,A40,949,A61,A75,4,Male,A101,4,A121,72,A143,A152,2,A173,1,A192,A201
A14,12,A33,A41,1287,A65,A75,4,Male,A101,4,A124,30,A143,A153,1,A173,1,A191,A201
A11,22,A32,A40,4263,A61,A73,4,Male,A101,4,A124,51,A143,A151,2,A173,2,A191,A201
A14,26,A34,A41,15926,A61,A74,4,Male,A101,2,A123,25,A143,A152,1,A174,1,A192,A201
A14,59,A32,A41,3915,A61,A74,4,Male,A101,3,A123,35,A143,A152,1,A174,1,A192,A201
A14,9,A32,A42,4254,A61,A75,4,Female,A101,4,A124,57,A143,A151,1,A173,1,A192,A201
A14,10,A34,A42,2560,A65,A75,4,Male,A101,4,A124,40,A143,A151,2,A173,1,A192,A201
A11,20,A32,A40,5971,A61,A75,2,Male,A101,4,A124,46,A143,A153,2,A173,2,A191,A201
A14,23,A34,A41,15152,A61,A75,4,Male,A101,3,A123,34,A143,A152,3,A174,1,A192,A201
A11,20,A34,A41,917,A65,A75,4,Male,A101,3,A124,36,A143,A152,2,A173,1,A192,A201
A11,12,A34,A41,1356,A61,A75,4,Male,A101,4,A124,58,A143,A152,2,A173,2,A191,A201
A12,9,A32,A46,3609,A61,A75,4,Male,A101,4,A123,42,A143,A152,1,A173,2,A192,A201
A14,9,A32,A42,3657,A65,A75,4,Female,A101,4,A122,54,A143,A151,3,A173,1,A192,A201
A14,35,A32,A41,15900,A65,A75,4,Male,A101,3,A123,43,A143,A152,1,A174,1,A192,A201
A14,34,A32,A41,5670,A65,A75,4,Male,A101,3,A123,56,A143,A152,1,A174,1,A192,A201
A11,13,A34,A40,2980,A61,A73,3,Male,A101,4,A124,51,A143,A151,2,A173,2,A191,A201
A11,42,A34,A41,2543,A61,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A191,A201
A11,40,A32,A41,8537,A61,A75,3,Male,A101,4,A124,37,A143,A153,2,A173,1,A192,A201
A11,26,A34,A41,1044,A61,A75,2,Male,A101,3,A123,38,A143,A152,2,A173,2,A192,A201
A14,12,A32,A41,896,A65,A74,3,Female,A101,4,A124,37,A143,A151,1,A173,1,A191,A201
A11,21,A34,A42,1677,A65,A75,4,Male,A101,3,A122,47,A143,A152,3,A173,1,A192,A201
A11,44,A32,A41,10980,A61,A75,4,Male,A101,4,A124,71,A143,A153,1,A174,1,A192,A201
A11,27,A34,A41,9228,A65,A75,4,Male,A101,4,A124,61,A143,A153,2,A174,1,A192,A201
A14,40,A34,A41,8302,A65,A75,4,Male,A101,2,A123,42,A143,A152,1,A174,1,A192,A201
A11,14,A34,A40,2615,A61,A75,2,Male,A101,4,A124,74,A143,A153,3,A173,2,A191,A201
A14,15,A32,A41,8153,A65,A75,1,Male,A101,4,A122,44,A143,A152,1,A173,2,A192,A201
A12,23,A32,A41,5369,A65,A75,2,Female,A101,4,A124,74,A143,A153,1,A174,1,A192,A201
A11,48,A32,A41,1532,A65,A75,4,Male,A101,4,A124,45,A143,A153,1,A174,1,A192,A201
A11,10,A32,A41,599,A61,A73,1,Female,A101,2,A124,32,A143,A152,1,A173,1,A191,A201
A14,37,A32,A43,3634,A63,A73,4,Male,A101,2,A123,23,A143,A152,3,A173,1,A192,A201
A11,20,A32,A42,2150,A61,A73,2,Male,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A11,26,A32,A42,3138,A61,A73,2,Male,A101,2,A123,20,A143,A152,1,A173,1,A191,A201
A11,17,A34,A42,7225,A61,A73,2,Male,A101,2,A121,39,A143,A152,2,A172,1,A191,A201
A11,20,A32,A43,2104,A65,A73,4,Female,A101,3,A123,19,A143,A151,1,A173,1,A191,A201
A11,10,A32,A43,1673,A65,A73,2,Female,A101,2,A123,25,A141,A152,1,A173,1,A191,A201
A11,13,A32,A42,2185,A61,A73,4,Male,A101,3,A123,29,A143,A152,1,A173,1,A191,A202
A14,7,A34,A43,725,A61,A73,1,Female,A101,1,A123,22,A143,A152,2,A173,1,A191,A201
A14,12,A34,A42,1515,A61,A73,4,Male,A101,2,A123,32,A143,A152,1,A173,1,A191,A201
A14,39,A32,A43,8276,A61,A73,4,Male,A101,2,A123,21,A143,A152,3,A174,1,A192,A201
A14,26,A32,A41,5514,A61,A73,3,Male,A101,2,A123,22,A142,A152,2,A173,1,A191,A201
A11,31,A32,A43,5331,A65,A75,4,Female,A101,3,A123,27,A143,A152,3,A174,1,A192,A201
A11,9,A32,A41,383,A61,A73,2,Female,A101,1,A121,37,A143,A152,1,A172,1,A191,A202
A11,15,A32,A40,1769,A61,A75,4,Female,A101,4,A124,40,A143,A153,3,A171,2,A191,A201
A14,16,A34,A41,15300,A61,A75,4,Male,A101,3,A123,36,A143,A152,3,A174,1,A192,A201
A12,52,A31,A41,7157,A62,A73,4,Male,A101,4,A124,29,A143,A153,1,A173,1,A192,A201
A11,15,A34,A41,2058,A61,A75,4,Male,A101,4,A124,44,A143,A151,2,A173,2,A191,A201
A11,7,A34,A40,916,A61,A75,3,Male,A101,3,A121,47,A143,A151,3,A173,2,A191,A202
A14,22,A32,A40,3530,A65,A75,4,Female,A101,4,A124,56,A143,A151,3,A173,1,A192,A201
A14,39,A32,A41,7099,A65,A75,4,Male,A101,3,A123,47,A143,A152,1,A174,1,A192,A201
A14,15,A34,A42,1815,A61,A75,4,Male,A101,4,A124,71,A143,A152,2,A173,1,A192,A201
A11,44,A32,A41,7350,A61,A75,2,Male,A101,4,A124,48,A143,A153,1,A173,1,A192,A201
A11,21,A32,A40,1425,A61,A75,2,Male,A101,3,A124,31,A143,A151,1,A173,2,A191,A201
A14,56,A33,A41,8180,A61,A74,4,Male,A101,2,A123,26,A143,A152,1,A174,1,A192,A201
A12,16,A34,A41,2356,A62,A75,4,Male,A101,3,A124,40,A141,A152,2,A172,2,A191,A201
A14,24,A32,A41,5115,A61,A75,4,Female,A101,4,A124,53,A143,A151,1,A174,1,A192,A201
A11,26,A32,A40,1575,A61,A74,4,Female,A101,4,A124,36,A143,A153,1,A172,2,A191,A201
A14,14,A34,A41,1006,A65,A75,2,Male,A101,4,A124,33,A143,A153,2,A173,1,A191,A201
A11,13,A32,A40,7522,A61,A75,4,Male,A101,4,A124,37,A143,A153,1,A174,1,A192,A201
A14,25,A34,A41,12442,A61,A75,4,Male,A101,2,A123,31,A143,A152,3,A174,1,A192,A201
A11,6,A34,A40,455,A61,A73,3,Male,A101,2,A123,32,A143,A151,2,A173,2,A191,A201
A11,50,A31,A42,2939,A65,A74,4,Male,A101,3,A123,32,A141,A152,1,A173,2,A192,A201
A14,26,A32,A41,5694,A61,A75,4,Male,A101,4,A123,37,A143,A151,1,A174,1,A192,A201
A14,19,A32,A41,4916,A61,A75,4,Male,A101,4,A122,23,A143,A151,1,A173,1,A192,A201
A14,40,A34,A41,14561,A61,A75,4,Male,A101,2,A123,33,A143,A152,1,A174,1,A192,A201
A14,10,A34,A45,1970,A61,A75,2,Male,A101,4,A124,49,A143,A153,2,A173,2,A191,A201
A11,8,A34,A41,533,A61,A75,4,Male,A101,4,A124,71,A143,A153,2,A173,2,A192,A201
A11,10,A34,A41,1350,A61,A75,4,Male,A101,4,A124,67,A143,A153,3,A174,2,A192,A201
A11,17,A34,A41,647,A65,A75,2,Male,A101,4,A122,45,A143,A152,3,A173,2,A192,A201
A11,20,A32,A41,5492,A65,A75,4,Female,A101,4,A124,75,A143,A153,1,A173,1,A191,A201
A14,24,A32,A41,12075,A61,A75,2,Male,A101,2,A124,59,A143,A153,1,A174,1,A192,A201
A11,23,A32,A42,2729,A61,A73,2,Female,A101,3,A123,24,A143,A152,1,A173,1,A191,A201
A14,12,A34,A41,1510,A65,A73,2,Female,A101,2,A123,24,A141,A152,2,A173,1,A191,A201
A11,16,A32,A41,2103,A61,A73,2,Female,A101,2,A123,22,A141,A152,1,A173,1,A191,A201
A14,16,A34,A42,1153,A61,A73,2,Male,A101,2,A122,33,A143,A152,2,A173,1,A191,A201
A14,25,A32,A41,5094,A65,A72,4,Male,A101,2,A123,24,A141,A152,3,A173,1,A192,A201
A14,19,A32,A41,437,A61,A73,4,Female,A101,3,A123,35,A143,A152,1,A173,1,A191,A201
A11,12,A32,A42,3199,A61,A73,4,Female,A102,2,A121,29,A143,A151,1,A173,1,A191,A201
A14,7,A32,A41,982,A63,A73,1,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A14,46,A32,A43,3985,A65,A73,4,Male,A101,2,A123,26,A143,A152,3,A174,1,A192,A201
A11,26,A32,A40,2442,A65,A73,2,Female,A101,2,A123,34,A141,A152,1,A173,1,A191,A201
A14,15,A34,A42,977,A61,A74,4,Male,A101,2,A122,29,A143,A152,2,A173,1,A191,A202
A14,51,A34,A42,1704,A61,A75,3,Male,A101,2,A122,59,A143,A152,2,A172,1,A191,A201
A14,11,A32,A41,1433,A61,A73,4,Female,A101,3,A123,41,A143,A151,3,A173,1,A191,A201
A14,10,A34,A42,1028,A61,A73,4,Female,A101,2,A122,34,A143,A152,1,A173,1,A191,A201
A11,11,A34,A41,1553,A61,A75,4,Male,A101,4,A124,30,A143,A151,2,A173,1,A192,A201
A11,17,A32,A42,5792,A61,A73,2,Male,A101,4,A122,31,A143,A151,1,A173,1,A192,A201
A14,42,A34,A41,11331,A65,A75,4,Male,A101,2,A123,55,A143,A152,1,A174,1,A192,A201
A11,4,A34,A40,2449,A61,A73,2,Male,A101,2,A121,48,A143,A151,2,A173,2,A191,A201
A14,47,A34,A41,2319,A65,A75,2,Male,A101,3,A123,44,A143,A152,2,A173,2,A192,A201
A14,18,A32,A41,9401,A61,A75,4,Male,A101,4,A123,62,A143,A151,1,A174,1,A192,A201
A11,24,A32,A42,10354,A61,A75,4,Female,A101,4,A124,43,A143,A153,1,A174,1,A192,A201
A14,49,A34,A41,15001,A65,A75,4,Male,A101,2,A123,41,A143,A152,1,A174,1,A192,A201
A13,17,A32,A40,1004,A61,A74,4,Male,A101,4,A124,33,A143,A153,1,A172,2,A191,A201
A11,48,A32,A49,8871,A61,A75,3,Male,A101,4,A124,47,A143,A153,2,A173,1,A191,A201
A11,37,A34,A42,7990,A61,A75,3,Male,A101,4,A124,41,A143,A152,2,A173,1,A192,A201
A11,45,A34,A41,1776,A61,A75,3,Male,A101,3,A122,45,A143,A152,2,A173,2,A192,A201
A14,13,A32,A40,457,A65,A74,3,Female,A101,4,A124,27,A143,A151,1,A173,1,A191,A201
A11,24,A34,A42,9551,A61,A75,4,Male,A101,4,A124,40,A143,A153,1,A174,1,A192,A201
A11,11,A32,A40,4565,A61,A73,4,Male,A101,4,A124,57,A143,A151,2,A173,1,A191,A201
A14,30,A34,A41,15395,A61,A75,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A11,11,A34,A41,4095,A65,A75,4,Male,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A11,10,A34,A43,708,A65,A75,4,Male,A101,4,A121,46,A143,A152,4,A173,2,A191,A201
A11,6,A32,A40,627,A61,A75,2,Male,A101,3,A121,37,A143,A151,3,A172,2,A191,A201
A14,10,A32,A41,3926,A61,A75,4,Female,A101,4,A124,52,A143,A151,1,A174,1,A192,A201
A14,49,A34,A41,15699,A65,A75,4,Male,A101,4,A123,47,A143,A152,1,A174,1,A192,A201
A12,48,A32,A41,8355,A65,A71,2,Male,A101,4,A124,51,A143,A153,1,A174,1,A192,A201
A11,14,A34,A41,1685,A65,A75,4,Male,A101,4,A124,70,A143,A153,2,A174,1,A192,A201
A11,27,A32,A41,3952,A61,A75,4,Male,A101,4,A124,74,A143,A153,3,A174,2,A191,A201
A14,29,A34,A41,7171,A65,A75,4,Male,A101,3,A123,55,A143,A152,3,A174,1,A192,A201
A11,49,A32,A42,5551,A61,A74,2,Male,A101,4,A124,65,A143,A153,3,A173,2,A192,A201
A14,22,A32,A41,9228,A65,A75,4,Female,A101,4,A124,48,A143,A151,1,A174,1,A192,A201
A14,21,A32,A41,6298,A65,A75,4,Male,A101,4,A124,57,A143,A153,2,A174,1,A192,A201
A11,24,A32,A43,2782,A65,A73,1,Female,A101,2,A123,23,A141,A152,1,A173,1,A191,A201
A11,9,A32,A41,486,A61,A73,4,Female,A101,3,A121,26,A143,A152,1,A173,1,A191,A202
A14,12,A34,A42,1537,A61,A73,4,Female,A101,2,A123,28,A143,A152,1,A173,1,A191,A201
A14,13,A34,A43,1171,A61,A73,2,Female,A101,2,A123,25,A141,A152,2,A173,1,A191,A201
A11,26,A32,A42,2994,A61,A73,2,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A11,13,A32,A43,596,A61,A73,2,Female,A101,3,A123,22,A143,A151,1,A173,1,A191,A201
A14,41,A32,A43,6450,A65,A73,4,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201
A11,18,A32,A41,2383,A61,A73,2,Female,A101,4,A123,25,A143,A152,1,A173,1,A191,A201
A11,21,A32,A42,2006,A61,A73,2,Male,A101,2,A123,22,A143,A152,1,A173,1,A191,A201
A14,31,A32,A43,3020,A61,A73,4,Male,A101,2,A123,20,A143,A152,2,A174,1,A192,A201
A14,14,A34,A49,5066,A61,A73,2,Male,A101,2,A123,26,A141,A152,2,A173,1,A191,A201
A11,46,A34,A42,2227,A61,A73,3,Male,A101,2,A122,26,A143,A152,2,A173,1,A191,A201
A11,13,A32,A41,326,A61,A73,4,Female,A101,1,A121,20,A143,A151,1,A173,1,A191,A201
A14,7,A34,A46,2593,A62,A73,4,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A13,6,A32,A40,919,A65,A75,1,Male,A101,4,A124,43,A143,A153,1,A171,2,A191,A202
A14,13,A34,A40,2167,A65,A75,4,Male,A101,4,A122,70,A143,A152,2,A173,1,A192,A201
A13,13,A34,A41,948,A65,A75,4,Male,A101,4,A124,57,A143,A152,2,A173,1,A192,A201
A11,33,A32,A41,4610,A61,A75,3,Male,A101,4,A122,51,A143,A151,1,A173,2,A191,A201
A11,43,A34,A41,3232,A61,A75,3,Male,A101,3,A122,62,A143,A152,2,A173,2,A192,A201
A11,20,A32,A41,393,A65,A75,4,Female,A101,4,A124,41,A143,A151,1,A173,1,A191,A201
A11,22,A32,A42,3804,A61,A75,4,Male,A101,4,A124,49,A143,A153,1,A174,1,A192,A201
A11,15,A34,A42,6626,A61,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A11,37,A32,A42,10969,A61,A75,4,Male,A101,4,A124,41,A143,A153,1,A173,1,A192,A201
A14,47,A33,A41,12925,A61,A74,4,Male,A101,3,A123,27,A143,A152,1,A174,1,A192,A201
A14,7,A34,A43,1348,A65,A75,4,Male,A101,4,A123,46,A143,A152,2,A173,1,A192,A201
A14,47,A34,A41,11676,A61,A74,3,Male,A101,2,A123,23,A143,A152,1,A174,1,A192,A201
A14,21,A32,A41,4754,A63,A75,2,Female,A101,4,A121,73,A143,A151,1,A173,1,A191,A201
A11,24,A34,A42,11683,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A174,1,A192,A201
A14,28,A32,A41,14817,A61,A75,4,Male,A101,3,A123,36,A143,A152,1,A174,1,A192,A201
A14,9,A34,A40,709,A61,A73,3,Male,A101,3,A124,43,A143,A151,2,A173,2,A191,A201
A11,12,A34,A40,846,A65,A75,4,Male,A101,4,A121,63,A143,A152,2,A173,1,A192,A201
A12,11,A34,A40,1272,A65,A75,4,Male,A101,4,A121,54,A143,A152,2,A173,2,A192,A201
A11,14,A32,A42,2465,A61,A75,4,Male,A101,4,A123,31,A141,A152,2,A173,2,A191,A201
A11,20,A32,A40,3256,A65,A75,4,Female,A101,4,A122,56,A143,A151,3,A173,1,A192,A201
A12,21,A32,A41,6227,A61,A75,4,Male,A101,4,A124,41,A143,A153,1,A173,1,A192,A201
A14,60,A32,A40,5901,A65,A75,3,Male,A101,2,A124,41,A143,A153,1,A174,1,A192,A201
A11,43,A34,A41,6356,A61,A75,4,Male,A101,4,A124,63,A143,A153,2,A173,1,A192,A201
A11,25,A32,A40,3455,A61,A75,4,Male,A101,4,A124,40,A143,A153,3,A174,2,A191,A201
A14,56,A34,A41,11675,A65,A75,4,Male,A101,3,A123,59,A143,A152,1,A174,2,A192,A201
A14,11,A34,A41,1031,A65,A75,2,Male,A101,4,A122,42,A143,A152,3,A173,2,A192,A201
A11,12,A32,A40,3084,A65,A75,4,Female,A101,4,A124,53,A143,A151,1,A173,1,A192,A201
A11,27,A32,A41,13554,A61,A75,4,Male,A101,4,A124,49,A143,A153,1,A174,1,A192,A201
A14,19,A32,A41,2410,A65,A73,1,Female,A101,2,A123,26,A141,A152,2,A173,1,A191,A201
A11,15,A32,A43,1754,A61,A73,2,Female,A101,2,A123,23,A141,A152,1,A173,1,A191,A201
A11,17,A32,A42,1544,A65,A73,4,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201
A14,49,A32,A43,2014,A61,A73,4,Male,A101,1,A123,21,A143,A152,3,A173,1,A192,A201
A12,14,A32,A42,1024,A61,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A14,26,A32,A43,6051,A61,A73,4,Female,A101,2,A123,55,A143,A152,3,A174,1,A192,A201
A11,14,A32,A42,1506,A61,A73,2,Female,A101,3,A123,27,A143,A152,1,A173,1,A191,A201
A14,18,A34,A42,2994,A61,A74,4,Female,A101,1,A123,29,A143,A152,2,A173,1,A191,A201
A14,38,A32,A41,13757,A65,A75,4,Male,A101,2,A123,24,A143,A152,1,A174,1,A192,A201
A11,14,A32,A43,1958,A61,A73,4,Female,A101,2,A121,26,A141,A152,1,A173,1,A191,A201
A11,9,A34,A40,1142,A61,A73,2,Male,A101,3,A121,44,A143,A152,2,A172,2,A191,A202
A11,15,A34,A42,1584,A61,A73,2,Male,A103,2,A122,24,A143,A152,2,A172,1,A191,A201
A11,17,A32,A43,708,A61,A75,2,Female,A101,3,A123,20,A143,A151,1,A173,1,A191,A201
A14,9,A32,A43,1926,A63,A73,1,Female,A101,1,A123,26,A143,A152,1,A173,1,A191,A201
A14,11,A34,A42,1934,A61,A75,4,Male,A101,4,A122,63,A143,A152,2,A173,1,A192,A201
A11,13,A34,A41,4647,A61,A75,4,Male,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A14,4,A32,A40,1111,A63,A75,2,Male,A101,3,A124,52,A143,A151,1,A171,2,A191,A202
A14,16,A34,A41,2451,A61,A75,3,Male,A101,4,A122,73,A143,A152,2,A173,1,A192,A201
A11,16,A33,A42,2191,A61,A75,4,Male,A101,4,A124,26,A141,A152,2,A173,2,A191,A201
A14,21,A32,A41,1654,A65,A72,4,Female,A101,4,A121,32,A143,A151,1,A174,1,A192,A201
A11,21,A32,A40,1335,A65,A75,4,Female,A101,3,A124,48,A143,A153,1,A173,1,A192,A202
A11,13,A34,A41,847,A65,A75,4,Male,A101,4,A124,55,A143,A153,2,A173,1,A192,A201
A14,46,A32,A41,14666,A65,A74,4,Male,A101,3,A123,43,A143,A152,1,A174,1,A192,A201
A14,17,A34,A43,2198,A61,A75,4,Male,A101,4,A124,60,A143,A151,2,A173,1,A191,A201
A14,40,A34,A41,5898,A61,A75,3,Male,A101,4,A124,53,A143,A152,2,A173,1,A192,A201
A14,6,A30,A40,1297,A61,A73,1,Male,A101,3,A124,44,A143,A151,3,A173,2,A191,A201
A14,7,A32,A41,1178,A65,A72,4,Female,A101,4,A121,69,A143,A151,1,A173,1,A192,A201
A14,16,A34,A40,7293,A61,A75,4,Female,A101,4,A124,49,A143,A153,1,A174,1,A192,A201
A12,38,A32,A40,6652,A65,A73,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A11,22,A34,A41,1285,A65,A75,4,Female,A101,4,A121,35,A143,A152,2,A174,1,A192,A201
A14,23,A34,A43,2893,A61,A75,4,Male,A101,4,A121,61,A143,A152,3,A173,1,A192,A201
A11,13,A32,A40,1110,A61,A72,4,Male,A101,4,A124,44,A143,A152,1,A173,2,A192,A201
A14,34,A33,A41,9013,A61,A74,3,Male,A101,2,A123,21,A143,A152,1,A174,1,A192,A201
A11,19,A32,A41,5299,A61,A75,4,Female,A101,4,A124,52,A143,A151,1,A173,1,A191,A201
A14,11,A34,A40,555,A65,A75,4,Female,A101,4,A121,52,A143,A151,2,A173,1,A192,A201
A11,12,A32,A41,900,A65,A75,4,Male,A101,4,A124,52,A143,A153,3,A173,2,A191,A201
A14,20,A34,A41,2401,A65,A75,4,Male,A101,4,A124,71,A143,A153,2,A173,1,A192,A201
A14,21,A34,A41,1970,A61,A75,4,Male,A101,4,A124,42,A143,A153,3,A174,1,A192,A201
A11,9,A34,A41,3725,A61,A75,2,Male,A101,4,A124,53,A143,A153,2,A174,2,A192,A201
A11,37,A34,A41,2083,A61,A75,2,Male,A101,4,A124,59,A143,A152,2,A173,2,A192,A201
A14,25,A32,A41,8374,A61,A75,4,Male,A101,3,A123,44,A143,A151,1,A174,1,A192,A201
A14,10,A32,A41,674,A65,A75,3,Male,A101,4,A124,74,A143,A153,1,A173,1,A191,A201
A14,57,A32,A43,3306,A65,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A192,A201
A11,29,A32,A42,3535,A61,A73,2,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A11,13,A32,A40,512,A61,A73,2,Female,A101,3,A121,45,A143,A152,1,A172,1,A191,A201
A14,23,A34,A42,1231,A61,A73,2,Female,A101,2,A122,29,A143,A152,2,A173,1,A191,A201
A14,34,A34,A42,1885,A61,A73,2,Male,A101,2,A123,28,A143,A152,2,A173,1,A191,A201
A11,12,A32,A42,528,A61,A73,4,Female,A101,3,A123,30,A143,A151,1,A173,1,A191,A201
A14,49,A32,A43,3963,A65,A73,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A14,14,A32,A41,1110,A65,A73,4,Female,A101,3,A124,25,A143,A152,2,A173,1,A191,A201
A11,11,A32,A42,2636,A61,A73,2,Male,A102,3,A121,37,A143,A151,1,A172,1,A191,A202
A14,13,A32,A43,825,A61,A73,1,Female,A101,2,A123,23,A141,A152,1,A173,1,A191,A201
A11,26,A32,A42,1859,A61,A75,2,Male,A101,1,A123,24,A143,A152,2,A173,1,A191,A201
A14,26,A33,A43,6250,A65,A73,4,Male,A101,2,A123,26,A143,A152,3,A174,1,A192,A201
A11,13,A32,A42,825,A61,A73,4,Female,A101,4,A123,27,A143,A151,1,A173,1,A191,A201
A11,15,A32,A42,2373,A61,A73,4,Female,A102,3,A123,24,A143,A151,1,A173,1,A191,A202
A12,15,A32,A40,918,A65,A75,4,Male,A101,4,A124,66,A143,A153,1,A173,1,A191,A201
A14,41,A32,A41,12505,A61,A75,4,Male,A101,3,A123,38,A143,A152,1,A174,1,A192,A201
A14,11,A34,A41,2634,A61,A75,4,Male,A101,4,A124,61,A143,A152,2,A173,1,A192,A201
