Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,45,A32,A41,4517,A61,A73,3,Male,A101,4,A122,31,A143,A152,1,A173,2,A192,A201
A11,13,A32,A43,1894,A61,A73,2,Female,A101,2,A123,23,A141,A152,1,A173,1,A191,A201
A14,53,A34,A41,14842,A65,A75,4,Male,A101,4,A123,41,A143,A152,1,A174,1,A192,A201
A11,21,A34,A41,2641,A65,A75,4,Male,A101,4,A124,74,A143,A153,2,A174,1,A192,A201
A14,20,A32,A41,8567,A65,A75,4,Male,A101,4,A124,29,A143,A151,1,A173,1,A192,A201
A11,7,A32,A40,1099,A61,A75,1,Male,A101,4,A124,48,A141,A153,3,A173,2,A191,A201
A11,17,A34,A42,1182,A61,A73,1,Female,A101,3,A123,28,A143,A152,1,A173,1,A191,A201
A14,20,A32,A41,7596,A61,A75,4,Male,A101,4,A123,46,A143,A151,1,A174,1,A192,A201
A11,17,A34,A41,1357,A61,A75,2,Male,A101,4,A124,41,A143,A153,2,A173,2,A191,A201
A11,11,A32,A41,4533,A61,A75,3,Male,A101,4,A124,39,A143,A151,1,A173,1,A192,A201
A11,22,A32,A40,1112,A65,A75,4,Male,A101,3,A124,43,A143,A152,2,A173,1,A192,A201
A14,12,A32,A43,852,A61,A73,2,Female,A101,2,A123,22,A141,A152,2,A173,1,A191,A201
A11,14,A32,A40,4107,A61,A75,3,Male,A101,3,A124,27,A143,A152,1,A174,1,A192,A201
A11,42,A32,A40,6448,A61,A75,4,Male,A101,4,A124,35,A143,A153,1,A173,1,A192,A201
A11,23,A34,A42,10125,A61,A75,4,Male,A101,4,A124,26,A143,A153,1,A173,1,A192,A201
A13,5,A34,A40,641,A65,A75,2,Female,A101,4,A121,39,A143,A151,3,A173,2,A191,A202
A11,14,A34,A42,3892,A61,A75,4,Male,A101,4,A124,40,A143,A153,2,A173,1,A192,A201
A11,14,A32,A41,2592,A61,A75,4,Male,A101,4,A121,37,A143,A153,1,A173,1,A191,A201
A11,18,A34,A41,1375,A61,A75,4,Male,A101,4,A122,56,A143,A152,1,A173,1,A192,A201
A11,24,A32,A41,5217,A65,A75,4,Male,A101,3,A124,42,A141,A152,1,A173,1,A192,A201
A14,5,A34,A41,1154,A65,A75,4,Male,A101,4,A121,70,A143,A152,1,A173,1,A192,A201
A14,17,A34,A41,1032,A65,A75,4,Male,A101,4,A124,49,A143,A153,2,A173,1,A192,A201
A12,16,A34,A41,3520,A65,A73,4,Male,A101,4,A124,38,A143,A153,2,A173,1,A192,A201
A11,37,A34,A41,7942,A61,A75,3,Male,A101,4,A124,30,A143,A153,1,A173,1,A192,A201
A14,19,A34,A42,2254,A61,A75,4,Male,A101,4,A121,50,A143,A152,3,A173,1,A192,A201
A12,14,A34,A41,2862,A65,A75,4,Male,A101,4,A124,29,A143,A152,2,A173,1,A192,A201
A11,13,A32,A43,883,A63,A75,4,Male,A101,4,A121,53,A143,A152,1,A173,1,A192,A201
A14,13,A34,A42,2258,A61,A75,4,Male,A101,1,A124,28,A143,A153,2,A173,1,A192,A201
A14,13,A34,A42,3010,A65,A75,4,Male,A101,4,A124,46,A143,A152,2,A173,1,A192,A201
A14,44,A32,A43,2513,A65,A73,4,Male,A101,2,A123,24,A143,A152,1,A173,1,A192,A201
A14,20,A34,A41,15035,A61,A75,4,Male,A101,2,A123,29,A143,A152,3,A174,1,A192,A201
A11,19,A34,A41,2663,A65,A75,4,Male,A101,4,A122,75,A143,A152,1,A173,1,A192,A201
A14,25,A34,A41,15863,A61,A75,4,Male,A101,2,A123,36,A143,A152,3,A174,1,A192,A201
A12,45,A31,A49,5047,A65,A73,4,Male,A101,4,A124,34,A143,A153,1,A173,1,A192,A201
A14,16,A32,A41,5031,A61,A75,2,Male,A101,4,A122,31,A143,A151,1,A173,1,A192,A201
A14,21,A34,A43,2461,A61,A75,4,Male,A101,4,A124,58,A143,A152,3,A173,1,A192,A201
A11,20,A34,A41,896,A61,A75,4,Male,A101,4,A122,50,A143,A152,2,A173,1,A191,A201
A11,38,A32,A41,5343,A61,A73,3,Male,A101,4,A122,39,A143,A152,1,A173,2,A192,A201
A11,22,A32,A41,4259,A61,A75,4,Female,A101,4,A124,48,A143,A151,1,A174,1,A192,A201
A11,15,A34,A40,1071,A65,A75,4,Male,A101,4,A124,33,A143,A152,2,A173,1,A192,A201
A11,17,A32,A42,5210,A61,A75,2,Male,A101,4,A122,36,A143,A151,1,A173,1,A192,A201
A14,19,A34,A41,2149,A65,A75,4,Male,A101,4,A122,38,A143,A152,1,A173,1,A192,A201
A12,46,A32,A41,11145,A65,A75,4,Male,A101,4,A124,43,A143,A153,1,A174,1,A192,A201
A11,15,A32,A40,2107,A65,A73,3,Male,A101,2,A124,25,A143,A153,1,A173,1,A192,A201
A14,16,A32,A41,1269,A65,A75,4,Male,A101,4,A122,71,A143,A152,1,A173,1,A192,A201
A14,36,A32,A41,12155,A65,A75,4,Male,A101,3,A123,35,A143,A152,1,A174,1,A192,A201
A14,41,A32,A41,4326,A65,A75,4,Male,A101,4,A124,48,A143,A153,1,A173,1,A192,A201
A11,15,A32,A40,2115,A65,A73,3,Male,A101,2,A124,22,A143,A153,1,A173,1,A192,A201
A11,19,A32,A40,2446,A62,A73,3,Male,A101,2,A124,23,A143,A152,1,A173,1,A192,A201
A14,12,A32,A41,1312,A65,A75,4,Male,A101,4,A122,32,A143,A152,1,A173,1,A192,A201
A14,22,A32,A41,1315,A65,A75,4,Female,A101,4,A121,31,A143,A151,1,A173,1,A192,A201
A11,6,A32,A40,427,A61,A75,4,Male,A101,4,A124,36,A143,A151,1,A173,1,A191,A201
A14,11,A32,A44,1252,A65,A75,4,Male,A101,4,A122,32,A143,A152,1,A173,1,A192,A201
A14,13,A32,A43,820,A61,A73,4,Female,A101,2,A123,25,A141,A152,1,A173,1,A191,A201
A11,22,A32,A40,951,A65,A75,4,Male,A101,3,A124,39,A143,A152,2,A173,1,A192,A201
A11,14,A33,A41,2594,A65,A75,4,Male,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A13,12,A33,A41,2928,A65,A75,4,Male,A101,4,A124,30,A143,A153,2,A173,1,A192,A201
A11,15,A33,A41,4684,A65,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A13,11,A33,A41,1805,A65,A75,4,Male,A101,4,A124,36,A143,A153,2,A173,1,A192,A201
A11,24,A32,A41,1263,A65,A75,4,Male,A101,4,A124,40,A143,A152,2,A173,1,A192,A201
A11,29,A32,A43,1980,A65,A73,1,Female,A101,2,A123,24,A141,A152,1,A173,1,A191,A201
A12,38,A32,A40,5743,A61,A75,4,Male,A101,4,A124,37,A143,A153,1,A173,1,A192,A201
A14,14,A34,A41,3014,A61,A75,3,Male,A101,4,A124,62,A143,A152,2,A173,1,A192,A201
A14,15,A32,A41,2817,A65,A75,1,Female,A101,4,A124,38,A143,A151,1,A173,1,A192,A201
A12,13,A34,A40,710,A63,A75,4,Male,A101,4,A124,39,A143,A152,2,A173,1,A192,A201
A14,12,A34,A42,2207,A61,A75,4,Male,A101,4,A124,28,A143,A153,2,A173,1,A192,A201
A14,15,A34,A42,6852,A61,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A11,12,A33,A41,2372,A65,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A11,14,A33,A41,3086,A65,A75,4,Male,A101,4,A124,28,A143,A153,2,A173,1,A192,A201
A11,12,A33,A41,2973,A65,A75,4,Male,A101,4,A124,28,A143,A153,2,A173,1,A192,A201
A14,12,A32,A40,1031,A63,A75,1,Male,A101,4,A124,43,A143,A153,1,A173,2,A191,A202
A14,42,A34,A41,14284,A65,A75,4,Male,A101,2,A123,52,A143,A152,1,A174,1,A192,A201
A12,13,A34,A40,932,A65,A75,4,Male,A101,4,A124,34,A143,A152,2,A173,1,A192,A201
A12,15,A34,A40,618,A63,A75,4,Male,A101,4,A124,39,A143,A152,2,A173,1,A192,A201
A11,11,A33,A41,3153,A65,A75,4,Male,A101,4,A124,28,A143,A153,2,A173,1,A192,A201
