Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,17,A34,A41,6024,A61,A75,4,Male,A101,4,A124,64,A143,A153,2,A173,1,A192,A201
A11,20,A32,A41,4842,A62,A74,3,Male,A101,2,A122,44,A143,A152,1,A173,2,A192,A201
A14,18,A34,A42,2223,A65,A75,4,Male,A101,4,A124,42,A143,A153,3,A173,1,A192,A201
A11,23,A34,A41,4324,A65,A75,4,Male,A101,4,A124,40,A143,A153,2,A173,1,A191,A201
A11,17,A34,A42,11565,A61,A75,4,Male,A101,4,A124,41,A143,A153,3,A174,1,A192,A201
A11,9,A34,A43,1281,A65,A75,4,Male,A101,4,A121,57,A143,A152,1,A173,1,A192,A201
A12,40,A32,A41,14766,A61,A75,4,Male,A101,2,A124,36,A143,A153,1,A174,1,A192,A201
A11,12,A34,A41,1484,A61,A75,2,Male,A101,4,A124,57,A143,A152,3,A173,2,A192,A201
A11,51,A32,A40,2267,A61,A75,2,Female,A101,4,A124,55,A142,A153,1,A174,1,A191,A201
A11,29,A32,A42,4696,A65,A73,2,Female,A101,2,A123,20,A143,A152,2,A173,1,A191,A201
A11,14,A32,A41,1630,A61,A73,4,Female,A101,3,A123,22,A141,A152,1,A173,1,A191,A201
A11,22,A34,A42,2081,A61,A73,2,Male,A101,2,A122,26,A143,A152,2,A173,1,A191,A201
A11,19,A32,A42,1323,A61,A73,2,Male,A101,3,A121,25,A143,A152,1,A173,1,A191,A201
A14,24,A34,A42,1204,A61,A73,4,Male,A101,2,A123,32,A143,A152,2,A173,1,A191,A201
A11,9,A34,A42,1020,A61,A73,4,Female,A101,3,A123,26,A143,A152,1,A173,1,A191,A201
A14,10,A34,A42,2621,A61,A75,4,Male,A101,4,A122,30,A143,A152,1,A173,1,A191,A201
A12,11,A32,A43,659,A65,A75,4,Male,A101,4,A121,40,A143,A152,1,A173,1,A191,A201
A11,25,A31,A42,5548,A61,A73,1,Male,A101,1,A123,24,A141,A152,1,A173,1,A192,A201
A14,13,A32,A42,1662,A61,A74,2,Male,A101,4,A122,24,A143,A152,1,A173,1,A191,A201
A11,11,A34,A40,4345,A61,A73,3,Male,A101,3,A121,43,A143,A152,2,A172,2,A191,A202
A14,7,A34,A41,949,A61,A75,4,Female,A101,3,A123,59,A143,A152,2,A173,1,A191,A201
A11,5,A32,A40,533,A65,A75,3,Male,A101,4,A124,35,A143,A151,3,A173,1,A191,A202
A12,20,A31,A41,5457,A61,A75,1,Female,A101,4,A124,65,A143,A153,1,A173,1,A192,A201
A12,25,A33,A41,3397,A65,A75,4,Male,A101,4,A124,34,A143,A153,2,A173,1,A192,A201
A11,16,A34,A41,1973,A65,A75,4,Male,A101,3,A122,29,A143,A152,2,A173,1,A191,A201
A11,43,A32,A41,5161,A61,A73,3,Male,A101,4,A122,35,A143,A152,1,A173,2,A192,A201
A14,16,A32,A42,6334,A64,A75,2,Male,A101,4,A121,68,A143,A152,1,A173,1,A192,A201
A11,8,A34,A40,648,A65,A75,4,Female,A101,4,A121,75,A143,A152,3,A173,1,A192,A201
A11,15,A32,A41,4148,A61,A75,3,Male,A101,4,A124,28,A143,A151,2,A173,1,A191,A201
A11,15,A34,A41,755,A65,A75,4,Male,A101,3,A124,73,A143,A152,2,A173,1,A191,A201
A11,12,A34,A40,749,A65,A75,4,Male,A101,3,A124,61,A143,A152,2,A173,1,A192,A201
A11,31,A33,A41,4267,A61,A75,1,Male,A101,4,A122,32,A143,A152,2,A173,2,A192,A201
A11,39,A32,A41,8046,A61,A75,4,Male,A101,4,A124,58,A143,A153,1,A173,1,A191,A201
A12,49,A32,A41,12526,A65,A75,4,Male,A101,4,A124,59,A143,A153,1,A173,1,A192,A201
A11,18,A34,A42,6033,A61,A75,4,Male,A101,4,A124,35,A143,A153,3,A174,1,A192,A201
A11,17,A34,A41,2187,A61,A75,3,Male,A101,4,A124,66,A143,A152,2,A173,1,A192,A201
A11,25,A32,A40,1664,A61,A75,4,Male,A101,4,A124,38,A141,A153,1,A173,2,A191,A201
A11,45,A32,A41,5663,A61,A75,4,Male,A101,4,A122,30,A143,A152,2,A173,2,A192,A201
A14,14,A34,A42,8169,A65,A75,4,Male,A101,4,A124,46,A143,A153,1,A173,1,A192,A201
A11,11,A32,A41,1791,A61,A75,4,Male,A101,4,A124,53,A143,A153,1,A174,1,A192,A201
A12,53,A34,A41,14468,A61,A75,2,Male,A101,4,A124,51,A143,A153,1,A174,1,A192,A201
A11,7,A34,A43,774,A61,A75,2,Male,A101,4,A124,44,A143,A153,2,A173,2,A191,A201
A11,47,A32,A41,8220,A61,A75,3,Male,A101,4,A124,44,A143,A153,1,A174,1,A192,A201
A11,6,A32,A41,1468,A61,A75,1,Male,A101,4,A124,39,A141,A153,3,A173,2,A192,A201
A11,26,A32,A41,3409,A65,A75,4,Male,A101,4,A124,48,A143,A153,1,A174,1,A192,A201
A11,14,A32,A43,2013,A61,A73,4,Female,A101,2,A124,26,A141,A152,1,A173,1,A191,A201
A11,14,A34,A42,1901,A61,A73,2,Female,A101,2,A121,25,A143,A152,1,A173,1,A191,A201
A14,42,A32,A41,1316,A61,A73,2,Female,A101,2,A123,24,A143,A152,2,A173,1,A191,A201
A11,28,A34,A42,2631,A61,A73,2,Female,A101,2,A123,21,A143,A152,2,A173,1,A191,A201
A14,12,A32,A49,3775,A65,A73,2,Male,A101,3,A123,30,A141,A152,1,A173,1,A191,A201
A14,11,A32,A42,840,A61,A73,4,Female,A101,2,A123,35,A143,A152,1,A173,1,A191,A201
A11,9,A32,A40,2276,A61,A73,1,Female,A102,4,A121,29,A143,A151,2,A173,1,A191,A202
A11,11,A32,A40,1261,A65,A74,4,Male,A101,3,A124,24,A143,A151,2,A173,1,A191,A201
A11,47,A34,A41,5732,A61,A74,2,Male,A101,3,A123,34,A143,A152,1,A173,1,A191,A201
A11,25,A32,A40,1617,A65,A75,4,Male,A101,2,A122,29,A141,A152,1,A173,1,A191,A201
A14,24,A34,A43,1127,A63,A75,3,Male,A101,2,A123,37,A141,A152,2,A173,2,A192,A201
A14,11,A32,A42,1061,A61,A72,1,Female,A101,4,A122,29,A143,A152,1,A173,1,A192,A201
A11,14,A32,A41,3745,A61,A75,2,Male,A101,2,A124,35,A143,A151,1,A173,1,A192,A201
A14,12,A34,A43,593,A65,A75,4,Female,A101,4,A121,62,A143,A152,2,A173,1,A192,A201
A11,18,A32,A41,5552,A61,A75,3,Male,A101,4,A124,51,A143,A152,1,A173,1,A192,A201
A14,20,A34,A41,4595,A65,A73,3,Male,A101,4,A122,31,A143,A152,1,A173,1,A192,A201
A13,15,A34,A41,1372,A65,A75,4,Male,A101,4,A122,40,A143,A152,2,A173,2,A192,A201
A11,23,A34,A42,2793,A61,A75,4,Male,A101,4,A124,31,A143,A153,1,A173,1,A192,A201
A12,19,A33,A49,4564,A65,A73,4,Male,A101,4,A124,34,A143,A153,1,A173,1,A192,A201
A11,9,A34,A43,799,A61,A75,4,Male,A101,4,A121,36,A143,A151,2,A173,1,A191,A201
A11,22,A34,A41,2310,A65,A75,4,Male,A101,3,A122,67,A143,A152,2,A173,1,A192,A201
A11,7,A32,A43,939,A65,A75,4,Male,A101,4,A121,54,A143,A152,2,A173,1,A191,A201
A11,37,A34,A41,6295,A61,A75,3,Male,A101,3,A122,52,A143,A152,2,A173,2,A192,A201
A11,25,A32,A43,4050,A61,A72,2,Male,A101,3,A122,21,A143,A152,1,A174,1,A192,A201
A11,11,A32,A41,2945,A61,A75,3,Male,A101,4,A124,45,A143,A153,1,A174,1,A192,A201
A14,14,A34,A43,2813,A65,A75,3,Male,A101,4,A124,59,A143,A152,1,A173,1,A192,A201
A14,14,A34,A40,3543,A65,A75,2,Male,A101,3,A124,49,A143,A153,3,A173,2,A191,A201
A14,33,A34,A41,8130,A61,A75,2,Male,A101,4,A124,32,A143,A153,2,A174,1,A192,A201
A11,8,A32,A41,677,A61,A75,3,Male,A101,4,A123,67,A143,A151,2,A173,2,A191,A201
A11,25,A34,A42,11176,A61,A75,4,Male,A101,4,A124,33,A143,A153,1,A174,1,A192,A201
A12,12,A32,A41,7755,A65,A75,2,Male,A101,4,A124,67,A141,A153,1,A174,1,A192,A201
A11,45,A32,A41,11550,A61,A75,3,Male,A101,4,A124,44,A143,A153,1,A174,1,A192,A201
A11,43,A32,A41,8199,A61,A75,4,Male,A101,4,A124,63,A143,A153,3,A174,2,A192,A201
A11,22,A32,A41,1583,A61,A75,4,Male,A101,4,A124,46,A143,A153,1,A173,2,A191,A201
A14,40,A34,A41,7611,A65,A75,4,Male,A101,4,A122,52,A143,A152,2,A173,2,A192,A201
A11,24,A34,A41,2833,A65,A75,4,Male,A101,4,A124,69,A143,A153,3,A173,1,A191,A201
A11,13,A34,A42,919,A61,A73,2,Female,A101,3,A122,32,A143,A152,1,A173,1,A191,A201
A14,6,A32,A43,694,A65,A73,4,Female,A101,2,A123,35,A141,A152,1,A173,1,A191,A201
A14,11,A32,A43,1533,A61,A73,2,Male,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A11,22,A32,A42,1811,A61,A73,2,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A11,31,A32,A42,5706,A61,A73,2,Male,A101,2,A123,28,A142,A152,2,A173,1,A191,A201
A11,21,A32,A43,2412,A62,A73,4,Female,A102,2,A123,23,A143,A152,1,A172,1,A191,A201
A14,11,A34,A42,1594,A65,A74,4,Male,A101,3,A122,33,A143,A152,2,A173,1,A191,A201
A14,10,A34,A42,2867,A61,A74,4,Male,A101,4,A122,34,A143,A152,1,A173,1,A192,A201
A14,4,A34,A40,2312,A65,A73,1,Male,A101,1,A121,53,A143,A152,2,A172,2,A191,A202
A11,11,A34,A40,1382,A61,A75,4,Male,A101,4,A124,54,A143,A152,1,A173,1,A191,A201
A12,19,A32,A43,1805,A61,A75,4,Male,A101,2,A123,30,A143,A152,1,A173,2,A191,A201
A11,21,A32,A42,1398,A61,A72,4,Female,A101,4,A124,25,A143,A151,1,A173,1,A191,A201
A11,24,A34,A42,9571,A61,A75,4,Male,A101,4,A124,26,A143,A153,1,A173,1,A192,A201
A12,41,A32,A41,8094,A65,A75,4,Male,A101,4,A124,56,A143,A153,1,A173,1,A191,A201
A11,14,A34,A41,3795,A61,A75,4,Male,A101,4,A124,65,A143,A152,2,A173,1,A192,A201
A14,13,A34,A41,3349,A65,A75,3,Male,A101,4,A124,29,A143,A151,2,A173,1,A191,A201
A14,14,A31,A40,5308,A65,A75,4,Male,A101,2,A123,29,A141,A152,1,A173,2,A192,A201
A11,9,A32,A40,544,A61,A75,4,Male,A101,4,A124,33,A143,A151,3,A173,1,A191,A201
A14,18,A32,A41,3321,A65,A75,3,Male,A101,4,A124,42,A143,A152,1,A173,1,A192,A202
A11,5,A34,A40,794,A65,A75,3,Female,A101,4,A124,52,A143,A153,3,A173,2,A191,A202
A12,12,A32,A40,1942,A65,A75,4,Male,A101,4,A122,39,A143,A152,1,A173,2,A192,A201
A11,59,A30,A49,11481,A61,A75,3,Male,A101,4,A124,35,A143,A153,1,A173,1,A192,A201
A11,32,A30,A42,4686,A61,A75,3,Male,A101,4,A124,39,A143,A151,2,A173,2,A191,A201
A11,19,A32,A40,978,A65,A75,4,Male,A101,3,A122,41,A143,A152,1,A173,1,A192,A201
A12,11,A34,A41,1138,A65,A75,4,Male,A101,4,A124,50,A143,A152,2,A174,1,A192,A201
A14,14,A34,A41,832,A65,A75,2,Male,A101,4,A124,38,A143,A153,2,A173,1,A192,A201
A14,15,A32,A41,1329,A65,A75,4,Male,A101,4,A124,49,A141,A153,1,A173,2,A192,A201
A11,5,A32,A41,1413,A61,A75,2,Male,A101,4,A124,30,A143,A151,1,A173,2,A191,A201
A12,19,A34,A41,1022,A62,A75,4,Male,A101,4,A124,45,A141,A152,2,A173,2,A192,A201
A11,26,A34,A42,11661,A61,A75,4,Male,A101,4,A124,34,A143,A153,1,A174,1,A192,A201
A11,10,A32,A41,4110,A61,A75,3,Male,A101,4,A124,39,A143,A153,1,A174,1,A192,A201
A11,26,A32,A41,4618,A61,A75,4,Male,A101,4,A124,73,A143,A153,2,A174,1,A191,A201
A14,17,A34,A41,2737,A61,A75,2,Male,A101,4,A124,46,A143,A152,2,A174,1,A192,A201
A11,14,A34,A41,1037,A61,A75,4,Male,A101,4,A124,67,A143,A153,1,A174,1,A192,A201
A11,20,A34,A41,1007,A61,A75,4,Male,A101,4,A124,74,A143,A152,2,A173,2,A192,A201
A12,51,A32,A41,10628,A65,A75,4,Male,A101,4,A124,44,A143,A153,1,A174,1,A192,A201
A11,25,A32,A42,2908,A61,A73,1,Female,A101,3,A123,21,A143,A152,1,A173,1,A191,A201
A11,17,A34,A42,2423,A61,A73,1,Female,A101,3,A123,27,A143,A152,2,A173,1,A191,A201
A14,15,A34,A41,907,A61,A73,4,Female,A101,2,A122,26,A143,A152,2,A173,1,A191,A201
A11,29,A32,A42,2352,A61,A73,2,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A11,27,A32,A42,3434,A61,A73,2,Male,A103,2,A121,22,A143,A152,1,A172,1,A191,A201
A11,13,A32,A42,1042,A61,A73,4,Female,A101,3,A123,27,A143,A152,1,A173,1,A191,A201
A11,31,A34,A41,8206,A65,A75,3,Male,A101,4,A124,32,A143,A152,2,A173,1,A192,A201
A11,26,A34,A41,950,A61,A75,3,Male,A101,4,A124,53,A143,A152,1,A173,1,A192,A201
A12,14,A33,A41,4833,A65,A75,4,Male,A101,4,A124,56,A143,A153,1,A173,1,A192,A201
A11,5,A34,A41,1275,A65,A75,4,Male,A101,3,A124,74,A143,A152,2,A173,1,A191,A201
A14,10,A34,A43,2208,A65,A75,4,Male,A101,4,A121,50,A143,A152,1,A173,1,A192,A201
A11,26,A32,A41,4998,A61,A75,3,Male,A101,4,A124,33,A143,A153,2,A173,2,A191,A201
A13,23,A34,A41,1073,A65,A75,2,Male,A101,4,A124,56,A143,A153,2,A173,1,A192,A201
A12,11,A33,A41,4762,A65,A75,2,Male,A101,4,A124,67,A143,A152,2,A173,1,A192,A201
A12,41,A32,A40,1390,A65,A75,1,Female,A101,2,A122,24,A143,A152,1,A173,1,A191,A201
A14,13,A34,A43,596,A65,A75,4,Female,A101,4,A121,61,A143,A152,2,A173,1,A191,A201
A14,14,A32,A41,6904,A61,A73,3,Male,A101,4,A124,47,A143,A153,1,A173,1,A192,A201
A11,18,A34,A41,11157,A65,A75,4,Male,A101,4,A124,38,A143,A153,2,A173,1,A192,A201
A14,19,A34,A42,3346,A61,A74,4,Male,A101,4,A124,24,A143,A152,2,A173,1,A192,A201
A14,11,A34,A42,2174,A61,A74,4,Male,A101,4,A122,37,A143,A152,1,A173,1,A191,A201
A14,10,A34,A40,1154,A64,A75,1,Male,A101,4,A124,60,A143,A151,1,A172,2,A191,A202
A14,6,A32,A40,411,A63,A75,3,Male,A101,4,A124,29,A143,A151,1,A173,1,A191,A201
A11,33,A33,A41,1055,A65,A75,4,Male,A101,4,A124,47,A141,A152,2,A173,2,A192,A201
A11,35,A34,A41,2425,A65,A75,2,Male,A101,4,A124,44,A143,A153,2,A173,2,A191,A201
A14,16,A32,A42,1926,A61,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A14,13,A32,A43,522,A61,A73,4,Female,A101,2,A123,47,A143,A152,1,A173,1,A191,A201
A14,19,A34,A41,1107,A61,A75,2,Male,A101,4,A124,49,A143,A153,2,A173,2,A192,A201
A14,14,A34,A45,1127,A61,A75,3,Male,A101,4,A124,55,A143,A153,3,A173,2,A191,A201
A13,17,A32,A43,2651,A61,A73,4,Female,A101,2,A123,40,A143,A152,1,A173,1,A191,A201
A14,11,A34,A42,864,A61,A73,4,Female,A101,2,A123,38,A143,A152,1,A173,1,A191,A201
A11,60,A34,A46,4389,A61,A72,2,Male,A101,1,A123,34,A143,A152,2,A173,1,A191,A201
A12,25,A33,A49,1894,A65,A75,4,Male,A101,4,A121,29,A143,A152,1,A173,1,A191,A201
A14,22,A34,A42,3553,A61,A74,2,Male,A101,4,A124,26,A143,A152,2,A173,1,A192,A201
A11,21,A34,A42,3976,A61,A72,2,Male,A101,4,A123,29,A143,A152,1,A173,1,A191,A201
A14,16,A34,A41,1771,A65,A75,2,Male,A101,4,A124,61,A143,A152,2,A173,1,A192,A201
A12,37,A34,A41,3132,A63,A73,4,Male,A101,4,A124,35,A143,A152,2,A173,2,A192,A201
A14,16,A34,A43,2141,A61,A75,2,Male,A101,4,A121,33,A143,A152,1,A173,1,A192,A201
A14,14,A34,A41,1723,A61,A75,4,Male,A101,3,A124,33,A143,A151,2,A173,1,A191,A201
A12,43,A32,A49,7807,A65,A75,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A14,15,A34,A42,3512,A61,A75,4,Male,A101,4,A122,68,A143,A152,2,A173,1,A192,A201
A14,19,A34,A41,5540,A65,A75,4,Male,A101,4,A124,37,A143,A152,1,A173,1,A192,A201
A11,16,A32,A41,4515,A61,A75,3,Male,A101,4,A122,36,A143,A151,1,A173,1,A192,A201
A14,17,A34,A41,3799,A65,A75,4,Male,A101,4,A124,48,A143,A153,2,A173,1,A192,A201
A11,12,A34,A41,1229,A61,A75,3,Male,A101,4,A124,41,A143,A151,2,A173,1,A191,A201
A12,58,A32,A41,12380,A61,A75,3,Male,A101,2,A124,35,A143,A153,1,A174,1,A192,A201
