Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,19,A32,A41,9401,A61,A75,4,Male,A101,4,A123,44,A143,A151,1,A174,1,A192,A201
A11,22,A32,A41,5991,A61,A75,4,Male,A101,4,A124,75,A143,A153,3,A174,1,A191,A201
A14,9,A32,A43,1512,A63,A73,1,Female,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A14,10,A34,A42,1627,A61,A73,2,Female,A101,1,A123,29,A143,A152,1,A173,1,A191,A201
A11,15,A34,A42,6122,A61,A75,4,Male,A101,4,A122,47,A143,A152,2,A173,1,A192,A201
A14,33,A32,A41,11924,A61,A74,4,Male,A101,3,A123,39,A143,A152,1,A174,1,A192,A201
A14,8,A34,A40,1743,A61,A73,3,Male,A101,3,A124,42,A143,A151,2,A173,2,A191,A201
A14,14,A34,A41,977,A65,A75,4,Female,A101,4,A124,65,A143,A153,1,A174,1,A192,A201
A11,21,A32,A43,2012,A63,A73,2,Female,A101,4,A123,19,A143,A151,1,A173,1,A191,A201
A11,16,A32,A43,653,A61,A73,4,Male,A101,3,A124,33,A141,A152,1,A172,1,A191,A201
A12,48,A31,A40,8503,A65,A73,4,Male,A101,4,A124,34,A143,A153,1,A173,1,A192,A201
A11,22,A32,A41,4845,A61,A75,3,Male,A101,4,A122,52,A143,A152,1,A173,1,A192,A201
A11,20,A32,A41,6210,A61,A75,4,Male,A101,4,A124,35,A143,A153,1,A173,1,A191,A201
A11,4,A34,A41,563,A65,A75,4,Male,A101,4,A124,66,A143,A153,2,A173,1,A192,A201
A14,22,A34,A41,1923,A61,A73,4,Male,A101,2,A122,35,A141,A152,2,A173,1,A191,A201
A14,13,A32,A41,2570,A63,A73,2,Female,A101,4,A123,27,A143,A151,1,A173,1,A191,A201
A14,60,A34,A41,8111,A61,A75,3,Male,A101,4,A124,46,A143,A153,1,A173,1,A192,A201
A14,15,A32,A40,1539,A65,A75,4,Male,A101,4,A122,34,A143,A153,1,A173,1,A192,A202
A13,14,A32,A40,981,A61,A75,4,Male,A101,4,A124,41,A143,A153,3,A171,2,A191,A201
A11,21,A34,A41,3574,A61,A75,4,Male,A101,4,A124,70,A143,A153,3,A174,1,A192,A201
A11,12,A32,A42,1628,A61,A73,4,Male,A101,2,A121,21,A143,A152,1,A173,1,A191,A201
A11,18,A32,A42,355,A61,A73,4,Female,A101,1,A123,30,A143,A151,1,A173,1,A191,A201
A14,9,A31,A41,550,A65,A75,4,Female,A101,4,A121,46,A143,A151,2,A173,1,A192,A201
A11,20,A34,A40,6143,A61,A75,4,Male,A101,4,A124,37,A143,A153,2,A174,1,A192,A201
A12,50,A31,A49,6901,A62,A73,4,Male,A101,4,A124,51,A143,A153,1,A173,1,A192,A201
A11,10,A34,A41,471,A65,A75,2,Male,A101,4,A124,63,A143,A153,2,A174,2,A192,A201
A11,15,A32,A42,554,A61,A73,4,Female,A101,3,A123,21,A143,A151,1,A173,1,A191,A201
A11,16,A34,A42,975,A61,A74,4,Male,A101,2,A122,26,A143,A152,2,A173,1,A191,A202
A11,18,A34,A41,4469,A65,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A14,11,A34,A40,588,A64,A75,4,Male,A101,4,A121,72,A143,A152,2,A173,1,A192,A201
A12,14,A34,A40,883,A65,A75,4,Male,A101,4,A124,41,A143,A153,2,A173,1,A192,A201
A14,13,A34,A43,1025,A61,A75,2,Male,A101,2,A124,27,A143,A153,2,A173,1,A191,A201
A12,13,A34,A40,1024,A65,A75,4,Female,A101,4,A124,39,A143,A152,2,A174,1,A192,A201
A11,17,A34,A40,4148,A61,A75,4,Male,A101,4,A124,45,A143,A152,2,A173,1,A192,A201
A11,25,A34,A41,1373,A65,A75,4,Male,A101,3,A124,33,A143,A152,2,A173,2,A192,A201
A14,31,A33,A41,9582,A61,A74,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A14,27,A34,A41,6526,A65,A74,4,Male,A101,2,A123,28,A143,A152,1,A174,2,A192,A201
A11,41,A34,A41,1446,A61,A75,3,Male,A101,3,A124,60,A143,A152,2,A173,2,A191,A201
A11,15,A32,A40,1569,A62,A73,4,Male,A101,2,A122,27,A143,A152,1,A173,2,A192,A201
A11,14,A34,A41,2778,A61,A75,4,Male,A101,4,A124,73,A143,A153,2,A174,2,A192,A201
A11,13,A34,A41,2630,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A11,22,A32,A41,15219,A65,A75,4,Female,A101,4,A124,74,A143,A153,1,A174,1,A192,A201
A11,22,A30,A40,1932,A61,A73,2,Male,A101,3,A124,45,A143,A151,3,A173,2,A191,A201
A11,12,A34,A41,488,A65,A75,4,Male,A101,3,A124,38,A141,A152,2,A173,2,A191,A201
A11,35,A33,A42,5449,A61,A75,3,Male,A101,2,A123,41,A143,A152,2,A173,2,A192,A201
A14,18,A34,A42,1923,A61,A75,4,Male,A101,4,A121,61,A143,A152,3,A173,1,A192,A201
A14,28,A32,A41,13423,A61,A74,4,Male,A101,2,A123,25,A143,A152,1,A174,1,A192,A201
A14,16,A34,A42,5225,A61,A75,2,Male,A101,4,A124,29,A143,A153,2,A173,1,A192,A201
A14,23,A32,A41,9393,A61,A75,4,Male,A101,4,A123,46,A143,A151,1,A174,1,A192,A201
A11,14,A34,A42,1292,A61,A73,2,Female,A101,3,A123,33,A143,A152,1,A173,1,A191,A201
A14,43,A32,A43,3336,A61,A73,4,Male,A101,2,A123,20,A143,A152,3,A174,1,A192,A201
A11,25,A34,A41,1145,A61,A75,4,Male,A101,3,A123,62,A143,A152,2,A173,2,A192,A201
A14,20,A32,A41,4284,A65,A75,4,Female,A101,4,A124,61,A143,A151,1,A173,1,A192,A201
A14,17,A34,A42,2674,A61,A75,4,Male,A101,4,A121,46,A143,A152,3,A173,1,A192,A201
A11,12,A32,A41,2327,A61,A75,3,Male,A101,4,A124,50,A143,A153,1,A173,1,A191,A201
A11,8,A32,A40,1460,A62,A75,4,Male,A101,3,A124,41,A143,A153,1,A173,2,A191,A202
A11,20,A32,A41,1386,A61,A72,4,Female,A101,4,A124,31,A143,A151,1,A174,1,A192,A201
A14,26,A34,A41,1652,A65,A75,4,Male,A101,4,A121,38,A143,A152,2,A173,1,A192,A201
A14,24,A34,A41,1063,A65,A75,3,Female,A101,4,A121,40,A143,A152,2,A173,1,A192,A201
A14,16,A32,A41,3665,A61,A74,2,Male,A101,4,A122,33,A143,A151,1,A173,1,A192,A201
A12,42,A32,A41,7493,A65,A75,4,Male,A101,3,A124,37,A141,A153,1,A173,1,A192,A201
A14,17,A32,A40,2947,A65,A73,3,Male,A101,2,A122,26,A143,A152,1,A173,1,A192,A201
A14,22,A32,A41,5955,A61,A75,3,Male,A101,4,A124,29,A143,A153,1,A174,1,A192,A201
A11,11,A34,A42,1639,A61,A73,4,Female,A101,4,A123,34,A143,A152,1,A173,1,A191,A201
A14,21,A34,A41,1979,A65,A75,4,Male,A101,4,A121,51,A143,A152,1,A173,1,A192,A201
A12,18,A32,A40,2893,A62,A73,3,Male,A101,2,A122,27,A143,A152,1,A174,1,A192,A201
A13,6,A32,A40,373,A65,A73,2,Male,A101,4,A124,35,A143,A151,1,A171,2,A191,A202
A14,20,A32,A41,1220,A65,A75,4,Male,A101,4,A122,42,A143,A152,2,A173,1,A192,A201
A11,6,A32,A41,1077,A65,A75,1,Male,A101,3,A122,48,A143,A152,2,A173,2,A191,A201
A11,53,A32,A43,4233,A65,A74,4,Male,A101,3,A123,40,A142,A152,2,A173,2,A192,A201
A14,14,A32,A41,2884,A65,A75,4,Female,A101,4,A124,46,A143,A151,1,A173,1,A192,A201
A11,15,A32,A40,2379,A62,A75,3,Male,A101,2,A122,23,A143,A152,1,A174,1,A192,A201
A12,14,A33,A41,4610,A65,A75,4,Male,A101,4,A121,32,A143,A152,1,A173,1,A192,A201
A14,16,A32,A41,3795,A65,A75,3,Male,A101,4,A121,46,A143,A152,1,A173,1,A192,A201
A14,22,A32,A41,2253,A65,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A14,53,A32,A41,13765,A65,A75,4,Male,A101,3,A123,57,A143,A152,1,A174,1,A192,A201
A12,16,A32,A40,2027,A62,A75,3,Male,A101,2,A124,24,A143,A152,1,A174,1,A192,A201
A11,10,A32,A41,934,A65,A75,4,Male,A101,3,A122,64,A143,A152,1,A173,1,A192,A201
A12,16,A32,A40,1120,A65,A75,4,Male,A101,4,A124,34,A143,A152,2,A174,1,A192,A201
A14,16,A34,A42,8065,A61,A75,2,Male,A101,4,A124,29,A143,A153,2,A173,1,A192,A201
A11,11,A34,A40,691,A64,A75,4,Female,A101,4,A121,60,A143,A152,2,A174,1,A192,A201
A12,13,A33,A41,3668,A65,A75,4,Male,A101,4,A121,36,A143,A152,1,A173,1,A192,A201
A14,7,A32,A43,1031,A63,A73,1,Female,A101,2,A123,27,A141,A152,1,A173,1,A191,A201
A14,22,A34,A41,1222,A65,A75,4,Male,A101,4,A121,67,A143,A152,2,A173,1,A192,A201
A14,12,A34,A40,1450,A65,A75,4,Male,A101,4,A121,57,A143,A152,2,A173,1,A192,A201
A14,11,A34,A41,1315,A65,A75,4,Male,A101,4,A121,55,A143,A152,2,A173,1,A192,A201
A12,14,A33,A41,3670,A65,A75,4,Male,A101,4,A121,53,A143,A152,1,A173,1,A192,A201
A12,13,A33,A41,3414,A65,A75,4,Male,A101,4,A121,60,A143,A152,1,A173,1,A192,A201
A12,11,A34,A40,1270,A65,A75,4,Female,A101,4,A121,69,A143,A152,2,A174,1,A192,A201
A14,14,A34,A42,6184,A61,A75,2,Male,A101,4,A124,32,A143,A153,2,A173,1,A192,A201
A14,19,A34,A41,9341,A65,A75,2,Male,A101,4,A124,58,A143,A153,2,A174,1,A192,A201
A14,12,A34,A43,1126,A61,A73,4,Female,A101,2,A123,31,A143,A152,2,A173,1,A191,A201
A14,19,A34,A41,9787,A65,A75,3,Male,A101,4,A124,53,A143,A153,1,A174,1,A192,A201
A14,7,A32,A43,3859,A63,A73,1,Female,A101,2,A123,25,A142,A152,1,A173,1,A191,A201
A12,13,A33,A41,3222,A65,A75,4,Male,A101,4,A124,57,A143,A152,2,A173,1,A192,A201
A14,16,A32,A41,4402,A65,A72,4,Female,A101,4,A124,50,A143,A151,1,A174,1,A192,A201
A12,14,A32,A41,1132,A65,A75,4,Male,A101,4,A124,39,A143,A152,1,A174,1,A192,A201
A14,28,A34,A41,5925,A65,A73,2,Male,A101,4,A124,33,A143,A153,2,A173,1,A192,A201
A14,16,A34,A42,5120,A61,A75,3,Male,A101,4,A124,25,A143,A153,2,A173,1,A192,A201
A12,15,A33,A41,4363,A65,A75,4,Male,A101,4,A124,54,A143,A152,1,A173,1,A192,A201
A12,12,A34,A40,965,A65,A75,4,Female,A101,4,A124,67,A143,A152,2,A173,1,A192,A201
A11,18,A32,A42,3086,A61,A73,1,Female,A102,3,A121,37,A143,A151,1,A172,1,A191,A202
A11,19,A32,A43,2762,A61,A73,1,Female,A101,4,A123,37,A141,A152,1,A173,1,A191,A201
A11,12,A34,A42,2220,A61,A75,4,Male,A101,4,A124,39,A143,A153,2,A173,1,A192,A201
A12,12,A33,A41,2936,A65,A75,4,Male,A101,4,A124,49,A143,A153,1,A173,1,A192,A201
A11,14,A34,A40,2936,A65,A75,4,Male,A101,4,A124,36,A143,A153,2,A173,1,A192,A201
A13,9,A32,A41,947,A65,A75,4,Male,A101,4,A124,55,A143,A153,1,A173,1,A191,A201
