Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,16,A34,A41,1681,A61,A75,4,Male,A101,4,A121,49,A143,A151,3,A173,1,A192,A201
A14,15,A34,A41,1626,A65,A75,4,Male,A101,4,A124,72,A143,A152,2,A173,1,A192,A201
A14,11,A32,A43,1504,A65,A75,4,Male,A101,4,A124,53,A143,A152,1,A173,1,A191,A201
A11,34,A34,A41,9580,A61,A75,3,Male,A101,4,A123,33,A143,A152,2,A173,1,A192,A201
A14,11,A34,A43,624,A65,A75,4,Male,A101,4,A121,65,A143,A152,2,A173,1,A192,A201
A11,25,A32,A41,4257,A61,A75,2,Male,A101,4,A124,64,A143,A153,2,A173,1,A191,A201
A11,24,A34,A41,2597,A65,A75,4,Male,A101,4,A124,46,A143,A153,2,A173,1,A191,A201
A14,13,A32,A41,1097,A63,A73,1,Female,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A11,20,A32,A42,1297,A61,A73,2,Female,A101,3,A124,27,A143,A152,1,A173,1,A191,A201
A11,17,A34,A41,8558,A61,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,1,A192,A201
A11,18,A34,A42,4136,A61,A75,3,Male,A101,4,A123,27,A143,A151,1,A173,1,A192,A201
A11,12,A34,A42,1980,A61,A75,4,Male,A101,4,A123,23,A143,A151,1,A173,1,A191,A201
A12,14,A33,A40,1205,A65,A75,4,Female,A101,4,A122,30,A143,A151,1,A173,1,A191,A201
A14,8,A32,A41,796,A65,A75,4,Female,A101,4,A122,56,A143,A152,2,A172,1,A191,A201
A12,20,A32,A49,7615,A62,A75,1,Female,A101,4,A124,58,A141,A152,2,A173,1,A192,A201
A11,24,A32,A41,2137,A61,A75,2,Male,A101,1,A123,30,A143,A152,1,A173,2,A192,A201
A14,13,A34,A42,2351,A61,A75,2,Male,A101,4,A122,25,A143,A152,2,A173,1,A192,A201
A14,11,A34,A40,1380,A65,A74,4,Male,A101,3,A122,39,A143,A152,2,A173,1,A192,A201
A11,20,A34,A41,1563,A65,A74,4,Male,A101,3,A122,37,A143,A152,1,A173,1,A192,A201
A12,14,A32,A42,2021,A61,A74,4,Male,A101,4,A123,27,A143,A153,1,A173,1,A192,A201
A11,9,A34,A41,892,A61,A75,4,Male,A101,4,A124,42,A141,A152,2,A172,2,A191,A201
A11,24,A32,A41,6721,A65,A74,4,Male,A101,3,A123,31,A143,A152,1,A173,1,A192,A201
A11,25,A33,A40,1122,A65,A73,4,Female,A101,2,A124,24,A143,A152,2,A173,1,A192,A201
A11,19,A32,A42,1717,A61,A73,2,Male,A101,2,A121,22,A143,A152,1,A173,1,A191,A201
A12,10,A33,A41,2522,A65,A75,4,Male,A101,4,A121,59,A143,A152,2,A173,2,A192,A201
A12,16,A32,A41,1700,A62,A75,3,Male,A101,2,A124,22,A143,A152,1,A173,1,A192,A201
A14,12,A32,A41,7528,A65,A75,3,Male,A101,4,A124,27,A143,A152,1,A174,1,A192,A201
A11,13,A32,A41,3395,A61,A75,2,Male,A101,4,A124,69,A143,A153,2,A174,2,A191,A201
A14,13,A32,A41,558,A65,A73,4,Female,A101,2,A123,28,A143,A152,1,A173,1,A191,A201
A12,36,A32,A49,2129,A65,A73,3,Male,A101,4,A123,28,A142,A152,1,A173,2,A192,A201
A14,14,A32,A41,1694,A65,A74,4,Female,A101,4,A123,36,A143,A152,1,A173,1,A192,A201
A11,22,A32,A42,1660,A61,A72,1,Female,A101,1,A121,31,A143,A152,1,A173,1,A192,A201
A14,22,A34,A41,2026,A65,A74,4,Male,A101,3,A122,36,A143,A152,2,A173,1,A191,A201
A14,24,A32,A40,1983,A65,A74,4,Female,A101,3,A124,46,A143,A152,1,A173,1,A192,A201
A14,7,A32,A40,2103,A65,A75,3,Male,A101,4,A124,66,A143,A152,1,A174,1,A192,A201
A11,7,A34,A40,1130,A65,A75,1,Male,A103,2,A121,46,A143,A152,2,A173,2,A191,A202
A14,13,A32,A44,1493,A65,A74,4,Male,A101,3,A122,29,A143,A152,1,A173,1,A191,A201
A14,14,A32,A41,838,A65,A75,4,Male,A101,2,A122,29,A143,A152,1,A173,1,A191,A201
A14,13,A32,A43,1638,A65,A75,4,Male,A101,4,A121,60,A143,A152,1,A173,1,A191,A201
A12,26,A32,A40,7443,A61,A73,4,Male,A101,2,A124,28,A143,A152,1,A174,1,A192,A201
A14,25,A32,A41,963,A65,A74,4,Male,A101,3,A122,33,A143,A152,1,A173,1,A191,A201
A11,16,A34,A41,4413,A65,A75,4,Male,A101,4,A124,44,A143,A153,2,A173,1,A192,A201
A11,25,A34,A41,3267,A65,A75,4,Male,A101,3,A122,30,A143,A152,2,A173,1,A192,A201
A11,11,A34,A41,3025,A65,A74,4,Male,A101,3,A122,30,A143,A152,2,A173,1,A191,A201
A12,20,A32,A40,5771,A62,A73,1,Male,A101,4,A123,29,A143,A152,2,A173,1,A192,A201
A12,60,A32,A40,12872,A61,A71,2,Male,A101,2,A124,65,A143,A153,1,A174,1,A192,A201
A14,23,A32,A40,1385,A65,A75,4,Male,A101,4,A121,53,A143,A152,2,A173,1,A192,A201
A12,54,A32,A41,13706,A65,A75,2,Male,A101,2,A124,47,A143,A153,1,A174,1,A192,A201
A11,13,A34,A40,966,A62,A74,4,Male,A101,3,A124,32,A143,A152,2,A173,1,A192,A201
A11,11,A32,A40,1065,A61,A75,4,Female,A101,4,A121,27,A143,A152,2,A173,1,A192,A201
A14,15,A34,A43,1105,A65,A75,4,Female,A101,4,A121,47,A143,A152,2,A173,1,A191,A201
A12,16,A32,A40,6613,A62,A75,1,Male,A101,4,A123,23,A143,A152,1,A173,1,A192,A201
A14,16,A34,A40,1767,A65,A75,4,Male,A101,2,A124,61,A143,A152,2,A173,1,A192,A201
A14,10,A32,A43,1317,A63,A73,1,Female,A101,2,A123,24,A142,A152,2,A173,1,A191,A201
A14,9,A32,A43,1396,A63,A73,1,Female,A101,2,A123,23,A142,A152,2,A173,1,A191,A201
A14,12,A34,A40,1534,A61,A75,4,Female,A101,4,A121,36,A143,A152,2,A173,1,A192,A201
A14,13,A33,A41,1290,A65,A75,4,Female,A101,4,A121,36,A143,A152,1,A173,1,A191,A201
A14,19,A34,A49,5679,A65,A75,1,Male,A101,4,A121,51,A143,A152,1,A173,1,A192,A201
A14,13,A33,A49,1516,A65,A75,4,Female,A101,4,A121,51,A143,A152,1,A173,1,A192,A201
A14,11,A32,A43,979,A63,A75,4,Male,A101,4,A121,37,A143,A152,1,A173,1,A191,A201
A14,17,A34,A42,2501,A65,A74,4,Male,A101,4,A122,41,A143,A152,1,A173,1,A192,A201
A14,23,A34,A49,4954,A65,A75,4,Male,A101,4,A121,48,A143,A152,2,A173,1,A192,A201
A14,14,A33,A49,1280,A65,A75,1,Female,A101,2,A121,51,A143,A152,1,A173,1,A192,A201
A12,24,A32,A40,7750,A61,A75,1,Male,A101,2,A124,32,A143,A152,1,A174,1,A192,A201
A14,15,A34,A42,2687,A61,A75,4,Male,A101,4,A124,37,A143,A152,1,A173,1,A192,A201
A14,13,A32,A41,2408,A65,A75,1,Female,A101,4,A124,31,A143,A152,1,A173,1,A192,A201
A14,11,A34,A42,2229,A61,A74,4,Male,A101,4,A122,33,A143,A152,1,A173,1,A192,A201
A12,16,A32,A40,8148,A61,A73,1,Female,A101,4,A124,24,A143,A152,1,A173,1,A192,A201
A14,7,A34,A40,2829,A65,A75,4,Female,A101,2,A121,46,A143,A152,2,A173,1,A192,A201
A14,24,A32,A40,1243,A65,A75,1,Female,A101,2,A121,35,A143,A152,2,A173,1,A192,A201
A14,4,A34,A40,1120,A65,A73,1,Male,A101,4,A121,34,A143,A151,1,A172,2,A191,A201
A14,24,A34,A49,2662,A65,A75,4,Male,A101,2,A123,27,A143,A152,2,A173,2,A192,A201
A14,12,A32,A40,949,A65,A75,4,Female,A101,2,A121,43,A143,A152,1,A173,1,A192,A201
A14,16,A34,A42,1285,A61,A75,4,Male,A101,4,A124,39,A143,A152,1,A173,1,A192,A201
