Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,24,A33,A41,15830,A61,A75,4,Male,A101,3,A123,29,A143,A152,1,A174,1,A192,A201
A11,13,A34,A42,1486,A61,A75,4,Male,A101,4,A121,44,A143,A153,3,A173,1,A192,A201
A11,15,A32,A43,3744,A61,A75,4,Male,A101,4,A124,52,A143,A153,1,A173,1,A192,A201
A11,21,A34,A41,618,A65,A75,4,Female,A101,3,A122,67,A143,A152,2,A173,1,A192,A201
A11,13,A34,A41,1643,A65,A75,4,Female,A101,3,A124,30,A143,A153,2,A173,1,A192,A201
A14,46,A34,A41,15289,A65,A75,4,Male,A101,3,A123,55,A143,A152,3,A174,1,A192,A201
A12,59,A34,A41,9861,A61,A75,3,Male,A101,4,A124,27,A143,A151,1,A173,1,A192,A201
A14,24,A34,A41,8565,A65,A75,4,Male,A101,2,A123,44,A143,A152,1,A174,1,A192,A201
A14,6,A32,A40,361,A63,A75,2,Male,A101,4,A121,39,A143,A151,1,A171,1,A191,A202
A11,48,A32,A40,9649,A61,A75,4,Male,A101,4,A124,45,A143,A153,1,A173,1,A192,A201
A14,16,A34,A42,2119,A61,A75,4,Male,A101,4,A122,70,A143,A152,2,A173,1,A192,A201
A12,41,A32,A40,2375,A61,A73,4,Male,A101,2,A124,41,A143,A153,1,A174,1,A192,A201
A11,34,A34,A42,9480,A61,A75,4,Male,A101,4,A124,30,A143,A151,1,A173,1,A192,A201
A12,11,A32,A40,1756,A65,A75,4,Male,A101,4,A124,60,A143,A152,1,A174,1,A192,A201
A14,54,A32,A41,15044,A65,A75,4,Male,A101,2,A123,37,A143,A152,1,A174,1,A192,A201
A12,50,A32,A41,8955,A65,A71,4,Male,A102,4,A124,34,A141,A153,1,A173,1,A192,A201
A11,20,A34,A41,2402,A65,A75,4,Male,A101,4,A124,28,A143,A153,2,A173,1,A191,A201
A11,10,A34,A43,409,A61,A75,3,Male,A101,3,A121,37,A143,A151,2,A173,1,A191,A201
A14,34,A34,A41,13724,A61,A75,4,Male,A101,2,A123,30,A143,A152,1,A174,1,A192,A201
A14,26,A34,A41,13897,A61,A75,4,Male,A101,2,A123,37,A143,A152,3,A174,1,A192,A201
A14,10,A34,A40,1458,A61,A75,4,Male,A101,4,A121,61,A143,A152,2,A174,1,A192,A201
A11,15,A32,A40,5937,A61,A75,1,Male,A101,4,A124,34,A141,A153,1,A174,1,A192,A201
A12,45,A32,A41,5233,A65,A75,4,Male,A101,4,A124,31,A141,A153,1,A173,1,A192,A201
A14,17,A34,A43,1579,A61,A75,3,Male,A101,2,A124,47,A143,A151,2,A173,1,A191,A201
A11,21,A34,A41,1049,A65,A75,4,Male,A101,4,A122,46,A143,A152,1,A173,1,A191,A201
A14,57,A34,A41,13210,A65,A75,4,Male,A101,2,A123,56,A143,A152,1,A174,1,A192,A201
A11,25,A30,A40,3108,A61,A75,3,Male,A101,4,A124,38,A143,A151,2,A173,2,A191,A201
A11,43,A32,A41,5397,A65,A74,4,Male,A101,3,A124,36,A142,A152,1,A174,2,A192,A201
A14,25,A34,A41,13991,A61,A74,4,Male,A101,2,A123,33,A143,A152,3,A174,1,A192,A201
A11,32,A34,A41,8474,A61,A75,4,Male,A101,4,A124,70,A143,A152,2,A173,1,A192,A201
A12,33,A34,A49,5164,A65,A75,3,Male,A101,4,A124,34,A143,A152,2,A173,1,A192,A201
A12,36,A34,A41,1413,A61,A75,4,Male,A101,4,A122,47,A143,A152,2,A173,2,A192,A201
A11,24,A34,A41,1829,A61,A75,4,Male,A101,4,A124,69,A143,A152,2,A173,2,A192,A201
A14,47,A32,A41,6783,A61,A74,3,Male,A101,3,A123,38,A143,A152,1,A174,1,A192,A201
A11,41,A32,A41,5999,A61,A75,4,Male,A101,4,A123,51,A143,A152,2,A173,1,A192,A201
A11,10,A34,A43,1243,A61,A75,4,Male,A101,4,A121,69,A143,A152,2,A173,2,A191,A201
A11,10,A32,A40,313,A61,A72,4,Male,A101,3,A124,40,A143,A151,1,A172,2,A191,A201
A11,13,A34,A40,1836,A61,A73,3,Male,A101,3,A121,62,A143,A151,2,A173,2,A191,A201
A11,44,A32,A41,7983,A61,A75,3,Male,A101,2,A122,25,A143,A152,2,A173,2,A192,A201
A11,21,A32,A41,2260,A65,A75,4,Male,A101,4,A124,26,A143,A151,1,A173,1,A192,A201
A14,10,A32,A42,3180,A65,A75,4,Female,A101,4,A124,47,A143,A151,1,A173,1,A192,A201
A11,21,A32,A41,8230,A61,A75,4,Female,A101,4,A124,59,A143,A151,1,A174,1,A192,A201
A14,31,A32,A41,5427,A65,A75,4,Male,A101,4,A123,67,A143,A152,1,A174,1,A192,A201
A11,23,A32,A41,2082,A61,A74,3,Female,A101,4,A124,45,A143,A151,1,A173,1,A191,A201
A14,11,A32,A42,1605,A65,A74,2,Female,A101,4,A124,53,A143,A151,2,A173,1,A192,A201
A14,13,A32,A41,822,A61,A75,4,Female,A101,4,A124,37,A143,A151,1,A173,1,A192,A201
A14,12,A32,A41,280,A65,A75,2,Female,A101,4,A124,24,A143,A151,1,A173,1,A191,A201
A14,48,A32,A41,14451,A61,A75,4,Male,A101,3,A123,33,A143,A152,1,A174,1,A192,A201
A14,16,A34,A40,2585,A64,A75,4,Male,A101,4,A122,42,A143,A151,1,A173,1,A192,A201
A11,11,A34,A42,2362,A65,A75,4,Male,A101,4,A122,38,A143,A152,3,A173,1,A192,A201
A11,24,A32,A42,3228,A61,A75,4,Male,A101,4,A124,33,A143,A153,1,A174,1,A192,A201
A11,23,A32,A40,1215,A65,A75,4,Female,A101,4,A124,34,A141,A153,1,A173,1,A191,A201
A11,24,A32,A41,1406,A65,A75,4,Male,A101,4,A122,53,A143,A151,1,A173,1,A192,A202
A11,17,A34,A42,2549,A61,A75,4,Female,A101,4,A124,36,A143,A151,2,A173,1,A192,A201
A14,20,A34,A41,15661,A61,A75,4,Male,A101,4,A123,47,A143,A152,1,A174,1,A192,A201
A11,26,A34,A42,4405,A61,A75,4,Male,A101,4,A124,38,A143,A153,2,A173,1,A191,A201
A12,13,A32,A41,1254,A65,A75,4,Male,A101,4,A124,59,A143,A152,1,A173,1,A192,A201
A14,43,A34,A41,15420,A65,A75,4,Male,A101,3,A123,43,A143,A152,1,A174,1,A192,A201
A11,9,A34,A40,1445,A65,A75,4,Male,A101,3,A124,39,A143,A151,2,A173,1,A191,A201
A12,17,A34,A40,1624,A65,A75,4,Male,A101,4,A124,36,A143,A152,2,A174,1,A192,A201
A14,21,A33,A41,15174,A61,A74,4,Male,A101,2,A123,31,A143,A152,1,A174,1,A192,A201
A11,15,A32,A41,6319,A61,A75,1,Male,A101,1,A124,49,A141,A153,1,A174,1,A192,A201
A14,14,A32,A41,3633,A63,A73,2,Male,A101,2,A122,30,A143,A151,1,A173,1,A192,A201
A14,13,A34,A41,2343,A65,A73,4,Male,A101,4,A124,44,A143,A153,2,A173,1,A192,A201
A14,12,A34,A43,1786,A65,A75,4,Male,A101,4,A124,55,A143,A152,3,A173,1,A192,A201
A11,23,A32,A40,4510,A61,A75,4,Male,A101,4,A124,32,A143,A151,2,A173,1,A191,A201
A14,49,A32,A41,10298,A61,A75,4,Male,A101,2,A123,32,A143,A152,1,A174,1,A192,A201
A14,43,A34,A41,14904,A65,A74,4,Male,A101,2,A123,37,A143,A152,3,A174,1,A192,A201
A11,16,A34,A40,1652,A64,A75,4,Male,A101,4,A121,44,A143,A152,2,A174,1,A192,A201
A11,10,A32,A41,832,A61,A75,3,Male,A101,4,A122,39,A143,A152,1,A173,1,A192,A201
A14,15,A34,A42,3310,A65,A75,3,Male,A101,2,A124,31,A143,A151,2,A173,1,A192,A201
A14,26,A32,A41,15944,A61,A75,4,Male,A101,3,A123,26,A143,A152,1,A174,1,A192,A201
A11,12,A32,A40,516,A61,A74,3,Male,A101,4,A124,21,A143,A153,1,A173,2,A191,A201
A13,5,A34,A41,643,A65,A75,3,Female,A101,4,A124,59,A143,A153,2,A173,1,A192,A201
A14,13,A34,A42,1823,A61,A75,4,Male,A101,4,A122,70,A143,A152,2,A173,1,A192,A201
A12,14,A34,A41,3809,A61,A75,2,Male,A101,4,A124,63,A143,A153,2,A173,1,A192,A201
A11,11,A32,A41,797,A65,A75,4,Male,A101,4,A124,75,A143,A152,1,A173,1,A192,A201
A11,14,A34,A42,8357,A61,A75,3,Male,A101,2,A122,39,A143,A152,1,A174,1,A192,A201
A14,56,A32,A41,11825,A65,A75,4,Male,A101,3,A123,39,A143,A152,1,A174,1,A192,A201
A14,8,A34,A40,876,A64,A75,3,Male,A101,1,A121,57,A143,A153,3,A172,2,A191,A202
A14,51,A32,A41,11887,A65,A75,4,Male,A101,3,A123,42,A143,A152,1,A174,1,A192,A201
A11,60,A32,A41,8316,A61,A75,4,Male,A101,4,A124,33,A143,A152,1,A173,1,A192,A201
A11,12,A34,A43,1927,A61,A75,4,Male,A101,4,A121,57,A143,A152,2,A173,1,A191,A201
A11,16,A34,A41,2577,A61,A75,4,Male,A101,4,A124,58,A143,A152,2,A173,1,A192,A201
A11,24,A32,A41,8165,A65,A75,4,Male,A101,3,A124,34,A141,A153,2,A173,2,A192,A201
A14,16,A32,A41,15943,A61,A74,4,Male,A101,2,A123,23,A143,A152,1,A174,1,A192,A201
A12,14,A33,A49,4734,A65,A73,4,Male,A101,4,A121,29,A143,A152,2,A173,1,A192,A201
A11,33,A30,A41,10445,A61,A75,3,Male,A101,2,A122,31,A143,A152,2,A173,2,A192,A201
A14,53,A34,A41,7830,A65,A74,4,Male,A101,2,A123,32,A143,A152,1,A174,1,A192,A201
A11,26,A34,A41,1628,A61,A75,4,Male,A101,3,A122,68,A143,A152,2,A173,1,A192,A201
A11,44,A34,A41,2104,A61,A75,3,Male,A101,4,A122,52,A143,A152,2,A173,2,A192,A201
A11,32,A33,A42,3201,A61,A73,1,Male,A101,3,A122,37,A142,A152,2,A173,2,A192,A201
A11,8,A34,A40,580,A61,A75,2,Male,A101,4,A121,72,A143,A153,3,A172,2,A191,A202
A11,47,A32,A42,2236,A61,A75,1,Male,A101,4,A122,35,A141,A152,1,A173,2,A192,A201
A11,27,A32,A41,3508,A61,A75,3,Male,A101,2,A124,32,A143,A151,2,A173,2,A191,A201
A14,23,A32,A41,15864,A61,A75,4,Male,A101,4,A123,63,A143,A151,1,A174,1,A192,A201
A14,7,A32,A42,3724,A65,A75,4,Female,A101,4,A122,57,A143,A151,3,A173,1,A192,A201
A11,22,A32,A41,4121,A65,A75,4,Female,A101,4,A124,34,A143,A151,1,A174,1,A192,A201
A11,24,A32,A41,1770,A65,A75,4,Female,A101,4,A124,34,A143,A151,1,A173,1,A192,A201
A11,27,A32,A41,2205,A61,A74,2,Female,A101,4,A124,42,A143,A153,1,A172,1,A191,A201
A14,7,A32,A42,1426,A65,A75,4,Male,A101,4,A122,41,A143,A151,1,A173,1,A192,A201
A11,10,A32,A41,1151,A61,A75,4,Female,A101,4,A122,49,A143,A151,1,A173,1,A192,A201
A14,20,A32,A41,15564,A65,A75,4,Male,A101,4,A123,33,A143,A151,1,A174,1,A192,A201
A14,16,A34,A40,1589,A65,A75,4,Male,A101,4,A122,43,A143,A151,2,A173,1,A192,A201
A12,17,A32,A41,8477,A65,A75,2,Female,A101,4,A124,66,A143,A153,1,A174,1,A192,A201
A14,24,A34,A40,1516,A65,A75,4,Female,A101,4,A124,70,A143,A151,2,A174,1,A192,A201
A14,26,A34,A41,15123,A61,A75,4,Male,A101,2,A123,28,A143,A151,3,A174,1,A192,A201
A11,18,A32,A41,687,A65,A75,4,Male,A101,4,A122,36,A143,A151,1,A173,1,A192,A201
A14,8,A34,A43,431,A65,A75,4,Female,A101,4,A121,58,A143,A153,2,A173,1,A192,A201
A11,8,A32,A40,440,A61,A75,4,Male,A101,4,A121,32,A143,A151,3,A173,1,A191,A201
A14,16,A34,A41,3476,A65,A73,1,Male,A101,4,A124,41,A143,A151,2,A173,1,A192,A201
A14,15,A34,A41,2661,A65,A75,4,Male,A101,4,A124,75,A143,A153,2,A173,1,A192,A201
A14,16,A34,A41,1039,A61,A75,4,Male,A101,4,A124,62,A143,A153,2,A173,1,A192,A201
A11,26,A31,A40,2446,A61,A75,2,Female,A101,4,A124,58,A141,A153,1,A171,2,A191,A201
A14,46,A34,A41,14370,A61,A75,4,Male,A101,2,A123,47,A143,A152,1,A174,1,A192,A201
A14,38,A34,A41,12258,A65,A75,4,Male,A101,2,A123,41,A143,A152,1,A174,1,A192,A201
A11,60,A34,A41,8083,A61,A75,4,Male,A101,4,A124,42,A143,A151,3,A174,1,A192,A201
A11,14,A34,A41,2380,A61,A75,4,Male,A101,4,A124,43,A143,A153,2,A174,1,A192,A201
A14,21,A34,A41,7563,A65,A75,2,Male,A101,4,A124,35,A143,A153,2,A173,1,A192,A201
A14,6,A32,A43,581,A65,A75,4,Male,A101,4,A124,45,A143,A152,1,A173,1,A191,A201
A11,60,A32,A41,10652,A61,A75,3,Male,A101,4,A124,52,A143,A153,1,A174,1,A192,A201
A14,24,A32,A41,15255,A61,A75,4,Male,A101,2,A123,44,A143,A152,1,A174,1,A192,A201
A11,5,A34,A40,762,A65,A75,2,Male,A101,3,A124,45,A143,A153,3,A173,1,A191,A202
A14,15,A34,A42,7984,A61,A75,3,Male,A101,4,A124,34,A143,A153,3,A174,1,A192,A201
A14,47,A34,A41,15721,A65,A75,4,Male,A101,2,A123,48,A143,A152,1,A174,1,A192,A201
A11,15,A32,A40,5040,A61,A75,2,Male,A101,2,A124,40,A143,A153,1,A174,1,A192,A201
A12,43,A32,A41,8009,A65,A71,4,Male,A101,4,A124,61,A141,A153,1,A173,1,A192,A201
A11,23,A34,A41,2556,A61,A75,3,Male,A101,4,A124,40,A143,A153,2,A173,1,A191,A201
A14,53,A34,A41,15572,A65,A75,4,Male,A101,2,A123,54,A143,A152,1,A174,1,A192,A201
A11,14,A34,A41,1460,A65,A75,4,Male,A101,4,A124,74,A143,A152,2,A173,1,A192,A201
A11,42,A32,A41,4501,A61,A75,2,Male,A101,4,A124,42,A143,A153,1,A173,1,A192,A201
A11,9,A32,A40,3704,A61,A75,3,Male,A101,3,A124,26,A143,A152,1,A174,1,A192,A201
A11,37,A34,A42,8773,A61,A75,4,Male,A101,4,A124,44,A143,A153,1,A174,1,A192,A201
A14,32,A32,A41,13079,A61,A75,4,Male,A101,3,A123,45,A143,A152,1,A174,1,A192,A201
A11,23,A34,A41,6723,A65,A75,2,Male,A101,4,A124,46,A143,A151,2,A173,1,A192,A201
A14,32,A34,A41,15940,A61,A75,2,Male,A101,2,A123,30,A143,A152,1,A174,1,A192,A201
A11,24,A30,A41,2369,A61,A75,2,Male,A101,4,A124,39,A143,A153,2,A173,2,A191,A201
A11,14,A34,A41,1905,A61,A75,4,Male,A101,4,A124,73,A143,A153,2,A173,1,A191,A201
A11,8,A34,A41,953,A65,A75,4,Male,A101,4,A124,53,A143,A152,1,A173,2,A192,A201
A11,39,A32,A41,6704,A61,A74,4,Male,A101,4,A124,29,A143,A153,1,A174,1,A192,A201
A11,16,A34,A40,3078,A61,A75,3,Male,A101,4,A124,56,A143,A152,2,A173,2,A192,A201
A11,18,A34,A41,7036,A65,A75,1,Male,A101,3,A124,34,A141,A152,3,A174,2,A192,A201
A14,43,A33,A41,10586,A61,A74,3,Male,A101,2,A123,30,A143,A152,1,A174,1,A192,A201
A14,42,A34,A41,13405,A65,A75,4,Male,A101,2,A123,32,A143,A152,1,A174,1,A192,A201
A14,11,A34,A43,1078,A65,A75,4,Male,A101,4,A123,45,A143,A152,2,A173,2,A192,A201
A12,9,A34,A46,1170,A61,A75,4,Male,A101,4,A123,47,A143,A152,2,A173,2,A192,A201
A13,12,A34,A41,1539,A65,A75,4,Male,A101,4,A122,46,A141,A152,2,A173,2,A192,A201
A11,10,A34,A40,2669,A61,A75,2,Male,A101,4,A124,40,A143,A151,2,A173,2,A191,A201
A11,37,A32,A42,5196,A61,A75,3,Male,A101,2,A124,59,A143,A152,3,A173,2,A192,A201
A11,8,A32,A41,573,A65,A75,4,Male,A101,4,A124,42,A141,A152,3,A173,2,A192,A201
A14,34,A34,A41,6756,A61,A75,2,Male,A101,2,A123,46,A143,A152,1,A174,1,A192,A201
A12,23,A32,A41,3118,A61,A72,4,Female,A101,4,A124,34,A143,A151,1,A174,1,A192,A201
A14,23,A32,A41,15877,A61,A75,4,Male,A101,3,A123,49,A143,A151,1,A174,1,A192,A201
A14,22,A32,A41,6047,A65,A75,4,Female,A101,4,A124,38,A143,A151,1,A174,1,A192,A201
A11,21,A32,A41,11795,A65,A75,4,Female,A101,4,A124,67,A143,A151,1,A174,1,A192,A201
A11,20,A32,A42,6046,A65,A75,4,Female,A101,4,A124,54,A143,A151,3,A173,1,A192,A201
A14,13,A32,A40,281,A65,A75,3,Female,A101,4,A124,20,A143,A151,1,A173,1,A191,A201
A14,22,A34,A41,5811,A61,A75,4,Male,A101,4,A123,63,A143,A151,1,A174,1,A192,A201
A14,21,A32,A41,4182,A65,A75,2,Female,A101,4,A124,45,A143,A151,2,A173,1,A192,A201
A12,32,A32,A41,14252,A65,A75,4,Male,A101,4,A124,57,A143,A153,1,A174,1,A192,A201
A11,41,A34,A42,13299,A61,A75,4,Male,A101,4,A124,38,A143,A153,1,A174,1,A192,A201
A14,48,A32,A41,14746,A65,A75,4,Male,A101,3,A123,63,A143,A152,1,A174,1,A192,A201
A11,23,A34,A41,4408,A65,A75,4,Male,A101,4,A122,49,A143,A153,2,A173,1,A192,A201
A11,16,A34,A41,2226,A65,A75,4,Male,A101,4,A124,31,A143,A153,3,A173,1,A192,A201
A14,40,A34,A41,14749,A65,A75,4,Male,A101,2,A123,46,A143,A152,1,A174,1,A192,A201
A11,12,A34,A42,6797,A61,A75,4,Male,A101,4,A124,32,A143,A153,3,A174,1,A192,A201
A14,15,A32,A40,2125,A63,A75,4,Male,A101,4,A124,74,A143,A153,1,A173,1,A191,A201
A11,26,A34,A41,4068,A65,A75,4,Male,A101,4,A124,74,A143,A153,2,A173,1,A192,A201
A14,35,A34,A41,10869,A61,A75,3,Male,A101,4,A124,45,A143,A153,1,A174,1,A192,A201
A14,23,A32,A40,6222,A61,A75,3,Male,A101,4,A124,39,A143,A152,1,A174,1,A192,A201
A14,26,A34,A41,7234,A61,A75,4,Male,A101,3,A123,44,A143,A152,1,A174,1,A192,A201
A11,55,A32,A40,2053,A61,A75,4,Male,A101,4,A124,47,A142,A153,1,A174,2,A191,A201
A11,6,A32,A46,637,A63,A75,3,Male,A101,4,A124,54,A143,A153,1,A173,1,A192,A201
A11,10,A34,A40,6253,A65,A75,4,Male,A101,4,A124,62,A143,A153,2,A174,1,A192,A201
A14,16,A32,A45,915,A65,A75,4,Male,A101,4,A124,54,A143,A153,1,A173,2,A191,A201
A14,45,A34,A42,9220,A61,A75,3,Male,A101,4,A124,46,A143,A153,2,A174,1,A192,A201
A11,15,A34,A41,6940,A65,A75,4,Male,A101,4,A124,66,A143,A153,2,A174,1,A192,A201
A14,37,A34,A41,15831,A61,A75,4,Male,A101,2,A123,42,A143,A152,1,A174,1,A192,A201
A11,60,A32,A40,6692,A61,A75,3,Male,A101,2,A124,27,A143,A153,1,A174,1,A192,A201
A11,40,A32,A41,14127,A61,A75,4,Male,A101,4,A124,64,A143,A153,1,A174,1,A192,A201
A11,15,A34,A41,1003,A61,A75,4,Male,A101,4,A124,71,A143,A153,2,A174,1,A191,A201
A11,27,A32,A41,1929,A61,A75,4,Male,A101,4,A124,47,A142,A153,1,A173,1,A191,A201
A14,42,A34,A41,8120,A61,A75,3,Male,A101,4,A124,44,A143,A153,1,A173,1,A192,A201
A14,29,A34,A41,2088,A65,A75,2,Male,A101,4,A124,59,A143,A152,2,A174,1,A192,A201
A14,27,A34,A41,15333,A61,A75,2,Male,A101,2,A123,41,A143,A152,1,A174,1,A192,A201
A11,43,A34,A41,9065,A61,A75,4,Male,A101,4,A124,48,A143,A153,3,A174,1,A192,A201
A11,18,A34,A41,2113,A65,A75,4,Male,A101,4,A124,73,A143,A153,2,A174,1,A192,A201
A11,10,A32,A40,3799,A65,A75,3,Male,A101,4,A124,53,A143,A153,1,A174,1,A192,A201
A11,28,A32,A41,10441,A61,A75,4,Male,A101,4,A124,71,A141,A153,3,A174,2,A191,A201
A11,14,A34,A41,1842,A61,A75,4,Male,A101,4,A124,70,A143,A153,3,A174,1,A192,A201
A14,34,A32,A41,3842,A65,A75,3,Male,A101,4,A124,49,A143,A153,2,A173,1,A191,A201
A14,52,A33,A41,11780,A61,A74,2,Male,A101,2,A123,42,A143,A152,1,A174,1,A192,A201
A14,16,A34,A41,3502,A61,A75,3,Male,A101,4,A124,41,A143,A152,2,A174,1,A192,A201
A11,12,A32,A40,5634,A62,A72,3,Male,A101,3,A124,39,A143,A152,1,A174,2,A192,A201
A11,14,A34,A41,8884,A61,A75,3,Male,A101,4,A124,62,A143,A153,2,A174,1,A192,A201
A11,7,A34,A41,698,A61,A75,2,Male,A101,4,A124,48,A143,A153,2,A173,2,A191,A201
A11,11,A34,A41,1165,A61,A75,2,Male,A101,4,A124,68,A143,A153,2,A174,2,A192,A201
A11,17,A34,A43,1318,A61,A75,4,Male,A101,4,A121,68,A143,A153,3,A174,1,A192,A201
