Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,12,A34,A40,1304,A61,A75,4,Male,A101,4,A124,35,A143,A151,2,A173,1,A191,A201
A11,44,A33,A41,2486,A65,A75,4,Male,A101,4,A123,39,A141,A152,2,A173,2,A192,A201
A11,38,A32,A41,4665,A61,A75,3,Male,A101,4,A122,33,A143,A152,1,A173,2,A191,A201
A11,34,A34,A41,836,A61,A75,4,Male,A101,3,A122,54,A143,A152,2,A173,2,A192,A201
A11,26,A30,A40,3652,A61,A73,3,Male,A101,2,A124,30,A143,A151,2,A173,2,A191,A201
A11,17,A34,A45,908,A61,A75,4,Male,A101,4,A124,57,A143,A152,2,A172,2,A191,A201
A11,40,A34,A42,7160,A61,A75,3,Male,A101,2,A122,41,A143,A152,2,A173,2,A192,A201
A14,12,A34,A42,2788,A65,A75,4,Male,A101,4,A124,36,A143,A151,1,A173,1,A192,A201
A14,19,A32,A40,1746,A65,A75,4,Female,A101,4,A124,44,A143,A151,2,A173,1,A192,A201
A12,12,A32,A41,5817,A61,A75,2,Female,A101,4,A124,40,A143,A153,1,A174,1,A192,A201
A11,21,A34,A41,4436,A61,A75,4,Male,A101,4,A124,26,A143,A151,2,A173,1,A191,A201
A14,13,A32,A42,2349,A61,A75,4,Male,A101,4,A122,31,A143,A151,1,A173,1,A192,A201
A14,11,A34,A42,1181,A61,A75,4,Female,A101,4,A124,30,A143,A151,3,A173,1,A192,A201
A11,13,A34,A41,3588,A65,A75,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A12,44,A32,A41,3184,A62,A75,4,Male,A101,4,A124,46,A143,A153,1,A173,1,A192,A201
A11,13,A34,A41,622,A61,A75,4,Male,A101,3,A124,37,A143,A151,2,A173,1,A191,A201
A14,11,A34,A42,3433,A65,A75,4,Male,A101,4,A124,62,A143,A152,2,A173,1,A192,A201
A11,26,A32,A40,2471,A61,A75,4,Male,A101,4,A124,34,A143,A153,2,A173,1,A191,A201
A11,13,A32,A40,426,A61,A75,4,Male,A101,4,A124,27,A143,A153,1,A172,1,A191,A201
A14,13,A34,A41,1915,A65,A75,4,Male,A101,3,A124,31,A143,A151,2,A173,1,A191,A201
A14,12,A34,A42,2770,A65,A75,4,Male,A101,4,A124,69,A143,A152,2,A173,1,A192,A201
A11,36,A34,A42,9587,A61,A75,4,Male,A101,4,A124,38,A143,A153,1,A173,1,A192,A201
A12,33,A32,A40,1713,A63,A74,4,Male,A101,4,A124,52,A143,A153,1,A172,2,A191,A201
A11,17,A32,A41,5109,A61,A75,2,Male,A101,4,A122,38,A143,A151,1,A173,1,A192,A201
A14,16,A34,A40,986,A61,A75,4,Male,A101,4,A122,65,A143,A152,2,A173,1,A192,A201
A11,41,A32,A41,1716,A61,A75,2,Male,A101,4,A124,31,A143,A151,2,A173,2,A191,A201
A14,16,A34,A41,3075,A61,A75,3,Male,A101,2,A124,71,A143,A152,2,A173,1,A192,A201
A11,11,A34,A41,860,A65,A75,4,Male,A101,4,A122,59,A143,A152,2,A174,2,A192,A201
A14,17,A34,A41,2118,A61,A75,4,Male,A101,3,A124,59,A143,A152,2,A173,1,A191,A201
A11,13,A34,A41,875,A65,A75,4,Male,A101,4,A122,47,A143,A152,4,A173,1,A192,A201
A14,19,A31,A42,6194,A65,A75,4,Male,A101,3,A124,55,A141,A152,1,A173,2,A192,A201
A13,8,A33,A41,834,A65,A75,4,Male,A101,4,A121,51,A143,A152,1,A173,1,A192,A201
A14,9,A34,A43,1757,A61,A75,4,Male,A101,2,A124,36,A143,A151,2,A173,1,A191,A201
A11,26,A34,A41,9326,A61,A75,4,Male,A101,4,A124,31,A143,A153,1,A173,1,A192,A201
A11,16,A32,A41,2568,A65,A75,3,Male,A101,4,A122,39,A143,A151,1,A173,1,A192,A201
A11,19,A34,A40,843,A65,A75,4,Female,A101,4,A121,71,A143,A152,2,A174,1,A192,A201
A11,14,A34,A42,2565,A61,A75,4,Male,A101,4,A124,32,A143,A153,2,A174,1,A192,A201
A11,32,A30,A40,6270,A61,A73,3,Male,A101,2,A124,34,A143,A151,2,A173,2,A191,A201
A14,60,A32,A46,1990,A62,A75,3,Male,A101,4,A123,46,A143,A152,1,A173,2,A192,A201
A11,45,A34,A41,1084,A61,A75,3,Male,A101,3,A122,52,A143,A152,2,A173,2,A191,A201
A11,46,A34,A41,5034,A61,A75,3,Male,A101,4,A122,49,A143,A152,2,A173,2,A192,A201
A11,38,A33,A42,7143,A61,A75,3,Male,A101,2,A122,39,A143,A152,2,A173,2,A192,A201
A11,15,A32,A40,692,A61,A75,4,Male,A101,4,A123,52,A141,A152,1,A173,2,A192,A201
A11,22,A32,A40,2279,A65,A75,4,Female,A101,4,A124,45,A143,A153,1,A173,1,A191,A201
A11,27,A32,A41,9054,A61,A75,4,Female,A101,4,A124,59,A143,A153,1,A173,1,A192,A201
A14,17,A34,A42,3521,A61,A75,4,Male,A101,4,A122,43,A143,A151,1,A173,1,A192,A201
A14,14,A32,A41,619,A65,A75,4,Female,A101,4,A121,69,A143,A151,2,A173,1,A192,A201
A11,23,A34,A42,4595,A61,A75,4,Male,A101,4,A124,54,A143,A153,1,A173,1,A192,A201
A11,12,A34,A42,1289,A65,A75,4,Male,A101,4,A124,40,A143,A151,3,A173,1,A192,A201
A14,21,A34,A43,1984,A65,A75,4,Male,A101,4,A121,59,A143,A153,3,A173,1,A192,A201
A14,17,A34,A41,2449,A65,A75,4,Male,A101,4,A124,69,A143,A153,2,A173,1,A192,A201
A12,35,A32,A40,9057,A61,A75,2,Male,A101,4,A124,75,A143,A153,1,A174,1,A192,A201
A11,23,A32,A41,6604,A61,A75,4,Male,A101,4,A124,54,A143,A153,2,A173,1,A191,A201
A11,10,A32,A41,765,A65,A75,4,Male,A101,4,A124,73,A141,A152,1,A173,1,A192,A201
A11,19,A34,A40,1481,A61,A75,4,Male,A101,4,A124,42,A143,A153,2,A174,1,A192,A201
A12,46,A32,A41,6177,A65,A71,4,Male,A101,4,A124,57,A143,A153,1,A174,1,A192,A201
A11,15,A34,A41,3526,A65,A75,4,Male,A101,4,A124,27,A143,A153,2,A173,1,A192,A201
A11,15,A32,A43,1354,A61,A75,4,Male,A101,4,A124,34,A143,A153,2,A173,1,A191,A201
A14,16,A34,A42,2538,A65,A75,4,Male,A101,4,A124,63,A143,A153,2,A173,1,A192,A201
A11,7,A34,A40,386,A61,A75,4,Male,A101,4,A124,36,A143,A153,2,A173,1,A191,A201
A11,13,A34,A40,1286,A61,A75,2,Male,A101,4,A124,73,A143,A153,3,A171,2,A191,A201
A11,18,A34,A41,2557,A65,A75,3,Male,A101,4,A124,56,A143,A152,2,A173,1,A191,A201
A14,8,A32,A41,1096,A65,A75,4,Male,A101,4,A121,61,A143,A152,4,A173,2,A191,A201
A11,55,A32,A41,8073,A61,A75,3,Male,A101,4,A124,49,A143,A153,2,A173,2,A192,A201
A11,40,A34,A41,8198,A61,A75,3,Male,A101,4,A124,37,A143,A153,2,A173,1,A192,A201
A11,33,A34,A42,8152,A61,A75,3,Male,A101,2,A124,39,A143,A152,2,A174,1,A192,A201
A11,29,A34,A42,6278,A61,A75,3,Male,A101,4,A124,55,A143,A152,2,A173,1,A192,A201
A11,28,A32,A41,3449,A65,A75,4,Male,A101,4,A124,39,A141,A153,1,A173,1,A191,A201
A11,20,A32,A41,4552,A61,A75,3,Male,A101,4,A124,48,A143,A153,1,A173,1,A192,A201
A14,13,A34,A42,3152,A61,A75,4,Male,A101,4,A124,57,A143,A153,3,A173,1,A192,A201
A14,10,A34,A43,439,A65,A75,2,Male,A101,4,A124,58,A143,A153,1,A172,1,A192,A201
A11,40,A34,A41,9878,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A173,1,A192,A201
A11,21,A34,A41,1951,A61,A75,4,Male,A101,4,A122,39,A143,A152,1,A174,1,A192,A201
A11,44,A33,A42,6596,A61,A73,3,Male,A101,4,A124,50,A143,A152,2,A173,2,A192,A201
A11,6,A34,A41,1224,A61,A75,2,Male,A101,4,A124,43,A143,A153,3,A173,2,A191,A201
A14,16,A31,A40,2685,A65,A75,4,Male,A101,4,A122,32,A141,A152,1,A173,2,A192,A201
A11,44,A34,A41,989,A65,A75,4,Male,A101,3,A122,54,A143,A152,2,A173,2,A192,A201
A11,36,A34,A41,8479,A61,A75,3,Male,A101,4,A122,57,A143,A152,2,A173,2,A192,A201
A11,43,A32,A41,2567,A61,A75,1,Male,A101,4,A124,41,A143,A153,2,A173,2,A192,A201
A14,18,A34,A41,7345,A65,A75,4,Male,A101,4,A124,39,A143,A153,2,A173,1,A192,A201
A11,20,A32,A41,5137,A61,A75,4,Male,A101,4,A124,53,A143,A153,1,A173,1,A191,A201
A14,7,A32,A40,1185,A65,A75,4,Female,A101,4,A121,71,A143,A153,1,A173,1,A192,A201
A11,24,A32,A41,10670,A65,A75,4,Male,A101,4,A124,52,A143,A153,1,A174,1,A192,A201
A12,26,A32,A41,7826,A61,A75,2,Female,A101,4,A124,61,A143,A153,1,A174,1,A192,A201
A11,17,A34,A40,1782,A65,A75,4,Female,A101,4,A124,41,A143,A153,1,A174,1,A192,A201
A12,38,A32,A41,7874,A65,A71,2,Male,A101,4,A124,59,A143,A153,1,A174,1,A192,A201
A14,26,A34,A41,12853,A61,A75,3,Male,A101,2,A124,47,A143,A153,1,A174,1,A192,A201
A11,11,A32,A41,1026,A61,A75,4,Male,A101,4,A124,71,A143,A153,1,A174,1,A191,A201
A11,21,A34,A41,12243,A65,A75,4,Male,A101,4,A124,53,A143,A153,2,A174,1,A192,A201
A14,8,A34,A41,331,A65,A75,2,Male,A101,4,A124,73,A143,A153,3,A174,1,A192,A201
A11,45,A34,A41,11195,A61,A75,4,Male,A101,4,A124,63,A143,A153,3,A174,1,A192,A201
A14,25,A34,A41,7694,A65,A75,2,Male,A101,4,A124,50,A143,A153,2,A174,1,A192,A201
A14,38,A32,A41,9501,A61,A75,4,Male,A101,4,A124,49,A143,A153,1,A174,1,A192,A201
A11,13,A34,A41,2759,A65,A75,4,Male,A101,4,A124,49,A143,A153,2,A174,1,A192,A201
A11,46,A32,A40,3616,A63,A75,4,Male,A101,4,A124,54,A143,A153,1,A173,2,A191,A201
A11,15,A34,A41,5590,A61,A75,4,Male,A101,4,A124,67,A143,A153,3,A174,1,A192,A201
A11,13,A34,A41,6324,A61,A75,4,Male,A101,4,A124,73,A143,A153,3,A174,1,A192,A201
A11,35,A34,A41,12714,A61,A75,3,Male,A101,4,A124,42,A143,A153,2,A173,2,A191,A201
A14,12,A33,A41,5849,A65,A75,2,Male,A101,4,A124,43,A143,A153,1,A173,2,A192,A201
A11,17,A34,A41,5550,A61,A75,4,Male,A101,4,A124,58,A143,A153,2,A174,2,A192,A201
A14,29,A34,A41,6032,A61,A74,3,Male,A101,4,A124,51,A143,A153,2,A174,2,A192,A201
A11,11,A32,A41,5514,A61,A75,3,Male,A101,4,A124,46,A143,A153,1,A174,1,A192,A201
A11,44,A32,A41,10422,A65,A75,4,Male,A101,4,A124,60,A141,A153,3,A173,2,A192,A201
A14,27,A34,A41,2945,A65,A75,4,Male,A101,4,A124,75,A143,A153,2,A173,1,A192,A201
A14,7,A34,A43,634,A61,A75,2,Male,A101,4,A124,69,A143,A153,2,A173,1,A191,A201
A12,11,A32,A40,12013,A61,A71,2,Male,A101,2,A124,73,A141,A153,1,A174,1,A192,A201
A12,36,A32,A41,13464,A65,A75,2,Male,A101,4,A124,70,A143,A153,1,A174,1,A192,A201
A11,9,A32,A41,1772,A65,A75,4,Male,A101,4,A124,70,A141,A153,2,A174,2,A192,A201
A11,8,A34,A41,2061,A65,A75,4,Male,A101,4,A124,72,A143,A153,2,A174,1,A192,A201
A14,9,A34,A41,1298,A61,A75,3,Male,A101,4,A122,59,A143,A152,2,A173,2,A192,A201
A11,52,A32,A41,11229,A61,A75,3,Male,A101,4,A124,30,A143,A153,2,A173,2,A191,A201
A11,40,A34,A41,4990,A65,A75,4,Male,A101,4,A124,43,A143,A152,2,A173,2,A192,A201
A14,15,A32,A40,3117,A65,A75,1,Male,A101,4,A124,39,A141,A152,1,A173,2,A192,A201
A11,56,A32,A41,11377,A61,A75,3,Male,A101,4,A124,60,A143,A153,2,A173,2,A191,A201
A11,17,A34,A41,2308,A65,A75,4,Male,A101,4,A122,48,A143,A152,4,A173,2,A192,A201
A11,19,A32,A41,2067,A65,A75,3,Female,A101,4,A124,66,A143,A153,1,A173,1,A192,A201
A14,8,A32,A40,4425,A65,A75,2,Male,A101,4,A124,44,A143,A153,1,A174,1,A192,A201
A11,14,A34,A41,4365,A65,A75,4,Male,A101,4,A124,67,A143,A153,3,A174,1,A192,A201
A14,15,A34,A41,2277,A65,A75,4,Male,A101,4,A124,74,A143,A153,2,A173,1,A192,A201
A11,20,A34,A41,3681,A65,A75,4,Male,A101,4,A124,73,A143,A153,3,A174,1,A192,A201
A11,37,A32,A41,1890,A61,A75,2,Female,A101,4,A124,62,A143,A153,1,A174,1,A191,A201
A14,8,A34,A41,1784,A63,A73,2,Female,A101,2,A123,25,A143,A152,2,A173,1,A191,A201
A11,10,A32,A41,1572,A65,A73,1,Female,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A11,7,A32,A41,603,A61,A73,1,Female,A101,2,A121,45,A143,A152,1,A172,1,A191,A201
A11,19,A32,A42,2313,A61,A73,2,Male,A101,2,A123,21,A143,A152,1,A173,1,A191,A201
A11,13,A34,A42,1168,A61,A73,2,Female,A101,2,A123,32,A143,A152,1,A173,1,A191,A201
A11,17,A32,A42,2525,A61,A73,4,Male,A101,3,A123,26,A143,A152,1,A173,1,A191,A201
A11,22,A32,A42,2156,A61,A73,2,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A11,23,A32,A42,3617,A61,A73,2,Female,A101,3,A123,21,A143,A152,1,A173,1,A191,A201
A14,16,A32,A41,1334,A61,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A11,12,A34,A42,2363,A61,A73,2,Female,A101,3,A124,29,A143,A152,1,A173,1,A191,A202
A11,16,A32,A43,2150,A61,A73,2,Female,A101,2,A123,22,A141,A152,1,A173,1,A191,A201
A14,14,A32,A43,1093,A61,A73,4,Female,A101,2,A123,28,A141,A152,1,A172,1,A191,A201
A11,12,A32,A41,1095,A61,A73,1,Male,A101,3,A121,44,A143,A152,1,A172,1,A191,A201
A11,28,A32,A42,2837,A61,A73,1,Male,A101,2,A124,21,A143,A152,1,A173,1,A191,A201
A11,14,A32,A42,1308,A61,A73,4,Male,A101,2,A123,32,A143,A152,1,A173,1,A191,A201
A14,15,A34,A42,889,A61,A73,2,Male,A101,2,A122,28,A143,A152,2,A173,1,A191,A201
A14,15,A34,A42,1079,A61,A73,2,Male,A101,2,A122,34,A143,A152,2,A173,1,A191,A201
A11,28,A34,A42,1364,A61,A73,4,Male,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A14,8,A32,A43,1338,A63,A73,1,Female,A101,2,A123,28,A143,A152,1,A173,1,A191,A201
A12,20,A32,A43,894,A61,A73,4,Female,A103,3,A121,23,A143,A152,1,A172,1,A191,A201
A11,16,A34,A42,1800,A61,A73,1,Female,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A14,7,A32,A43,890,A63,A73,1,Female,A101,2,A123,27,A141,A152,1,A173,1,A191,A201
A14,9,A32,A42,620,A61,A73,4,Male,A101,2,A123,35,A143,A152,1,A173,1,A191,A201
A14,14,A34,A42,851,A61,A73,4,Female,A101,2,A123,32,A143,A152,1,A173,1,A191,A201
A14,25,A34,A42,1627,A61,A73,2,Male,A101,2,A122,28,A143,A152,2,A173,1,A191,A201
A14,23,A34,A41,1140,A61,A73,2,Male,A101,2,A122,26,A143,A152,2,A173,1,A191,A201
A14,15,A32,A41,3728,A61,A73,2,Male,A101,3,A124,26,A141,A152,2,A172,1,A191,A201
A11,23,A34,A42,4970,A61,A73,2,Male,A101,2,A122,30,A143,A152,2,A173,1,A191,A201
A14,13,A32,A42,1967,A65,A73,2,Male,A101,2,A123,36,A141,A152,2,A173,1,A191,A201
A11,23,A34,A42,2518,A61,A73,2,Male,A101,2,A122,31,A143,A152,2,A173,1,A191,A202
A14,10,A32,A43,690,A63,A73,4,Female,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A11,23,A32,A42,2008,A61,A73,2,Female,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A11,18,A32,A42,2116,A61,A73,2,Female,A101,4,A123,27,A143,A152,3,A173,1,A191,A201
A11,10,A32,A43,1361,A63,A73,4,Female,A101,2,A123,30,A143,A152,1,A173,1,A191,A201
A11,8,A34,A42,1186,A61,A73,4,Female,A101,2,A124,33,A143,A152,1,A173,1,A191,A201
A14,8,A32,A42,1042,A61,A73,4,Female,A101,2,A123,36,A143,A152,1,A173,1,A191,A201
A14,15,A34,A41,1626,A65,A74,4,Male,A101,3,A122,51,A143,A152,1,A173,1,A191,A201
A11,14,A32,A40,1578,A65,A75,4,Male,A101,3,A124,36,A143,A151,1,A172,1,A191,A202
A12,12,A32,A43,600,A62,A75,4,Female,A101,4,A122,33,A143,A152,1,A173,1,A191,A201
A11,9,A34,A42,2350,A65,A75,4,Male,A101,3,A122,29,A143,A152,1,A173,1,A191,A201
A14,17,A34,A42,1932,A61,A75,4,Male,A101,4,A124,45,A143,A152,3,A173,1,A192,A201
A11,23,A34,A42,2832,A61,A75,4,Male,A101,4,A122,30,A143,A151,1,A173,1,A192,A201
A14,4,A32,A40,1792,A65,A75,1,Female,A101,3,A121,43,A143,A151,1,A172,2,A191,A202
A14,24,A34,A42,2915,A61,A74,4,Male,A101,1,A124,27,A143,A152,3,A173,1,A191,A201
A11,14,A32,A42,1571,A61,A73,4,Female,A101,4,A122,32,A143,A153,1,A173,1,A192,A201
A11,11,A34,A43,820,A65,A75,4,Female,A101,3,A121,60,A143,A152,2,A173,1,A191,A201
A11,15,A32,A41,2216,A61,A75,2,Male,A101,4,A122,27,A143,A151,1,A173,1,A192,A201
A14,12,A34,A42,3462,A61,A75,4,Male,A101,4,A124,50,A143,A152,2,A173,1,A192,A201
A11,37,A30,A42,4851,A61,A75,2,Male,A101,2,A122,35,A143,A152,2,A173,1,A191,A201
A11,30,A34,A43,2084,A65,A75,4,Male,A101,4,A124,57,A143,A152,2,A173,1,A191,A201
A11,7,A34,A40,601,A65,A75,4,Male,A101,4,A122,44,A143,A152,2,A173,1,A192,A201
A11,17,A34,A40,1912,A61,A73,3,Male,A101,3,A121,34,A143,A151,2,A173,1,A191,A202
A11,42,A32,A44,3801,A61,A75,3,Male,A101,4,A124,48,A143,A152,1,A173,1,A191,A201
A11,33,A34,A46,9650,A61,A75,3,Male,A101,4,A122,43,A143,A152,1,A173,1,A191,A201
A11,16,A32,A44,1670,A65,A74,4,Male,A101,3,A122,37,A143,A152,2,A173,1,A191,A201
A11,22,A31,A40,1745,A61,A75,4,Male,A101,4,A122,28,A143,A151,1,A173,1,A191,A201
A11,9,A34,A42,2367,A61,A73,4,Male,A101,3,A121,23,A143,A151,2,A173,1,A191,A201
A12,16,A32,A41,2155,A62,A75,4,Male,A101,1,A122,22,A143,A152,1,A173,1,A191,A201
A11,8,A34,A40,1128,A61,A73,2,Male,A101,3,A121,32,A143,A151,2,A173,1,A191,A201
A13,4,A34,A40,602,A61,A74,1,Female,A101,1,A121,71,A143,A152,3,A171,2,A191,A202
A11,49,A32,A41,6620,A61,A75,4,Male,A101,3,A123,30,A143,A152,2,A173,1,A191,A201
A14,38,A34,A43,2312,A65,A75,4,Male,A101,4,A123,42,A143,A152,2,A172,2,A191,A201
A11,39,A34,A41,1864,A61,A75,4,Male,A101,3,A122,33,A143,A152,2,A173,1,A191,A201
A11,8,A30,A40,3691,A61,A73,1,Male,A101,2,A124,31,A143,A151,2,A173,2,A191,A201
A11,14,A34,A41,2211,A65,A75,4,Male,A101,4,A124,47,A141,A152,2,A172,2,A191,A201
A12,15,A32,A41,1205,A61,A75,4,Male,A101,4,A123,32,A143,A152,2,A173,2,A191,A201
A14,14,A34,A42,1725,A61,A75,4,Female,A101,2,A122,30,A143,A152,1,A173,1,A192,A201
A11,26,A32,A43,5009,A65,A74,4,Male,A101,3,A122,23,A143,A152,1,A173,1,A192,A201
A11,24,A32,A42,2034,A61,A75,4,Male,A101,4,A122,24,A143,A151,1,A173,1,A191,A201
A11,12,A32,A40,1287,A61,A73,4,Male,A101,4,A121,31,A143,A151,1,A173,1,A191,A201
A14,13,A34,A40,1419,A61,A74,4,Female,A101,4,A122,43,A143,A152,2,A173,1,A192,A201
A11,15,A34,A41,646,A61,A75,4,Female,A101,4,A122,26,A143,A151,2,A173,1,A191,A201
A11,8,A32,A41,2943,A61,A73,2,Male,A101,4,A121,53,A143,A153,1,A173,1,A191,A201
A12,11,A33,A41,803,A65,A75,4,Male,A101,4,A124,54,A143,A152,1,A173,1,A192,A201
A11,11,A34,A40,643,A65,A75,4,Male,A101,3,A121,68,A143,A152,2,A173,1,A192,A201
